0,1,2,3,4,5,6,7,8,9,10
18,0.99967,1.9919,2.9401,3.4274,3.7479,4.1589,4.2469,4.6953,4.7194,4.6878
18.1,0.99967,1.9919,2.9401,3.4274,3.7521,4.1631,4.2395,4.6903,4.7351,4.692
18.2,0.99967,1.9919,2.9401,3.4357,3.7488,4.1689,4.2403,4.6928,4.7526,4.687
18.3,0.99967,1.9919,2.9376,3.4415,3.7496,4.1764,4.2378,4.6994,4.7501,4.687
18.4,0.99967,1.9919,2.9376,3.4349,3.7579,4.1847,4.2378,4.6953,4.7501,4.687
18.5,0.99967,1.9919,2.9376,3.4332,3.7529,4.1938,4.2378,4.7028,4.7476,4.6945
18.6,0.99967,1.9919,2.9293,3.4299,3.7512,4.1988,4.2287,4.7061,4.7791,4.6986
18.7,0.99967,1.9919,2.9293,3.4258,3.7463,4.2179,4.2253,4.6928,4.7891,4.7044
18.8,0.99967,1.9919,2.9293,3.4216,3.7471,4.2361,4.2287,4.7069,4.7833,4.7127
18.9,0.99967,1.9919,2.9293,3.4233,3.7579,4.2544,4.217,4.7119,4.7999,4.726
19,0.99967,1.9919,2.921,3.4399,3.7695,4.2619,4.2162,4.7293,4.8007,4.7227
19.1,0.99967,1.9919,2.921,3.4374,3.7645,4.2735,4.2162,4.7277,4.8265,4.7144
19.2,0.99967,1.9919,2.921,3.4499,3.7712,4.2901,4.2228,4.7219,4.8356,4.7169
19.3,0.99967,1.9919,2.9309,3.4573,3.7737,4.3059,4.222,4.7293,4.8555,4.7277
19.4,0.99967,1.9919,2.9309,3.4706,3.7728,4.3208,4.2071,4.7509,4.8497,4.721
19.5,0.99967,1.9919,2.9309,3.4706,3.7737,4.3266,4.1946,4.7385,4.8497,4.7335
19.6,0.99967,1.9919,2.9251,3.4856,3.7836,4.3457,4.1938,4.7326,4.8373,4.7136
19.7,0.99967,1.9919,2.9251,3.4789,3.7853,4.3482,4.1979,4.7326,4.8331,4.7069
19.8,0.99967,1.9919,2.9251,3.4822,3.7903,4.3449,4.1955,4.731,4.8207,4.7119
19.9,0.99967,1.9919,2.9251,3.4723,3.7753,4.3416,4.1955,4.7368,4.8306,4.7011
20,0.99967,1.9919,2.9251,3.4814,3.7795,4.3275,4.2096,4.7393,4.8065,4.7102
20.1,0.99967,1.9977,2.9417,3.4831,3.7778,4.33,4.2187,4.7451,4.7974,4.7061
20.2,0.99967,1.9977,2.9417,3.4806,3.7737,4.3383,4.2204,4.7409,4.8082,4.6945
20.3,0.99967,1.9977,2.9417,3.4822,3.7803,4.3316,4.2228,4.7617,4.814,4.6961
20.4,0.99967,1.9977,2.9417,3.493,3.7911,4.3217,4.2162,4.7268,4.7783,4.6911
20.5,0.99967,1.9977,2.9309,3.4872,3.7778,4.3158,4.2303,4.7285,4.7459,4.7019
20.6,0.99967,1.9977,2.9309,3.4914,3.7919,4.3109,4.2303,4.7326,4.731,4.6928
20.7,0.99967,1.9977,2.9309,3.488,3.7878,4.3134,4.2436,4.7243,4.7243,4.6787
20.8,0.99967,1.9977,2.9309,3.4897,3.7919,4.3167,4.2361,4.7152,4.726,4.6629
20.9,0.99967,1.9977,2.9309,3.4963,3.7928,4.3225,4.2378,4.7227,4.7219,4.6496
21,0.99967,1.9977,2.9367,3.5013,3.7903,4.33,4.2561,4.7094,4.7326,4.6538
21.1,0.99967,1.9977,2.9367,3.5113,3.7969,4.3042,4.2461,4.6953,4.7302,4.6529
21.2,0.99967,1.9977,2.9367,3.5096,3.7762,4.2984,4.2486,4.682,4.7194,4.6413
21.3,0.99967,1.9977,2.9367,3.5146,3.7795,4.2984,4.2486,4.6754,4.7127,4.643
21.4,0.99967,1.9977,2.9367,3.5262,3.8019,4.2934,4.2486,4.6637,4.7144,4.6529
21.5,0.99967,1.9977,2.9351,3.5279,3.7994,4.2976,4.2312,4.6504,4.7285,4.6654
21.6,0.99967,1.9977,2.9351,3.5237,3.8027,4.2992,4.2278,4.6463,4.7277,4.623
21.7,0.99967,1.9977,2.9351,3.532,3.8143,4.3034,4.237,4.6297,4.7293,4.6006
21.8,0.99967,1.9977,2.9351,3.5379,3.821,4.3059,4.2577,4.6455,4.7376,4.5815
