0,3.12
0,3.1202
0.1,3.1202
0.2,3.1202
0.3,3.1202
0.4,3.1202
0.5,3.1202
0.6,3.1202
0.7,3.1202
0.8,3.1177
0.9,3.1161
1,3.1144
1.1,3.1078
1.2,3.0995
1.3,3.087
1.4,3.0746
1.5,3.0571
1.6,3.0339
1.7,3.0131
1.8,2.9882
1.9,2.9625
2,2.9409
2.1,2.906
2.2,2.8753
2.3,2.8305
2.4,2.7881
2.5,2.7449
2.6,2.6984
2.7,2.6519
2.8,2.6104
2.9,2.554
3,2.4967
3.1,2.451
3.2,2.397
3.3,2.3431
3.4,2.2841
3.5,2.2285
3.6,2.1762
3.7,2.1297
3.8,2.084
3.9,2.0292
4,1.9719
4.1,1.9171
4.2,1.869
4.3,1.8117
4.4,1.7652
4.5,1.7096
4.6,1.6556
4.7,1.624
4.8,1.5883
4.9,1.5585
5,1.5211
5.1,1.4862
5.2,1.4655
5.3,1.4256
5.4,1.399
5.5,1.3716
5.6,1.3417
5.7,1.3044
5.8,1.2778
5.9,1.2471
6,1.2139
6.1,1.1973
6.2,1.1682
6.3,1.1508
6.4,1.1416
6.5,1.1242
6.6,1.1142
6.7,1.0927
6.8,1.0594
6.9,1.0445
7,1.0304
7.1,1.0055
7.2,0.99386
7.3,0.97808
7.4,0.9648
7.5,0.95068
7.6,0.94072
7.7,0.92328
7.8,0.91166
7.9,0.90501
8,0.88675
8.1,0.85603
8.2,0.85105
8.3,0.84274
8.4,0.83361
8.5,0.81119
8.6,0.80289
8.7,0.79957
8.8,0.77466
8.9,0.75556
9,0.74643
9.1,0.73231
9.2,0.72567
9.3,0.71571
9.4,0.71654
9.5,0.71322
9.6,0.70824
9.7,0.6991
9.8,0.68333
9.9,0.6825
10,0.6717
10.1,0.67586
10.2,0.67752
10.3,0.67502
10.4,0.68167
10.5,0.68084
10.6,0.67502
10.7,0.67336
10.8,0.67918
10.9,0.6717
11,0.67669
11.1,0.68084
11.2,0.67918
11.3,0.66838
11.4,0.67336
11.5,0.66838
11.6,0.67253
11.7,0.6717
11.8,0.66838
11.9,0.66755
12,0.6634
12.1,0.66755
12.2,0.65759
12.3,0.65012
12.4,0.65178
12.5,0.64596
12.6,0.64929
12.7,0.64347
12.8,0.64763
12.9,0.64846
13,0.64347
13.1,0.636
13.2,0.636
13.3,0.62521
13.4,0.62355
13.5,0.6169
13.6,0.61773
13.7,0.61109
13.8,0.60362
13.9,0.58951
14,0.58951
14.1,0.58701
14.2,0.59283
14.3,0.59781
14.4,0.58951
14.5,0.59449
14.6,0.57871
14.7,0.57788
14.8,0.56958
14.9,0.57871
15,0.58369
