0,2,3,4,5,6,7,8
0,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.1,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.2,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.3,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.4,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9982
0.5,2.0002,2.9998,4.0003,5,5.9997,6.996,7.9982
0.6,2.0002,2.9998,4.0003,5,5.998,6.9927,7.9957
0.7,2.0002,2.9998,4.0003,5,5.9963,6.9877,7.9924
0.8,2.0002,2.9965,3.9978,5,5.993,6.9777,7.9832
0.9,2.0002,2.9973,3.9962,5,5.9905,6.9694,7.9666
1,2.0002,2.9965,3.9929,5,5.9856,6.9479,7.9425
1.1,2.0002,2.9899,3.9887,4.9983,5.9764,6.9263,7.8977
1.2,2.0002,2.9907,3.9879,4.9925,5.9648,6.8856,7.8487
1.3,1.9985,2.9882,3.9829,4.9842,5.9424,6.8632,7.769
1.4,1.9985,2.9849,3.9804,4.9726,5.9158,6.8225,7.6968
1.5,1.9944,2.9807,3.9779,4.9718,5.8884,6.7743,7.603
1.6,1.9927,2.9791,3.9763,4.9477,5.8519,6.6855,7.4975
1.7,1.991,2.9733,3.9646,4.9261,5.7888,6.6083,7.3389
1.8,1.9919,2.9625,3.953,4.8979,5.7165,6.5037,7.1862
1.9,1.9919,2.96,3.9389,4.8813,5.6443,6.3766,7.0209
2,1.9869,2.9467,3.9248,4.8356,5.5721,6.2745,6.8565
2.1,1.9827,2.9442,3.9098,4.7916,5.4475,6.1275,6.688
2.2,1.9802,2.9226,3.8816,4.7351,5.3197,5.9781,6.5053
2.3,1.9802,2.9102,3.8667,4.6845,5.1976,5.8195,6.3152
2.4,1.9736,2.8985,3.8276,4.6297,5.083,5.6485,6.1408
2.5,1.9719,2.8853,3.7986,4.5666,4.9552,5.489,5.9117
2.6,1.9686,2.8612,3.7454,4.5085,4.8364,5.3487,5.6783
2.7,1.9686,2.8603,3.7056,4.3997,4.7086,5.1685,5.4907
2.8,1.967,2.8421,3.6657,4.3266,4.5458,5.0133,5.2864
2.9,1.9553,2.828,3.6292,4.2428,4.413,4.853,5.1187
3,1.9553,2.7931,3.557,4.1531,4.2486,4.6978,4.907
3.1,1.9528,2.7723,3.5146,4.0717,4.124,4.5591,4.731
3.2,1.9387,2.7607,3.4449,3.9754,3.9671,4.3964,4.5458
3.3,1.9387,2.7233,3.3809,3.865,3.8334,4.2212,4.3532
3.4,1.9304,2.7084,3.3295,3.7587,3.6898,4.0834,4.2004
3.5,1.9304,2.671,3.263,3.6226,3.5594,3.9231,4.056
3.6,1.9238,2.6536,3.2057,3.5445,3.4432,3.8011,3.9098
3.7,1.8989,2.6088,3.1327,3.4058,3.3129,3.6732,3.7562
3.8,1.8989,2.5565,3.0555,3.2929,3.195,3.5271,3.6118
3.9,1.8897,2.5324,3.0032,3.2016,3.0696,3.4225,3.4689
4,1.8748,2.4784,2.9234,3.087,2.9666,3.3278,3.3452
4.1,1.8748,2.441,2.8446,2.9849,2.8603,3.2323,3.2348
4.2,1.8574,2.4203,2.7997,2.8778,2.764,3.1169,3.0804
4.3,1.8416,2.3713,2.7375,2.8064,2.6818,3.033,2.9857
4.4,1.8208,2.3547,2.6959,2.686,2.583,2.9135,2.8786
