0,3.12
0,3.1202
0.1,3.1202
0.2,3.1202
0.3,3.1103
0.4,3.1103
0.5,3.1103
0.6,3.1103
0.7,3.1036
0.8,3.1036
0.9,3.1036
1,3.0937
1.1,3.0771
1.2,3.0679
1.3,3.058
1.4,3.0389
1.5,3.0214
1.6,2.9973
1.7,2.9758
1.8,2.9508
1.9,2.9384
2,2.9085
2.1,2.8803
2.2,2.8554
2.3,2.8437
2.4,2.8338
2.5,2.8172
2.6,2.7931
2.7,2.7781
2.8,2.7574
2.9,2.7466
3,2.7317
3.1,2.7225
3.2,2.7009
3.3,2.6827
3.4,2.6636
3.5,2.642
3.6,2.6162
3.7,2.5922
3.8,2.578
3.9,2.5573
4,2.5423
4.1,2.5174
4.2,2.4925
4.3,2.466
4.4,2.4452
4.5,2.4211
4.6,2.3954
4.7,2.3713
4.8,2.3339
4.9,2.3074
5,2.2833
5.1,2.2659
5.2,2.2434
5.3,2.2194
5.4,2.1945
5.5,2.1695
5.6,2.1463
5.7,2.1222
5.8,2.1006
5.9,2.0674
6,2.04
6.1,2.0184
6.2,2.0027
6.3,1.9836
6.4,1.9628
6.5,1.9379
6.6,1.9105
6.7,1.8914
6.8,1.8673
6.9,1.8574
7,1.8349
7.1,1.8117
7.2,1.7951
7.3,1.7776
7.4,1.7635
7.5,1.7444
7.6,1.7403
7.7,1.7262
7.8,1.7079
7.9,1.6871
8,1.6689
8.1,1.6639
8.2,1.6539
8.3,1.6299
8.4,1.6116
8.5,1.5975
8.6,1.5792
8.7,1.5651
8.8,1.5477
8.9,1.5286
9,1.5161
9.1,1.4954
9.2,1.4763
9.3,1.4721
9.4,1.4555
9.5,1.4447
9.6,1.4289
9.7,1.4165
9.8,1.4065
9.9,1.3907
10,1.3882
10.1,1.3716
10.2,1.3575
10.3,1.35
10.4,1.3409
10.5,1.3318
10.6,1.3285
10.7,1.3135
10.8,1.3094
10.9,1.306
11,1.2944
11.1,1.2886
11.2,1.2836
11.3,1.2728
11.4,1.2687
11.5,1.2629
11.6,1.2595
11.7,1.2587
11.8,1.2512
11.9,1.2446
12,1.2355
12.1,1.2305
12.2,1.2288
12.3,1.2313
12.4,1.2297
12.5,1.2238
12.6,1.2197
12.7,1.2197
12.8,1.2164
12.9,1.2097
13,1.2039
13.1,1.2006
13.2,1.1998
13.3,1.1865
13.4,1.1823
13.5,1.1715
13.6,1.1666
13.7,1.1657
13.8,1.1574
13.9,1.1649
14,1.1599
14.1,1.1583
14.2,1.1533
14.3,1.1441
14.4,1.1441
14.5,1.1284
14.6,1.1201
14.7,1.1109
14.8,1.1001
14.9,1.0893
15,1.0827
