0,1,2,3,4,5,6,7
36.3,0.97974,1.2986,1.4239,1.3858,1.4123,1.3633,1.37
36.4,0.97974,1.3002,1.4239,1.3949,1.3982,1.3617,1.3725
36.5,0.97476,1.2928,1.4231,1.3965,1.4156,1.3683,1.3783
36.6,0.97476,1.2894,1.4239,1.404,1.4073,1.3633,1.3824
36.7,0.97476,1.2853,1.4098,1.4098,1.4148,1.3741,1.3982
36.8,0.97476,1.2869,1.4132,1.4132,1.4173,1.3766,1.3916
36.9,0.97476,1.2919,1.4115,1.4148,1.4173,1.3675,1.3758
37,0.97476,1.306,1.4123,1.4231,1.4115,1.3716,1.3891
37.1,0.97476,1.3127,1.4107,1.4132,1.4073,1.3849,1.4007
37.2,0.97476,1.3152,1.4057,1.4148,1.4115,1.3866,1.4298
37.3,0.97476,1.3152,1.4032,1.4156,1.419,1.3941,1.4356
37.4,0.97476,1.3185,1.4032,1.4065,1.4181,1.4065,1.4306
37.5,0.97476,1.3202,1.4048,1.4032,1.3999,1.4057,1.4306
37.6,0.97476,1.321,1.414,1.4082,1.3982,1.4198,1.4422
37.7,0.97559,1.321,1.4107,1.4181,1.3766,1.404,1.4464
37.8,0.97559,1.3168,1.404,1.4464,1.3766,1.3941,1.4397
37.9,0.97559,1.3127,1.3891,1.4372,1.3725,1.3891,1.4406
38,0.97559,1.3135,1.399,1.4439,1.37,1.3891,1.4364
38.1,0.97559,1.3077,1.3965,1.4505,1.3517,1.3899,1.4347
38.2,0.97559,1.3085,1.4032,1.4464,1.3476,1.3924,1.4381
38.3,0.97559,1.2986,1.4065,1.4655,1.3426,1.3974,1.4273
38.4,0.97559,1.3044,1.4057,1.4713,1.3351,1.3882,1.4439
38.5,0.97559,1.2977,1.4015,1.4655,1.3326,1.3949,1.4513
38.6,0.97559,1.3002,1.4015,1.4605,1.3152,1.3974,1.443
38.7,0.97559,1.3002,1.3957,1.453,1.3011,1.399,1.4464
38.8,0.97559,1.3193,1.4007,1.4522,1.3119,1.4206,1.453
38.9,0.97227,1.321,1.3899,1.458,1.2977,1.4115,1.4472
39,0.97227,1.326,1.3924,1.4721,1.2961,1.4206,1.443
39.1,0.97227,1.3152,1.3982,1.4887,1.2853,1.4223,1.4497
39.2,0.97227,1.3285,1.3974,1.4995,1.2886,1.4024,1.4472
39.3,0.97227,1.3285,1.3916,1.4912,1.2919,1.3957,1.4347
39.4,0.97227,1.331,1.3941,1.4937,1.2994,1.3849,1.4381
39.5,0.97227,1.3318,1.3899,1.487,1.3011,1.3957,1.4555
39.6,0.97227,1.3227,1.3907,1.4771,1.3085,1.4065,1.4621
39.7,0.97227,1.3227,1.3941,1.4738,1.3119,1.409,1.4854
39.8,0.97227,1.3102,1.3866,1.4696,1.3119,1.4073,1.4796
39.9,0.97227,1.3102,1.3833,1.4879,1.3202,1.4223,1.4671
40,0.97227,1.3135,1.3849,1.4912,1.3285,1.4015,1.4538
40.1,0.97227,1.3127,1.3899,1.4895,1.3318,1.4024,1.4472
40.2,0.97227,1.306,1.3957,1.4862,1.3368,1.3965,1.4563
40.3,0.97974,1.3102,1.3882,1.4904,1.3376,1.4015,1.4356
40.4,0.97974,1.3152,1.3882,1.4829,1.3384,1.3957,1.4406
40.5,0.97974,1.3243,1.3849,1.5095,1.3409,1.3808,1.4215
40.6,0.97974,1.3285,1.3907,1.5144,1.3459,1.3716,1.4298
40.7,0.97974,1.3268,1.3774,1.5128,1.3417,1.3667,1.4231
40.8,0.97974,1.3293,1.3816,1.5178,1.3359,1.3683,1.4248
40.9,0.97974,1.331,1.3791,1.5095,1.3484,1.3824,1.4215
41,0.97974,1.3409,1.3816,1.5037,1.3683,1.3891,1.4173
41.1,0.97974,1.3276,1.3791,1.4887,1.3733,1.3808,1.399
41.2,0.97974,1.3202,1.3816,1.487,1.3799,1.3716,1.3949
41.3,0.97974,1.3177,1.3808,1.492,1.3866,1.3916,1.414
41.4,0.97974,1.3102,1.3824,1.4978,1.3774,1.3783,1.4181
41.5,0.97974,1.3102,1.3758,1.4904,1.3658,1.3816,1.4306
41.6,0.97974,1.3052,1.37,1.487,1.3658,1.3841,1.4273
41.7,0.97974,1.3085,1.3667,1.4696,1.36,1.3799,1.4123
41.8,0.97974,1.2986,1.3592,1.4704,1.3642,1.3741,1.4065
41.9,0.97974,1.2986,1.3492,1.4605,1.3683,1.3758,1.4073
42,0.97974,1.2869,1.3542,1.4596,1.3683,1.3617,1.4123
42.1,0.97974,1.2928,1.3509,1.4538,1.3774,1.355,1.4007
42.2,0.97974,1.2861,1.3542,1.4538,1.3741,1.3716,1.3916
42.3,0.97974,1.2886,1.3459,1.453,1.3708,1.3774,1.404
42.4,0.97974,1.2928,1.3434,1.4513,1.3891,1.3824,1.3907
42.5,0.97974,1.2894,1.3301,1.4572,1.3741,1.3808,1.3907
42.6,0.97974,1.2911,1.3235,1.4447,1.3683,1.3808,1.3841
42.7,0.97974,1.3027,1.3301,1.4364,1.3758,1.3799,1.3799
42.8,0.97974,1.3052,1.3243,1.4356,1.3808,1.3584,1.3874
42.9,0.97974,1.3085,1.321,1.4522,1.3708,1.3642,1.3833
43,0.97974,1.3227,1.2994,1.4513,1.3774,1.3459,1.3824
43.1,0.97974,1.3127,1.3019,1.443,1.3766,1.3617,1.3965
43.2,0.97974,1.3102,1.3011,1.4339,1.3899,1.3799,1.4073
43.3,0.97974,1.3119,1.3011,1.4215,1.3891,1.3683,1.419
43.4,0.97974,1.3143,1.2861,1.4181,1.3882,1.3708,1.453
43.5,0.97974,1.3293,1.2928,1.4206,1.4015,1.3667,1.4605
43.6,0.97974,1.3243,1.2936,1.419,1.3891,1.3658,1.4663
43.7,0.97974,1.3351,1.282,1.4298,1.3957,1.3559,1.4472
43.8,0.97974,1.3417,1.282,1.4356,1.3965,1.3384,1.4505
43.9,0.97974,1.3318,1.2662,1.4447,1.3941,1.3542,1.4331
44,0.97974,1.3276,1.2662,1.4422,1.4048,1.3376,1.4173
44.1,0.97974,1.3243,1.2745,1.4397,1.4015,1.326,1.4206
44.2,0.97974,1.3193,1.2786,1.4422,1.414,1.3102,1.4256
44.3,0.97974,1.3185,1.2961,1.4497,1.4082,1.3243,1.4231
44.4,0.97974,1.3044,1.3019,1.4447,1.4123,1.3442,1.4356
44.5,0.97974,1.3036,1.3002,1.4306,1.4107,1.3675,1.463
44.6,0.97974,1.2944,1.2986,1.4115,1.4024,1.3716,1.4812
44.7,0.97974,1.3036,1.2977,1.4057,1.4156,1.3542,1.4912
44.8,0.97974,1.3036,1.3002,1.4098,1.4223,1.3509,1.5078
44.9,0.97974,1.3052,1.3077,1.4123,1.4223,1.3417,1.5161
45,0.97974,1.3094,1.2977,1.4115,1.4239,1.3559,1.5178
45.1,0.97974,1.2977,1.306,1.3982,1.4306,1.3617,1.5128
45.2,0.97974,1.3002,1.3011,1.404,1.4331,1.3849,1.5037
45.3,0.97974,1.2944,1.2903,1.4198,1.4422,1.3924,1.5078
45.4,0.97974,1.2944,1.2894,1.4148,1.4372,1.3916,1.4962
45.5,0.97974,1.2894,1.2969,1.4115,1.448,1.3965,1.4854
45.6,0.97974,1.2928,1.3185,1.4123,1.4497,1.4073,1.4787
45.7,0.97974,1.2936,1.3268,1.4123,1.4447,1.4215,1.4812
45.8,0.97974,1.2928,1.331,1.4123,1.4264,1.4073,1.4655
45.9,0.97974,1.2886,1.3227,1.4132,1.4256,1.3957,1.4688
46,0.97974,1.2944,1.331,1.4181,1.4422,1.3949,1.4671
46.1,0.97974,1.2944,1.3318,1.4322,1.4547,1.3808,1.458
46.2,0.97974,1.2869,1.3426,1.4264,1.4621,1.3774,1.4464
46.3,0.97974,1.2853,1.355,1.4148,1.4638,1.3716,1.4414
46.4,0.97974,1.2853,1.3584,1.4123,1.4563,1.3675,1.4389
46.5,0.97974,1.2886,1.3517,1.3957,1.4513,1.3774,1.4264
46.6,0.97974,1.2936,1.35,1.3808,1.4381,1.3716,1.4289
46.7,0.97974,1.2911,1.3417,1.3691,1.4347,1.3774,1.414
46.8,0.97974,1.3036,1.3334,1.3766,1.4322,1.3725,1.4132
46.9,0.97974,1.3077,1.3168,1.3758,1.4231,1.3974,1.4289
47,0.99718,1.311,1.3359,1.3741,1.4231,1.4007,1.4215
47.1,0.99718,1.3185,1.3442,1.3758,1.4173,1.4032,1.4248
47.2,0.99718,1.3185,1.3426,1.375,1.4198,1.4024,1.4264
47.3,0.99718,1.3168,1.3559,1.3725,1.4065,1.399,1.4314
47.4,0.99718,1.3185,1.3492,1.3667,1.3824,1.3982,1.4231
47.5,0.99718,1.3193,1.3293,1.3484,1.3982,1.3999,1.419
47.6,0.99718,1.3218,1.3293,1.3476,1.404,1.4073,1.4414
47.7,0.99718,1.3293,1.321,1.3484,1.419,1.409,1.4364
47.8,0.99718,1.3227,1.3193,1.3384,1.4206,1.3916,1.4306
47.9,0.99718,1.326,1.3376,1.3467,1.4065,1.4057,1.4181
48,0.99718,1.3243,1.3359,1.3384,1.4206,1.3932,1.4024
48.1,0.99718,1.3202,1.3301,1.3426,1.4206,1.3916,1.409
48.2,0.99718,1.3243,1.326,1.3326,1.4331,1.3957,1.4065
48.3,0.99718,1.3168,1.326,1.3276,1.4489,1.3999,1.4132
48.4,0.99718,1.3177,1.3185,1.3301,1.4289,1.4107,1.4181
48.5,0.99718,1.321,1.3193,1.3276,1.4098,1.3965,1.414
48.6,0.99718,1.3251,1.3069,1.3251,1.3957,1.4132,1.4198
48.7,0.99718,1.3326,1.2969,1.3069,1.3949,1.414,1.4198
48.8,0.99718,1.3401,1.3036,1.2944,1.3849,1.4198,1.4306
48.9,0.99718,1.3393,1.3077,1.2878,1.3866,1.419,1.4281
49,0.99718,1.3285,1.3094,1.2903,1.3617,1.4082,1.4322
49.1,0.99718,1.3202,1.3119,1.2903,1.3492,1.4123,1.4264
49.2,0.99718,1.3185,1.3027,1.3102,1.365,1.4073,1.4455
49.3,0.99718,1.3193,1.3119,1.3119,1.3517,1.4015,1.4721
49.4,0.99718,1.3251,1.3127,1.3077,1.3517,1.3949,1.4879
49.5,0.99718,1.3143,1.3069,1.3127,1.3409,1.399,1.4987
49.6,0.99718,1.321,1.306,1.2977,1.3343,1.3833,1.5169
49.7,0.99718,1.3193,1.3085,1.3177,1.3525,1.3932,1.4995
49.8,0.99718,1.3143,1.3052,1.3417,1.3608,1.3949,1.4804
49.9,0.99718,1.3243,1.3218,1.3451,1.3708,1.4007,1.4746
50,0.99718,1.3285,1.3218,1.3434,1.36,1.3982,1.4522
50.1,0.99718,1.3177,1.3276,1.3484,1.3658,1.399,1.4298
50.2,0.99718,1.3152,1.326,1.3393,1.3774,1.404,1.4281
50.3,0.99718,1.3168,1.3301,1.3334,1.3882,1.4273,1.414
50.4,0.99718,1.3102,1.3384,1.3393,1.3874,1.4181,1.4248
50.5,0.99718,1.3102,1.3334,1.3401,1.3907,1.4032,1.4156
50.6,0.99718,1.3069,1.326,1.316,1.3916,1.4173,1.4098
50.7,0.99718,1.2977,1.3293,1.316,1.399,1.4107,1.414
50.8,0.99718,1.2903,1.3376,1.3318,1.3932,1.4082,1.4032
50.9,0.99718,1.2936,1.3417,1.3434,1.3833,1.4048,1.3783
51,0.99718,1.2878,1.3567,1.3368,1.3916,1.3999,1.3924
51.1,0.99718,1.2811,1.3608,1.326,1.3849,1.3982,1.3774
51.2,0.99718,1.2811,1.365,1.3368,1.3907,1.3949,1.3866
51.3,0.99718,1.2869,1.3774,1.3442,1.3932,1.4223,1.399
51.4,0.99718,1.2878,1.3799,1.3667,1.3791,1.4273,1.399
51.5,0.99718,1.2778,1.3691,1.3675,1.3882,1.4264,1.3999
51.6,0.99718,1.2853,1.3658,1.3799,1.3891,1.4356,1.3866
51.7,0.99718,1.2778,1.3584,1.3965,1.3957,1.4381,1.399
51.8,0.99718,1.2803,1.355,1.409,1.3791,1.4472,1.4057
51.9,0.99718,1.2853,1.3509,1.4107,1.3791,1.4397,1.4132
52,0.99718,1.2828,1.3492,1.4231,1.37,1.4372,1.409
52.1,0.99718,1.2845,1.3401,1.4397,1.3791,1.4347,1.4082
52.2,0.99718,1.2903,1.3376,1.4613,1.3758,1.4372,1.4007
52.3,0.99718,1.306,1.3426,1.4621,1.3783,1.448,1.4098
52.4,0.99718,1.306,1.3343,1.4663,1.3874,1.4455,1.3924
52.5,0.99718,1.3119,1.3218,1.4621,1.4007,1.4563,1.3816
52.6,0.99718,1.3168,1.3168,1.4572,1.4024,1.4505,1.3924
52.7,0.99718,1.3143,1.3202,1.4663,1.4032,1.4555,1.4024
52.8,0.99718,1.3143,1.326,1.4663,1.3982,1.4613,1.3974
52.9,0.99718,1.3143,1.331,1.463,1.3941,1.4538,1.3899
53,0.99718,1.311,1.3401,1.4688,1.4048,1.4406,1.3932
53.1,0.99718,1.306,1.36,1.458,1.4123,1.4331,1.3816
53.2,0.99718,1.3036,1.355,1.4729,1.3999,1.4215,1.3716
53.3,0.99718,1.2961,1.3608,1.4613,1.4015,1.4215,1.375
53.4,0.99718,1.3011,1.3667,1.453,1.4015,1.4215,1.3567
53.5,0.99718,1.3036,1.3725,1.4497,1.4082,1.4264,1.3725
53.6,0.99718,1.3044,1.3799,1.4513,1.4198,1.4273,1.3667
53.7,0.99718,1.3044,1.3808,1.453,1.399,1.4248,1.365
53.8,0.99718,1.3027,1.3708,1.4472,1.4032,1.4024,1.3542
53.9,0.99718,1.3019,1.3559,1.4447,1.4281,1.4048,1.3733
54,0.99718,1.3094,1.37,1.4439,1.4347,1.3974,1.3833
54.1,0.99718,1.321,1.3741,1.4281,1.4273,1.3924,1.3957
54.2,0.99718,1.3185,1.3758,1.4181,1.4264,1.3924,1.3824
54.3,0.99718,1.316,1.3791,1.4148,1.4281,1.3733,1.4024
54.4,0.99718,1.3193,1.3799,1.4015,1.4306,1.3799,1.4015
54.5,0.99718,1.3235,1.3999,1.4073,1.4314,1.3858,1.4024
54.6,0.99718,1.3351,1.3999,1.4148,1.4472,1.3941,1.4107
54.7,0.99718,1.3525,1.3982,1.414,1.4505,1.4073,1.3957
54.8,0.99718,1.3567,1.4032,1.4322,1.4547,1.4007,1.4024
54.9,0.99718,1.3633,1.414,1.4322,1.4563,1.4073,1.4065
55,0.99718,1.37,1.4231,1.4281,1.4547,1.409,1.4107
55.1,0.99718,1.365,1.4165,1.4165,1.4364,1.3982,1.4256
55.2,0.99718,1.375,1.4165,1.414,1.443,1.3791,1.4397
55.3,0.99718,1.3716,1.4048,1.4024,1.4397,1.3584,1.4347
55.4,0.99718,1.37,1.4148,1.3941,1.4331,1.3542,1.4289
55.5,0.99718,1.3683,1.4123,1.3982,1.4231,1.3334,1.4447
55.6,0.99718,1.3575,1.4107,1.4015,1.4123,1.3376,1.4347
55.7,0.99718,1.3492,1.4015,1.4007,1.3849,1.3426,1.4422
55.8,0.99552,1.3492,1.414,1.3965,1.3766,1.3376,1.4364
55.9,0.99552,1.3525,1.4173,1.4073,1.3675,1.3525,1.4364
56,0.99552,1.3476,1.414,1.4057,1.3675,1.3584,1.4215
56.1,0.99552,1.3525,1.4132,1.4223,1.355,1.365,1.4123
56.2,0.99552,1.3409,1.409,1.4264,1.3733,1.3625,1.4306
56.3,0.99552,1.3384,1.4015,1.4165,1.3725,1.3683,1.4298
56.4,0.99552,1.3301,1.3999,1.4322,1.3584,1.3816,1.4206
56.5,0.99552,1.3202,1.4065,1.4406,1.3658,1.3824,1.4073
56.6,0.99552,1.316,1.3999,1.4273,1.3824,1.3899,1.4123
56.7,0.99552,1.3127,1.3949,1.4098,1.375,1.3774,1.3924
56.8,0.99552,1.3094,1.4098,1.4215,1.3841,1.3691,1.3957
56.9,0.99552,1.2994,1.4032,1.409,1.3816,1.3858,1.3866
57,0.99552,1.3077,1.4032,1.3949,1.3882,1.3974,1.3899
57.1,0.99552,1.3019,1.4123,1.4057,1.3874,1.414,1.3816
57.2,0.99552,1.3036,1.4032,1.3982,1.3567,1.4048,1.3882
57.3,0.99552,1.3044,1.3899,1.3824,1.365,1.4057,1.3949
57.4,0.99552,1.3044,1.3882,1.4057,1.3774,1.4065,1.3799
57.5,0.99552,1.3019,1.3866,1.4098,1.3716,1.4206,1.3766
57.6,0.99552,1.3185,1.3932,1.4331,1.3766,1.4281,1.37
57.7,0.99552,1.3227,1.414,1.4397,1.3808,1.4239,1.3517
57.8,0.99552,1.321,1.4239,1.4547,1.3633,1.4339,1.35
57.9,0.99552,1.3152,1.4372,1.4555,1.3608,1.4547,1.3608
58,0.99552,1.3011,1.4397,1.4588,1.3617,1.458,1.3658
58.1,0.99552,1.3002,1.448,1.4605,1.3608,1.4513,1.355
58.2,0.99552,1.2969,1.4505,1.4688,1.3849,1.4455,1.355
58.3,0.99552,1.2977,1.4472,1.4754,1.3675,1.4381,1.3617
58.4,0.99552,1.2986,1.468,1.4771,1.3584,1.4505,1.3849
58.5,0.99552,1.2969,1.4721,1.4688,1.3575,1.4489,1.3974
58.6,0.99552,1.3011,1.4763,1.4638,1.3833,1.4447,1.3874
58.7,0.99552,1.2953,1.4779,1.4638,1.3783,1.458,1.3824
58.8,0.99552,1.2953,1.4696,1.458,1.3899,1.4704,1.4065
58.9,0.99552,1.2944,1.4746,1.4588,1.3874,1.4414,1.3916
59,0.99552,1.2886,1.4738,1.4505,1.3833,1.4422,1.3882
59.1,0.99552,1.2845,1.4771,1.4655,1.3849,1.4422,1.3559
59.2,0.99552,1.2878,1.4696,1.4596,1.3849,1.463,1.3691
59.3,0.99552,1.2803,1.4638,1.4588,1.3733,1.4422,1.3808
59.4,0.99552,1.2753,1.4588,1.4663,1.3708,1.4489,1.3833
59.5,0.99552,1.2579,1.4713,1.4596,1.3716,1.443,1.3916
59.6,0.99552,1.2629,1.4646,1.4397,1.3766,1.4713,1.3866
59.7,0.99552,1.2562,1.4787,1.4538,1.3741,1.4613,1.3841
59.8,0.99552,1.2496,1.4862,1.4455,1.3766,1.4497,1.3982
59.9,0.99552,1.2554,1.4954,1.4406,1.3658,1.4547,1.3799
60,0.99552,1.2554,1.4929,1.4455,1.3625,1.4555,1.3708
