2.2,0.99967,0.99967,2.0002,2.0002,2.9998,2.9998,3.9987,3.9987,4.9975,4.995,5.9897,5.9947,6.9811,6.991,7.9234,7.9201,8.9273,8.8907,9.9186,9.9012
2.3,0.99967,0.99967,2.0002,2.0002,2.9982,2.9998,3.9987,3.9987,4.9975,4.995,5.9897,5.9947,6.9645,6.9819,7.9234,7.9201,8.9273,8.8907,9.8356,9.8647
2.4,0.99967,0.99967,2.0002,2.0002,2.9982,2.9998,3.9987,3.9987,4.9975,4.995,5.9739,5.9764,6.9645,6.9819,7.9234,7.9201,8.8658,8.8442,9.8356,9.8647
2.5,0.99967,0.99967,2.0002,2.0002,2.9982,2.9998,3.9987,3.9987,4.9975,4.995,5.9739,5.9764,6.9645,6.9819,7.8736,7.8662,8.8658,8.8442,9.7534,9.8099
2.6,0.99967,0.99967,2.0002,2.0002,2.9982,2.9998,3.9987,3.9987,4.9851,4.9851,5.9739,5.9764,6.9354,6.9819,7.8736,7.8662,8.8658,8.772,9.7534,9.8099
2.7,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9987,3.9987,4.9851,4.9851,5.9739,5.9764,6.9354,6.9545,7.8736,7.7989,8.7911,8.772,9.6397,9.7393
2.8,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9987,3.9987,4.9851,4.9851,5.9739,5.9764,6.9354,6.9545,7.818,7.7989,8.7911,8.6641,9.6397,9.7393
2.9,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9987,4.9851,4.9851,5.9739,5.9764,6.9354,6.9545,7.818,7.7989,8.6674,8.6641,9.5242,9.7393
3,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9962,4.9851,4.9851,5.9241,5.9606,6.8848,6.9545,7.818,7.7499,8.6674,8.6641,9.5242,9.6397
3.1,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9962,4.9851,4.9851,5.9241,5.9606,6.8848,6.9545,7.7333,7.7499,8.5428,8.5794,9.4055,9.6397
3.2,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9962,4.9851,4.9851,5.9241,5.9606,6.8848,6.9221,7.7333,7.7499,8.5428,8.5794,9.4055,9.5267
3.3,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9962,4.9626,4.9527,5.9241,5.9606,6.8848,6.9221,7.7333,7.6694,8.4274,8.4631,9.2835,9.5267
3.4,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9962,4.9626,4.9527,5.9241,5.9606,6.8848,6.9221,7.6387,7.6694,8.4274,8.4631,9.1681,9.4014
3.5,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9962,4.9626,4.9527,5.8677,5.9108,6.8158,6.9221,7.6387,7.6694,8.2913,8.3627,9.1681,9.4014
3.6,0.99967,0.99967,2.0002,1.9977,2.9982,2.9998,3.9954,3.9962,4.9626,4.9527,5.8677,5.9108,6.8158,6.9221,7.6387,7.5498,8.2913,8.3627,9.0319,9.2552
3.7,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9954,3.9962,4.9626,4.9527,5.8677,5.9108,6.8158,6.8333,7.5316,7.5498,8.1767,8.2365,9.0319,9.1182
3.8,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9954,3.9962,4.9626,4.9527,5.8677,5.9108,6.8158,6.8333,7.5316,7.5498,8.1767,8.2365,8.9073,9.1182
3.9,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9954,3.9962,4.9626,4.9527,5.8677,5.9108,6.7353,6.8333,7.5316,7.4626,8.0264,8.1061,8.7687,8.963
4,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9962,4.9626,4.9527,5.7929,5.9108,6.7353,6.8333,7.4087,7.4626,7.9102,7.9666,8.7687,8.963
4.1,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8904,5.7929,5.8386,6.7353,6.7469,7.4087,7.4626,7.9102,7.9666,8.6184,8.8143
4.2,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8904,5.7929,5.8386,6.7353,6.7469,7.2999,7.3422,7.7574,7.8354,8.4457,8.64
4.3,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8904,5.7929,5.8386,6.6041,6.7469,7.2999,7.3422,7.6146,7.8354,8.4457,8.4615
4.4,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8904,5.7074,5.8386,6.6041,6.6274,7.2999,7.2335,7.6146,7.6744,8.3095,8.4615
4.5,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8904,5.7074,5.8386,6.6041,6.6274,7.1737,7.2335,7.4684,7.5291,8.18,8.3037
4.6,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8904,5.7074,5.8386,6.6041,6.6274,7.1737,7.2335,7.4684,7.5291,8.18,8.141
4.7,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8904,5.7074,5.8386,6.4962,6.6274,7.0575,7.1048,7.3505,7.3921,8.0654,7.9799
4.8,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.9278,4.8065,5.7074,5.7597,6.4962,6.4779,7.0575,7.1048,7.2235,7.2708,7.9276,7.8446
4.9,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.8472,4.8065,5.5903,5.7597,6.4962,6.4779,6.9238,6.9811,7.2235,7.2708,7.7939,7.6627
5,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.8472,4.8065,5.5903,5.7597,6.3393,6.4779,6.9238,6.9811,7.104,7.1529,7.7939,7.6627
5.1,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.8472,4.8065,5.5903,5.7597,6.3393,6.3625,6.781,6.8416,6.996,7.1529,7.6411,7.5224
5.2,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.8472,4.8065,5.5903,5.7597,6.3393,6.3625,6.781,6.8416,6.996,7.0234,7.4751,7.4037
5.3,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9929,3.9779,4.8472,4.8065,5.5281,5.6601,6.2305,6.3625,6.6365,6.7453,6.9014,6.8897,7.3472,7.2667
5.4,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9572,3.919,4.8472,4.7443,5.5281,5.6601,6.2305,6.262,6.6365,6.7453,6.9014,6.8897,7.3472,7.2667
5.5,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9572,3.919,4.8472,4.7443,5.5281,5.6601,6.2305,6.262,6.6365,6.5908,6.7901,6.7718,7.2044,7.1612
5.6,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9572,3.919,4.8472,4.7443,5.5281,5.6601,6.101,6.262,6.5111,6.5908,6.6755,6.7718,7.089,7.035
5.7,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9572,3.919,4.7501,4.7443,5.4201,5.6601,6.101,6.1292,6.5111,6.463,6.6755,6.6548,6.9603,7.035
5.8,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9572,3.919,4.7501,4.7443,5.4201,5.5189,6.101,6.1292,6.3899,6.463,6.5651,6.541,6.9603,6.9155
5.9,0.99967,0.99967,2.0002,1.9977,2.9924,2.9998,3.9572,3.919,4.7501,4.7443,5.4201,5.5189,5.998,5.9806,6.3899,6.3368,6.5651,6.541,6.8482,6.805
6,0.99967,0.99967,2.0002,1.9977,2.9758,2.9998,3.9572,3.919,4.7501,4.6787,5.4201,5.5189,5.998,5.9806,6.2687,6.3368,6.4779,6.4372,6.7693,6.7004
6.1,0.99967,0.99967,2.0002,1.9977,2.9758,2.9998,3.9572,3.919,4.7501,4.6787,5.3487,5.5189,5.998,5.9806,6.1483,6.2305,6.4779,6.4372,6.7693,6.7004
6.2,0.99967,0.99967,2.0002,1.9977,2.9758,2.9998,3.9572,3.919,4.7501,4.6787,5.3487,5.396,5.8826,5.8444,6.1483,6.2305,6.3434,6.3044,6.6573,6.6074
6.3,0.99967,0.99967,2.0002,1.9977,2.9758,2.9957,3.9572,3.919,4.7501,4.6787,5.3487,5.396,5.8826,5.8444,6.1483,6.1441,6.2396,6.1782,6.5394,6.6074
6.4,0.99967,0.99967,2.0002,1.9977,2.9758,2.9957,3.9572,3.919,4.6837,4.6787,5.2549,5.396,5.7796,5.7406,6.0586,6.1441,6.2396,6.1782,6.4123,6.5028
6.5,0.99967,0.99967,1.996,1.9977,2.9758,2.9957,3.9572,3.919,4.6837,4.6015,5.2549,5.396,5.7796,5.7406,6.0586,6.0204,6.1375,6.0561,6.4123,6.3916
6.6,0.99967,0.99967,1.996,1.9977,2.9758,2.9957,3.9572,3.919,4.6837,4.6015,5.2549,5.3197,5.7796,5.7406,5.9415,6.0204,6.1375,5.9573,6.2977,6.3916
6.7,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9572,3.919,4.6837,4.6015,5.2549,5.3197,5.6792,5.6634,5.9415,5.9075,6.0262,5.9573,6.2977,6.2911
6.8,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9572,3.8691,4.6837,4.6015,5.1312,5.3197,5.6792,5.6634,5.8486,5.9075,6.0262,5.8726,6.1981,6.2911
6.9,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9572,3.8691,4.6837,4.6015,5.1312,5.3197,5.6792,5.6634,5.8486,5.7796,5.9083,5.8726,6.1109,6.2164
7,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5849,4.5375,5.1312,5.2408,5.5704,5.5571,5.7697,5.7796,5.8203,5.7639,6.1109,6.1192
7.1,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5849,4.5375,5.1312,5.2408,5.5704,5.5571,5.7697,5.6916,5.8203,5.6783,6.037,6.1192
7.2,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5849,4.5375,5.0756,5.2408,5.4608,5.4799,5.6651,5.6916,5.7705,5.6783,6.037,6.0387
7.3,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5849,4.5375,5.0756,5.2408,5.4608,5.4799,5.6651,5.6078,5.7705,5.5804,5.9424,6.0387
7.4,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5849,4.5375,5.0756,5.2408,5.4608,5.4799,5.5613,5.6078,5.6891,5.5804,5.861,5.9598
7.5,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5849,4.5375,4.9851,5.1685,5.3454,5.367,5.5613,5.5048,5.6891,5.4824,5.861,5.9598
7.6,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5849,4.4719,4.9851,5.1685,5.3454,5.367,5.494,5.5048,5.592,5.4824,5.7722,5.8701
7.7,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5093,4.4719,4.9851,5.1685,5.2665,5.367,5.494,5.4118,5.592,5.3695,5.7722,5.8701
7.8,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5093,4.4719,4.9851,5.1685,5.2665,5.2948,5.4293,5.4118,5.4973,5.3695,5.7248,5.8004
7.9,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5093,4.4719,4.9253,5.0556,5.2665,5.2948,5.4293,5.4118,5.4973,5.2765,5.7248,5.8004
8,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5093,4.4719,4.9253,5.0556,5.1976,5.2018,5.4293,5.3114,5.4475,5.2765,5.6601,5.7282
8.1,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.8691,4.5093,4.4719,4.9253,5.0556,5.1976,5.2018,5.3753,5.3114,5.4475,5.2217,5.6601,5.7282
8.2,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.826,4.5093,4.3839,4.9253,5.0556,5.0756,5.2018,5.3753,5.2292,5.3703,5.2217,5.5795,5.6592
8.3,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.826,4.4288,4.3839,4.8863,4.9801,5.0756,5.1279,5.3753,5.2292,5.3703,5.2217,5.5795,5.6592
8.4,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.826,4.4288,4.3839,4.8863,4.9801,5.0756,5.1279,5.3222,5.1777,5.3246,5.1827,5.5372,5.592
8.5,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.826,4.4288,4.3839,4.8863,4.9801,5.0108,5.1279,5.3222,5.1777,5.3246,5.1827,5.5372,5.592
8.6,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.826,4.4288,4.3839,4.8863,4.8829,5.0108,5.049,5.2906,5.1088,5.3246,5.1453,5.4558,5.5447
8.7,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.9057,3.826,4.4288,4.3839,4.8173,4.8829,5.0108,5.049,5.2906,5.1088,5.2881,5.1453,5.4558,5.5447
8.8,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.826,4.4288,4.3374,4.8173,4.8829,4.9452,4.9535,5.2906,5.1088,5.2881,5.0947,5.377,5.4832
8.9,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.826,4.3789,4.3374,4.8173,4.8829,4.9452,4.9535,5.2308,5.0996,5.2499,5.0947,5.377,5.4832
9,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.826,4.3789,4.3374,4.7376,4.7916,4.9452,4.9535,5.2308,5.0996,5.2499,5.0947,5.3064,5.4268
9.1,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.826,4.3789,4.3374,4.7376,4.7916,4.8863,4.9029,5.2308,5.0548,5.1685,5.0814,5.3064,5.4268
9.2,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.826,4.3789,4.3374,4.7376,4.7916,4.8863,4.9029,5.1818,5.0548,5.1685,5.0814,5.2591,5.3562
9.3,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.826,4.3789,4.3374,4.7376,4.7144,4.8863,4.9029,5.1818,5.0548,5.1262,5.0556,5.2591,5.3562
9.4,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.826,4.3789,4.305,4.6488,4.7144,4.8315,4.8256,5.1818,5.0141,5.1262,5.0556,5.1769,5.2898
9.5,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3789,4.305,4.6488,4.7144,4.8315,4.8256,5.0855,5.0141,5.1262,5.0556,5.1769,5.2898
9.6,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3258,4.305,4.6488,4.6338,4.8315,4.8256,5.0855,5.0141,5.0639,5.0166,5.1279,5.2358
9.7,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3258,4.305,4.5674,4.6338,4.8148,4.7858,5.0855,4.9585,5.0639,5.0166,5.1279,5.2358
9.8,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3258,4.305,4.5674,4.6338,4.8148,4.7858,5.0274,4.9585,5.0008,4.9568,5.093,5.1843
9.9,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3258,4.305,4.5674,4.5533,4.8148,4.7409,5.0274,4.9153,5.0008,4.9568,5.093,5.1843
10,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3258,4.305,4.5674,4.5533,4.8148,4.7409,4.9751,4.9153,5.0008,4.9568,5.044,5.1495
10.1,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3258,4.266,4.5334,4.5533,4.7625,4.7409,4.9751,4.9153,4.956,4.9078,5.044,5.1495
10.2,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.3258,4.266,4.5334,4.5226,4.7625,4.7185,4.9751,4.8456,4.956,4.9078,5.0008,5.1495
10.3,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.2843,4.266,4.5334,4.5226,4.7144,4.7185,4.941,4.8456,4.912,4.9078,5.0008,5.1453
10.4,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.2843,4.266,4.5334,4.5226,4.7144,4.7185,4.941,4.8456,4.912,4.8829,5.0008,5.1453
10.5,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8642,3.777,4.2843,4.266,4.5002,4.4761,4.7144,4.7185,4.8896,4.8298,4.8721,4.8829,4.9693,5.1137
10.6,0.99967,0.99967,1.996,1.9985,2.9758,2.9957,3.8177,3.777,4.2843,4.266,4.5002,4.4761,4.692,4.6762,4.8896,4.8298,4.8721,4.8647,4.9693,5.1137
10.7,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2843,4.266,4.5002,4.4761,4.692,4.6762,4.8896,4.7584,4.8572,4.8647,4.9817,5.1137
10.8,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2843,4.266,4.5002,4.4263,4.692,4.6762,4.8838,4.7584,4.8572,4.8647,4.9817,5.0988
10.9,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2212,4.2419,4.4562,4.4263,4.6446,4.6463,4.8838,4.7584,4.8572,4.8223,4.9817,5.0988
11,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2212,4.2419,4.4562,4.4263,4.6446,4.6463,4.8838,4.7385,4.8248,4.8223,4.9734,5.0631
11.1,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2212,4.2419,4.4562,4.4263,4.6446,4.6463,4.8871,4.7385,4.8248,4.8165,4.9734,5.0631
11.2,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2212,4.2419,4.4387,4.4213,4.6006,4.6463,4.8871,4.7385,4.7825,4.8165,4.9958,5.0631
11.3,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2212,4.2419,4.4387,4.4213,4.6006,4.6363,4.8871,4.7019,4.7825,4.8165,4.9958,5.0747
11.4,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.2212,4.2419,4.4387,4.4213,4.6006,4.6363,4.8962,4.7019,4.7584,4.8414,4.9867,5.0747
11.5,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.1896,4.2419,4.4387,4.3665,4.5691,4.6363,4.8962,4.7019,4.7584,4.8414,4.9867,5.0357
11.6,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.1896,4.2029,4.4229,4.3665,4.5691,4.6264,4.8962,4.6787,4.7584,4.8298,4.9867,5.0357
11.7,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7537,4.1896,4.2029,4.4229,4.3665,4.5691,4.6264,4.9053,4.6787,4.7791,4.8298,4.9842,5.0357
11.8,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.8177,3.7405,4.1896,4.2029,4.4229,4.3665,4.5782,4.6264,4.9053,4.6787,4.7791,4.8298,4.9842,5.034
11.9,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1896,4.2029,4.4229,4.369,4.5782,4.6264,4.9053,4.643,4.736,4.8364,4.9701,5.034
12,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1689,4.2029,4.364,4.369,4.5782,4.6023,4.8705,4.643,4.736,4.8364,4.9701,5.034
12.1,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1689,4.2029,4.364,4.369,4.5624,4.6023,4.8705,4.643,4.736,4.8364,4.9701,5.0266
12.2,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1689,4.2029,4.364,4.369,4.5624,4.6023,4.8705,4.6181,4.7551,4.8364,4.9792,5.0266
12.3,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1689,4.1606,4.364,4.3607,4.5624,4.5873,4.8921,4.6181,4.7551,4.8364,4.9792,5.0465
12.4,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1689,4.1606,4.3515,4.3607,4.5641,4.5873,4.8921,4.6181,4.7451,4.8381,4.9792,5.0465
12.5,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1689,4.1606,4.3515,4.3607,4.5641,4.5873,4.8921,4.594,4.7451,4.8381,4.9992,5.0149
12.6,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1265,4.1606,4.3515,4.3607,4.5641,4.594,4.907,4.594,4.7451,4.8381,4.9992,5.0149
12.7,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1265,4.1606,4.3515,4.3316,4.5475,4.594,4.907,4.594,4.7144,4.8597,5.0033,5.0149
12.8,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1265,4.1606,4.3059,4.3316,4.5475,4.594,4.907,4.594,4.7144,4.8597,5.0033,5.0208
12.9,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.7703,3.7405,4.1265,4.1008,4.3059,4.3316,4.5475,4.594,4.8771,4.5832,4.7036,4.8597,5.0033,5.0208
13,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7405,4.1265,4.1008,4.3059,4.33,4.5475,4.6006,4.8771,4.5832,4.7036,4.8672,5.0033,5.0274
13.1,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7205,4.1058,4.1008,4.3059,4.33,4.5409,4.6006,4.8771,4.5832,4.6986,4.8672,5.0033,5.0274
13.2,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7205,4.1058,4.1008,4.3026,4.33,4.5409,4.6006,4.897,4.5857,4.6986,4.8672,5.0158,5.0274
13.3,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7205,4.1058,4.1008,4.3026,4.33,4.5409,4.579,4.897,4.5857,4.6986,4.8954,5.0158,4.9983
13.4,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7205,4.1058,4.1008,4.3026,4.33,4.545,4.579,4.897,4.5857,4.6911,4.8954,5.0158,4.9983
13.5,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7205,4.1058,4.1108,4.3026,4.32,4.545,4.579,4.8738,4.5998,4.6911,4.8954,5.0066,4.9792
13.6,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7205,4.1091,4.1108,4.3026,4.32,4.545,4.5342,4.8738,4.5998,4.7351,4.9369,5.0066,4.9792
13.7,0.99967,0.99967,1.996,1.9985,2.9758,2.965,3.6915,3.7205,4.1091,4.1108,4.3026,4.32,4.5301,4.5342,4.8738,4.5998,4.7351,4.9369,5.0066,4.9709
