0,1,2,3,4,5,6,7,8,9,10
8.8,0.98306,1.7735,1.9138,1.7992,1.6207,1.414,1.5294,1.3467,1.3783,1.1873
8.9,0.97974,1.7735,1.9047,1.7793,1.595,1.3891,1.512,1.3235,1.3725,1.179
9,0.97974,1.7735,1.8931,1.7644,1.5717,1.3708,1.4821,1.3227,1.3509,1.194
9.1,0.97974,1.7635,1.8864,1.7486,1.5394,1.3625,1.4572,1.3177,1.3451,1.1857
9.2,0.97974,1.7635,1.874,1.7204,1.5136,1.3476,1.4439,1.2878,1.3426,1.184
9.3,0.97974,1.761,1.8574,1.7062,1.5028,1.3393,1.4356,1.2695,1.3401,1.15
9.4,0.97974,1.761,1.8441,1.683,1.4929,1.3442,1.4206,1.2537,1.3094,1.1533
9.5,0.97974,1.7486,1.8291,1.6548,1.4729,1.321,1.4024,1.2363,1.3152,1.1441
9.6,0.97974,1.7486,1.8275,1.6415,1.4547,1.3135,1.3916,1.223,1.3293,1.1392
9.7,0.97974,1.7486,1.8109,1.6257,1.4555,1.3052,1.3642,1.2255,1.331,1.1524
9.8,0.97974,1.7411,1.7951,1.6016,1.4356,1.3036,1.3675,1.2346,1.3027,1.1574
9.9,0.97974,1.7411,1.7627,1.5859,1.4198,1.2903,1.37,1.2255,1.2953,1.1674
10,0.97974,1.7287,1.7453,1.5684,1.409,1.2903,1.3733,1.2338,1.2687,1.1724
10.1,0.97974,1.7287,1.7287,1.5609,1.3949,1.2687,1.3625,1.2288,1.2604,1.1724
10.2,0.97974,1.7187,1.7204,1.5443,1.3957,1.2504,1.3575,1.2363,1.2587,1.1765
10.3,0.97974,1.7187,1.7062,1.5302,1.3716,1.2421,1.3542,1.2272,1.2554,1.1749
10.4,0.97974,1.7179,1.693,1.5003,1.3567,1.2313,1.3434,1.2255,1.2388,1.1707
10.5,0.97974,1.7179,1.688,1.4829,1.3451,1.2081,1.3326,1.2197,1.233,1.1865
10.6,0.9814,1.6946,1.6705,1.4812,1.3417,1.2031,1.306,1.2064,1.2496,1.184
10.7,0.9814,1.6946,1.6622,1.4729,1.321,1.2164,1.3002,1.2189,1.2504,1.2114
10.8,0.9814,1.6755,1.6622,1.4696,1.3243,1.2164,1.2977,1.1989,1.2679,1.218
10.9,0.9814,1.6755,1.6589,1.4596,1.3218,1.218,1.2803,1.1923,1.2512,1.2247
11,0.9814,1.6739,1.644,1.4563,1.311,1.2214,1.2679,1.1798,1.2321,1.2114
11.1,0.9814,1.6739,1.6323,1.4472,1.2969,1.2214,1.282,1.1807,1.2429,1.1906
11.2,0.9814,1.6664,1.6265,1.4464,1.2803,1.2288,1.2886,1.1757,1.2263,1.1964
