0,2,3,4,5,6,7,8
0,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.1,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.2,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.3,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.4,2.0002,2.9998,4.0003,5,5.998,7.0002,7.9998
0.5,2.0002,2.9998,4.0003,5,5.998,6.9985,7.9998
0.6,2.0002,2.9998,4.0003,5,5.998,6.9985,7.9998
0.7,2.0002,2.9982,4.0003,5,5.9997,6.9985,7.9998
0.8,2.0002,2.9998,4.0003,5,5.9997,6.9985,7.9998
0.9,2.0002,2.9998,4.0003,5,5.9997,6.9944,7.9998
1,2.0002,2.9998,4.0003,5,5.9997,6.991,7.9998
1.1,2.0002,2.9998,4.0003,5,5.998,6.9877,7.9957
1.2,2.0002,2.9998,3.9987,5,5.998,6.9827,7.9907
1.3,2.0002,2.9998,3.997,5,5.9972,6.9736,7.9824
1.4,1.9985,2.9998,3.997,5,5.9955,6.9611,7.9774
1.5,1.9985,2.9998,3.997,5,5.9897,6.952,7.9691
1.6,1.9985,2.9998,3.9962,4.9983,5.9847,6.9429,7.9525
1.7,1.9985,2.9998,3.997,4.9942,5.9723,6.9229,7.9442
1.8,2.0002,2.9998,3.997,4.9892,5.9648,6.8989,7.9185
1.9,2.0002,2.9949,3.9954,4.9834,5.9582,6.8748,7.8919
2,2.0002,2.9932,3.9887,4.9801,5.9424,6.8374,7.8487
2.1,2.0002,2.9957,3.9895,4.966,5.9266,6.8067,7.7864
2.2,2.0002,2.9957,3.992,4.956,5.9042,6.7801,7.7209
2.3,2.0002,2.994,3.9879,4.9485,5.8926,6.7378,7.6553
2.4,2.0002,2.9899,3.9846,4.9294,5.8469,6.6764,7.554
2.5,2.0002,2.9865,3.9821,4.907,5.8079,6.6182,7.4776
2.6,1.9985,2.9816,3.9696,4.8887,5.7763,6.5526,7.3613
2.7,1.9985,2.9758,3.9704,4.863,5.7207,6.4738,7.2376
2.8,1.9985,2.9774,3.9621,4.8431,5.6875,6.4015,7.1106
2.9,1.9985,2.9749,3.9572,4.8124,5.6302,6.3218,6.9993
3,1.9985,2.9749,3.9397,4.7916,5.5795,6.2238,6.8366
3.1,1.9968,2.9708,3.9256,4.7617,5.5355,6.125,6.6772
3.2,1.9968,2.9675,3.9165,4.7351,5.489,6.0329,6.5543
3.3,1.9985,2.9666,3.904,4.7036,5.4168,5.9299,6.3808
3.4,1.9985,2.9666,3.8932,4.6529,5.328,5.7987,6.2139
3.5,2.0002,2.9658,3.8824,4.6206,5.2458,5.6526,6.0661
3.6,2.0002,2.965,3.8509,4.5857,5.171,5.5555,5.8643
3.7,2.0002,2.965,3.8334,4.5151,5.0855,5.4367,5.6925
3.8,2.0002,2.9542,3.8268,4.4753,4.9867,5.318,5.5173
3.9,2.0002,2.945,3.7977,4.4188,4.8871,5.2233,5.3205
4,1.9952,2.9384,3.782,4.3648,4.7883,5.0631,5.1677
4.1,1.9952,2.9384,3.7571,4.3034,4.6978,4.9477,5.0058
4.2,1.9952,2.9293,3.7471,4.2552,4.5981,4.8041,4.8705
4.3,1.996,2.9293,3.7214,4.2087,4.5201,4.6604,4.7052
4.4,1.996,2.9077,3.6998,4.134,4.4055,4.5674,4.579
4.5,1.996,2.8944,3.6574,4.0883,4.3034,4.4512,4.4072
