0,2,3,4,5,6,7,8
0,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.1,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.2,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.3,2.0002,2.9998,4.0003,5,5.998,6.9977,7.9982
0.4,2.0002,2.9998,4.0003,4.9983,5.9997,6.9968,7.9965
0.5,1.9985,2.9998,4.0003,4.9983,5.9997,6.9919,7.9924
0.6,1.9977,2.9998,4.0003,4.9917,5.9997,6.9794,7.9749
0.7,1.9977,2.9998,4.0003,4.99,5.998,6.9728,7.9434
0.8,1.9977,2.9998,4.0003,4.9809,5.9889,6.9595,7.9027
0.9,1.9968,2.9998,3.9987,4.9734,5.9557,6.9362,7.8454
1,1.9968,2.9957,3.9929,4.9643,5.9283,6.908,7.779
1.1,1.9968,2.9949,3.9895,4.9502,5.8984,6.8615,7.6968
1.2,1.9935,2.989,3.9746,4.9303,5.8577,6.82,7.5905
1.3,1.9927,2.9874,3.9497,4.897,5.7904,6.7519,7.4784
1.4,1.9902,2.9774,3.9273,4.863,5.7157,6.6772,7.2858
1.5,1.9861,2.9633,3.9015,4.8256,5.6277,6.5859,7.1131
1.6,1.9744,2.9417,3.8758,4.7418,5.5397,6.404,6.8881
1.7,1.9744,2.9326,3.8301,4.6695,5.4334,6.2712,6.6681
1.8,1.9728,2.9151,3.8027,4.5774,5.2806,6.1217,6.4239
1.9,1.967,2.8911,3.7845,4.4545,5.127,5.9781,6.1848
2,1.9578,2.8803,3.7321,4.3349,5.0025,5.7871,5.9424
2.1,1.9462,2.8554,3.6707,4.2154,4.8306,5.582,5.6858
2.2,1.9346,2.8371,3.6134,4.0966,4.6455,5.3554,5.4176
2.3,1.9321,2.808,3.5453,3.968,4.491,5.1279,5.1752
2.4,1.9213,2.7649,3.4773,3.8608,4.3217,4.9136,4.9319
2.5,1.9088,2.7408,3.4067,3.7006,4.1788,4.6862,4.7086
2.6,1.8922,2.6993,3.3353,3.6001,4.0194,4.4952,4.4711
2.7,1.8715,2.6619,3.2605,3.4764,3.8691,4.3142,4.2685
2.8,1.8582,2.6179,3.1684,3.371,3.7222,4.1049,4.0775
2.9,1.8399,2.5689,3.0854,3.2572,3.5678,3.9073,3.8592
3,1.8208,2.5257,3.009,3.1559,3.4083,3.7122,3.7106
3.1,1.7976,2.4718,2.8985,3.0355,3.2929,3.5345,3.5594
3.2,1.786,2.4211,2.8097,2.911,3.1543,3.3602,3.3917
3.3,1.766,2.3464,2.6976,2.808,3.033,3.2099,3.2248
3.4,1.7494,2.2916,2.6187,2.6943,2.9027,3.087,3.1119
3.5,1.7245,2.2526,2.5257,2.5839,2.7806,2.9409,2.9658
3.6,1.7054,2.2119,2.4203,2.4543,2.6536,2.8072,2.8313
3.7,1.6871,2.172,2.3265,2.3555,2.5656,2.6984,2.7159
3.8,1.6365,2.1206,2.2459,2.2642,2.4577,2.5988,2.5971
3.9,1.6074,2.0749,2.1438,2.1637,2.329,2.4809,2.5075
4,1.5834,2.0184,2.0608,2.0766,2.2243,2.3738,2.4053
4.1,1.5609,1.9354,1.9653,1.9761,2.1073,2.2908,2.3265
4.2,1.5227,1.8765,1.8964,1.9072,2.0342,2.2243,2.2517
4.3,1.5003,1.82,1.8158,1.8449,1.9587,2.1347,2.182
