0,2,3,4,5,6,7,8
0,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.1,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
0.2,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9982
0.3,2.0002,2.9998,4.0003,5,5.9997,6.9977,7.9982
0.4,2.0002,2.9998,4.0003,5,5.9997,6.9935,7.9998
0.5,2.0002,2.9998,4.0003,5,5.9997,6.991,7.9998
0.6,2.0002,2.9998,4.0003,4.9983,5.9997,6.9894,7.9982
0.7,2.0002,2.9998,3.9987,4.995,5.998,6.9844,7.989
0.8,2.0002,2.9998,3.9987,4.9942,5.9963,6.9811,7.9724
0.9,2.0002,2.9998,3.9987,4.9925,5.9922,6.9711,7.9442
1,2.0002,2.9998,3.9987,4.9851,5.9764,6.962,7.9342
1.1,1.9985,2.9957,3.997,4.9776,5.9631,6.9495,7.9002
1.2,1.9985,2.9949,3.992,4.9751,5.9465,6.9296,7.8803
1.3,1.9985,2.9932,3.9887,4.9618,5.9183,6.8989,7.867
1.4,1.9985,2.9882,3.9887,4.9469,5.8926,6.8632,7.8338
1.5,2.0002,2.9849,3.9904,4.9311,5.8726,6.8333,7.7781
1.6,1.9985,2.9849,3.9829,4.912,5.8427,6.7918,7.7258
1.7,2.0002,2.9807,3.9829,4.897,5.8037,6.7154,7.6511
1.8,1.9985,2.9791,3.9779,4.8838,5.7597,6.6514,7.5573
1.9,1.9985,2.9758,3.9779,4.8605,5.7248,6.5775,7.4361
2,1.9952,2.9708,3.9596,4.8215,5.6966,6.5003,7.3115
2.1,1.9952,2.9641,3.9406,4.7708,5.6426,6.4248,7.1737
2.2,1.9919,2.9591,3.9264,4.726,5.5862,6.3459,7.0193
2.3,1.9877,2.9525,3.9215,4.7052,5.5206,6.2488,6.869
2.4,1.9811,2.9384,3.909,4.6521,5.4683,6.1566,6.7104
2.5,1.9811,2.9284,3.8957,4.6214,5.3653,6.0154,6.5427
2.6,1.9744,2.9118,3.8716,4.5475,5.2723,5.8627,6.3891
2.7,1.9686,2.9052,3.8617,4.491,5.1578,5.6833,6.2471
2.8,1.9653,2.8927,3.8409,4.4304,5.0482,5.5339,6.086
2.9,1.9653,2.877,3.8202,4.3615,4.9477,5.4234,5.9125
3,1.9578,2.8512,3.7836,4.2843,4.8406,5.2956,5.7174
3.1,1.9578,2.8346,3.7512,4.1913,4.7194,5.1511,5.5256
3.2,1.957,2.8105,3.7114,4.1116,4.5948,5.0299,5.3396
3.3,1.9562,2.7923,3.6674,4.0261,4.4894,4.9103,5.1893
3.4,1.9562,2.7823,3.6192,3.9447,4.3939,4.7924,5.0282
3.5,1.9503,2.7707,3.5594,3.8691,4.271,4.6828,4.8647
3.6,1.9503,2.7591,3.5063,3.7861,4.1556,4.5508,4.6953
3.7,1.9387,2.7408,3.4748,3.6948,4.0618,4.4437,4.5018
3.8,1.9254,2.715,3.4042,3.6267,3.9414,4.2677,4.3158
3.9,1.9146,2.681,3.3361,3.557,3.816,4.1398,4.1498
4,1.9146,2.6619,3.3037,3.4656,3.7014,4.0078,3.9796
4.1,1.9088,2.6287,3.2398,3.3585,3.6068,3.8774,3.8351
4.2,1.9005,2.6154,3.1983,3.2772,3.5345,3.7554,3.6923
4.3,1.9005,2.5772,3.141,3.1958,3.4249,3.6026,3.5777
