1.5,0.99967,0.99967,1.9944,2.0002,2.994,2.9865,3.987,3.9688,4.9809,4.9518,5.9125,5.9864,6.859,6.8657,7.8637,7.8529
1.6,0.99967,0.99967,1.9944,2.0002,2.994,2.9865,3.987,3.9688,4.9593,4.9518,5.9125,5.9557,6.859,6.8657,7.8637,7.8529
1.7,0.99967,0.99967,1.9944,2.0002,2.994,2.9865,3.987,3.9688,4.9593,4.9518,5.9125,5.9557,6.7502,6.7536,7.7624,7.7599
1.8,0.99967,0.99967,1.9944,2.0002,2.994,2.9865,3.987,3.9688,4.9593,4.9518,5.8386,5.9557,6.7502,6.7536,7.7624,7.7599
1.9,0.99967,0.99967,1.9944,2.0002,2.994,2.9865,3.987,3.9688,4.9593,4.912,5.8386,5.8992,6.6207,6.7536,7.6196,7.6362
2,0.99967,0.99967,1.9944,2.0002,2.994,2.9865,3.987,3.9107,4.8954,4.912,5.8386,5.8992,6.6207,6.6083,7.6196,7.6362
2.1,0.99967,0.99967,1.9944,2.0002,2.9484,2.9865,3.9422,3.9107,4.8954,4.912,5.729,5.8992,6.6207,6.4563,7.4851,7.5066
2.2,0.99967,0.99967,1.9944,2.0002,2.9484,2.9558,3.9422,3.9107,4.8954,4.912,5.729,5.7962,6.4895,6.4563,7.4851,7.5066
2.3,0.99967,0.99967,1.9944,2.0002,2.9484,2.9558,3.9422,3.9107,4.824,4.824,5.6094,5.7962,6.4895,6.2903,7.3065,7.3638
2.4,0.99967,0.99967,1.9744,2.0002,2.9484,2.9558,3.9422,3.9107,4.824,4.824,5.6094,5.7962,6.3559,6.2903,7.1355,7.2102
2.5,0.99967,0.99967,1.9744,2.0002,2.9484,2.9558,3.9422,3.8301,4.824,4.824,5.6094,5.6609,6.3559,6.1242,7.1355,7.2102
2.6,0.99967,0.99967,1.9744,1.9952,2.9484,2.9558,3.8758,3.8301,4.824,4.6903,5.4567,5.6609,6.1989,6.1242,6.9578,7.0458
2.7,0.99967,0.99967,1.9744,1.9952,2.9484,2.9558,3.8758,3.8301,4.7127,4.6903,5.4567,5.6609,6.0345,5.9582,6.7718,7.0458
2.8,0.99967,0.99967,1.9744,1.9952,2.9484,2.9558,3.8758,3.8301,4.7127,4.6903,5.2823,5.4907,6.0345,5.7971,6.7718,6.8665
2.9,0.99967,0.99967,1.9744,1.9952,2.9085,2.9558,3.8758,3.8301,4.7127,4.6903,5.2823,5.4907,5.8527,5.7971,6.5601,6.6822
3,0.99967,0.99967,1.9744,1.9952,2.9085,2.9558,3.8758,3.7147,4.7127,4.5392,5.2823,5.4907,5.8527,5.6277,6.3617,6.6822
3.1,0.99967,0.99967,1.9744,1.9952,2.9085,2.8811,3.7529,3.7147,4.5392,4.5392,5.1121,5.3338,5.6692,5.6277,6.1666,6.4787
3.2,0.99967,0.99967,1.9744,1.9952,2.9085,2.8811,3.7529,3.7147,4.5392,4.5392,5.1121,5.3338,5.5206,5.4616,6.1666,6.2737
3.3,0.99967,0.99967,1.9744,1.9952,2.9085,2.8811,3.7529,3.7147,4.3756,4.3823,4.9344,5.1578,5.5206,5.284,5.964,6.2737
3.4,0.99967,0.99967,1.9744,1.9952,2.9085,2.8811,3.7529,3.7147,4.3756,4.3823,4.9344,5.1578,5.3479,5.284,5.7929,6.1001
3.5,0.99967,0.99967,1.9744,1.9952,2.9085,2.8811,3.7529,3.5993,4.3756,4.3823,4.7733,4.9709,5.3479,5.1005,5.631,5.8984
3.6,0.99967,0.99967,1.9744,1.9952,2.9085,2.8811,3.5985,3.5993,4.2062,4.2287,4.7733,4.9709,5.1553,4.9344,5.631,5.8984
3.7,0.99967,0.99967,1.9744,1.9952,2.9085,2.8811,3.5985,3.5993,4.2062,4.2287,4.5849,4.8007,4.9743,4.9344,5.4708,5.7248
3.8,0.99967,0.99967,1.8897,1.9952,2.8255,2.7748,3.5985,3.5993,4.0269,4.2287,4.5849,4.8007,4.9743,4.7717,5.2939,5.5704
3.9,0.99386,0.99967,1.8897,1.9952,2.8255,2.7748,3.5985,3.5993,4.0269,4.0659,4.4097,4.8007,4.7916,4.6056,5.2939,5.372
4,0.99386,0.99967,1.8897,1.9952,2.8255,2.7748,3.4424,3.4681,4.0269,4.0659,4.4097,4.6546,4.6255,4.6056,5.0839,5.372
4.1,0.99386,0.99967,1.8897,1.9952,2.8255,2.7748,3.4424,3.4681,3.8517,3.8691,4.2386,4.6546,4.6255,4.4246,4.907,5.1959
4.2,0.99386,0.99967,1.8897,1.9952,2.8255,2.7748,3.4424,3.4681,3.8517,3.8691,4.0651,4.4861,4.4545,4.2619,4.7476,5.0033
4.3,0.99386,0.99967,1.8897,1.9952,2.8255,2.7748,3.4424,3.4681,3.7031,3.8691,4.0651,4.4861,4.2727,4.2619,4.7476,5.0033
4.4,0.99386,0.99967,1.8897,1.908,2.8255,2.7748,3.2705,3.3419,3.7031,3.6998,3.9123,4.2934,4.2727,4.1116,4.5707,4.8497
4.5,0.99386,0.99386,1.8897,1.908,2.8255,2.6519,3.2705,3.3419,3.5487,3.6998,3.9123,4.2934,4.1382,3.9572,4.3964,4.6828
4.6,0.99386,0.99386,1.8897,1.908,2.6835,2.6519,3.2705,3.3419,3.5487,3.5619,3.7737,4.0809,3.9787,3.9572,4.232,4.6828
4.7,0.99386,0.99386,1.8897,1.908,2.6835,2.6519,3.102,3.3419,3.5487,3.5619,3.7737,4.0809,3.9787,3.8077,4.232,4.5201
4.8,0.99386,0.99386,1.8897,1.908,2.6835,2.6519,3.102,3.3419,3.3593,3.5619,3.6068,3.9073,3.8193,3.8077,4.0859,4.3574
4.9,0.99386,0.99386,1.8897,1.908,2.6835,2.6519,3.102,3.1833,3.3593,3.4,3.6068,3.9073,3.8193,3.6707,3.9132,4.3574
5,0.99386,0.99386,1.8897,1.908,2.6835,2.6519,3.102,3.1833,3.2016,3.4,3.4399,3.7346,3.6425,3.6707,3.9132,4.1921
5.1,0.99386,0.99386,1.7951,1.908,2.6835,2.5108,2.9392,3.1833,3.2016,3.2431,3.4399,3.7346,3.4972,3.5503,3.777,4.0402
5.2,0.99386,0.99386,1.7951,1.908,2.6835,2.5108,2.9392,3.1833,3.0405,3.2431,3.2913,3.5727,3.4972,3.5503,3.6458,4.0402
5.3,0.99386,0.99386,1.7951,1.908,2.5274,2.5108,2.9392,3.0538,3.0405,3.2431,3.2913,3.5727,3.3685,3.3992,3.6458,3.9132
5.4,0.99386,0.99386,1.7951,1.908,2.5274,2.5108,2.9392,3.0538,3.0405,3.0671,3.1667,3.3967,3.3685,3.2713,3.493,3.7753
5.5,0.99386,0.99386,1.7951,1.908,2.5274,2.5108,2.8022,3.0538,2.8985,3.0671,3.0206,3.3967,3.2199,3.2713,3.3726,3.7753
5.6,0.99386,0.99386,1.7951,1.908,2.5274,2.3846,2.8022,2.8886,2.8985,2.911,3.0206,3.2398,3.0862,3.1576,3.3726,3.625
5.7,0.99386,0.99386,1.7951,1.908,2.5274,2.3846,2.8022,2.8886,2.7591,2.911,2.8861,3.2398,3.0862,3.1576,3.2456,3.625
5.8,0.99386,0.99386,1.7951,1.908,2.5274,2.3846,2.6744,2.8886,2.7591,2.911,2.8861,3.0895,2.9525,3.0231,3.2456,3.4947
5.9,0.99386,0.99386,1.7951,1.8117,2.3937,2.3846,2.6744,2.8886,2.7591,2.784,2.7582,3.0895,2.9525,3.0231,3.1078,3.3502
6,0.99386,0.99386,1.7951,1.8117,2.3937,2.3846,2.6744,2.7483,2.6171,2.784,2.7582,2.9434,2.823,2.9019,3.1078,3.3502
6.1,0.99386,0.99386,1.7951,1.8117,2.3937,2.2376,2.5349,2.7483,2.6171,2.784,2.6187,2.9434,2.823,2.9019,2.9824,3.2224
6.2,0.99386,0.99386,1.7951,1.8117,2.3937,2.2376,2.5349,2.7483,2.6171,2.6428,2.6187,2.8246,2.7117,2.8097,2.8653,3.2224
6.3,0.99386,0.99386,1.6996,1.8117,2.3937,2.2376,2.5349,2.7483,2.4734,2.6428,2.4975,2.8246,2.7117,2.8097,2.8653,3.1235
6.4,0.99386,0.99386,1.6996,1.8117,2.3937,2.2376,2.5349,2.6328,2.4734,2.5241,2.4975,2.7076,2.7117,2.6926,2.7524,3.1235
6.5,0.99386,0.99386,1.6996,1.8117,2.2642,2.1255,2.373,2.6328,2.4734,2.5241,2.4975,2.7076,2.5872,2.6926,2.7524,2.994
6.6,0.99386,0.99386,1.6996,1.8117,2.2642,2.1255,2.373,2.6328,2.3763,2.5241,2.3672,2.5639,2.5872,2.6926,2.6627,2.8662
6.7,0.99386,0.99386,1.6996,1.8117,2.2642,2.1255,2.373,2.6328,2.3763,2.4078,2.3672,2.5639,2.4851,2.6088,2.6627,2.8662
6.8,0.99386,0.99386,1.6996,1.8117,2.2642,2.1255,2.2866,2.4875,2.3763,2.4078,2.2393,2.5639,2.4851,2.6088,2.5681,2.764
6.9,0.99386,0.99386,1.6996,1.8117,2.2642,2.1255,2.2866,2.4875,2.2866,2.4078,2.2393,2.456,2.407,2.5116,2.5681,2.764
7,0.99386,0.99386,1.6996,1.8117,2.1289,2.0118,2.2866,2.4875,2.2866,2.3165,2.1206,2.456,2.407,2.5116,2.4701,2.6287
7.1,0.99386,0.99386,1.6996,1.8117,2.1289,2.0118,2.2866,2.3464,2.2866,2.3165,2.1206,2.3597,2.2966,2.5116,2.4701,2.6287
7.2,0.99386,0.99386,1.6996,1.8117,2.1289,2.0118,2.1712,2.3464,2.2036,2.3165,2.1206,2.3597,2.2966,2.3779,2.3946,2.6287
7.3,0.99386,0.99386,1.585,1.7345,2.1289,2.0118,2.1712,2.3464,2.2036,2.2044,2.0267,2.3597,2.2966,2.3779,2.3946,2.5399
7.4,0.99386,0.99386,1.585,1.7345,2.1289,2.0118,2.1712,2.3464,2.2036,2.2044,2.0267,2.2517,2.2136,2.2675,2.3946,2.5399
7.5,0.99386,0.99386,1.585,1.7345,2.0002,1.9146,2.0807,2.2119,2.0799,2.2044,1.9346,2.2517,2.2136,2.2675,2.2858,2.4186
7.6,0.99386,0.99386,1.585,1.7345,2.0002,1.9146,2.0807,2.2119,2.0799,2.0857,1.9346,2.2517,2.2136,2.2675,2.2858,2.4186
7.7,0.99386,0.99386,1.585,1.7345,2.0002,1.9146,2.0807,2.2119,2.0799,2.0857,1.9346,2.1463,2.1363,2.1712,2.2036,2.4186
7.8,0.99386,0.99386,1.585,1.7345,2.0002,1.9146,2.0807,2.2119,2.0799,2.0857,1.8474,2.1463,2.1363,2.1712,2.2036,2.2982
7.9,0.99386,0.99386,1.585,1.7345,2.0002,1.9146,1.9537,2.099,2.0259,1.9636,1.8474,2.1463,2.1363,2.0956,2.2036,2.2982
8,0.99386,0.99386,1.585,1.7345,1.9088,1.8183,1.9537,2.099,2.0259,1.9636,1.81,2.0658,2.0317,2.0956,2.1023,2.2144
8.1,0.99386,0.99386,1.585,1.7345,1.9088,1.8183,1.9537,2.099,2.0259,1.9636,1.81,2.0658,2.0317,2.0956,2.1023,2.2144
8.2,0.99386,0.99386,1.4754,1.7345,1.9088,1.8183,1.9537,2.099,1.9254,1.8806,1.81,2.0658,2.0317,2.0068,2.0292,2.2144
8.3,0.99386,0.99386,1.4754,1.7345,1.9088,1.8183,1.8358,1.9827,1.9254,1.8806,1.737,1.9736,1.9661,2.0068,2.0292,2.1114
8.4,0.99386,0.99386,1.4754,1.7345,1.9088,1.8183,1.8358,1.9827,1.9254,1.8806,1.737,1.9736,1.9661,2.0068,2.0292,2.1114
8.5,0.99386,0.99386,1.4754,1.7345,1.7967,1.7312,1.8358,1.9827,1.9254,1.8275,1.737,1.9736,1.9661,1.9537,1.9371,2.0359
8.6,0.99386,0.99386,1.4754,1.6407,1.7967,1.7312,1.8358,1.9827,1.8515,1.8275,1.737,1.8947,1.918,1.9537,1.9371,2.0359
8.7,0.99386,0.99386,1.4754,1.6407,1.7967,1.7312,1.7386,1.8989,1.8515,1.8275,1.6631,1.8947,1.918,1.9537,1.9371,2.0359
8.8,0.94072,0.99386,1.4754,1.6407,1.7967,1.7312,1.7386,1.8989,1.8515,1.8275,1.6631,1.8947,1.918,1.874,1.8682,1.957
8.9,0.94072,0.99386,1.4754,1.6407,1.6755,1.7312,1.7386,1.8989,1.7718,1.7278,1.6631,1.8947,1.8657,1.874,1.8682,1.957
9,0.94072,0.99386,1.4754,1.6407,1.6755,1.6265,1.7386,1.8989,1.7718,1.7278,1.6108,1.7901,1.8657,1.874,1.8682,1.957
9.1,0.94072,0.99386,1.3999,1.6407,1.6755,1.6265,1.6556,1.8225,1.7718,1.7278,1.6108,1.7901,1.8657,1.8158,1.8682,1.8756
9.2,0.94072,0.99386,1.3999,1.6407,1.6755,1.6265,1.6556,1.8225,1.7718,1.6382,1.6108,1.7901,1.786,1.8158,1.7984,1.8756
9.3,0.94072,0.99386,1.3999,1.6407,1.6755,1.6265,1.6556,1.8225,1.7004,1.6382,1.6108,1.7901,1.786,1.8158,1.7984,1.8756
9.4,0.94072,0.99386,1.3999,1.6407,1.5867,1.6265,1.6556,1.8225,1.7004,1.6382,1.5568,1.7303,1.786,1.7303,1.7984,1.7943
9.5,0.94072,0.99386,1.3999,1.6407,1.5867,1.536,1.5609,1.7345,1.7004,1.6382,1.5568,1.7303,1.786,1.7303,1.722,1.7943
9.6,0.94072,0.99386,1.3999,1.5468,1.5867,1.536,1.5609,1.7345,1.7004,1.5651,1.5568,1.7303,1.7029,1.7303,1.722,1.7943
9.7,0.94072,0.99386,1.3999,1.5468,1.5867,1.536,1.5609,1.7345,1.634,1.5651,1.5568,1.7303,1.7029,1.6813,1.722,1.6921
9.8,0.94072,0.99386,1.3999,1.5468,1.5867,1.536,1.5609,1.7345,1.634,1.5651,1.5037,1.6647,1.7029,1.6813,1.693,1.6921
9.9,0.94072,0.99386,1.3999,1.5468,1.5003,1.536,1.5609,1.7345,1.634,1.5651,1.5037,1.6647,1.7029,1.6813,1.693,1.6921
10,0.94072,0.99386,1.3492,1.5468,1.5003,1.536,1.5186,1.6888,1.634,1.5037,1.5037,1.6647,1.6622,1.6813,1.693,1.639
10.1,0.94072,0.99386,1.3492,1.5468,1.5003,1.4671,1.5186,1.6888,1.6083,1.5037,1.5037,1.6647,1.6622,1.6315,1.693,1.639
10.2,0.94072,0.99386,1.3492,1.5468,1.5003,1.4671,1.5186,1.6888,1.6083,1.5037,1.4339,1.5883,1.6622,1.6315,1.649,1.639
10.3,0.94072,0.99386,1.3492,1.5468,1.5003,1.4671,1.5186,1.6888,1.6083,1.5037,1.4339,1.5883,1.5859,1.6315,1.649,1.6041
10.4,0.94072,0.99386,1.3492,1.5468,1.4605,1.4671,1.5186,1.6888,1.6083,1.458,1.4339,1.5883,1.5859,1.5975,1.649,1.6041
10.5,0.94072,0.99386,1.3492,1.5468,1.4605,1.4671,1.5186,1.5975,1.5775,1.458,1.4339,1.5883,1.5859,1.5975,1.6066,1.6041
10.6,0.94072,0.99386,1.3492,1.4547,1.4605,1.4671,1.443,1.5975,1.5775,1.458,1.4198,1.5111,1.5859,1.5975,1.6066,1.556
10.7,0.94072,0.99386,1.3492,1.4547,1.4605,1.3899,1.443,1.5975,1.5775,1.458,1.4198,1.5111,1.5543,1.5975,1.6066,1.556
10.8,0.94072,0.99386,1.3127,1.4547,1.4605,1.3899,1.443,1.5975,1.5775,1.4082,1.4198,1.5111,1.5543,1.5394,1.6066,1.556
10.9,0.94072,0.99386,1.3127,1.4547,1.3899,1.3899,1.443,1.5975,1.5775,1.4082,1.4198,1.5111,1.5543,1.5394,1.5709,1.556
11,0.94072,0.99386,1.3127,1.4547,1.3899,1.3899,1.443,1.5568,1.5286,1.4082,1.4032,1.4505,1.5543,1.5394,1.5709,1.487
11.1,0.94072,0.94819,1.3127,1.4547,1.3899,1.3899,1.443,1.5568,1.5286,1.4082,1.4032,1.4505,1.4937,1.5394,1.5709,1.487
11.2,0.94072,0.94819,1.3127,1.4547,1.3899,1.3899,1.4048,1.5568,1.5286,1.4082,1.4032,1.4505,1.4937,1.5028,1.5709,1.487
11.3,0.94072,0.94819,1.3127,1.4547,1.3899,1.3899,1.4048,1.5568,1.5286,1.3758,1.4032,1.4505,1.4937,1.5028,1.5709,1.487
11.4,0.94072,0.94819,1.3127,1.4547,1.3658,1.3401,1.4048,1.5568,1.4846,1.3758,1.4032,1.4007,1.4937,1.5028,1.5186,1.419
11.5,0.94072,0.94819,1.3127,1.4547,1.3658,1.3401,1.4048,1.5103,1.4846,1.3758,1.3957,1.4007,1.4397,1.5028,1.5186,1.419
11.6,0.94072,0.94819,1.3127,1.4547,1.3658,1.3401,1.4048,1.5103,1.4846,1.3758,1.3957,1.4007,1.4397,1.4447,1.5186,1.419
11.7,0.94072,0.94819,1.2778,1.4007,1.3658,1.3401,1.4048,1.5103,1.4846,1.3202,1.3957,1.4007,1.4397,1.4447,1.5186,1.419
11.8,0.94072,0.94819,1.2778,1.4007,1.3658,1.3401,1.3667,1.5103,1.4846,1.3202,1.3957,1.3858,1.4397,1.4447,1.5003,1.3824
11.9,0.94072,0.94819,1.2778,1.4007,1.3658,1.3401,1.3667,1.5103,1.4621,1.3202,1.3957,1.3858,1.4397,1.4447,1.5003,1.3824
12,0.94072,0.94819,1.2778,1.4007,1.3193,1.3401,1.3667,1.5103,1.4621,1.3202,1.3658,1.3858,1.3907,1.3808,1.5003,1.3824
12.1,0.94072,0.94819,1.2778,1.4007,1.3193,1.306,1.3667,1.4406,1.4621,1.3202,1.3658,1.3858,1.3907,1.3808,1.5003,1.3824
12.2,0.94072,0.94819,1.2778,1.4007,1.3193,1.306,1.3667,1.4406,1.4621,1.2953,1.3658,1.3858,1.3907,1.3808,1.4779,1.3824
12.3,0.94072,0.94819,1.2778,1.4007,1.3193,1.306,1.3667,1.4406,1.3965,1.2953,1.3658,1.36,1.3907,1.3808,1.4779,1.3824
12.4,0.94072,0.94819,1.2778,1.4007,1.3193,1.306,1.3667,1.4406,1.3965,1.2953,1.3658,1.36,1.3667,1.3426,1.4779,1.3824
12.5,0.94072,0.94819,1.2297,1.4007,1.3193,1.306,1.3625,1.4406,1.3965,1.2953,1.3177,1.36,1.3667,1.3426,1.4779,1.3824
12.6,0.94072,0.94819,1.2297,1.4007,1.3019,1.306,1.3625,1.4015,1.3965,1.2953,1.3177,1.36,1.3667,1.3426,1.4555,1.3376
12.7,0.94072,0.94819,1.2297,1.4007,1.3019,1.306,1.3625,1.4015,1.3965,1.2986,1.3177,1.316,1.3667,1.3426,1.4555,1.3376
12.8,0.94072,0.94819,1.2297,1.3368,1.3019,1.2836,1.3625,1.4015,1.3766,1.2986,1.3177,1.316,1.3667,1.3077,1.4555,1.3376
12.9,0.94072,0.94819,1.2297,1.3368,1.3019,1.2836,1.3625,1.4015,1.3766,1.2986,1.3177,1.316,1.3484,1.3077,1.4555,1.3376
13,0.94072,0.94819,1.2297,1.3368,1.3019,1.2836,1.3625,1.4015,1.3766,1.2986,1.3094,1.316,1.3484,1.3077,1.4555,1.3251
13.1,0.94072,0.94819,1.2297,1.3368,1.2803,1.2836,1.3625,1.3459,1.3766,1.2986,1.3094,1.316,1.3484,1.3077,1.4289,1.3251
13.2,0.94072,0.94819,1.2297,1.3368,1.2803,1.2836,1.3251,1.3459,1.3326,1.2986,1.3094,1.2878,1.3484,1.2762,1.4289,1.3251
13.3,0.94072,0.94819,1.2297,1.3368,1.2803,1.2836,1.3251,1.3459,1.3326,1.2529,1.3094,1.2878,1.3177,1.2762,1.4289,1.3168
13.4,0.94072,0.94819,1.1923,1.3368,1.2803,1.2836,1.3251,1.3459,1.3326,1.2529,1.3094,1.2878,1.3177,1.2762,1.4289,1.3168
13.5,0.94072,0.94819,1.1923,1.3368,1.2803,1.2836,1.3251,1.3459,1.3326,1.2529,1.3102,1.2878,1.3177,1.2762,1.4397,1.3168
13.6,0.94072,0.94819,1.1923,1.3368,1.2803,1.2429,1.3251,1.3459,1.3326,1.2529,1.3102,1.2878,1.3177,1.2529,1.4397,1.3168
13.7,0.94072,0.94819,1.1923,1.3368,1.2803,1.2429,1.3251,1.3417,1.3102,1.2529,1.3102,1.238,1.3177,1.2529,1.4397,1.3251
13.8,0.91249,0.94819,1.1923,1.2928,1.2762,1.2429,1.3251,1.3417,1.3102,1.2438,1.3102,1.238,1.3235,1.2529,1.4397,1.3251
13.9,0.91249,0.94819,1.1923,1.2928,1.2762,1.2429,1.2969,1.3417,1.3102,1.2438,1.3102,1.238,1.3235,1.2529,1.4181,1.3251
14,0.91249,0.94819,1.1923,1.2928,1.2762,1.2429,1.2969,1.3417,1.3102,1.2438,1.3102,1.238,1.3235,1.2529,1.4181,1.3251
14.1,0.91249,0.94819,1.1923,1.2928,1.2762,1.2429,1.2969,1.3417,1.2795,1.2438,1.3011,1.238,1.3235,1.2072,1.4181,1.2994
14.2,0.91249,0.94819,1.1699,1.2928,1.2762,1.2429,1.2969,1.3417,1.2795,1.2438,1.3011,1.218,1.326,1.2072,1.4181,1.2994
14.3,0.91249,0.94819,1.1699,1.2928,1.2762,1.2429,1.2969,1.3193,1.2795,1.2388,1.3011,1.218,1.326,1.2072,1.4181,1.2994
14.4,0.91249,0.94819,1.1699,1.2928,1.2604,1.2429,1.2969,1.3193,1.2795,1.2388,1.3011,1.218,1.326,1.2072,1.3525,1.2994
14.5,0.91249,0.94819,1.1699,1.2928,1.2604,1.2089,1.2969,1.3193,1.2463,1.2388,1.3011,1.218,1.326,1.1948,1.3525,1.2679
14.6,0.91249,0.94819,1.1699,1.2928,1.2604,1.2089,1.2828,1.3193,1.2463,1.2388,1.2654,1.218,1.326,1.1948,1.3525,1.2679
14.7,0.91249,0.94819,1.1699,1.2928,1.2604,1.2089,1.2828,1.3193,1.2463,1.2388,1.2654,1.2023,1.2977,1.1948,1.3525,1.2679
14.8,0.91249,0.94819,1.1699,1.2786,1.2604,1.2089,1.2828,1.3193,1.2463,1.2438,1.2654,1.2023,1.2977,1.1948,1.3525,1.2679
14.9,0.91249,0.94819,1.1541,1.2786,1.2604,1.2089,1.2828,1.3193,1.2463,1.2438,1.2654,1.2023,1.2977,1.1981,1.3534,1.2388
15,0.91249,0.94819,1.1541,1.2786,1.2604,1.2089,1.2828,1.3102,1.2429,1.2438,1.2654,1.2023,1.2977,1.1981,1.3534,1.2388
15.1,0.91249,0.94819,1.1541,1.2786,1.2687,1.2089,1.2828,1.3102,1.2429,1.2438,1.2654,1.2023,1.2571,1.1981,1.3534,1.2388
15.2,0.91249,0.94819,1.1541,1.2786,1.2687,1.2089,1.2828,1.3102,1.2429,1.2438,1.2388,1.1973,1.2571,1.1981,1.3534,1.2388
15.3,0.91249,0.94819,1.1541,1.2786,1.2687,1.223,1.2554,1.3102,1.2429,1.2438,1.2388,1.1973,1.2571,1.1981,1.3052,1.2288
15.4,0.91249,0.94819,1.1541,1.2786,1.2687,1.223,1.2554,1.3102,1.2429,1.2238,1.2388,1.1973,1.2571,1.1923,1.3052,1.2288
15.5,0.91249,0.94819,1.1541,1.2786,1.2687,1.223,1.2554,1.3102,1.2238,1.2238,1.2388,1.1973,1.2571,1.1923,1.3052,1.2288
15.6,0.91249,0.94819,1.1541,1.2786,1.2687,1.223,1.2554,1.2869,1.2238,1.2238,1.2388,1.1973,1.2762,1.1923,1.3052,1.2288
15.7,0.91249,0.94819,1.1599,1.2786,1.2687,1.223,1.2554,1.2869,1.2238,1.2238,1.2388,1.1973,1.2762,1.1923,1.3052,1.2288
15.8,0.91249,0.94819,1.1599,1.2396,1.2969,1.223,1.2554,1.2869,1.2238,1.2238,1.2388,1.2056,1.2762,1.1898,1.272,1.2363
15.9,0.91249,0.94819,1.1599,1.2396,1.2969,1.223,1.2396,1.2869,1.2238,1.2072,1.2089,1.2056,1.2762,1.1898,1.272,1.2363
16,0.91249,0.94819,1.1599,1.2396,1.2969,1.223,1.2396,1.2869,1.218,1.2072,1.2089,1.2056,1.2762,1.1898,1.272,1.2363
16.1,0.91249,0.94819,1.1599,1.2396,1.2969,1.2064,1.2396,1.2869,1.218,1.2072,1.2089,1.2056,1.2762,1.1898,1.272,1.2363
16.2,0.91249,0.94819,1.1599,1.2396,1.2969,1.2064,1.2396,1.2604,1.218,1.2072,1.2089,1.2056,1.3027,1.1724,1.2604,1.2288
16.3,0.91249,0.94819,1.1599,1.2396,1.2969,1.2064,1.2396,1.2604,1.218,1.2072,1.2089,1.2255,1.3027,1.1724,1.2604,1.2288
16.4,0.91249,0.94819,1.1524,1.2396,1.2604,1.2064,1.2396,1.2604,1.218,1.2056,1.2089,1.2255,1.3027,1.1724,1.2604,1.2288
16.5,0.91249,0.94819,1.1524,1.2396,1.2604,1.2064,1.2396,1.2604,1.2155,1.2056,1.2155,1.2255,1.3027,1.1724,1.2604,1.2288
16.6,0.91249,0.94819,1.1524,1.2396,1.2604,1.2064,1.228,1.2604,1.2155,1.2056,1.2155,1.2255,1.3027,1.1724,1.2604,1.2288
16.7,0.91249,0.94819,1.1524,1.2396,1.2604,1.2064,1.228,1.2604,1.2155,1.2056,1.2155,1.2255,1.3119,1.1973,1.2421,1.2097
16.8,0.91249,0.94819,1.1524,1.2396,1.2604,1.2064,1.228,1.2604,1.2155,1.2056,1.2155,1.2255,1.3119,1.1973,1.2421,1.2097
16.9,0.91249,0.94819,1.1524,1.1832,1.2604,1.2064,1.228,1.2737,1.2155,1.2056,1.2155,1.2139,1.3119,1.1973,1.2421,1.2097
