0,1,2,3,4,5,6,7,8,9,10
14.3,0.75888,0.75307,0.57788,0.60113,0.63185,0.6443,0.64596,0.66008,0.75141,0.65344
14.4,0.75888,0.74394,0.57456,0.59947,0.63351,0.64181,0.65344,0.67586,0.74394,0.6551
14.5,0.75058,0.74228,0.56792,0.59117,0.63185,0.65095,0.66008,0.68167,0.73647,0.66838
14.6,0.75058,0.73065,0.56792,0.59283,0.62355,0.63185,0.66921,0.67918,0.72733,0.65842
14.7,0.75058,0.72899,0.56543,0.59698,0.62687,0.63102,0.66755,0.69329,0.72069,0.64846
14.8,0.73398,0.72899,0.57207,0.59366,0.63434,0.65759,0.68333,0.6991,0.72069,0.65012
14.9,0.73398,0.72069,0.58784,0.58867,0.64347,0.6551,0.69495,0.70492,0.71488,0.66091
15,0.73398,0.72401,0.58369,0.59034,0.64347,0.65095,0.68831,0.7099,0.72152,0.67752
15.1,0.72235,0.71986,0.59615,0.58618,0.64763,0.6551,0.7182,0.71156,0.73813,0.69412
15.2,0.72235,0.71654,0.59864,0.60113,0.65427,0.66921,0.72982,0.69993,0.7373,0.69661
15.3,0.72235,0.71073,0.59532,0.60362,0.64763,0.66257,0.72069,0.70907,0.71322,0.70076
15.4,0.72235,0.71405,0.59698,0.60777,0.65427,0.66755,0.73065,0.70242,0.72401,0.71156
15.5,0.71654,0.71405,0.60113,0.61026,0.65676,0.66921,0.73148,0.71322,0.72152,0.69246
15.6,0.71654,0.70575,0.59615,0.61441,0.64264,0.66174,0.7373,0.71737,0.73979,0.70741
15.7,0.71654,0.69661,0.59532,0.62106,0.66008,0.64513,0.71986,0.72401,0.73647,0.71322
15.8,0.71654,0.68416,0.59117,0.61524,0.66174,0.64347,0.72069,0.71903,0.7539,0.71654
15.9,0.69827,0.68416,0.58452,0.63351,0.68167,0.64513,0.73564,0.71986,0.77466,0.7182
16,0.69827,0.68084,0.58951,0.65261,0.69495,0.6443,0.73813,0.70242,0.7813,0.72069
16.1,0.69827,0.67502,0.59366,0.64846,0.69744,0.66257,0.73398,0.70741,0.80372,0.71239
16.2,0.68997,0.67004,0.59698,0.6717,0.69329,0.67419,0.74643,0.7182,0.80787,0.71405
16.3,0.68997,0.67087,0.59615,0.67502,0.69246,0.66257,0.75141,0.72899,0.79127,0.71239
16.4,0.6825,0.67087,0.59283,0.66174,0.68748,0.67336,0.74145,0.74394,0.80455,0.70325
16.5,0.6825,0.67087,0.59117,0.66008,0.69744,0.66174,0.73896,0.74975,0.80455,0.71156
16.6,0.6825,0.67502,0.60362,0.65759,0.67336,0.65178,0.74311,0.75141,0.80787,0.73148
16.7,0.6825,0.67669,0.60362,0.65427,0.66921,0.63683,0.74062,0.75888,0.82614,0.75722
16.8,0.6825,0.67669,0.60113,0.65842,0.68416,0.636,0.73979,0.77217,0.82531,0.76221
16.9,0.6825,0.67752,0.59532,0.66672,0.69827,0.64181,0.73647,0.76968,0.83776,0.77134
17,0.67669,0.67419,0.60445,0.66755,0.70076,0.66008,0.7373,0.76387,0.82282,0.773
17.1,0.67669,0.67419,0.62023,0.67419,0.68997,0.66257,0.72152,0.76221,0.82365,0.78296
17.2,0.67669,0.67004,0.6194,0.6825,0.67918,0.67586,0.72401,0.7456,0.81202,0.77051
17.3,0.66838,0.66838,0.62189,0.69163,0.68582,0.67502,0.72069,0.74394,0.80289,0.76719
17.4,0.66838,0.65925,0.6169,0.69163,0.67752,0.68665,0.71488,0.72733,0.77964,0.7647
17.5,0.66838,0.65593,0.61109,0.6991,0.67502,0.68333,0.71571,0.72401,0.74809,0.7539
17.6,0.6634,0.64929,0.61192,0.69744,0.67918,0.68914,0.71986,0.72484,0.73813,0.75556
17.7,0.6634,0.64929,0.61275,0.69246,0.66838,0.69246,0.71239,0.7265,0.75473,0.75888
17.8,0.65593,0.65676,0.6194,0.7099,0.67419,0.68665,0.72567,0.73065,0.73813,0.74477
17.9,0.65593,0.65759,0.63102,0.71488,0.68499,0.68167,0.74228,0.72235,0.72816,0.74726
18,0.65593,0.66257,0.63102,0.71322,0.69329,0.68582,0.74477,0.73065,0.73896,0.7456
18.1,0.6551,0.66257,0.62853,0.71156,0.69163,0.70907,0.75473,0.74477,0.74726,0.74975
18.2,0.6551,0.65925,0.62853,0.7099,0.67087,0.71737,0.76054,0.73481,0.74062,0.76636
18.3,0.6551,0.66091,0.63351,0.71488,0.67087,0.72152,0.76636,0.76137,0.73813,0.76968
18.4,0.65178,0.66091,0.62853,0.71654,0.67336,0.72318,0.77217,0.77881,0.74062,0.76304
18.5,0.65178,0.65925,0.62189,0.7099,0.67918,0.72069,0.77798,0.77632,0.74643,0.773
18.6,0.65925,0.65925,0.63351,0.70907,0.69163,0.7265,0.78047,0.7921,0.73813,0.77466
18.7,0.65925,0.65676,0.63434,0.70741,0.69163,0.7265,0.7921,0.78213,0.72899,0.77632
18.8,0.65925,0.6551,0.65012,0.71488,0.69329,0.73564,0.773,0.78379,0.7456,0.79459
18.9,0.65842,0.64513,0.65593,0.71571,0.69246,0.7456,0.76387,0.80538,0.76304,0.81451
19,0.65842,0.64513,0.65925,0.70159,0.6908,0.75556,0.76054,0.79044,0.76553,0.80787
19.1,0.65842,0.6443,0.65178,0.70907,0.69578,0.75307,0.75888,0.81202,0.75888,0.81036
19.2,0.65178,0.64181,0.65842,0.70575,0.71156,0.74394,0.76054,0.79791,0.77051,0.79127
19.3,0.65178,0.64098,0.67918,0.68748,0.70575,0.74228,0.77134,0.8004,0.75556,0.78794
19.4,0.65178,0.64098,0.68167,0.69578,0.70658,0.7539,0.75888,0.80206,0.74809,0.79044
19.5,0.64929,0.64264,0.68665,0.71073,0.70741,0.74892,0.76221,0.78628,0.75473,0.78047
19.6,0.64929,0.63351,0.68416,0.71322,0.71571,0.75722,0.76802,0.78794,0.74726,0.7813
19.7,0.64929,0.63849,0.69661,0.70575,0.71488,0.75556,0.76553,0.77881,0.74145,0.79293
19.8,0.64264,0.63849,0.69246,0.71073,0.71986,0.76304,0.77217,0.77466,0.73481,0.79127
19.9,0.64264,0.64596,0.69827,0.72069,0.72318,0.75556,0.77383,0.78047,0.73065,0.81036
20,0.63849,0.636,0.70575,0.73231,0.72235,0.7539,0.77881,0.79044,0.73979,0.80455
20.1,0.63849,0.63517,0.69744,0.73979,0.71156,0.75224,0.78379,0.8087,0.74726,0.79459
20.2,0.63849,0.63517,0.70824,0.74394,0.70824,0.74809,0.77217,0.8004,0.72401,0.78545
20.3,0.64098,0.63268,0.71239,0.73481,0.71571,0.75722,0.77798,0.79874,0.72899,0.78711
20.4,0.64098,0.63766,0.71239,0.7456,0.71239,0.7647,0.7921,0.79044,0.74062,0.76968
20.5,0.64098,0.64181,0.72235,0.75141,0.71654,0.75805,0.8004,0.80372,0.7373,0.75639
20.6,0.64347,0.64181,0.71239,0.7373,0.7099,0.75556,0.80787,0.80787,0.7539,0.76885
20.7,0.64347,0.64098,0.7182,0.72982,0.71488,0.75556,0.82365,0.80123,0.73398,0.77051
20.8,0.63849,0.63849,0.71322,0.73896,0.72484,0.73647,0.82614,0.80372,0.7456,0.77383
20.9,0.63849,0.64846,0.71488,0.74228,0.72982,0.72733,0.83029,0.81617,0.75556,0.77466
21,0.63766,0.64846,0.71571,0.74062,0.73564,0.74394,0.81783,0.82863,0.75722,0.78047
21.1,0.63766,0.64513,0.72567,0.74643,0.74643,0.7456,0.82697,0.82946,0.76636,0.77881
21.2,0.63766,0.65095,0.73315,0.72816,0.73813,0.73148,0.8195,0.82199,0.77051,0.77715
21.3,0.62687,0.65178,0.73065,0.74145,0.71405,0.73065,0.82365,0.79874,0.77466,0.77383
21.4,0.62687,0.65925,0.71986,0.73065,0.72899,0.74311,0.81783,0.81119,0.77466,0.76885
21.5,0.62355,0.65925,0.71239,0.7456,0.73813,0.75058,0.82448,0.81783,0.77383,0.77964
21.6,0.62355,0.66755,0.70159,0.7456,0.73231,0.74394,0.82365,0.82365,0.773,0.76221
21.7,0.62355,0.67004,0.69578,0.74228,0.72152,0.75307,0.82697,0.8278,0.78462,0.76802
21.8,0.62272,0.67004,0.70409,0.75141,0.72567,0.74643,0.80704,0.82614,0.78047,0.77798
21.9,0.62272,0.68333,0.70824,0.74394,0.72152,0.73647,0.79127,0.83361,0.80289,0.77964
22,0.63268,0.67669,0.70575,0.74228,0.73148,0.74809,0.79708,0.82863,0.78794,0.75805
22.1,0.63268,0.6825,0.7182,0.74311,0.73481,0.75556,0.77549,0.83942,0.80787,0.74809
22.2,0.62853,0.6825,0.72982,0.73813,0.74394,0.75058,0.76968,0.84357,0.81202,0.7456
22.3,0.62853,0.69412,0.73148,0.73315,0.74726,0.73647,0.77217,0.84523,0.80206,0.73231
22.4,0.62853,0.69246,0.72484,0.7373,0.74975,0.74726,0.77632,0.82946,0.78545,0.73315
22.5,0.6194,0.69578,0.71986,0.73148,0.7456,0.7539,0.76802,0.82448,0.78877,0.73065
22.6,0.6194,0.6991,0.71405,0.73398,0.75141,0.74643,0.7647,0.81783,0.79127,0.73481
22.7,0.61524,0.6991,0.72484,0.73481,0.75058,0.75971,0.74726,0.817,0.80372,0.73148
22.8,0.61524,0.69495,0.73398,0.73315,0.75722,0.7813,0.75639,0.81866,0.80704,0.72816
22.9,0.61524,0.69578,0.73564,0.72816,0.75556,0.77549,0.73979,0.81534,0.81285,0.74311
23,0.61524,0.69412,0.73813,0.73647,0.75058,0.77466,0.74809,0.80621,0.81285,0.75141
23.1,0.61524,0.68748,0.73398,0.75805,0.74145,0.76885,0.75971,0.80538,0.82448,0.75888
23.2,0.61358,0.67586,0.71903,0.75888,0.74311,0.78296,0.76137,0.8087,0.8004,0.76802
23.3,0.61358,0.68333,0.71903,0.74145,0.73813,0.76054,0.76968,0.82199,0.79542,0.76885
23.4,0.61441,0.68167,0.71986,0.72982,0.74311,0.75639,0.77632,0.8195,0.79293,0.78213
23.5,0.61441,0.68582,0.72733,0.73647,0.72816,0.76387,0.78047,0.82365,0.79791,0.78379
23.6,0.61441,0.68582,0.72152,0.73647,0.72982,0.75888,0.79376,0.8087,0.77715,0.77134
23.7,0.61441,0.69661,0.72733,0.73813,0.72733,0.76054,0.80538,0.78877,0.78794,0.77632
23.8,0.61441,0.70575,0.72899,0.72982,0.71986,0.76387,0.79874,0.78628,0.79293,0.77134
23.9,0.60445,0.71488,0.73065,0.71903,0.72069,0.7539,0.81368,0.80372,0.79791,0.78628
24,0.60445,0.70907,0.71986,0.7265,0.70741,0.74311,0.79625,0.80289,0.8361,0.80372
24.1,0.60279,0.71073,0.72567,0.72982,0.71156,0.73315,0.80621,0.80206,0.82282,0.82614
24.2,0.60279,0.70907,0.72816,0.73315,0.71737,0.72899,0.81285,0.81866,0.82946,0.81202
24.3,0.60611,0.70824,0.72899,0.73315,0.71903,0.74477,0.80206,0.81368,0.82365,0.81285
24.4,0.60611,0.70824,0.73231,0.74643,0.74809,0.75473,0.7896,0.79376,0.83029,0.80787
24.5,0.60445,0.70242,0.75058,0.75473,0.75556,0.74311,0.78379,0.80455,0.82531,0.81534
24.6,0.60445,0.68997,0.75556,0.73979,0.74809,0.72318,0.78628,0.81285,0.83859,0.79874
24.7,0.60362,0.68831,0.77549,0.74145,0.7539,0.72318,0.77881,0.80538,0.817,0.7896
24.8,0.60362,0.68582,0.77798,0.75639,0.75473,0.71737,0.77881,0.79127,0.80787,0.76137
24.9,0.59449,0.68167,0.7647,0.74311,0.75141,0.71322,0.76719,0.78462,0.8004,0.76885
25,0.59449,0.67918,0.76387,0.73647,0.74311,0.71903,0.76221,0.7813,0.81783,0.78379
25.1,0.59449,0.67004,0.76968,0.7456,0.74809,0.72816,0.76636,0.76719,0.79376,0.78213
25.2,0.592,0.67087,0.76636,0.73315,0.75971,0.72982,0.77715,0.78877,0.77715,0.7647
25.3,0.592,0.67502,0.76304,0.74145,0.75141,0.73647,0.76387,0.79542,0.78462,0.75224
25.4,0.59781,0.67419,0.76304,0.72235,0.75805,0.75058,0.76387,0.77798,0.79127,0.76719
25.5,0.59781,0.67419,0.77383,0.72235,0.74643,0.76553,0.75307,0.77881,0.78047,0.75058
25.6,0.59781,0.67087,0.76885,0.72816,0.7456,0.76636,0.75141,0.77383,0.79376,0.76553
25.7,0.58286,0.67669,0.7647,0.73564,0.74311,0.75888,0.76221,0.76387,0.79376,0.76387
25.8,0.58286,0.67502,0.75639,0.73896,0.75224,0.76054,0.77134,0.75556,0.78462,0.78047
25.9,0.58286,0.67253,0.75473,0.74394,0.76221,0.76802,0.75141,0.75224,0.79542,0.78711
