0,3.12
0,3.1202
0.1,3.1202
0.2,3.1202
0.3,3.1202
0.4,3.1202
0.5,3.1186
0.6,3.1177
0.7,3.1169
0.8,3.1169
0.9,3.1152
1,3.1177
1.1,3.1177
1.2,3.1161
1.3,3.1111
1.4,3.1119
1.5,3.1045
1.6,3.0995
1.7,3.0961
1.8,3.082
1.9,3.0696
2,3.0663
2.1,3.0513
2.2,3.0214
2.3,3.009
2.4,2.9998
2.5,2.9874
2.6,2.9658
2.7,2.95
2.8,2.9359
2.9,2.9193
3,2.9002
3.1,2.8711
3.2,2.8346
3.3,2.8022
3.4,2.7682
3.5,2.74
3.6,2.7109
3.7,2.6611
3.8,2.6179
3.9,2.5805
4,2.5249
4.1,2.4859
4.2,2.4444
4.3,2.4029
4.4,2.3539
4.5,2.309
4.6,2.2775
4.7,2.2235
4.8,2.1654
4.9,2.1206
5,2.0824
5.1,2.0284
5.2,1.9919
5.3,1.9587
5.4,1.9163
5.5,1.8839
5.6,1.8416
5.7,1.81
5.8,1.7644
5.9,1.7262
6,1.6805
6.1,1.6448
6.2,1.6058
6.3,1.5883
6.4,1.5585
6.5,1.5344
6.6,1.4962
6.7,1.4613
6.8,1.4223
6.9,1.3916
7,1.3691
7.1,1.3459
7.2,1.3243
7.3,1.3011
7.4,1.2762
7.5,1.2446
7.6,1.2396
7.7,1.2155
7.8,1.1881
7.9,1.1815
8,1.169
8.1,1.1425
8.2,1.1184
8.3,1.0993
8.4,1.0777
8.5,1.0545
8.6,1.037
8.7,1.0279
8.8,1.0121
8.9,0.98721
9,0.9731
9.1,0.95981
9.2,0.954
9.3,0.94238
9.4,0.94155
9.5,0.93491
9.6,0.92328
9.7,0.92245
9.8,0.93075
9.9,0.91996
10,0.93574
10.1,0.92245
10.2,0.92079
10.3,0.92826
10.4,0.91996
10.5,0.91664
10.6,0.90252
10.7,0.90335
10.8,0.88758
10.9,0.88509
11,0.86682
11.1,0.85935
11.2,0.85686
11.3,0.86931
11.4,0.87595
11.5,0.87263
11.6,0.87679
11.7,0.87263
11.8,0.85437
11.9,0.86516
12,0.85354
12.1,0.83776
12.2,0.8361
12.3,0.82863
12.4,0.84025
12.5,0.82282
12.6,0.82365
12.7,0.81285
12.8,0.79127
12.9,0.773
13,0.773
13.1,0.76802
13.2,0.76636
13.3,0.76553
13.4,0.76221
13.5,0.75888
13.6,0.76221
13.7,0.75805
13.8,0.75888
13.9,0.7456
14,0.73896
14.1,0.73813
14.2,0.72235
14.3,0.71903
14.4,0.71737
14.5,0.71488
14.6,0.70076
14.7,0.70409
14.8,0.7099
14.9,0.70159
15,0.70076
