0,2,3,4,5,6,7,8
0,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9998
1,2.0002,2.9998,4.0003,5,5.9997,7.0002,7.9982
2,1.9985,2.9998,3.9929,4.9668,5.9557,6.947,7.7665
3,1.9935,2.9982,3.9605,4.868,5.8178,6.595,7.5548
4,1.9894,2.9782,3.9082,4.7891,5.6194,6.1699,6.9719
5,1.9885,2.9658,3.8617,4.633,5.2981,5.8012,6.4007
6,1.9885,2.9259,3.821,4.4919,5.0664,5.2599,5.9499
7,1.9836,2.9151,3.7189,4.3092,4.7343,4.7476,5.3388
8,1.9836,2.8728,3.6632,4.1498,4.4005,4.3175,4.8464
9,1.9836,2.8628,3.601,4.036,4.1722,3.9954,4.5716
10,1.9728,2.8686,3.5503,3.9364,4.0012,3.7936,4.1938
11,1.9728,2.8587,3.4623,3.7886,3.8575,3.6915,3.9264
12,1.9802,2.8662,3.4465,3.6383,3.7637,3.6699,3.8351
13,1.9802,2.8421,3.3867,3.5744,3.6964,3.679,3.7961
14,1.9802,2.8371,3.2929,3.537,3.6134,3.6898,3.6566
15,1.9802,2.8354,3.2498,3.4764,3.5578,3.6666,3.5628
16,1.9802,2.8396,3.2589,3.4258,3.5046,3.6309,3.5387
17,1.9802,2.8222,3.2182,3.4042,3.5727,3.6989,3.5727
18,1.9919,2.8105,3.2091,3.4058,3.5495,3.7595,3.7247
19,1.9919,2.8197,3.195,3.4,3.5204,3.8359,3.7047
20,1.9919,2.8138,3.1941,3.5013,3.4988,3.9173,3.7753
21,1.9919,2.8014,3.2033,3.5678,3.5561,3.9987,3.8002
22,1.9919,2.7516,3.2514,3.5619,3.6375,4.0452,3.8426
23,1.9761,2.7491,3.2614,3.5744,3.7131,4.056,3.8426
24,1.9761,2.7358,3.2622,3.5503,3.6524,4.0418,3.9945
25,1.9753,2.7308,3.2539,3.5968,3.7263,3.9505,4.1041
26,1.9753,2.7599,3.2331,3.6209,3.8193,3.8675,4.0875
27,1.9661,2.7964,3.2298,3.6765,3.8285,3.8783,4.1257
28,1.9636,2.8288,3.2348,3.7147,3.8492,3.7869,4.173
29,1.9636,2.8462,3.2664,3.6475,3.9173,3.7579,4.2071
30,1.9786,2.8454,3.2738,3.6109,3.968,3.5619,4.2677
31,1.9786,2.823,3.2639,3.5229,3.9904,3.4606,4.2918
32,1.9786,2.8246,3.2581,3.5213,4.0518,3.4689,4.3366
33,1.9786,2.7831,3.2904,3.5727,4.0078,3.6018,4.2768
34,1.9753,2.7732,3.3012,3.5769,3.8882,3.7272,4.2511
35,1.9753,2.7723,3.3544,3.5976,3.826,3.7504,4.1755
36,1.9753,2.7881,3.3228,3.5777,3.7853,3.6217,4.1813
37,1.9753,2.8006,3.3261,3.4972,3.7969,3.5852,4.1772
38,1.9711,2.7765,3.2614,3.5462,3.7811,3.6267,4.1863
39,1.9711,2.7549,3.2356,3.5711,3.7604,3.6167,4.1025
40,1.9811,2.7599,3.2215,3.4947,3.6857,3.6873,4.1124
41,1.9811,2.7317,3.2489,3.5644,3.733,3.6234,4.0244
42,1.9811,2.7541,3.2655,3.5619,3.6533,3.6234,3.9563
43,1.9811,2.7491,3.2331,3.5279,3.6699,3.64,3.9862
44,1.9927,2.7474,3.2033,3.4357,3.7247,3.6699,3.9555
45,1.9927,2.7524,3.0862,3.3826,3.7512,3.7546,3.9713
46,1.9927,2.7441,3.0231,3.415,3.7288,3.816,4.0203
47,1.9927,2.7117,2.9982,3.4764,3.7396,3.8633,3.9015
48,1.9927,2.73,2.9724,3.4789,3.7878,3.8999,3.9306
49,1.9927,2.7433,2.9799,3.5163,3.7803,3.9505,3.8492
50,1.9794,2.7292,2.9949,3.5511,3.8285,3.9746,3.7454
51,1.9794,2.735,3.0447,3.5736,3.8866,4.002,3.7587
52,1.9794,2.7333,3.0762,3.5702,3.9281,3.9887,3.7072
53,1.9794,2.7275,3.0854,3.6259,3.8326,3.9696,3.8484
54,1.9794,2.7325,3.146,3.6076,3.7579,3.9621,3.909
55,1.9736,2.7258,3.1244,3.645,3.6873,4.0668,3.9123
56,1.9736,2.73,3.1103,3.6823,3.6217,4.0585,3.8965
57,1.9736,2.7483,3.0937,3.7205,3.5885,3.9995,3.8841
58,1.9736,2.7707,3.1036,3.6782,3.6624,3.9596,3.8899
59,1.9885,2.7549,3.0928,3.6508,3.6458,3.8824,3.9331
60,1.9885,2.7416,3.0862,3.6964,3.7189,3.9032,3.8633
