0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000
4.000000, 0.118771, 0.686673, 2.186795, 3.942228, 4.155711, 4.957233, 5.803866, 5.909920, 6.452951, 6.270854, 6.135111, 6.577706
5.000000, 0.020300, 0.406132, 2.059900, 4.226232, 5.642037, 6.054366, 6.137112, 7.500736, 7.584563, 7.810872, 8.448619, 8.005679
6.000000, 0.256493, 1.216940, 2.635568, 4.363556, 5.109949, 6.060630, 6.513971, 6.444436, 7.136144, 8.200653, 8.475471, 8.703559
7.000000, 0.070025, 1.306740, 3.848640, 5.405463, 6.894281, 8.699741, 9.369850, 10.401287, 9.989291, 10.021149, 11.259121, 11.860715
8.000000, 0.199710, 1.257734, 2.902931, 4.696300, 6.084068, 7.294396, 8.000633, 7.970213, 9.205103, 9.711071, 11.253851, 10.669019
