0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000
3.000000, 0.085660, 1.402386, 3.149254, 4.685694, 6.002735, 6.051207, 6.752944, 6.550633, 7.349666, 7.503520, 7.299663, 7.282879
4.000000, 0.440854, 2.255903, 5.737921, 7.875888, 7.956823, 8.236821, 9.437005, 9.176538, 9.045356, 8.255872, 8.535396, 8.691178
5.000000, 0.708220, 3.516309, 7.281517, 8.817699, 9.288573, 9.381999, 10.855061, 10.873894, 10.667274, 9.683476, 10.063813, 10.838705
6.000000, 0.567940, 4.134124, 7.209440, 9.046567, 10.322197, 11.392834, 10.916860, 11.565571, 10.871891, 11.829423, 11.698520, 12.729177
7.000000, 0.913079, 4.662622, 8.595496, 10.235276, 10.223827, 10.666838, 11.728650, 13.091835, 13.198708, 14.809544, 15.227057, 15.024427
