0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000, 65.000000, 70.000000, 75.000000, 80.000000, 85.000000, 90.000000, 95.000000, 100.000000, 105.000000, 110.000000, 115.000000, 120.000000
1.000000, 0.000000, 0.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
1.000000, 0.000000, 0.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2.000000, 0.009257, 0.000000, 0.026310, NaN, NaN, 0.021799, NaN, 0.059939, 0.021106, NaN, 0.017333, 0.096731, NaN, 0.014827, NaN, NaN, 0.024576, NaN, 0.023450, NaN, 0.015194, NaN, NaN, NaN
2.000000, 0.000000, 0.000000, 0.005024, NaN, 0.024506, NaN, 0.042278, NaN, 0.044960, NaN, NaN, 0.034431, NaN, 0.028687, NaN, 0.023933, NaN, 0.020735, NaN, 0.030932, NaN, 0.003512, NaN, NaN
3.000000, 0.010111, 0.181966, 0.818116, 0.753208, 0.612857, 0.612064, 0.640273, 0.792201, 0.900126, 0.666223, 0.987004, 1.374082, 0.901051, 1.105364, 0.695363, 0.611453, 0.783049, 0.566397, 0.748562, 1.017112, 0.821801, 0.685320, 0.907001, 0.643338
3.000000, 0.021043, 0.300623, 0.586785, 0.306920, 0.539971, 0.449075, 0.380601, 0.503908, 0.527298, 0.581072, 0.687424, 0.773936, 0.822497, 1.095708, 0.799882, 0.608824, 1.023024, 0.627043, 0.244259, 0.486905, 0.743950, 0.705778, 0.791110, 0.637344
4.000000, 0.069867, 2.174056, 4.502951, 4.535430, 4.285626, 3.730566, 3.784242, 4.624254, 5.155781, 4.328607, 4.402533, 4.188399, 3.744220, 3.797963, 4.176512, 4.081361, 4.418798, 4.556602, 5.273201, 4.682319, 4.401419, 4.443507, 4.941909, 4.811022
4.000000, 0.138976, 2.223790, 3.859169, 4.021072, 4.756082, 5.873387, 4.188401, 3.825488, 3.795585, 4.717063, 5.563037, 4.396865, 4.784351, 3.795663, 5.110333, 4.322799, 4.030551, 4.315817, 4.085463, 4.242074, 3.928209, 4.714038, 4.943021, 4.021926
5.000000, 0.651640, 7.233738, 9.650627, 8.980388, 7.853490, 8.624539, 10.078322, 8.694744, 8.474690, 9.339575, 8.579403, 8.769925, 8.870029, 9.082488, 10.394779, 9.211338, 7.863484, 9.865793, 8.828048, 8.338233, 7.969987, 8.347065, 8.749317, 9.060547
