0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000, 65.000000, 70.000000, 75.000000, 80.000000, 85.000000, 90.000000, 95.000000, 100.000000, 105.000000, 110.000000, 115.000000, 120.000000
1.000000, 0.000000, 0.101950, 0.294449, 0.515024, 0.396492, 0.364427, 0.400816, 0.555945, 0.493172, 0.636166, 0.814312, 0.749833, 0.829749, 0.431851, 0.453594, 0.557801, 0.773999, 0.968357, 0.866413, 0.952352, 0.660306, 0.951784, 1.030786, 0.889233
1.000000, 0.000000, 0.181017, 0.247104, 0.462064, 0.449995, 0.573557, 0.726493, 1.312078, 1.152380, 0.417530, 0.394488, 0.950817, 0.888756, 0.922358, 0.560362, 0.692915, 0.645261, 0.965268, 0.878450, 0.797246, 0.412634, 0.354747, 0.510857, 0.702874
2.000000, 0.110251, 0.925004, 2.330163, 4.597056, 5.638275, 5.812796, 5.849315, 6.219297, 4.738719, 5.504952, 5.412631, 5.879806, 6.536000, 5.576660, 5.249577, 6.053878, 5.388598, 5.545591, 5.831134, 5.164067, 4.863033, 4.985678, 5.478471, 5.438013
2.000000, 0.069747, 1.249747, 3.477982, 4.073334, 4.818885, 5.984413, 4.229383, 4.556229, 3.787070, 4.187611, 5.182537, 4.561782, 4.689266, 5.628914, 5.790717, 5.575724, 7.029506, 5.066566, 4.823128, 5.649687, 6.001809, 4.891730, 5.682611, 5.408399
3.000000, 0.181385, 1.786697, 6.350116, 8.073736, 8.959660, 8.009794, 7.962379, 7.727883, 8.938715, 8.835613, 9.145141, 9.390738, 7.430869, 7.987716, 7.861571, 8.789557, 8.472509, 8.406263, 8.547813, 8.279724, 8.724486, 9.080897, 8.708805, 8.651871
3.000000, 0.355439, 2.443835, 5.336940, 7.962948, 8.985687, 9.216415, 9.677425, 8.315700, 8.726954, 8.123443, 9.252028, 7.130755, 6.915655, 6.423683, 6.914925, 8.400197, 7.130364, 8.152761, 7.391276, 7.621138, 8.107629, 8.460778, 8.261747, 8.916644
4.000000, 0.476725, 3.583299, 8.449613, 10.716761, 10.018146, 10.111985, 10.699085, 11.149448, 11.262591, 11.107391, 12.304953, 12.186736, 11.114060, 11.507257, 11.867653, 13.074666, 14.676673, 13.215656, 12.222364, 11.420453, 10.921368, 11.712211, 11.035634, 10.291995
4.000000, 0.475657, 4.131364, 7.733501, 8.577430, 9.027500, 9.500495, 9.815076, 8.282704, 8.966913, 9.083949, 10.076369, 9.930638, 9.958019, 10.243190, 9.724084, 9.501855, 10.594242, 11.021452, 10.147884, 11.558551, 10.628824, 10.371782, 11.515389, 10.102968
5.000000, 0.397053, 4.213685, 8.694935, 11.964438, 13.570794, 13.429944, 13.577107, 14.540470, 15.881779, 15.634877, 15.706521, 15.333722, 15.464560, 15.328199, 14.982049, 15.059539, 13.924776, 14.224699, 13.368212, 12.876608, 13.320588, 14.146760, 14.238121, 14.222636
5.000000, 0.535465, 2.270185, 5.741525, 7.494723, 8.409805, 10.132057, 9.631265, 10.724470, 12.073179, 14.025172, 13.217137, 12.885347, 12.461543, 13.153521, 14.212919, 13.412100, 11.711548, 12.484139, 11.994308, 12.314884, 12.031360, 12.775271, 12.798544, 13.459538
6.000000, 0.576795, 5.147621, 9.977285, 13.653751, 13.645928, 13.929346, 14.094043, 13.679120, 14.108254, 14.993378, 15.530024, 15.460991, 16.354128, 16.556946, 15.970269, 14.795129, 16.052404, 17.171922, 17.493123, 17.198418, 16.074143, 14.501365, 15.226113, 16.730582
6.000000, 0.578028, 5.359541, 10.029162, 12.671120, 13.555960, 14.253202, 13.971404, 14.451298, 14.291129, 13.493341, 15.708408, 15.026807, 14.792760, 15.111307, 14.962352, 16.066151, 15.270098, 14.597150, 15.852720, 15.732330, 14.932995, 13.826916, 13.888817, 16.383551
7.000000, 0.577166, 5.503305, 9.562454, 10.700725, 11.244689, 12.456394, 12.489461, 13.288966, 13.381008, 14.915145, 14.811592, 15.833739, 15.286155, 15.767712, 16.048781, 17.873148, 19.581255, 18.945360, 19.877651, 18.900590, 19.233488, 19.326313, 18.482418, 17.821601
7.000000, 0.706372, 5.110451, 9.434948, 11.907030, 12.267338, 13.140549, 15.656454, 15.372407, 16.769362, 16.228451, 16.898546, 16.084787, 17.529725, 16.732507, 18.336105, 17.965947, 17.679294, 17.896462, 17.420368, 18.131547, 17.296733, 17.733599, 15.961292, 16.639710
