0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000, 65.000000, 70.000000, 75.000000, 80.000000, 85.000000, 90.000000, 95.000000, 100.000000, 105.000000, 110.000000, 115.000000, 120.000000
1.000000, 0.000000, 0.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.000999, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
1.000000, 0.000000, 0.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2.000000, 0.000000, 0.009942, 0.000000, NaN, 0.042548, NaN, 0.038498, NaN, 0.013078, NaN, NaN, 0.015553, NaN, NaN, 0.009643, NaN, NaN, NaN, 0.018467, NaN, NaN, 0.008630, NaN, NaN
2.000000, 0.000000, 0.000000, 0.018628, NaN, 0.003707, NaN, 0.026887, NaN, NaN, 0.000000, NaN, 0.009122, NaN, 0.031526, NaN, NaN, 0.016541, 0.068454, NaN, 0.007508, NaN, NaN, NaN, NaN
3.000000, 0.009446, 0.119687, 0.645843, 0.577810, 0.530077, 0.561298, 0.877298, 0.600759, 0.512764, 0.688938, 0.420489, 0.756387, 1.135528, 0.614057, 0.755351, 0.473872, 0.649269, 0.795060, 1.242663, 0.710970, 0.689760, 0.525895, 0.530000, 0.515456
3.000000, 0.009414, 0.147790, 0.201224, 0.403059, 0.865195, 0.846202, 0.414640, 0.450701, 0.798574, 0.511449, 0.955484, 0.701759, 0.673948, 0.542758, 0.575094, 0.778148, 0.949094, 0.916043, 0.771449, 1.039747, 0.724067, 0.858776, 0.819066, 0.897282
4.000000, 0.039316, 0.704359, 2.879174, 3.064565, 4.264747, 3.349762, 3.108039, 4.365117, 4.498817, 3.776377, 4.299955, 3.244678, 4.529646, 3.540039, 3.673128, 4.203554, 3.262543, 3.963253, 4.091180, 4.435921, 4.020899, 3.000379, 3.568152, 5.050833
4.000000, 0.039667, 0.700575, 2.512511, 3.965285, 4.247019, 4.376546, 3.695854, 3.909625, 3.591879, 4.412727, 3.830539, 3.521590, 3.641888, 3.169838, 4.668907, 3.828721, 3.226715, 2.850883, 4.050447, 4.812995, 3.912981, 4.324495, 3.544439, 3.875672
5.000000, 0.070317, 1.567590, 5.480722, 8.821575, 7.383949, 9.217447, 7.557885, 6.832069, 8.064409, 6.908391, 8.432008, 7.355966, 9.910923, 8.880141, 8.173793, 7.973158, 7.908166, 8.837884, 8.989936, 6.529359, 7.972606, 9.880715, 8.275976, 7.233938
5.000000, 0.070612, 1.154229, 5.718974, 9.129821, 7.573243, 8.286292, 9.205105, 8.315408, 8.029686, 7.079196, 8.596445, 8.668003, 8.934611, 8.705268, 8.838130, 8.684285, 6.722034, 8.828694, 8.768664, 7.329146, 7.332770, 8.404862, 8.626555, 7.545928
6.000000, 0.240646, 3.422046, 9.376496, 12.144061, 13.849115, 12.261974, 11.884484, 11.620926, 13.739030, 10.697949, 11.606412, 12.949990, 12.694376, 13.860294, 12.622416, 12.732578, 12.344005, 12.989145, 13.425701, 11.465577, 13.661168, 12.401208, 12.174008, 13.027059
6.000000, 0.170455, 3.468212, 9.214245, 13.007991, 11.444176, 12.020719, 12.371959, 11.982788, 11.950390, 13.295902, 10.570486, 11.563367, 14.499705, 11.572320, 12.354173, 13.380073, 12.226261, 14.076318, 11.807985, 14.242279, 12.729358, 12.942175, 13.956170, 12.281641
7.000000, 0.219825, 4.772547, 13.526426, 17.875162, 15.782757, 15.723024, 15.365487, 14.170569, 16.493228, 13.321941, 16.509816, 17.924102, 17.706032, 15.656827, 16.749344, 14.867340, 15.138738, 18.222826, 14.990441, 14.072677, 16.627632, 15.860986, 16.007313, 17.232726
7.000000, 0.159918, 3.668106, 11.675057, 16.769673, 18.505479, 16.027937, 13.845416, 17.071852, 18.284300, 17.501487, 17.371702, 15.239778, 16.297678, 17.041487, 15.372295, 15.570229, 16.489530, 15.462779, 17.015882, 15.887702, 16.505099, 15.264031, 16.567686, 18.579125
8.000000, 0.638289, 6.883131, 16.166978, 20.049376, 21.559118, 21.601039, 21.219304, 20.570385, 21.035983, 20.551224, 22.682885, 19.440287, 17.887623, 22.059981, 18.699528, 19.019530, 19.094421, 20.678019, 20.907991, 18.881032, 19.636937, 19.345755, 20.052125, 20.176597
8.000000, 0.555652, 5.980438, 16.657879, 20.246474, 20.980166, 20.032666, 18.715972, 20.470579, 20.089207, 19.696432, 19.671031, 17.611828, 20.789431, 20.891477, 19.802795, 20.768540, 19.067787, 21.504782, 20.453839, 20.359749, 20.234796, 18.708192, 20.056468, 19.639344
