0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000
5.000000, 0.040480, 1.238073, 2.869449, 2.876190, 2.288389, 2.054245, 2.569960, 2.493889, 2.048062, 2.685982, 2.787867, 2.080209
5.000000, 0.009866, 0.160911, 1.440322, 2.659063, 3.083597, 2.783689, 2.406951, 3.537746, 2.840118, 1.856646, 1.824893, 2.330210
5.500000, 0.118100, 1.247849, 4.176435, 4.241972, 5.843992, 5.362245, 4.463220, 3.345432, 3.469134, 3.466745, 2.937805, 3.483065
5.500000, 0.109525, 1.136291, 3.320876, 4.660664, 5.051170, 4.775503, 4.220647, 3.967935, 3.584233, 2.818306, 2.381929, 3.127213
6.000000, 0.039688, 1.514396, 3.837015, 6.010147, 4.627693, 4.378557, 5.336502, 6.135885, 6.381245, 5.862943, 4.941248, 5.786657
6.000000, 0.090182, 2.612575, 5.366393, 5.492463, 4.763502, 5.097132, 5.627767, 5.340297, 4.394531, 4.195323, 3.153992, 4.049383
6.500000, 0.169797, 3.310418, 6.843610, 7.537816, 6.556687, 7.461927, 6.586048, 6.134614, 5.861437, 6.205959, 4.557664, 4.062801
6.500000, 0.207381, 3.216541, 7.772742, 7.542715, 6.826067, 6.119393, 7.299115, 7.947593, 6.268778, 6.235546, 6.348071, 6.548322
7.000000, 0.296971, 4.781746, 11.059268, 9.553217, 7.087899, 4.996825, 6.368261, 8.041926, 5.756692, 6.501164, 5.885047, 6.879148
7.000000, 0.359537, 6.397992, 11.639200, 12.309502, 8.972701, 7.112013, 7.044713, 8.161847, 6.745164, 5.970277, 6.048597, 8.144884
7.500000, 0.310405, 6.307054, 13.121235, 13.016047, 8.877406, 7.700338, 8.823093, 8.096903, 8.480718, 6.999670, 6.774858, 8.095424
7.500000, 0.209202, 5.479788, 11.277148, 10.434916, 7.364175, 6.292816, 5.826550, 6.502165, 7.870643, 7.228419, 6.500147, 6.652949
8.000000, 0.277232, 8.548895, 15.573680, 13.186290, 9.786314, 7.716709, 8.067230, 9.598775, 9.064128, 9.988842, 10.215788, 9.771085
8.000000, 0.691204, 5.854144, 13.933100, 12.438558, 11.795038, 8.896637, 9.143408, 8.382447, 8.602313, 9.023254, 10.201026, 10.877421
