0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000
4.000000, 0.067002, 0.430302, 1.914321, 3.886403, 3.899074, 4.438017, 4.455409, 3.141695, 4.089844, 4.608958, 5.027494, 4.233260
5.000000, 0.105248, 1.267229, 4.729984, 7.749097, 7.922246, 8.952099, 8.556099, 8.270584, 8.896271, 7.871229, 7.719051, 8.061412
6.000000, 0.247564, 2.450755, 7.644162, 11.636803, 11.499776, 11.225463, 10.174311, 11.552873, 11.899930, 11.551088, 11.527684, 12.269948
7.000000, 0.182723, 3.829302, 10.866805, 15.197210, 15.913463, 15.435632, 14.931486, 13.820301, 14.493312, 16.341024, 14.165855, 14.031203
