0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000, 65.000000, 70.000000, 75.000000, 80.000000, 85.000000, 90.000000, 95.000000, 100.000000, 105.000000, 110.000000, 115.000000, 120.000000
1.000000, 0.000000, 0.211662, 0.448864, 0.891606, 0.674457, 0.488909, 0.622193, 0.840128, 1.063567, 0.902016, 0.540183, 1.005509, 0.959184, 0.830112, 0.924110, 0.908615, 0.652405, 0.715663, 0.563193, 0.604822, 0.329482, 0.596650, 0.908632, 0.353254
2.000000, 0.118740, 1.815858, 5.625342, 6.989605, 7.181993, 7.638384, 6.827020, 6.276021, 6.962078, 7.067469, 7.156764, 6.422884, 6.838966, 7.382475, 7.458126, 6.940022, 6.024927, 6.117568, 6.333025, 6.639271, 6.489546, 6.884877, 6.848941, 7.220901
3.000000, 0.259177, 3.504327, 7.280580, 8.844926, 8.667475, 10.099780, 10.676735, 10.789880, 10.806211, 11.075224, 11.677126, 12.450865, 11.798521, 12.010493, 11.168809, 10.985010, 10.828216, 11.759921, 12.230366, 11.086575, 12.071282, 11.394925, 12.142196, 12.169123
4.000000, 0.485944, 5.741221, 10.678327, 13.446194, 12.788550, 13.887663, 13.022076, 14.428904, 14.628271, 13.760336, 13.116282, 13.659645, 13.710972, 13.619525, 13.398961, 13.785730, 13.701289, 13.277878, 14.597190, 14.566959, 15.477313, 14.947081, 13.685157, 14.400791
5.000000, 0.814831, 7.367790, 13.668383, 15.468570, 16.877504, 18.061117, 19.107404, 17.630784, 19.068070, 17.789450, 18.215772, 18.648035, 17.237634, 18.371155, 17.343280, 17.169394, 16.626877, 16.829218, 16.403578, 17.358133, 17.958919, 18.339986, 17.021819, 18.830614
6.000000, 1.057384, 7.075051, 12.369453, 14.782635, 16.161964, 16.073261, 17.611626, 19.478436, 18.380752, 18.528798, 19.051900, 19.266677, 19.761972, 19.732944, 19.012382, 19.781230, 20.979823, 22.276371, 20.561153, 22.526385, 23.714574, 22.079599, 20.866430, 21.336440
7.000000, 1.580586, 10.182970, 16.670675, 19.173010, 19.886418, 18.805602, 19.683277, 20.085380, 19.266045, 20.530468, 22.645314, 23.633136, 24.413117, 25.081824, 23.999369, 23.538726, 22.917015, 23.470955, 23.613096, 22.739520, 22.723509, 23.223808, 24.226420, 24.055457
1.000000, 0.033163, 0.156983, 0.213258, 0.483150, 0.777636, 0.857875, 0.587208, 0.856268, 0.419837, 0.371202, 0.190479, 0.349212, 0.551008, 0.584205, 0.507762, 0.464660, 0.151855, 0.417294, 0.298756, 0.442301, 0.731284, 0.984483, 1.400361, 0.838613
2.000000, 0.067860, 1.227950, 4.506483, 6.593978, 7.391610, 6.822340, 6.832185, 7.344576, 7.471210, 7.172424, 6.775031, 6.234197, 6.235784, 6.841590, 7.524965, 6.899422, 7.648597, 7.090753, 7.348937, 7.345085, 6.829925, 7.687792, 6.857403, 7.345192
3.000000, 0.089258, 3.806123, 7.148278, 9.032626, 9.376323, 9.644152, 9.044181, 10.180498, 9.989740, 10.205084, 11.170464, 10.901882, 11.397929, 11.430364, 11.460307, 10.322557, 10.065436, 10.797056, 10.462153, 10.661598, 11.540478, 11.277489, 11.462121, 11.857611
4.000000, 0.390423, 5.812331, 11.219921, 12.677684, 13.056717, 14.944493, 15.135971, 15.425956, 14.592842, 15.480217, 15.299899, 15.247193, 15.354285, 16.439293, 15.728362, 15.751684, 16.434970, 16.480913, 16.287300, 16.176958, 17.062490, 17.103591, 17.792318, 17.359158
5.000000, 0.496101, 6.725931, 13.429921, 15.560907, 16.691732, 17.048057, 17.396071, 17.245411, 18.800211, 17.887388, 18.102483, 18.816668, 18.160629, 17.766812, 19.049955, 19.079082, 18.458240, 19.840158, 18.516723, 19.334257, 18.886160, 18.564815, 17.801523, 17.279009
6.000000, 1.213023, 8.735344, 14.919182, 17.654506, 18.590333, 20.083347, 19.097423, 20.497156, 19.859243, 19.275161, 19.873536, 19.745497, 20.726434, 21.464849, 21.430926, 20.913866, 19.705484, 20.542792, 21.450802, 22.511947, 21.275928, 23.147066, 21.142541, 21.510833
7.000000, 0.957177, 9.243001, 17.351270, 19.563368, 20.879042, 20.943726, 21.049492, 21.700333, 23.188079, 23.651436, 21.821083, 22.680291, 23.276952, 24.079158, 23.940642, 22.547967, 22.253047, 24.137366, 23.899183, 23.982803, 23.660864, 22.294910, 22.374101, 23.066350
