0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000
5.000000, 0.724900, 4.223047, 8.069043, 9.523374, 10.370103, 10.673890, 9.445576, 9.698376, 10.363402, 10.219950, 9.496244, 11.438828
6.000000, 0.847028, 5.518116, 11.858439, 13.781631, 14.826769, 15.136671, 13.571974, 13.592755, 13.049709, 12.788851, 12.914278, 14.161661
7.000000, 1.710952, 8.915224, 14.117513, 18.227283, 18.141387, 17.674297, 19.173837, 19.310253, 19.328584, 18.886222, 17.968283, 17.433242
8.000000, 1.324392, 10.576294, 16.122854, 17.936065, 17.683360, 19.902078, 20.749910, 19.127890, 20.409447, 19.900648, 20.848710, 20.812656
9.000000, 2.907814, 14.538869, 18.746937, 21.034211, 21.540707, 21.605261, 24.420078, 23.112544, 23.304085, 23.988845, 24.219049, 25.955745
