cap,bottom,center,top
0.500000,4.787020,5.584856,6.382693
0.500000,5.385397,9.175121,12.964845
0.500000,6.781611,7.280259,7.778907
0.500000,8.975662,7.180530,5.385397
0.500000,0.000000,3.291076,6.582152
0.500000,7.180530,5.584856,3.989183
0.500000,0.000000,3.490535,6.981071
0.500000,8.576744,6.183234,3.789724
0.500000,7.579448,10.172417,12.765386
0.500000,0.000000,2.094321,4.188642
0.500000,0.000000,2.991887,5.983775
0.500000,4.388102,11.668361,18.948620
0.500000,2.592969,3.191347,3.789724
0.500000,3.191347,3.390806,3.590265
0.500000,2.592969,3.490535,4.388102
0.500000,1.795132,2.493240,3.191347
0.500000,0.000000,1.495944,2.991887
0.500000,6.981071,6.183234,5.385397
0.500000,4.188642,1.595673,-0.997296
0.500000,0.000000,2.692699,5.385397
0.500000,8.776203,5.385397,1.994592
0.500000,7.379989,5.086209,2.792428
0.500000,4.388102,3.291076,2.194051
0.500000,4.188642,3.490535,2.792428
0.500000,5.185938,3.689994,2.194051
0.500000,0.398918,2.592969,4.787020
0.500000,7.180530,4.986479,2.792428
0.500000,3.989183,4.487831,4.986479
0.500000,0.000000,0.997296,1.994592
0.500000,2.991887,2.393510,1.795132
0.500000,0.000000,2.094321,4.188642
0.500000,13.762682,9.873228,5.983775
0.500000,0.000000,0.997296,1.994592
0.500000,4.986479,4.388102,3.789724
0.500000,4.986479,5.784316,6.582152
0.500000,6.382693,4.986479,3.590265
0.500000,0.000000,2.094321,4.188642
0.500000,6.183234,5.485127,4.787020
0.500000,0.797837,-0.299189,-1.396214
0.500000,0.997296,3.191347,5.385397
0.500000,7.379989,13.862412,20.344834
0.500000,6.382693,6.282964,6.183234
0.500000,8.177826,7.080800,5.983775
0.500000,5.584856,7.379989,9.175121
0.500000,0.000000,3.091617,6.183234
0.500000,0.000000,4.188642,8.377285
0.500000,0.000000,2.592969,5.185938
0.500000,0.000000,0.299189,0.598377
0.500000,0.000000,0.199459,0.398918
0.500000,8.177826,14.759978,21.342130
0.500000,7.379989,10.272147,13.164305
0.500000,0.000000,3.091617,6.183234
0.500000,0.000000,0.797837,1.595673
0.500000,5.385397,5.584856,5.784316
0.500000,2.991887,1.396214,-0.199459
0.500000,2.792428,10.770795,18.749161
0.500000,3.191347,4.986479,6.781611
0.500000,5.385397,5.584856,5.784316
0.500000,7.978366,7.379989,6.781611
0.500000,8.776203,9.175121,9.574040
0.500000,0.000000,3.091617,6.183234
0.500000,8.177826,8.078096,7.978366
0.500000,7.180530,4.388102,1.595673
0.500000,0.000000,1.695403,3.390806
0.500000,3.390806,4.388102,5.385397
0.500000,4.587561,3.789724,2.991887
0.500000,7.978366,8.377285,8.776203
0.500000,4.587561,8.676473,12.765386
0.500000,7.379989,7.978366,8.576744
0.500000,0.000000,3.191347,6.382693
0.500000,0.000000,2.792428,5.584856
0.500000,1.595673,3.889454,6.183234
0.500000,3.390806,2.592969,1.795132
0.500000,4.587561,5.485127,6.382693
0.500000,6.981071,6.881341,6.781611
0.500000,6.981071,3.689994,0.398918
0.500000,2.991887,2.991887,2.991887
0.500000,4.986479,3.989183,2.991887
0.500000,5.784316,4.487831,3.191347
0.500000,7.978366,7.180530,6.382693
0.500000,4.787020,4.188642,3.590265
0.500000,4.188642,8.477014,12.765386
0.500000,1.994592,3.291076,4.587561
0.500000,5.983775,4.587561,3.191347
0.500000,6.582152,4.587561,2.592969
0.500000,0.000000,2.592969,5.185938
0.500000,6.183234,7.978366,9.773499
0.500000,0.000000,0.498648,0.997296
0.500000,7.778907,6.582152,5.385397
0.500000,7.579448,5.884045,4.188642
0.500000,2.792428,2.692699,2.592969
0.500000,0.000000,1.795132,3.590265
0.500000,2.792428,2.892158,2.991887
0.500000,6.582152,2.592969,-1.396214
0.500000,4.787020,4.188642,3.590265
0.500000,2.194051,3.490535,4.787020
0.500000,0.000000,2.892158,5.784316
0.500000,0.000000,1.795132,3.590265
0.500000,10.371876,12.865116,15.358355
0.500000,0.000000,4.088913,8.177826
0.500000,0.598377,1.097025,1.595673
0.500000,0.598377,1.495944,2.393510
0.500000,0.000000,2.094321,4.188642
0.500000,0.000000,1.595673,3.191347
0.500000,8.776203,7.679178,6.582152
0.500000,4.787020,3.091617,1.396214
0.500000,4.188642,2.493240,0.797837
0.500000,9.972958,12.964845,15.956733
0.500000,6.981071,5.884045,4.787020
0.500000,5.185938,5.385397,5.584856
0.500000,4.188642,2.393510,0.598377
0.500000,0.000000,1.495944,2.991887
0.500000,5.185938,5.185938,5.185938
0.500000,3.789724,9.474310,15.158896
0.500000,6.781611,5.185938,3.590265
0.500000,6.781611,5.485127,4.188642
0.500000,7.778907,4.587561,1.396214
0.500000,7.379989,9.574040,11.768090
0.500000,0.000000,0.000000,0.000000
0.500000,6.781611,6.681882,6.582152
0.500000,0.000000,2.094321,4.188642
0.500000,7.579448,4.787020,1.994592
0.500000,0.000000,1.994592,3.989183
0.500000,14.361060,8.776203,3.191347
0.500000,0.598377,4.088913,7.579448
0.500000,0.000000,1.795132,3.590265
0.500000,11.568631,10.371876,9.175121
0.500000,6.183234,7.479719,8.776203
0.500000,7.778907,5.983775,4.188642
0.500000,7.778907,5.285668,2.792428
0.500000,8.177826,5.285668,2.393510
0.500000,10.970254,4.986479,-0.997296
0.500000,5.983775,5.485127,4.986479
0.500000,0.000000,-0.498648,-0.997296
0.500000,5.784316,4.487831,3.191347
0.500000,1.595673,2.293780,2.991887
0.500000,0.000000,1.196755,2.393510
0.500000,10.371876,6.781611,3.191347
0.500000,0.000000,1.595673,3.191347
0.500000,0.000000,2.991887,5.983775
0.500000,7.379989,6.582152,5.784316
0.500000,6.781611,4.886749,2.991887
0.500000,1.196755,2.393510,3.590265
0.500000,0.598377,1.894862,3.191347
0.500000,4.986479,3.689994,2.393510
0.500000,0.000000,1.695403,3.390806
0.500000,0.000000,-1.097025,-2.194051
0.500000,5.983775,4.787020,3.590265
0.500000,1.196755,0.099730,-0.997296
0.500000,0.000000,0.099730,0.199459
0.500000,0.000000,1.795132,3.590265
0.500000,4.787020,1.495944,-1.795132
0.500000,9.773499,6.382693,2.991887
0.500000,5.385397,4.088913,2.792428
0.500000,2.393510,2.792428,3.191347
0.500000,7.180530,6.482423,5.784316
0.500000,2.194051,1.795132,1.396214
0.500000,5.584856,6.282964,6.981071
0.500000,6.781611,5.784316,4.787020
0.500000,2.393510,2.592969,2.792428
0.500000,0.000000,1.097025,2.194051
0.500000,9.374581,8.377285,7.379989
0.500000,4.787020,2.991887,1.196755
0.500000,9.574040,5.185938,0.797837
0.500000,0.000000,3.291076,6.582152
0.500000,0.000000,0.398918,0.797837
0.500000,0.000000,2.792428,5.584856
0.500000,7.379989,4.787020,2.194051
0.500000,3.989183,5.485127,6.981071
0.500000,6.582152,5.784316,4.986479
0.500000,0.000000,2.892158,5.784316
0.500000,8.776203,11.568631,14.361060
0.500000,8.947482,5.567322,2.187162
0.500000,0.000000,3.280744,6.561487
0.500000,1.988329,3.380160,4.771991
0.500000,4.970823,5.865572,6.760320
0.500000,5.169656,4.473741,3.777826
0.500000,0.000000,2.783661,5.567322
0.500000,5.964988,6.064405,6.163821
0.500000,3.181327,2.982494,2.783661
0.500000,5.368489,6.163821,6.959153
0.500000,5.567322,3.678409,1.789496
0.500000,0.000000,1.093581,2.187162
0.500000,6.362654,6.959153,7.555652
0.500000,0.000000,3.678409,7.356819
0.500000,4.573158,1.491247,-1.590664
0.500000,0.000000,1.789496,3.578993
0.500000,6.163821,6.561487,6.959153
0.500000,1.789496,2.187162,2.584828
0.500000,0.397666,1.491247,2.584828
0.500000,7.953318,6.163821,4.374325
0.500000,5.169656,4.473741,3.777826
0.500000,2.584828,5.964988,9.345148
