cap,bottom,center,top
0.500000,4.418286,3.012468,1.606650
0.500000,2.409974,3.514546,4.619118
0.500000,2.008312,3.514546,5.020780
0.500000,4.217455,4.719533,5.221611
0.500000,27.714706,16.267327,4.819949
0.500000,7.229923,6.527014,5.824105
0.500000,6.627430,5.623274,4.619118
0.500000,5.422442,3.715377,2.008312
0.500000,4.619118,5.623274,6.627430
0.500000,3.012468,2.811637,2.610806
0.500000,0.200831,2.912052,5.623274
0.500000,2.409974,4.518702,6.627430
0.500000,0.803325,1.506234,2.209143
0.500000,5.020780,9.238235,13.455691
0.500000,7.631586,6.225767,4.819949
0.500000,4.217455,5.121196,6.024936
0.500000,3.012468,3.916208,4.819949
0.500000,2.409974,2.409974,2.409974
0.500000,3.414130,4.418286,5.422442
0.500000,0.803325,2.811637,4.819949
0.500000,4.016624,3.815793,3.614962
0.500000,4.619118,3.514546,2.409974
0.500000,8.635742,4.619118,0.602494
0.500000,3.815793,3.614962,3.414130
0.500000,4.016624,5.422442,6.828261
0.500000,7.430754,7.330339,7.229923
0.500000,3.012468,4.117040,5.221611
0.500000,6.225767,4.920364,3.614962
0.500000,5.422442,8.334495,11.246547
0.500000,7.229923,8.334495,9.439067
0.500000,6.426598,5.924520,5.422442
0.500000,2.610806,4.117040,5.623274
0.500000,3.815793,4.117040,4.418286
0.500000,9.238235,7.330339,5.422442
0.500000,4.217455,4.920364,5.623274
0.500000,7.029092,5.723689,4.418286
0.500000,-0.200831,2.711221,5.623274
0.500000,2.409974,3.012468,3.614962
0.500000,4.016624,4.016624,4.016624
0.500000,1.405818,2.711221,4.016624
0.500000,5.020780,4.819949,4.619118
0.500000,2.209143,2.108728,2.008312
0.500000,4.418286,5.322027,6.225767
0.500000,6.828261,5.121196,3.414130
0.500000,6.225767,5.723689,5.221611
0.500000,6.225767,6.928676,7.631586
0.500000,1.807481,3.614962,5.422442
0.500000,3.213299,3.213299,3.213299
0.500000,5.623274,3.715377,1.807481
0.500000,7.229923,7.229923,7.229923
0.500000,3.614962,4.317871,5.020780
0.500000,3.614962,8.334495,13.054028
0.500000,8.234079,8.836573,9.439067
0.500000,5.623274,7.229923,8.836573
0.500000,5.824105,8.033248,10.242391
0.500000,3.012468,4.317871,5.623274
0.500000,5.623274,5.121196,4.619118
0.500000,5.623274,5.522858,5.422442
0.500000,4.619118,5.121196,5.623274
0.500000,2.409974,3.514546,4.619118
0.500000,3.012468,3.815793,4.619118
0.500000,5.221611,5.824105,6.426598
0.500000,3.614962,5.020780,6.426598
0.500000,4.217455,4.317871,4.418286
0.500000,1.807481,4.016624,6.225767
0.500000,5.623274,6.627430,7.631586
0.500000,6.024936,7.029092,8.033248
0.500000,3.414130,4.217455,5.020780
0.500000,6.024936,5.924520,5.824105
0.500000,5.422442,5.121196,4.819949
0.500000,4.418286,5.020780,5.623274
0.500000,3.614962,4.217455,4.819949
0.500000,7.229923,4.819949,2.409974
0.500000,3.213299,3.313715,3.414130
0.500000,6.828261,10.945301,15.062340
0.500000,2.811637,4.016624,5.221611
0.500000,4.217455,2.811637,1.405818
0.500000,4.819949,5.221611,5.623274
0.500000,3.414130,6.627430,9.840729
0.500000,3.414130,4.719533,6.024936
0.500000,6.828261,4.619118,2.409974
0.500000,7.430754,5.221611,3.012468
0.500000,3.213299,3.916208,4.619118
0.500000,5.221611,4.418286,3.614962
0.500000,5.221611,3.514546,1.807481
0.500000,3.614962,3.213299,2.811637
0.500000,0.803325,2.610806,4.418286
0.500000,6.828261,7.832417,8.836573
0.500000,4.217455,3.112884,2.008312
0.500000,3.414130,3.414130,3.414130
0.500000,8.033248,6.627430,5.221611
0.500000,7.029092,6.125352,5.221611
