cap,bottom,center,top
0.050000,0.000000,3.018986,6.037971
0.050000,14.491131,10.566450,6.641768
0.050000,2.817720,3.723416,4.629111
0.050000,10.868348,9.660754,8.453160
0.050000,2.817720,3.522150,4.226580
0.050000,4.427846,5.132276,5.836706
0.050000,50.316427,28.579731,6.843034
0.050000,0.000000,4.025314,8.050628
0.050000,7.849363,8.352527,8.855691
0.050000,4.629111,4.729744,4.830377
0.050000,6.239237,11.874677,17.510117
0.050000,7.446831,5.836706,4.226580
0.050000,3.018986,4.528478,6.037971
0.050000,4.629111,5.232908,5.836706
0.050000,2.616454,3.723416,4.830377
0.050000,8.855691,5.434174,2.012657
0.050000,7.245566,7.446831,7.648097
0.050000,4.025314,5.031643,6.037971
0.050000,9.056957,7.748730,6.440503
0.050000,9.056957,7.346198,5.635440
0.050000,6.239237,7.044300,7.849363
0.050000,2.213923,4.025314,5.836706
0.050000,6.037971,5.836706,5.635440
0.050000,1.811391,3.018986,4.226580
0.050000,0.000000,3.622783,7.245566
0.050000,3.421517,4.528478,5.635440
0.050000,6.239237,6.239237,6.239237
0.050000,10.465817,7.849363,5.232908
0.050000,5.434174,5.232908,5.031643
0.050000,0.000000,2.113290,4.226580
0.050000,0.000000,2.314556,4.629111
0.050000,5.635440,3.320884,1.006329
0.050000,7.849363,6.943667,6.037971
0.050000,10.264551,7.245566,4.226580
0.050000,0.000000,3.824048,7.648097
0.050000,2.012657,2.213923,2.415189
0.050000,5.031643,6.239237,7.446831
0.050000,6.440503,5.434174,4.427846
0.050000,7.446831,6.641768,5.836706
0.050000,8.654425,7.346198,6.037971
0.050000,8.453160,7.144933,5.836706
0.050000,8.251894,7.044300,5.836706
0.050000,5.635440,6.440503,7.245566
0.050000,3.421517,12.176575,20.931634
0.050000,1.610126,2.616454,3.622783
0.050000,2.012657,2.717087,3.421517
0.050000,2.817720,3.522150,4.226580
0.050000,4.025314,5.031643,6.037971
0.050000,1.006329,3.320884,5.635440
0.050000,5.031643,5.836706,6.641768
0.050000,13.082271,8.956324,4.830377
0.050000,4.830377,4.931010,5.031643
0.050000,8.050628,7.446831,6.843034
0.050000,5.434174,11.472145,17.510117
0.050000,2.817720,5.232908,7.648097
0.050000,11.270880,6.641768,2.012657
0.050000,5.434174,6.037971,6.641768
0.050000,7.044300,5.635440,4.226580
0.050000,6.843034,7.044300,7.245566
0.050000,5.434174,5.434174,5.434174
0.050000,2.817720,4.327213,5.836706
0.050000,6.641768,6.239237,5.836706
0.050000,6.239237,6.239237,6.239237
0.050000,33.812639,20.327837,6.843034
0.050000,0.000000,2.918353,5.836706
0.050000,5.434174,5.736073,6.037971
0.050000,0.000000,3.723416,7.446831
0.050000,8.453160,7.245566,6.037971
0.050000,4.226580,5.333541,6.440503
0.050000,6.440503,4.427846,2.415189
0.050000,5.232908,6.037971,6.843034
0.050000,5.635440,4.025314,2.415189
0.050000,5.031643,6.339870,7.648097
0.050000,0.000000,2.012657,4.025314
0.050000,4.226580,5.333541,6.440503
0.050000,17.912648,12.981638,8.050628
0.050000,10.465817,8.151261,5.836706
0.050000,0.000000,2.817720,5.635440
0.050000,6.641768,7.748730,8.855691
0.050000,3.220251,2.918353,2.616454
0.050000,6.843034,5.232908,3.622783
0.050000,4.025314,4.125947,4.226580
0.050000,0.000000,2.717087,5.434174
0.050000,7.044300,4.125947,1.207594
0.050000,5.031643,3.018986,1.006329
0.050000,7.648097,4.226580,0.805063
0.050000,5.434174,3.119618,0.805063
0.050000,6.239237,4.729744,3.220251
0.050000,1.610126,6.138604,10.667083
0.050000,5.920654,6.315364,6.710074
0.050000,6.907430,3.453715,0.000000
0.050000,2.368262,4.341813,6.315364
0.050000,4.933878,5.920654,6.907430
0.050000,0.000000,2.664294,5.328589
0.050000,2.762972,5.032556,7.302140
0.050000,8.288916,7.104785,5.920654
0.050000,4.736523,4.637846,4.539168
0.050000,0.000000,3.453715,6.907430
0.050000,1.973551,3.749748,5.525944
0.050000,7.499495,29.504592,51.509689
0.050000,4.736523,6.808752,8.880981
0.050000,0.000000,1.973551,3.947103
0.050000,18.354027,11.545275,4.736523
0.050000,4.539168,8.584948,12.630728
0.050000,3.947103,4.539168,5.131233
0.050000,7.499495,6.611397,5.723299
0.050000,4.736523,5.525944,6.315364
0.050000,7.104785,5.131233,3.157682
0.050000,6.512719,6.414042,6.315364
0.050000,8.091560,7.598173,7.104785
0.050000,4.539168,5.328589,6.118009
0.050000,0.000000,2.565617,5.131233
0.050000,6.710074,6.414042,6.118009
0.050000,5.525944,10.262467,14.998990
0.050000,22.893195,18.057995,13.222794
0.050000,6.512719,8.288916,10.065112
0.050000,0.000000,4.144458,8.288916
0.050000,8.486271,5.427266,2.368262
0.050000,5.920654,5.525944,5.131233
0.050000,5.328589,5.624621,5.920654
0.050000,3.355037,4.440490,5.525944
0.050000,7.499495,5.131233,2.762972
0.050000,6.907430,5.723299,4.539168
0.050000,2.960327,3.947103,4.933878
0.050000,0.000000,3.749748,7.499495
0.050000,19.143448,14.209569,9.275691
0.050000,0.000000,2.762972,5.525944
0.050000,5.723299,4.835201,3.947103
0.050000,14.801635,11.051887,7.302140
0.050000,4.539168,5.624621,6.710074
0.050000,3.749748,4.637846,5.525944
0.050000,5.525944,4.539168,3.552392
0.050000,15.788411,11.249243,6.710074
0.050000,6.118009,6.118009,6.118009
0.050000,8.288916,7.400817,6.512719
0.050000,4.144458,5.229911,6.315364
0.050000,2.565617,3.157682,3.749748
0.050000,6.315364,6.019332,5.723299
0.050000,5.328589,3.749748,2.170906
0.050000,4.933878,6.512719,8.091560
0.050000,9.078336,12.828084,16.577831
0.050000,1.776196,3.749748,5.723299
0.050000,5.723299,5.920654,6.118009
0.050000,4.736523,5.229911,5.723299
