cap,bottom,center,top
0.000000,3.803733,4.504420,5.205108
0.000000,6.005894,4.804715,3.603536
0.000000,8.208055,7.207072,6.206090
0.000000,4.204126,4.804715,5.405304
0.000000,2.402357,4.104027,5.805697
0.000000,5.605501,6.306188,7.006876
0.000000,7.407269,5.605501,3.803733
0.000000,1.801768,4.304224,6.806679
0.000000,3.803733,4.304224,4.804715
0.000000,0.800786,1.101080,1.401375
0.000000,7.006876,6.906778,6.806679
0.000000,4.404322,5.205108,6.005894
0.000000,5.805697,5.705599,5.605501
0.000000,3.403340,5.004911,6.606483
0.000000,5.405304,4.704617,4.003929
0.000000,4.404322,4.904813,5.405304
0.000000,5.605501,5.205108,4.804715
0.000000,5.605501,7.006876,8.408251
0.000000,6.206090,5.805697,5.405304
0.000000,2.402357,2.502456,2.602554
0.000000,4.604518,5.105010,5.605501
0.000000,4.804715,5.405304,6.005894
0.000000,3.403340,3.903831,4.404322
0.000000,-1.000982,2.902849,6.806679
0.000000,2.402357,3.503438,4.604518
0.000000,6.406287,5.805697,5.205108
0.000000,3.403340,4.704617,6.005894
0.000000,2.602554,3.403340,4.204126
0.000000,1.601572,2.001965,2.402357
0.000000,7.407269,3.603536,-0.200196
0.000000,0.800786,2.602554,4.404322
0.000000,3.603536,5.004911,6.406287
0.000000,2.402357,3.803733,5.205108
0.000000,2.001965,1.000982,0.000000
0.000000,3.603536,4.204126,4.804715
0.000000,7.607465,7.307171,7.006876
0.000000,5.205108,5.405304,5.605501
0.000000,5.205108,2.502456,-0.200196
0.000000,5.004911,5.004911,5.004911
0.000000,4.204126,3.603536,3.002947
0.000000,6.606483,5.405304,4.204126
0.000000,1.201179,-1.000982,-3.203143
0.000000,11.411198,7.106974,2.802750
0.000000,5.205108,6.105992,7.006876
0.000000,2.001965,-6.506385,-15.014734
0.000000,2.202161,4.604518,7.006876
0.000000,5.004911,4.104027,3.203143
0.000000,1.601572,3.203143,4.804715
0.000000,2.802750,3.803733,4.804715
0.000000,4.604518,5.405304,6.206090
0.000000,2.602554,4.504420,6.406287
0.000000,4.804715,6.105992,7.407269
0.000000,1.401375,2.902849,4.404322
0.000000,8.007858,5.505402,3.002947
0.000000,3.002947,5.105010,7.207072
0.000000,4.003929,4.104027,4.204126
0.000000,1.000982,3.303241,5.605501
0.000000,4.604518,5.305206,6.005894
0.000000,3.002947,-3.203143,-9.409233
0.000000,5.605501,5.805697,6.005894
0.000000,7.607465,6.206090,4.804715
0.000000,7.407269,7.307171,7.207072
0.000000,3.002947,9.909724,16.816502
0.000000,3.603536,3.503438,3.403340
0.000000,4.404322,4.604518,4.804715
0.000000,7.207072,5.605501,4.003929
0.000000,4.404322,4.604518,4.804715
0.000000,5.605501,2.001965,-1.601572
0.000000,4.003929,5.605501,7.207072
0.000000,6.806679,6.105992,5.405304
0.000000,4.404322,5.705599,7.006876
0.000000,6.806679,3.803733,0.800786
0.000000,5.004911,5.805697,6.606483
0.000000,5.805697,5.805697,5.805697
0.000000,1.601572,0.400393,-0.800786
0.000000,7.407269,4.604518,1.801768
0.000000,2.602554,3.303241,4.003929
0.000000,6.005894,-4.604518,-15.214930
0.000000,4.003929,5.105010,6.206090
0.000000,7.607465,7.006876,6.406287
0.000000,6.606483,5.705599,4.804715
0.000000,4.003929,3.903831,3.803733
0.000000,2.802750,2.802750,2.802750
0.000000,6.606483,4.404322,2.202161
0.000000,3.002947,2.602554,2.202161
0.000000,5.205108,5.505402,5.805697
0.000000,4.204126,4.804715,5.405304
0.000000,4.804715,3.303241,1.801768
0.000000,6.206090,4.404322,2.602554
0.000000,2.402357,1.501473,0.600589
0.000000,4.204126,1.801768,-0.600589
0.000000,2.001965,3.403340,4.804715
0.000000,5.405304,3.803733,2.202161
0.000000,2.602554,2.001965,1.401375
0.000000,6.206090,2.602554,-1.000982
0.000000,1.801768,14.614341,27.426914
0.000000,5.405304,2.702652,0.000000
0.000000,6.606483,6.506385,6.406287
0.000000,1.601572,4.504420,7.407269
0.000000,5.201381,5.701514,6.201646
0.000000,9.202443,6.401699,3.600956
0.000000,5.201381,6.701779,8.202177
0.000000,-0.600159,3.400903,7.401965
0.000000,4.801275,4.901301,5.001328
0.000000,3.200850,4.001062,4.801275
0.000000,6.401699,6.001593,5.601487
0.000000,5.201381,5.901567,6.601753
0.000000,6.001593,6.501726,7.001859
0.000000,5.601487,6.301673,7.001859
0.000000,4.401168,2.700717,1.000266
0.000000,4.401168,5.201381,6.001593
0.000000,2.400637,3.801009,5.201381
0.000000,6.001593,6.601753,7.201912
0.000000,-2.000531,-0.100027,1.800478
0.000000,6.201646,-1.300345,-8.802337
0.000000,7.001859,6.801806,6.601753
0.000000,7.602018,8.102151,8.602284
0.000000,3.000797,4.601221,6.201646
0.000000,3.400903,4.601221,5.801540
0.000000,6.201646,6.101620,6.001593
0.000000,4.201115,5.101354,6.001593
0.000000,2.600690,5.001328,7.401965
0.000000,3.801009,3.200850,2.600690
0.000000,5.001328,19.505178,34.009028
0.000000,6.801806,7.101885,7.401965
0.000000,5.001328,6.201646,7.401965
0.000000,3.600956,4.601221,5.601487
0.000000,4.001062,2.800744,1.600425
0.000000,4.201115,5.501460,6.801806
0.000000,3.600956,4.001062,4.401168
0.000000,4.601221,4.601221,4.601221
0.000000,3.000797,4.301142,5.601487
0.000000,4.601221,4.001062,3.400903
0.000000,3.801009,3.700982,3.600956
0.000000,3.000797,1.500398,0.000000
0.000000,2.800744,5.601487,8.402231
0.000000,2.400637,5.801540,9.202443
0.000000,3.600956,5.301407,7.001859
0.000000,3.600956,4.701248,5.801540
0.000000,3.801009,5.601487,7.401965
0.000000,3.000797,5.801540,8.602284
0.000000,4.001062,5.201381,6.401699
0.000000,3.600956,3.100823,2.600690
0.000000,4.601221,5.501460,6.401699
0.000000,8.002124,5.501460,3.000797
0.000000,1.800478,4.001062,6.201646
0.000000,6.801806,6.901832,7.001859
0.000000,7.602018,6.801806,6.001593
0.000000,1.000266,3.700982,6.401699
0.000000,4.601221,4.101089,3.600956
0.000000,6.801806,6.501726,6.201646
0.000000,5.401434,5.701514,6.001593
0.000000,5.401434,5.901567,6.401699
0.000000,2.000531,4.501195,7.001859
0.000000,5.001328,4.601221,4.201115
0.000000,3.400903,3.300876,3.200850
0.000000,3.200850,2.300611,1.400372
0.000000,4.001062,4.801275,5.601487
0.000000,5.601487,2.900770,0.200053
0.000000,5.601487,2.700717,-0.200053
0.000000,4.801275,4.101089,3.400903
0.000000,3.801009,4.901301,6.001593
0.000000,6.801806,4.601221,2.400637
0.000000,4.001062,2.500664,1.000266
0.000000,6.801806,5.901567,5.001328
0.000000,5.001328,5.801540,6.601753
0.000000,4.601221,5.901567,7.201912
0.000000,2.800744,3.600956,4.401168
0.000000,5.401434,4.201115,3.000797
0.000000,6.201646,4.801275,3.400903
0.000000,3.400903,5.401434,7.401965
0.000000,7.001859,3.300876,-0.400106
0.000000,1.400372,-5.101354,-11.603080
0.000000,0.600159,3.700982,6.801806
0.000000,1.600425,3.100823,4.601221
0.000000,6.601753,6.801806,7.001859
0.000000,2.600690,4.701248,6.801806
0.000000,5.601487,6.001593,6.401699
0.000000,4.801275,-1.800478,-8.402231
0.000000,4.001062,0.100027,-3.801009
0.000000,2.800744,4.901301,7.001859
0.000000,8.002124,4.601221,1.200319
0.000000,2.200584,1.600425,1.000266
0.000000,5.601487,2.200584,-1.200319
0.000000,2.800744,2.100558,1.400372
0.000000,4.401168,3.000797,1.600425
0.000000,6.601753,6.501726,6.401699
0.000000,4.601221,3.200850,1.800478
0.000000,2.400637,1.700451,1.000266
0.000000,5.996105,3.897468,1.798831
0.000000,3.397793,4.696949,5.996105
0.000000,5.796234,5.896170,5.996105
0.000000,5.596364,4.097338,2.598312
0.000000,5.796234,6.096040,6.395845
0.000000,4.996754,5.996105,6.995455
0.000000,4.397143,4.896819,5.396494
0.000000,2.198572,4.996754,7.794936
0.000000,6.195975,6.096040,5.996105
0.000000,3.797533,4.297208,4.796884
0.000000,4.597014,3.797533,2.998052
0.000000,5.796234,6.695650,7.595066
0.000000,3.797533,5.396494,6.995455
0.000000,6.195975,5.896170,5.596364
0.000000,4.796884,5.496429,6.195975
0.000000,3.797533,-10.293313,-24.384159
0.000000,1.798831,3.897468,5.996105
0.000000,4.397143,15.889677,27.382211
0.000000,3.997403,4.996754,5.996105
0.000000,4.397143,4.696949,4.996754
0.000000,6.795585,5.996105,5.196624
0.000000,3.797533,5.096689,6.395845
0.000000,6.195975,6.195975,6.195975
0.000000,6.595715,5.596364,4.597014
