cap,bottom,center,top
0.000000,1.802050,5.205923,8.609795
0.000000,4.805467,4.304897,3.804328
0.000000,2.202506,3.704214,5.205923
0.000000,4.805467,5.406150,6.006834
0.000000,1.601822,4.104670,6.607517
0.000000,3.604100,4.905581,6.207061
0.000000,4.004556,0.200228,-3.604100
0.000000,5.406150,6.006834,6.607517
0.000000,9.210478,5.506264,1.802050
0.000000,4.605239,4.505125,4.405011
0.000000,5.005695,4.605239,4.204784
0.000000,5.005695,5.306036,5.606378
0.000000,2.803189,3.103531,3.403872
0.000000,2.602961,4.204784,5.806606
0.000000,3.003417,4.705353,6.407289
0.000000,3.203645,2.703075,2.202506
0.000000,5.606378,5.205923,4.805467
0.000000,4.405011,5.606378,6.807745
0.000000,1.201367,3.303759,5.406150
0.000000,2.602961,-8.309453,-19.221868
0.000000,6.407289,3.003417,-0.400456
0.000000,2.803189,3.503986,4.204784
0.000000,8.810023,5.706492,2.602961
0.000000,2.803189,3.503986,4.204784
0.000000,7.208200,5.906720,4.605239
0.000000,2.002278,3.604100,5.205923
0.000000,4.405011,5.506264,6.607517
0.000000,2.002278,3.403872,4.805467
0.000000,3.203645,4.805467,6.407289
0.000000,3.604100,4.004556,4.405011
0.000000,2.402733,4.204784,6.006834
0.000000,-0.400456,3.704214,7.808884
0.000000,4.204784,7.308314,10.411845
0.000000,6.207061,0.500569,-5.205923
0.000000,5.406150,5.706492,6.006834
0.000000,4.605239,4.605239,4.605239
0.000000,3.804328,4.405011,5.005695
0.000000,4.204784,4.905581,5.606378
0.000000,4.405011,5.306036,6.207061
0.000000,5.005695,6.207061,7.408428
0.000000,1.401595,4.204784,7.007973
0.000000,5.005695,5.205923,5.406150
0.000000,2.803189,4.605239,6.407289
0.000000,7.007973,6.507403,6.006834
0.000000,6.407289,7.007973,7.608656
0.000000,0.200228,3.503986,6.807745
0.000000,3.403872,4.805467,6.207061
0.000000,2.202506,3.904442,5.606378
0.000000,1.401595,3.103531,4.805467
0.000000,3.804328,4.204784,4.605239
0.000000,3.203645,2.602961,2.002278
0.000000,6.006834,11.913553,17.820273
0.000000,4.004556,5.105809,6.207061
0.000000,8.409567,6.407289,4.405011
0.000000,2.202506,4.605239,7.007973
0.000000,4.605239,5.706492,6.807745
0.000000,4.805467,4.705353,4.605239
0.000000,0.600683,1.301481,2.002278
0.000000,4.405011,4.805467,5.205923
0.000000,1.001139,3.103531,5.205923
0.000000,2.602961,4.004556,5.406150
0.000000,2.602961,2.502847,2.402733
0.000000,6.006834,5.906720,5.806606
0.000000,4.204784,4.505125,4.805467
0.000000,4.605239,1.601822,-1.401595
0.000000,5.606378,3.904442,2.202506
0.000000,2.402733,4.705353,7.007973
0.000000,6.207061,4.304897,2.402733
0.000000,4.204784,3.704214,3.203645
0.000000,2.002278,4.104670,6.207061
0.000000,4.004556,5.005695,6.006834
0.000000,5.606378,6.507403,7.408428
0.000000,5.005695,4.905581,4.805467
0.000000,4.405011,5.105809,5.806606
0.000000,4.805467,0.901025,-3.003417
0.000000,2.202506,2.803189,3.403872
0.000000,1.401595,4.505125,7.608656
0.000000,3.003417,4.304897,5.606378
0.000000,4.405011,2.703075,1.001139
0.000000,3.804328,4.104670,4.405011
0.000000,5.205923,5.306036,5.406150
0.000000,2.002278,4.004556,6.006834
0.000000,1.001139,2.703075,4.405011
0.000000,1.401595,3.503986,5.606378
0.000000,2.602961,3.203645,3.804328
0.000000,5.205923,3.203645,1.201367
0.000000,5.205923,1.802050,-1.601822
0.000000,3.804328,4.905581,6.006834
0.000000,3.403872,2.602961,1.802050
0.000000,6.407289,11.412984,16.418679
0.000000,2.002278,4.805467,7.608656
0.000000,4.805467,4.605239,4.405011
0.000000,5.005695,3.704214,2.402733
0.000000,5.406150,13.215034,21.023918
0.000000,4.605239,4.705353,4.805467
0.000000,3.804328,4.805467,5.806606
0.000000,5.406150,4.905581,4.405011
0.000000,6.607517,5.005695,3.403872
0.000000,5.205923,5.406150,5.606378
0.000000,3.804328,4.004556,4.204784
0.000000,5.406150,1.501708,-2.402733
0.000000,5.005695,3.804328,2.602961
0.000000,2.803189,3.303759,3.804328
0.000000,0.600683,3.203645,5.806606
0.000000,0.200228,-3.503986,-7.208200
0.000000,3.403872,3.403872,3.403872
0.000000,3.003417,3.604100,4.204784
0.000000,2.002278,0.600683,-0.800911
0.000000,4.605239,5.005695,5.406150
0.000000,6.807745,5.205923,3.604100
0.000000,6.407289,6.207061,6.006834
0.000000,5.205923,2.502847,-0.200228
0.000000,2.803189,3.503986,4.204784
0.000000,3.403872,3.804328,4.204784
0.000000,3.003417,0.901025,-1.201367
0.000000,3.003417,2.703075,2.402733
0.000000,5.606378,6.006834,6.407289
0.000000,6.807745,6.707631,6.607517
0.000000,1.401595,3.804328,6.207061
0.000000,5.606378,3.804328,2.002278
0.000000,5.205923,2.102392,-1.001139
0.000000,2.202506,3.804328,5.406150
0.000000,5.005695,0.700797,-3.604100
0.000000,5.806606,5.306036,4.805467
0.000000,2.002278,0.600683,-0.800911
0.000000,3.403872,2.302620,1.201367
0.000000,4.204784,1.201367,-1.802050
0.000000,8.009112,3.003417,-2.002278
0.000000,4.204784,3.203645,2.202506
0.000000,4.805467,-5.906720,-16.618907
0.000000,1.800640,5.101813,8.402986
0.000000,7.602701,1.800640,-4.001422
0.000000,4.001422,3.801351,3.601280
0.000000,4.001422,4.601635,5.201848
0.000000,2.400853,4.301528,6.202204
0.000000,5.001777,5.702026,6.402275
0.000000,4.201493,1.700604,-0.800284
0.000000,5.001777,4.601635,4.201493
0.000000,6.602346,3.901386,1.200427
0.000000,5.001777,4.101457,3.201137
0.000000,3.401209,4.401564,5.401919
0.000000,3.801351,4.201493,4.601635
0.000000,4.601635,5.702026,6.802417
0.000000,8.603057,8.202915,7.802773
0.000000,4.401564,4.501600,4.601635
0.000000,2.000711,4.901742,7.802773
0.000000,5.802062,6.702382,7.602701
0.000000,4.401564,4.401564,4.401564
0.000000,4.801706,5.401919,6.002133
0.000000,3.201137,5.101813,7.002488
0.000000,1.600569,2.901031,4.201493
0.000000,2.400853,5.401919,8.402986
0.000000,4.401564,5.401919,6.402275
0.000000,4.001422,4.501600,5.001777
0.000000,4.001422,4.601635,5.201848
0.000000,6.202204,6.502310,6.802417
0.000000,1.200427,3.201137,5.201848
0.000000,7.202559,2.400853,-2.400853
0.000000,5.201848,5.101813,5.001777
0.000000,2.200782,4.801706,7.402630
0.000000,4.001422,3.801351,3.601280
0.000000,1.200427,3.301173,5.401919
0.000000,2.800995,3.201137,3.601280
0.000000,3.001066,4.901742,6.802417
0.000000,3.401209,4.401564,5.401919
0.000000,3.801351,2.000711,0.200071
0.000000,3.801351,5.601991,7.402630
0.000000,7.002488,4.701671,2.400853
0.000000,0.200071,3.101102,6.002133
0.000000,3.801351,7.702737,11.604123
0.000000,5.201848,4.001422,2.800995
0.000000,3.001066,5.201848,7.402630
0.000000,6.402275,6.102168,5.802062
0.000000,2.800995,5.601991,8.402986
0.000000,3.201137,4.801706,6.402275
0.000000,4.001422,4.801706,5.601991
0.000000,8.202915,7.202559,6.202204
0.000000,5.001777,5.001777,5.001777
0.000000,3.801351,3.401209,3.001066
0.000000,1.600569,2.500889,3.401209
0.000000,2.000711,2.100746,2.200782
0.000000,2.800995,4.101457,5.401919
0.000000,4.201493,4.601635,5.001777
0.000000,4.001422,5.802062,7.602701
0.000000,7.402630,5.601991,3.801351
0.000000,2.000711,6.402275,10.803839
0.000000,1.200427,2.500889,3.801351
0.000000,7.602701,6.302239,5.001777
0.000000,3.201137,3.501244,3.801351
0.000000,1.400498,3.601280,5.802062
0.000000,5.401919,4.601635,3.801351
0.000000,4.801706,5.401919,6.002133
0.000000,5.001777,5.401919,5.802062
0.000000,2.800995,3.701315,4.601635
0.000000,6.202204,4.601635,3.001066
0.000000,2.800995,5.401919,8.002844
0.000000,5.201848,6.302239,7.402630
0.000000,4.201493,3.001066,1.800640
0.000000,1.800640,3.601280,5.401919
0.000000,5.802062,5.601991,5.401919
0.000000,2.800995,4.601635,6.402275
0.000000,1.200427,2.500889,3.801351
0.000000,3.001066,5.001777,7.002488
0.000000,1.600569,2.800995,4.001422
0.000000,3.601280,4.201493,4.801706
0.000000,5.601991,6.402275,7.202559
0.000000,5.401919,5.501955,5.601991
0.000000,6.002133,5.802062,5.601991
0.000000,4.001422,4.701671,5.401919
0.000000,6.802417,6.402275,6.002133
0.000000,7.602701,6.002133,4.401564
0.000000,1.000355,-0.400142,-1.800640
0.000000,6.002133,5.501955,5.001777
0.000000,4.401564,4.201493,4.001422
0.000000,3.801351,8.002844,12.204336
0.000000,1.400498,3.301173,5.201848
0.000000,3.001066,2.600924,2.200782
0.000000,5.001777,4.901742,4.801706
0.000000,2.800995,2.700960,2.600924
0.000000,4.801706,3.301173,1.800640
0.000000,2.800995,1.500533,0.200071
0.000000,2.800995,-0.600213,-4.001422
0.000000,3.601280,1.500533,-0.600213
0.000000,3.201137,4.701671,6.202204
0.000000,5.601991,5.201848,4.801706
0.000000,5.201848,4.801706,4.401564
0.000000,0.400142,1.700604,3.001066
0.000000,1.800640,3.601280,5.401919
0.000000,4.401564,5.101813,5.802062
0.000000,2.600924,3.701315,4.801706
0.000000,3.201137,2.500889,1.800640
0.000000,8.202915,6.102168,4.001422
0.000000,4.201493,4.301528,4.401564
0.000000,6.602346,6.602346,6.602346
0.000000,3.401209,1.600569,-0.200071
0.000000,3.801351,-2.100746,-8.002844
0.000000,9.003199,7.002488,5.001777
0.000000,4.401564,3.401209,2.400853
0.000000,3.001066,1.900675,0.800284
0.000000,2.800995,-0.700249,-4.201493
0.000000,5.201848,5.802062,6.402275
0.000000,4.601635,5.702026,6.802417
0.000000,6.002133,6.602346,7.202559
0.000000,3.801351,5.201848,6.602346
0.000000,6.002133,5.401919,4.801706
0.000000,-1.400498,0.700249,2.800995
0.000000,3.201137,3.301173,3.401209
0.000000,7.602701,4.501600,1.400498
0.000000,5.201848,2.901031,0.600213
0.000000,3.201137,-2.700960,-8.603057
0.000000,4.001422,3.501244,3.001066
0.000000,5.401919,3.101102,0.800284
0.000000,3.601280,0.700249,-2.200782
0.000000,5.001777,4.101457,3.201137
