cap,bottom,center,top
0.000000,6.826339,6.123628,5.420916
0.000000,7.629438,6.826339,6.023241
0.000000,5.220142,4.918980,4.617818
0.000000,4.216268,6.424790,8.633311
0.000000,7.629438,7.328276,7.027114
0.000000,6.826339,6.324403,5.822466
0.000000,8.030987,8.231762,8.432537
0.000000,10.641058,9.034861,7.428663
0.000000,5.621691,5.521304,5.420916
0.000000,6.826339,5.722078,4.617818
0.000000,6.424790,7.227889,8.030987
0.000000,4.818592,6.424790,8.030987
0.000000,5.220142,5.220142,5.220142
0.000000,7.227889,7.729825,8.231762
0.000000,5.019367,6.023241,7.027114
0.000000,7.027114,41.560360,76.093605
0.000000,6.826339,7.529051,8.231762
0.000000,4.216268,6.123628,8.030987
0.000000,4.818592,5.521304,6.224015
0.000000,12.648805,9.938347,7.227889
0.000000,5.420916,5.722078,6.023241
0.000000,4.617818,5.320529,6.023241
0.000000,4.015494,16.563911,29.112329
0.000000,5.019367,4.918980,4.818592
0.000000,5.621691,5.722078,5.822466
0.000000,10.841833,8.332149,5.822466
0.000000,59.630081,32.224337,4.818592
0.000000,4.216268,12.749192,21.282116
0.000000,16.262749,11.444157,6.625565
0.000000,5.019367,5.621691,6.224015
0.000000,4.818592,4.417043,4.015494
0.000000,7.428663,6.625565,5.822466
0.000000,4.417043,5.822466,7.227889
0.000000,8.030987,6.424790,4.818592
0.000000,2.810846,4.918980,7.027114
0.000000,5.019367,5.119754,5.220142
0.000000,7.027114,6.424790,5.822466
0.000000,3.011620,37.946415,72.881210
0.000000,6.826339,7.629438,8.432537
0.000000,6.224015,6.224015,6.224015
0.000000,5.822466,7.027114,8.231762
0.000000,7.428663,7.428663,7.428663
0.000000,4.818592,4.918980,5.019367
0.000000,4.015494,4.718205,5.420916
0.000000,1.806972,2.208522,2.610071
0.000000,3.814719,4.316656,4.818592
0.000000,7.830213,7.127501,6.424790
0.000000,19.475144,12.749192,6.023241
0.000000,16.262749,10.641058,5.019367
0.000000,5.420916,6.324403,7.227889
0.000000,6.625565,6.424790,6.224015
0.000000,3.814719,5.320529,6.826339
0.000000,22.085215,14.556165,7.027114
0.000000,7.900109,6.517590,5.135071
0.000000,4.542563,4.740065,4.937568
0.000000,3.950055,5.431325,6.912595
0.000000,7.702606,36.636756,65.570905
0.000000,4.542563,5.135071,5.727579
0.000000,12.640174,9.578882,6.517590
0.000000,6.122584,5.925082,5.727579
0.000000,4.542563,5.925082,7.307601
0.000000,10.665147,9.183877,7.702606
0.000000,9.875136,8.196363,6.517590
0.000000,16.195223,10.368893,4.542563
0.000000,3.357546,4.838817,6.320087
0.000000,6.320087,5.925082,5.530076
