cap,bottom,center,top
0.000000,5.807021,6.107384,6.407747
0.000000,4.405326,5.706899,7.008473
0.000000,5.807021,6.908352,8.009683
0.000000,5.406536,6.307626,7.208715
0.000000,9.411378,3.504237,-2.402905
0.000000,4.605568,6.107384,7.609199
0.000000,5.206294,5.506657,5.807021
0.000000,4.405326,5.807021,7.208715
0.000000,3.404115,5.606778,7.809441
0.000000,6.607989,3.904721,1.201453
0.000000,3.604358,5.206294,6.808231
0.000000,3.203873,4.905931,6.607989
0.000000,7.008473,6.808231,6.607989
0.000000,4.805810,4.905931,5.006052
0.000000,3.604358,3.404115,3.203873
0.000000,5.807021,6.107384,6.407747
0.000000,5.006052,11.013315,17.020577
0.000000,4.605568,3.404115,2.202663
0.000000,8.610410,7.408957,6.207505
0.000000,0.000000,2.202663,4.405326
0.000000,7.609199,5.106173,2.603147
0.000000,5.807021,6.708110,7.609199
0.000000,9.611620,6.007263,2.402905
0.000000,8.610410,6.708110,4.805810
0.000000,6.007263,6.107384,6.207505
0.000000,5.206294,4.905931,4.605568
0.000000,9.211136,9.111015,9.010894
0.000000,2.202663,4.205084,6.207505
0.000000,8.209926,7.609199,7.008473
0.000000,6.607989,5.006052,3.404115
0.000000,4.004842,6.007263,8.009683
0.000000,6.007263,7.108594,8.209926
0.000000,3.804600,4.405326,5.006052
0.000000,4.805810,5.306415,5.807021
0.000000,3.804600,5.206294,6.607989
0.000000,4.805810,6.507868,8.209926
0.000000,2.402905,4.805810,7.208715
0.000000,4.605568,5.306415,6.007263
0.000000,2.002421,4.305205,6.607989
0.000000,5.206294,4.104963,3.003631
0.000000,5.606778,6.407747,7.208715
0.000000,5.006052,5.907142,6.808231
0.000000,2.803389,4.605568,6.407747
0.000000,2.803389,4.805810,6.808231
0.000000,3.804600,6.307626,8.810652
0.000000,3.404115,5.106173,6.808231
0.000000,4.004842,6.107384,8.209926
0.000000,6.607989,6.708110,6.808231
0.000000,3.604358,5.206294,6.808231
0.000000,5.606778,4.805810,4.004842
0.000000,8.009683,7.509078,7.008473
0.000000,8.410168,6.507868,4.605568
0.000000,6.607989,6.407747,6.207505
0.000000,3.604358,4.605568,5.606778
