cap,bottom,center,top
0.000000,5.272369,5.077096,4.881823
0.000000,5.467642,18.648565,31.829488
0.000000,1.171638,4.588914,8.006190
0.000000,6.053461,6.834553,7.615644
0.000000,8.787282,7.810917,6.834553
0.000000,5.858188,10.056556,14.254924
0.000000,7.029826,6.834553,6.639280
0.000000,3.514913,4.588914,5.662915
0.000000,7.029826,6.053461,5.077096
0.000000,6.053461,12.106922,18.160383
0.000000,7.420371,7.615644,7.810917
0.000000,8.006190,6.834553,5.662915
0.000000,18.941474,13.083286,7.225099
0.000000,5.467642,4.686550,3.905459
0.000000,5.272369,5.955824,6.639280
0.000000,8.006190,7.518008,7.029826
0.000000,5.858188,6.346370,6.834553
0.000000,4.100732,5.760552,7.420371
0.000000,5.077096,5.565279,6.053461
0.000000,4.100732,4.686550,5.272369
0.000000,8.396736,8.299100,8.201463
0.000000,17.769837,11.716376,5.662915
0.000000,6.444007,6.248734,6.053461
0.000000,6.053461,6.248734,6.444007
0.000000,5.272369,6.151097,7.029826
0.000000,9.177828,7.225099,5.272369
0.000000,6.834553,6.541643,6.248734
0.000000,12.106922,8.592009,5.077096
0.000000,29.095667,19.429657,9.763647
0.000000,14.254924,10.056556,5.858188
0.000000,4.100732,2.831458,1.562183
0.000000,5.662915,5.858188,6.053461
0.000000,6.248734,28.119302,49.989871
0.000000,3.710186,11.423467,19.136747
0.000000,5.272369,6.248734,7.225099
0.000000,7.225099,6.541643,5.858188
0.000000,8.982555,7.127462,5.272369
0.000000,5.662915,6.444007,7.225099
0.000000,5.272369,4.198368,3.124367
0.000000,4.686550,45.400957,86.115363
0.000000,5.467642,5.955824,6.444007
0.000000,3.514913,5.955824,8.396736
0.000000,7.420371,7.225099,7.029826
0.000000,5.272369,5.662915,6.053461
0.000000,4.881823,6.053461,7.225099
0.000000,6.053461,6.444007,6.834553
0.000000,7.029826,6.736916,6.444007
0.000000,3.124367,4.979460,6.834553
0.000000,6.834553,7.127462,7.420371
0.000000,6.248734,5.174733,4.100732
0.000000,9.177828,7.908554,6.639280
0.000000,5.662915,5.662915,5.662915
0.000000,7.810917,6.541643,5.272369
0.000000,3.514913,4.296005,5.077096
0.000000,5.467642,5.565279,5.662915
0.000000,8.982555,6.932189,4.881823
0.000000,3.124367,4.198368,5.272369
0.000000,5.662915,5.955824,6.248734
0.000000,8.651594,23.202003,37.752411
0.000000,7.275204,6.095441,4.915679
0.000000,5.112306,6.783636,8.454967
0.000000,8.651594,7.471831,6.292069
0.000000,2.359526,3.244348,4.129170
0.000000,5.702187,5.997128,6.292069
0.000000,7.471831,6.488696,5.505560
0.000000,10.617866,8.651594,6.685323
0.000000,5.112306,6.587009,8.061713
0.000000,7.668459,7.176891,6.685323
0.000000,4.129170,5.013992,5.898814
0.000000,8.258340,7.471831,6.685323
0.000000,8.651594,7.668459,6.685323
0.000000,2.949407,3.834229,4.719051
0.000000,5.702187,5.505560,5.308933
0.000000,4.325797,5.505560,6.685323
0.000000,5.898814,5.898814,5.898814
0.000000,5.898814,6.095441,6.292069
0.000000,5.702187,6.292069,6.881950
0.000000,5.505560,5.210619,4.915679
0.000000,19.466087,11.994256,4.522424
0.000000,4.915679,5.505560,6.095441
0.000000,6.881950,5.898814,4.915679
0.000000,3.539289,5.505560,7.471831
0.000000,5.898814,13.075705,20.252596
0.000000,5.112306,6.685323,8.258340
0.000000,4.915679,5.603874,6.292069
0.000000,3.932543,5.112306,6.292069
0.000000,7.668459,7.668459,7.668459
0.000000,5.505560,5.997128,6.488696
0.000000,9.438103,7.865086,6.292069
0.000000,4.522424,6.095441,7.668459
0.000000,3.735916,5.407246,7.078577
0.000000,4.522424,4.817365,5.112306
0.000000,5.702187,10.814493,15.926798
0.000000,6.292069,5.308933,4.325797
0.000000,5.702187,6.193755,6.685323
0.000000,9.831357,8.651594,7.471831
0.000000,10.421239,7.963399,5.505560
0.000000,6.095441,6.292069,6.488696
0.000000,4.915679,4.915679,4.915679
0.000000,5.898814,7.176891,8.454967
0.000000,7.275204,7.865086,8.454967
0.000000,5.702187,5.013992,4.325797
0.000000,10.617866,8.061713,5.505560
0.000000,5.505560,5.308933,5.112306
0.000000,5.112306,6.193755,7.275204
0.000000,7.471831,6.783636,6.095441
0.000000,5.112306,5.407246,5.702187
0.000000,9.241476,7.963399,6.685323
0.000000,5.898814,6.881950,7.865086
0.000000,2.752780,4.030856,5.308933
0.000000,5.308933,5.308933,5.308933
0.000000,5.308933,5.013992,4.719051
0.000000,7.668459,6.587009,5.505560
0.000000,6.488696,6.881950,7.275204
0.000000,7.668459,8.946535,10.224611
0.000000,6.488696,11.502688,16.516680
0.000000,5.505560,6.881950,8.258340
0.000000,7.172409,5.942853,4.713297
0.000000,4.303445,6.045316,7.787187
0.000000,11.475854,8.299502,5.123149
0.000000,2.254186,3.996056,5.737927
0.000000,4.098519,4.918223,5.737927
0.000000,6.352705,7.172409,7.992113
0.000000,7.582261,7.787187,7.992113
0.000000,6.967483,7.172409,7.377335
0.000000,7.582261,7.377335,7.172409
0.000000,7.787187,6.865020,5.942853
0.000000,7.172409,6.967483,6.762557
0.000000,4.098519,5.123149,6.147779
0.000000,7.787187,16.803929,25.820672
0.000000,4.713297,4.815760,4.918223
0.000000,6.762557,6.250242,5.737927
0.000000,4.713297,5.123149,5.533001
0.000000,4.508371,4.815760,5.123149
0.000000,5.328075,5.737927,6.147779
0.000000,5.737927,34.427563,63.117199
0.000000,6.762557,7.377335,7.992113
0.000000,5.533001,5.942853,6.352705
0.000000,5.123149,56.559568,107.995986
0.000000,5.737927,6.045316,6.352705
0.000000,5.328075,5.635464,5.942853
0.000000,10.246298,7.889650,5.533001
0.000000,7.377335,7.479798,7.582261
0.000000,11.066002,8.094576,5.123149
0.000000,7.377335,6.865020,6.352705
0.000000,6.352705,7.274872,8.197039
0.000000,7.582261,7.377335,7.172409
0.000000,3.688667,5.123149,6.557631
0.000000,4.713297,5.737927,6.762557
0.000000,4.508371,5.430538,6.352705
0.000000,5.533001,4.713297,3.893593
0.000000,9.016743,7.069946,5.123149
0.000000,7.377335,6.557631,5.737927
0.000000,7.377335,5.533001,3.688667
0.000000,6.762557,6.455168,6.147779
0.000000,3.483741,3.688667,3.893593
0.000000,3.483741,4.918223,6.352705
0.000000,4.713297,5.840390,6.967483
0.000000,9.221669,6.557631,3.893593
0.000000,6.762557,5.840390,4.918223
0.000000,6.762557,6.557631,6.352705
