cap,bottom,center,top
0.500000,4.887372,5.669351,6.451331
0.500000,0.586485,4.789624,8.992764
0.500000,8.601774,7.722047,6.842321
0.500000,2.150444,4.594130,7.037815
0.500000,61.776380,43.790852,25.805323
0.500000,6.451331,6.060341,5.669351
0.500000,5.473856,5.376109,5.278362
0.500000,7.624300,10.165733,12.707167
0.500000,2.932423,4.105392,5.278362
0.500000,9.774744,8.113037,6.451331
0.500000,7.819795,6.549078,5.278362
0.500000,10.556723,9.286006,8.015290
0.500000,6.451331,6.255836,6.060341
0.500000,3.518908,4.594130,5.669351
0.500000,5.082867,4.985119,4.887372
0.500000,1.368464,3.909897,6.451331
0.500000,8.210785,8.015290,7.819795
0.500000,8.210785,7.037815,5.864846
0.500000,4.496382,4.691877,4.887372
0.500000,7.428805,6.060341,4.691877
0.500000,3.714403,12.022935,20.331467
0.500000,12.316177,8.797269,5.278362
0.500000,7.428805,7.037815,6.646826
0.500000,9.188259,7.233310,5.278362
0.500000,8.601774,7.428805,6.255836
0.500000,6.060341,6.353583,6.646826
0.500000,10.361228,8.406280,6.451331
0.500000,5.669351,4.300887,2.932423
0.500000,6.451331,5.571604,4.691877
0.500000,4.496382,5.082867,5.669351
0.500000,7.037815,6.842321,6.646826
0.500000,5.473856,6.060341,6.646826
0.500000,10.361228,7.917542,5.473856
0.500000,7.624300,7.526553,7.428805
0.500000,0.195495,2.834676,5.473856
0.500000,5.473856,6.060341,6.646826
0.500000,6.060341,6.940068,7.819795
0.500000,6.255836,5.082867,3.909897
0.500000,6.451331,5.864846,5.278362
0.500000,8.601774,7.819795,7.037815
0.500000,2.932423,5.278362,7.624300
0.500000,5.473856,5.473856,5.473856
0.500000,6.842321,6.646826,6.451331
0.500000,7.233310,7.037815,6.842321
0.500000,5.278362,6.060341,6.842321
0.500000,3.909897,5.082867,6.255836
0.500000,8.992764,7.917542,6.842321
0.500000,8.015290,6.158088,4.300887
0.500000,4.496382,5.767099,7.037815
0.500000,7.819795,5.669351,3.518908
0.500000,8.015290,7.722047,7.428805
0.500000,7.819795,7.722047,7.624300
0.500000,5.473856,6.060341,6.646826
0.500000,11.143208,6.940068,2.736928
0.500000,4.887372,5.278362,5.669351
0.500000,6.842321,15.053105,23.263890
0.500000,9.188259,18.669760,28.151262
0.500000,5.082867,5.669351,6.255836
0.500000,8.210785,7.917542,7.624300
0.500000,6.646826,5.767099,4.887372
0.500000,4.691877,5.864846,7.037815
0.500000,3.518908,4.398635,5.278362
0.500000,6.842321,6.353583,5.864846
0.500000,1.368464,3.030171,4.691877
0.500000,4.691877,5.376109,6.060341
0.500000,6.060341,6.060341,6.060341
0.500000,6.842321,6.353583,5.864846
0.500000,4.691877,4.887372,5.082867
0.500000,7.037815,3.714403,0.390990
0.500000,7.428805,6.842321,6.255836
