cap,bottom,center,top
0.500000,9.787559,6.791368,3.795176
0.500000,2.796446,4.394414,5.992383
0.500000,17.977150,11.185782,4.394414
0.500000,12.184513,16.279308,20.374103
0.500000,0.599238,2.796446,4.993653
0.500000,7.590352,6.891241,6.192129
0.500000,16.978419,18.576388,20.174357
0.500000,0.998731,3.695303,6.391875
0.500000,0.399492,2.796446,5.193399
0.500000,0.000000,2.097334,4.194668
0.500000,7.989844,6.891241,5.792637
0.500000,0.000000,2.596699,5.193399
0.500000,7.190860,6.092256,4.993653
0.500000,0.000000,3.595430,7.190860
0.500000,8.788829,9.887432,10.986036
0.500000,6.391875,6.791368,7.190860
0.500000,4.394414,3.595430,2.796446
0.500000,0.000000,4.993653,9.987305
0.500000,0.000000,2.596699,5.193399
0.500000,5.592891,10.686417,15.779943
0.500000,12.184513,13.982228,15.779943
0.500000,1.797715,4.394414,6.991114
0.500000,0.000000,2.796446,5.592891
0.500000,8.988575,8.089717,7.190860
0.500000,11.785020,9.787559,7.790098
0.500000,0.000000,3.695303,7.390606
0.500000,3.795176,8.888702,13.982228
0.500000,19.774865,13.482862,7.190860
0.500000,13.582735,20.074484,26.566233
0.500000,0.000000,3.096065,6.192129
0.500000,0.000000,2.197207,4.394414
0.500000,5.393145,7.290733,9.188321
0.500000,9.987305,10.187052,10.386798
0.500000,13.782482,26.366486,38.950491
0.500000,0.000000,2.396953,4.793907
0.500000,10.786290,12.084640,13.382989
0.500000,9.388067,6.391875,3.395684
0.500000,0.000000,2.197207,4.394414
0.500000,0.000000,2.796446,5.592891
0.500000,7.590352,27.964455,48.338558
0.500000,8.788829,7.989844,7.190860
0.500000,10.986036,9.787559,8.589083
0.500000,9.587813,6.891241,4.194668
0.500000,8.589083,9.388067,10.187052
0.500000,8.988575,5.592891,2.197207
0.500000,0.000000,3.096065,6.192129
0.500000,5.992383,5.992383,5.992383
0.500000,0.000000,3.195938,6.391875
0.500000,10.586544,8.489210,6.391875
0.500000,0.000000,1.997461,3.994922
0.500000,0.000000,2.996192,5.992383
0.500000,0.000000,2.696572,5.393145
0.500000,29.362678,31.360139,33.357600
0.500000,0.000000,3.096065,6.192129
0.500000,0.000000,2.596699,5.193399
0.500000,0.000000,2.596699,5.193399
0.500000,6.991114,30.661028,54.330942
0.500000,3.395684,4.494287,5.592891
0.500000,11.984767,11.884894,11.785020
0.500000,1.997461,10.786290,19.575119
0.500000,0.000000,3.595430,7.190860
0.500000,2.796446,4.893780,6.991114
0.500000,21.173088,27.465090,33.757092
0.500000,0.000000,3.195938,6.391875
0.500000,1.398223,2.896319,4.394414
0.500000,10.386798,9.288194,8.189590
0.500000,1.198477,8.189590,15.180704
0.500000,12.584005,9.587813,6.591622
0.500000,1.997461,3.595430,5.193399
0.500000,12.384259,8.788829,5.193399
0.500000,9.388067,8.788829,8.189590
0.500000,20.174357,17.977150,15.779943
0.500000,0.399492,2.097334,3.795176
0.500000,24.968264,14.481593,3.994922
0.500000,0.000000,1.897588,3.795176
0.500000,14.181974,9.887432,5.592891
0.500000,12.184513,8.289464,4.394414
0.500000,0.000000,3.895049,7.790098
0.500000,0.000000,1.398223,2.796446
0.500000,7.190860,6.691495,6.192129
0.500000,15.779943,8.589083,1.398223
0.500000,10.386798,6.791368,3.195938
0.500000,0.000000,3.695303,7.390606
0.500000,9.787559,11.185782,12.584005
0.500000,8.988575,6.292002,3.595430
0.500000,2.796446,4.993653,7.190860
0.500000,2.197207,4.094795,5.992383
0.500000,10.386798,7.989844,5.592891
0.500000,14.781212,12.683878,10.586544
0.500000,0.000000,2.097334,4.194668
0.500000,10.187052,8.089717,5.992383
0.500000,17.178165,8.788829,0.399492
0.500000,8.788829,6.192129,3.595430
0.500000,25.367756,13.582735,1.797715
0.500000,16.578927,10.686417,4.793907
0.500000,14.581466,11.485401,8.389337
0.500000,7.790098,6.391875,4.993653
0.500000,0.000000,2.696572,5.393145
0.500000,9.388067,5.592891,1.797715
0.500000,13.782482,7.590352,1.398223
0.500000,10.386798,12.084640,13.782482
0.500000,0.000000,1.098604,2.197207
0.500000,11.585274,8.489210,5.393145
0.500000,0.000000,2.696572,5.393145
0.500000,0.000000,2.696572,5.393145
0.500000,0.000000,0.599238,1.198477
0.500000,0.000000,3.549218,7.098437
0.500000,10.546249,10.749061,10.951874
0.500000,7.909687,14.298280,20.686873
0.500000,0.000000,3.447812,6.895624
0.500000,1.419687,4.360468,7.301249
0.500000,19.672810,27.582497,35.492183
0.500000,0.000000,3.042187,6.084374
0.500000,0.000000,3.143593,6.287187
0.500000,7.504062,11.661717,15.819373
0.500000,0.000000,2.839375,5.678749
0.500000,0.000000,3.245000,6.489999
0.500000,11.357499,12.777186,14.196873
0.500000,3.042187,14.399686,25.757184
0.500000,0.000000,3.650625,7.301249
0.500000,5.881562,5.070312,4.259062
0.500000,9.126561,13.182811,17.239060
0.500000,13.791248,9.126561,4.461874
0.500000,0.000000,3.346406,6.692812
0.500000,0.000000,2.737968,5.475937
0.500000,0.000000,2.737968,5.475937
0.500000,5.475937,8.720936,11.965936
0.500000,0.000000,2.940781,5.881562
0.500000,0.000000,4.259062,8.518124
0.500000,7.504062,15.210936,22.917810
0.500000,0.000000,4.157656,8.315312
0.500000,7.504062,9.836405,12.168749
0.500000,4.461874,2.433750,0.405625
0.500000,4.259062,1.723906,-0.811250
