cap,bottom,center,top
0.500000,2.215464,11.983644,21.751824
0.500000,0.000000,3.121790,6.243579
0.500000,0.000000,2.215464,4.430927
0.500000,0.000000,3.423898,6.847796
0.500000,13.494187,9.365369,5.236550
0.500000,1.007029,5.840767,10.674506
0.500000,0.000000,3.021087,6.042173
0.500000,0.000000,2.618275,5.236550
0.500000,0.000000,3.927413,7.854825
0.500000,0.000000,2.718978,5.437956
0.500000,10.473100,8.962557,7.452014
0.500000,0.000000,2.920384,5.840767
0.500000,0.000000,2.618275,5.236550
0.500000,0.000000,2.618275,5.236550
0.500000,13.292781,8.660448,4.028116
0.500000,0.000000,3.423898,6.847796
0.500000,0.000000,3.222492,6.444985
0.500000,0.000000,3.021087,6.042173
0.500000,0.000000,3.423898,6.847796
0.500000,4.229521,5.337253,6.444985
0.500000,0.000000,3.021087,6.042173
0.500000,0.000000,3.423898,6.847796
0.500000,0.604217,2.718978,4.833739
0.500000,0.000000,2.920384,5.840767
0.500000,0.000000,2.819681,5.639362
0.500000,12.285752,9.063260,5.840767
0.500000,0.000000,3.826710,7.653419
0.500000,0.000000,3.726007,7.452014
0.500000,0.000000,2.014058,4.028116
0.500000,0.000000,2.416869,4.833739
0.500000,0.000000,2.416869,4.833739
0.500000,0.000000,2.920384,5.840767
0.500000,0.000000,3.927413,7.854825
0.500000,0.000000,3.121790,6.243579
0.500000,8.459043,9.365369,10.271695
0.500000,11.480129,9.163963,6.847796
0.500000,0.000000,2.819681,5.639362
0.500000,0.000000,3.121790,6.243579
0.500000,0.402812,2.416869,4.430927
0.500000,0.000000,2.316166,4.632333
0.500000,0.000000,2.316166,4.632333
0.500000,0.000000,2.618275,5.236550
0.500000,0.000000,1.510543,3.021087
0.500000,8.459043,7.452014,6.444985
0.500000,29.808055,18.126520,6.444985
0.500000,0.000000,3.927413,7.854825
0.500000,0.000000,3.726007,7.452014
0.500000,0.000000,2.517572,5.035144
0.500000,0.000000,3.726007,7.452014
0.500000,0.000000,2.819681,5.639362
0.500000,13.896999,9.969586,6.042173
0.500000,0.000000,2.618275,5.236550
0.500000,0.000000,2.215464,4.430927
0.500000,13.292781,10.170992,7.049202
0.500000,0.000000,3.121790,6.243579
0.500000,11.681535,7.049202,2.416869
0.500000,4.833739,5.639362,6.444985
0.500000,3.423898,5.236550,7.049202
0.500000,6.243579,5.538659,4.833739
0.500000,11.480129,7.149905,2.819681
0.500000,0.000000,3.021087,6.042173
0.500000,0.000000,2.316166,4.632333
0.500000,0.000000,0.906326,1.812652
0.500000,0.402812,2.618275,4.833739
0.500000,0.000000,3.927413,7.854825
0.500000,13.091375,9.566774,6.042173
0.500000,12.084347,7.552717,3.021087
0.500000,0.000000,3.524601,7.049202
0.500000,3.826710,4.733036,5.639362
0.500000,0.000000,3.121790,6.243579
0.500000,10.070289,6.042173,2.014058
0.500000,0.402812,2.517572,4.632333
0.500000,15.508245,10.775209,6.042173
0.500000,8.257637,5.337253,2.416869
0.500000,0.000000,3.121790,6.243579
0.500000,0.000000,1.510543,3.021087
0.500000,0.000000,-0.604217,-1.208435
0.500000,0.000000,-0.805623,-1.611246
0.500000,11.681535,7.351311,3.021087
0.500000,0.000000,2.819681,5.639362
0.500000,0.000000,-0.100703,-0.201406
0.500000,0.000000,1.611246,3.222492
0.500000,10.473100,6.545688,2.618275
0.500000,11.278723,8.257637,5.236550
0.500000,14.501216,8.459043,2.416869
0.500000,8.861854,7.452014,6.042173
0.500000,8.056231,5.035144,2.014058
0.500000,11.077318,7.754122,4.430927
0.500000,3.222492,3.726007,4.229521
0.500000,9.264666,5.639362,2.014058
0.500000,15.105433,9.163963,3.222492
0.500000,3.021087,2.618275,2.215464
0.500000,3.021087,3.524601,4.028116
0.500000,7.452014,6.243579,5.035144
0.500000,1.611246,1.812652,2.014058
0.500000,6.243579,3.524601,0.805623
0.500000,11.882941,6.646391,1.409840
0.500000,12.487158,8.559745,4.632333
0.500000,11.882941,7.653419,3.423898
0.500000,10.070289,9.566774,9.063260
0.500000,7.653419,4.632333,1.611246
0.500000,0.000000,-0.302109,-0.604217
0.500000,10.070289,6.142876,2.215464
0.500000,23.765882,14.199107,4.632333
0.500000,7.452014,5.437956,3.423898
0.500000,11.278723,6.545688,1.812652
0.500000,0.000000,1.409840,2.819681
0.500000,11.882941,6.948499,2.014058
0.500000,3.744686,5.419940,7.095194
0.500000,0.000000,3.153419,6.306839
0.500000,0.000000,2.167976,4.335952
0.500000,7.292282,7.390827,7.489371
0.500000,0.000000,4.040319,8.080637
0.500000,9.263169,8.376270,7.489371
0.500000,0.000000,2.956331,5.912661
0.500000,0.000000,5.124307,10.248613
0.500000,0.000000,2.463609,4.927218
0.500000,13.796210,10.051524,6.306839
0.500000,0.000000,3.646141,7.292282
0.500000,0.000000,3.744686,7.489371
0.500000,0.000000,1.083988,2.167976
0.500000,0.000000,3.153419,6.306839
0.500000,0.000000,3.153419,6.306839
0.500000,0.000000,3.054875,6.109750
0.500000,10.642790,7.982093,5.321395
0.500000,3.941774,5.124307,6.306839
0.500000,14.584565,9.952980,5.321395
0.500000,12.022411,9.657347,7.292282
0.500000,6.306839,5.715573,5.124307
0.500000,0.000000,3.251964,6.503927
0.500000,7.686460,6.208294,4.730129
0.500000,0.000000,2.365065,4.730129
0.500000,0.000000,3.547597,7.095194
0.500000,6.503927,6.011206,5.518484
0.500000,0.000000,2.167976,4.335952
0.500000,0.000000,2.956331,5.912661
0.500000,0.000000,2.562153,5.124307
0.500000,0.000000,3.153419,6.306839
0.500000,0.000000,3.350508,6.701016
0.500000,0.000000,2.956331,5.912661
0.500000,11.234057,8.770448,6.306839
0.500000,0.000000,3.153419,6.306839
0.500000,0.000000,3.646141,7.292282
0.500000,0.000000,2.365065,4.730129
0.500000,0.000000,3.547597,7.095194
0.500000,11.036968,9.263169,7.489371
0.500000,0.000000,4.040319,8.080637
0.500000,0.000000,2.956331,5.912661
0.500000,10.248613,6.898105,3.547597
0.500000,1.970887,1.970887,1.970887
0.500000,0.000000,3.449052,6.898105
0.500000,10.445702,7.587915,4.730129
0.500000,0.000000,1.872343,3.744686
0.500000,0.000000,2.660698,5.321395
0.500000,10.839879,21.679758,32.519637
0.500000,0.000000,3.449052,6.898105
0.500000,0.000000,3.547597,7.095194
0.500000,0.000000,3.646141,7.292282
0.500000,11.431145,16.851085,22.271024
0.500000,0.000000,2.463609,4.927218
0.500000,8.277726,7.193738,6.109750
0.500000,0.000000,2.759242,5.518484
0.500000,0.000000,3.941774,7.883548
0.500000,0.000000,1.872343,3.744686
0.500000,0.000000,3.054875,6.109750
0.500000,10.642790,8.277726,5.912661
0.500000,0.000000,2.069431,4.138863
0.500000,8.671903,7.193738,5.715573
0.500000,6.898105,5.912661,4.927218
0.500000,1.970887,3.843230,5.715573
0.500000,0.000000,2.365065,4.730129
0.500000,11.431145,8.376270,5.321395
0.500000,9.460258,7.982093,6.503927
0.500000,6.701016,6.011206,5.321395
0.500000,0.000000,3.054875,6.109750
0.500000,1.773798,4.138863,6.503927
0.500000,12.219500,8.967536,5.715573
0.500000,1.379621,4.237407,7.095194
0.500000,0.000000,2.759242,5.518484
0.500000,9.263169,7.785004,6.306839
0.500000,0.000000,1.773798,3.547597
0.500000,6.503927,3.744686,0.985444
0.500000,0.000000,1.970887,3.941774
0.500000,3.547597,4.631585,5.715573
0.500000,1.970887,2.660698,3.350508
0.500000,0.394177,1.083988,1.773798
0.500000,4.533040,4.237407,3.941774
0.500000,7.292282,5.912661,4.533040
0.500000,9.066081,5.419940,1.773798
0.500000,0.000000,1.773798,3.547597
0.500000,0.000000,2.660698,5.321395
0.500000,0.000000,0.492722,0.985444
0.500000,0.000000,0.000000,0.000000
0.500000,0.000000,2.365065,4.730129
0.500000,2.167976,3.054875,3.941774
0.500000,10.248613,7.095194,3.941774
0.500000,8.080637,5.419940,2.759242
0.500000,2.167976,4.040319,5.912661
0.500000,11.036968,9.657347,8.277726
0.500000,0.000000,1.478165,2.956331
0.500000,6.701016,6.405383,6.109750
0.500000,0.000000,0.985444,1.970887
0.500000,9.854436,7.292282,4.730129
0.500000,7.292282,5.025762,2.759242
0.500000,5.321395,1.773798,-1.773798
0.500000,2.562153,2.759242,2.956331
0.500000,0.985444,0.591266,0.197089
0.500000,0.000000,2.167976,4.335952
0.500000,13.993299,8.573359,3.153419
0.500000,12.219500,7.489371,2.759242
0.500000,2.167976,2.069431,1.970887
0.500000,11.825323,7.982093,4.138863
0.500000,10.642790,7.785004,4.927218
0.500000,8.868992,5.617028,2.365065
0.500000,12.416589,7.193738,1.970887
0.500000,4.927218,4.533040,4.138863
0.500000,7.686460,3.941774,0.197089
0.500000,4.138863,1.970887,-0.197089
0.500000,0.000000,3.604921,7.209842
0.500000,0.000000,2.203007,4.406014
0.500000,0.000000,3.604921,7.209842
0.500000,3.404647,4.305878,5.207108
0.500000,0.000000,3.104237,6.208475
0.500000,0.000000,2.303144,4.606288
0.500000,12.216676,9.012302,5.807928
0.500000,0.000000,3.404647,6.809295
0.500000,0.000000,3.604921,7.209842
0.500000,1.802460,4.305878,6.809295
0.500000,0.000000,3.204374,6.408748
0.500000,0.200273,2.303144,4.406014
0.500000,0.000000,0.200273,0.400547
0.500000,0.000000,2.403281,4.806561
0.500000,7.209842,5.407381,3.604921
0.500000,2.002734,4.406014,6.809295
0.500000,0.000000,3.004101,6.008201
0.500000,2.603554,5.207108,7.810662
0.500000,0.000000,2.403281,4.806561
0.500000,0.000000,2.403281,4.806561
0.500000,0.000000,2.903964,5.807928
0.500000,0.000000,4.005468,8.010935
0.500000,0.000000,2.203007,4.406014
0.500000,3.204374,5.908065,8.611755
0.500000,0.000000,2.303144,4.606288
0.500000,0.000000,3.304511,6.609021
0.500000,0.000000,3.104237,6.208475
0.500000,0.000000,3.504784,7.009568
0.500000,0.000000,3.604921,7.209842
0.500000,0.000000,3.004101,6.008201
0.500000,0.000000,-0.801094,-1.602187
0.500000,0.000000,2.903964,5.807928
0.500000,0.000000,3.104237,6.208475
0.500000,0.000000,3.404647,6.809295
0.500000,10.414216,8.511618,6.609021
0.500000,11.015036,10.814762,10.614489
0.500000,4.205741,5.407381,6.609021
0.500000,10.213942,15.721460,21.228978
0.500000,0.000000,2.803827,5.607655
0.500000,0.000000,1.201640,2.403281
0.500000,3.604921,5.307244,7.009568
0.500000,10.414216,7.510252,4.606288
0.500000,3.404647,5.307244,7.209842
0.500000,6.408748,5.607655,4.806561
0.500000,5.407381,5.106971,4.806561
0.500000,0.000000,0.801094,1.602187
0.500000,11.015036,9.112439,7.209842
0.500000,0.000000,4.005468,8.010935
0.500000,10.814762,9.112439,7.410115
0.500000,0.000000,3.705057,7.410115
0.500000,0.000000,3.705057,7.410115
0.500000,0.000000,2.903964,5.807928
0.500000,0.000000,0.600820,1.201640
0.500000,0.000000,2.703691,5.407381
0.500000,0.000000,3.504784,7.009568
0.500000,0.000000,2.503417,5.006834
0.500000,0.000000,2.303144,4.606288
0.500000,0.000000,3.004101,6.008201
0.500000,5.207108,13.318179,21.429251
0.500000,0.000000,4.105604,8.211208
0.500000,0.000000,2.102870,4.205741
0.500000,0.000000,-0.200273,-0.400547
0.500000,0.000000,2.903964,5.807928
0.500000,11.415582,7.710525,4.005468
0.500000,7.610388,6.108338,4.606288
0.500000,9.813395,7.910798,6.008201
0.500000,5.407381,4.606288,3.805194
0.500000,0.000000,2.203007,4.406014
0.500000,8.411482,11.315446,14.219410
0.500000,3.404647,4.205741,5.006834
0.500000,1.602187,2.703691,3.805194
0.500000,0.000000,-0.500683,-1.001367
0.500000,4.406014,5.507518,6.609021
0.500000,0.000000,-0.500683,-1.001367
0.500000,8.211208,10.013669,11.816129
0.500000,9.813395,7.610388,5.407381
0.500000,1.602187,3.705057,5.807928
0.500000,12.817496,8.912165,5.006834
0.500000,0.000000,1.502050,3.004101
0.500000,10.213942,7.710525,5.207108
0.500000,2.002734,2.503417,3.004101
0.500000,0.000000,1.201640,2.403281
0.500000,0.000000,0.801094,1.602187
0.500000,0.000000,3.404647,6.809295
0.500000,5.006834,5.807928,6.609021
0.500000,0.000000,1.201640,2.403281
0.500000,3.604921,4.906698,6.208475
0.500000,9.412849,6.408748,3.404647
0.500000,0.000000,2.503417,5.006834
0.500000,12.016403,8.611755,5.207108
0.500000,11.816129,6.508885,1.201640
0.500000,6.008201,6.408748,6.809295
0.500000,5.407381,5.407381,5.407381
0.500000,7.410115,7.109705,6.809295
0.500000,6.609021,5.507518,4.406014
0.500000,8.812029,5.707791,2.603554
0.500000,0.000000,2.803827,5.607655
0.500000,1.201640,1.802460,2.403281
0.500000,0.000000,-0.200273,-0.400547
0.500000,11.615856,6.909431,2.203007
0.500000,8.010935,3.705057,-0.600820
