cap,bottom,center,top
0.000000,4.204351,4.804972,5.405594
0.000000,7.808080,6.406630,5.005180
0.000000,3.003108,4.604765,6.206423
0.000000,9.209530,7.607873,6.006215
0.000000,2.602693,-2.402486,-7.407666
0.000000,4.004144,4.604765,5.205387
0.000000,5.205387,5.906112,6.606837
0.000000,6.006215,5.806008,5.605801
0.000000,9.009323,7.707977,6.406630
0.000000,6.006215,7.607873,9.209530
0.000000,7.407666,6.907148,6.406630
0.000000,8.008287,6.706941,5.405594
0.000000,6.606837,7.707977,8.809116
0.000000,6.206423,6.106319,6.006215
0.000000,4.204351,21.322065,38.439779
0.000000,8.008287,6.506733,5.005180
0.000000,5.005180,5.806008,6.606837
0.000000,2.402486,4.404558,6.406630
0.000000,0.600622,3.103211,5.605801
0.000000,5.405594,5.405594,5.405594
0.000000,8.208495,7.307562,6.406630
0.000000,4.004144,3.003108,2.002072
0.000000,1.201243,2.702797,4.204351
0.000000,4.404558,5.505698,6.606837
0.000000,4.204351,5.005180,5.806008
0.000000,7.207459,6.306526,5.405594
0.000000,7.808080,7.707977,7.607873
0.000000,5.806008,6.006215,6.206423
0.000000,6.606837,6.807044,7.007251
0.000000,4.204351,6.406630,8.608909
0.000000,1.601657,3.703833,5.806008
0.000000,3.803936,4.504662,5.205387
0.000000,5.605801,5.806008,6.006215
0.000000,4.204351,4.704869,5.205387
0.000000,8.008287,6.807044,5.605801
0.000000,6.006215,5.906112,5.806008
0.000000,2.602693,4.304454,6.006215
0.000000,4.804972,5.105283,5.405594
0.000000,4.604765,6.106319,7.607873
0.000000,8.008287,7.307562,6.606837
0.000000,4.404558,5.205387,6.006215
0.000000,4.004144,4.704869,5.405594
0.000000,10.010359,8.008287,6.006215
0.000000,8.008287,7.707977,7.407666
0.000000,7.207459,6.206423,5.205387
0.000000,7.207459,6.907148,6.606837
0.000000,5.205387,-10.410774,-26.026934
0.000000,5.405594,-6.807044,-19.019682
0.000000,8.608909,-1.801865,-12.212638
0.000000,4.204351,4.905076,5.605801
0.000000,9.409738,-11.111499,-31.632735
0.000000,2.802901,3.503626,4.204351
0.000000,6.406630,6.706941,7.007251
0.000000,4.404558,6.706941,9.009323
0.000000,6.406630,5.705905,5.005180
0.000000,7.407666,-34.135325,-75.678315
0.000000,4.204351,4.704869,5.205387
0.000000,4.604765,-6.506733,-17.618232
0.000000,5.205387,5.405594,5.605801
0.000000,4.404558,4.204351,4.004144
0.000000,5.205387,4.804972,4.404558
0.000000,4.204351,4.604765,5.005180
0.000000,7.007251,5.605801,4.204351
0.000000,6.606837,6.506733,6.406630
0.000000,5.405594,5.605801,5.806008
0.000000,8.414892,7.312942,6.210992
0.000000,4.207446,4.808510,5.409574
0.000000,2.404255,4.207446,6.010637
0.000000,-0.400709,4.407801,9.216311
0.000000,3.005319,-8.715424,-20.436167
0.000000,5.209219,5.509751,5.810283
0.000000,1.803191,4.007092,6.210992
0.000000,5.409574,7.012410,8.615247
0.000000,8.815602,8.414892,8.014183
0.000000,5.008865,5.710106,6.411347
0.000000,5.609928,5.409574,5.209219
0.000000,6.611701,6.511524,6.411347
0.000000,4.808510,5.910460,7.012410
0.000000,5.609928,5.509751,5.409574
0.000000,9.216311,7.813829,6.411347
0.000000,4.808510,6.110815,7.413120
0.000000,7.613474,7.212765,6.812056
0.000000,8.414892,7.312942,6.210992
0.000000,5.209219,5.609928,6.010637
0.000000,4.207446,5.810283,7.413120
0.000000,5.810283,5.008865,4.207446
0.000000,7.212765,7.112588,7.012410
0.000000,4.808510,5.409574,6.010637
0.000000,3.005319,5.609928,8.214538
0.000000,4.207446,-8.915779,-22.039004
0.000000,6.411347,7.012410,7.613474
0.000000,5.209219,5.609928,6.010637
0.000000,6.411347,19.935281,33.459215
0.000000,4.007092,4.107269,4.207446
0.000000,6.611701,6.210992,5.810283
