cap,bottom,center,top
0.500000,9.967988,6.877912,3.787836
0.500000,5.582073,6.877912,8.173750
0.500000,9.569269,7.376311,5.183354
0.500000,0.996799,4.086875,7.176952
0.500000,10.167348,15.151342,20.135336
0.500000,11.363507,8.373110,5.382714
0.500000,3.787836,5.681753,7.575671
0.500000,6.180153,6.578872,6.977592
0.500000,7.575671,8.871510,10.167348
0.500000,1.993598,3.787836,5.582073
0.500000,7.575671,6.678552,5.781433
0.500000,8.173750,8.173750,8.173750
0.500000,3.588476,20.633736,37.678996
0.500000,2.392317,4.286235,6.180153
0.500000,9.569269,7.376311,5.183354
0.500000,7.575671,6.578872,5.582073
0.500000,8.572470,7.475991,6.379512
0.500000,5.382714,5.083674,4.784634
0.500000,8.373110,8.472790,8.572470
0.500000,2.392317,4.983994,7.575671
0.500000,4.385915,5.582073,6.778232
0.500000,6.578872,5.980793,5.382714
0.500000,4.585275,4.585275,4.585275
0.500000,6.977592,6.479192,5.980793
0.500000,5.980793,5.482394,4.983994
0.500000,1.794238,3.389116,4.983994
0.500000,3.389116,4.485595,5.582073
0.500000,6.778232,6.379512,5.980793
0.500000,2.591677,4.385915,6.180153
0.500000,7.775031,6.877912,5.980793
0.500000,8.572470,7.874711,7.176952
0.500000,7.176952,6.678552,6.180153
0.500000,1.993598,3.488796,4.983994
0.500000,7.575671,6.778232,5.980793
0.500000,5.582073,3.987195,2.392317
0.500000,5.183354,4.684954,4.186555
0.500000,0.996799,3.488796,5.980793
0.500000,7.376311,5.582073,3.787836
0.500000,0.000000,4.086875,8.173750
0.500000,2.591677,3.090076,3.588476
0.500000,-0.199360,2.890717,5.980793
0.500000,9.569269,7.874711,6.180153
0.500000,3.787836,4.086875,4.385915
0.500000,5.781433,6.578872,7.376311
0.500000,3.987195,5.582073,7.176952
0.500000,6.379512,6.479192,6.578872
0.500000,5.382714,4.485595,3.588476
0.500000,8.771830,7.874711,6.977592
0.500000,6.977592,6.379512,5.781433
0.500000,6.977592,6.080473,5.183354
0.500000,7.176952,7.475991,7.775031
0.500000,6.379512,5.283034,4.186555
0.500000,7.575671,7.176952,6.778232
0.500000,5.582073,5.582073,5.582073
0.500000,8.373110,7.675351,6.977592
0.500000,3.389116,5.083674,6.778232
0.500000,9.967988,7.376311,4.784634
0.500000,8.971189,7.775031,6.578872
0.500000,9.768628,23.624132,37.479636
0.500000,0.000000,4.286235,8.572470
0.500000,7.575671,7.176952,6.778232
0.500000,5.980793,7.276631,8.572470
0.500000,10.765427,7.475991,4.186555
0.500000,4.385915,4.884314,5.382714
0.500000,7.376311,6.479192,5.582073
0.500000,3.189756,3.887515,4.585275
0.500000,9.967988,8.373110,6.778232
0.500000,2.192957,3.887515,5.582073
0.500000,5.781433,6.180153,6.578872
0.500000,2.591677,3.987195,5.382714
0.500000,8.173750,6.877912,5.582073
0.500000,9.967988,13.656144,17.344300
0.500000,11.363507,8.373110,5.382714
0.500000,8.572470,8.173750,7.775031
0.500000,7.376311,6.379512,5.382714
0.500000,2.990396,4.784634,6.578872
0.500000,5.781433,5.283034,4.784634
0.500000,8.771830,8.173750,7.575671
0.500000,9.170549,7.276631,5.382714
0.500000,4.585275,6.877912,9.170549
0.500000,2.990396,4.784634,6.578872
0.500000,9.369909,6.080473,2.791037
0.500000,2.990396,2.192957,1.395518
0.500000,8.373110,7.575671,6.778232
0.500000,3.389116,3.389116,3.389116
0.500000,8.971189,7.376311,5.781433
0.500000,5.582073,5.781433,5.980793
0.500000,7.575671,4.485595,1.395518
0.500000,3.588476,3.887515,4.186555
0.500000,4.186555,3.688156,3.189756
0.500000,2.192957,2.591677,2.990396
0.500000,5.426405,5.225427,5.024449
0.500000,5.024449,5.526894,6.029339
0.500000,5.627383,6.330806,7.034229
0.500000,6.230317,6.732762,7.235207
0.500000,1.205868,2.512225,3.818582
0.500000,8.642053,7.235207,5.828361
0.500000,9.445965,6.933740,4.421515
0.500000,7.235207,7.335696,7.436185
0.500000,4.421515,4.120049,3.818582
0.500000,5.426405,5.928850,6.431295
0.500000,8.039119,6.431295,4.823471
0.500000,1.004890,3.517115,6.029339
0.500000,6.632273,6.129828,5.627383
0.500000,9.244987,8.441075,7.637163
0.500000,2.612714,3.718093,4.823471
0.500000,5.828361,8.039119,10.249877
0.500000,7.235207,7.134718,7.034229
0.500000,3.818582,5.124938,6.431295
0.500000,8.039119,7.235207,6.431295
0.500000,4.421515,5.325916,6.230317
0.500000,6.833251,5.727872,4.622493
0.500000,6.833251,7.838141,8.843031
0.500000,9.646943,7.134718,4.622493
0.500000,6.632273,5.828361,5.024449
0.500000,9.244987,7.436185,5.627383
0.500000,4.220537,4.823471,5.426405
0.500000,4.823471,5.225427,5.627383
0.500000,5.225427,3.517115,1.808802
0.500000,9.646943,6.632273,3.617604
0.500000,1.808802,3.014670,4.220537
0.500000,6.833251,6.431295,6.029339
0.500000,9.044009,7.637163,6.230317
0.500000,6.029339,6.431295,6.833251
0.500000,0.602934,3.215648,5.828361
0.500000,7.637163,13.164057,18.690952
0.500000,6.833251,7.034229,7.235207
0.500000,4.421515,4.321026,4.220537
0.500000,9.044009,7.436185,5.828361
0.500000,7.034229,7.034229,7.034229
0.500000,2.009780,3.215648,4.421515
0.500000,5.024449,2.914181,0.803912
0.500000,8.039119,7.536674,7.034229
0.500000,3.818582,4.622493,5.426405
0.500000,8.039119,7.637163,7.235207
0.500000,7.034229,6.833251,6.632273
0.500000,6.029339,6.933740,7.838141
0.500000,8.240097,7.838141,7.436185
0.500000,8.843031,8.441075,8.039119
0.500000,4.421515,5.526894,6.632273
0.500000,2.009780,3.316137,4.622493
