cap,bottom,center,top
0.500000,8.409364,7.508360,6.607357
0.500000,5.005574,5.906577,6.807580
0.500000,5.806465,6.507246,7.208026
0.500000,7.608472,7.007803,6.407134
0.500000,8.008918,12.614046,17.219173
0.500000,10.411593,7.308138,4.204682
0.500000,7.408249,6.707469,6.006688
0.500000,10.011147,6.807580,3.604013
0.500000,7.208026,13.414937,19.621849
0.500000,4.004459,4.805351,5.606242
0.500000,2.202452,3.904347,5.606242
0.500000,10.812039,8.709698,6.607357
0.500000,7.408249,5.706354,4.004459
0.500000,5.406020,5.906577,6.407134
0.500000,5.205797,5.806465,6.407134
0.500000,7.208026,7.708583,8.209141
0.500000,5.005574,4.705239,4.404905
0.500000,7.408249,6.807580,6.206911
0.500000,8.409364,7.708583,7.007803
0.500000,2.202452,4.304793,6.407134
0.500000,7.408249,7.007803,6.607357
0.500000,12.413823,8.008918,3.604013
0.500000,8.008918,6.707469,5.406020
0.500000,7.608472,7.408249,7.208026
0.500000,6.807580,6.507246,6.206911
0.500000,6.206911,6.907692,7.608472
0.500000,5.806465,6.206911,6.607357
0.500000,8.609587,7.908806,7.208026
0.500000,7.007803,6.807580,6.607357
0.500000,6.807580,5.806465,4.805351
0.500000,5.606242,5.706354,5.806465
0.500000,4.204682,5.806465,7.408249
0.500000,5.205797,6.006688,6.807580
0.500000,4.805351,5.406020,6.006688
0.500000,4.805351,5.005574,5.205797
0.500000,3.403790,4.505016,5.606242
0.500000,7.208026,7.508360,7.808695
0.500000,8.609587,7.908806,7.208026
0.500000,9.010033,8.409364,7.808695
0.500000,4.805351,4.805351,4.805351
0.500000,4.805351,5.105685,5.406020
0.500000,9.210255,8.309252,7.408249
0.500000,3.003344,4.705239,6.407134
0.500000,4.004459,5.205797,6.407134
0.500000,6.006688,6.307023,6.607357
0.500000,9.410478,7.708583,6.006688
0.500000,4.004459,5.305908,6.607357
0.500000,5.606242,6.907692,8.209141
0.500000,1.201338,4.104570,7.007803
0.500000,2.602898,4.805351,7.007803
0.500000,3.604013,4.905462,6.206911
0.500000,3.203567,3.804236,4.404905
0.500000,7.408249,6.607357,5.806465
0.500000,3.804236,4.605128,5.406020
0.500000,9.010033,6.607357,4.204682
0.500000,2.402675,5.406020,8.409364
0.500000,4.605128,5.606242,6.607357
0.500000,3.804236,4.104570,4.404905
0.500000,5.606242,5.806465,6.006688
0.500000,6.206911,7.608472,9.010033
0.500000,4.004459,5.406020,6.807580
0.500000,3.003344,3.804236,4.605128
0.500000,5.606242,6.407134,7.208026
0.500000,5.806465,6.707469,7.608472
0.500000,10.411593,9.110144,7.808695
0.500000,5.806465,4.805351,3.804236
0.500000,7.608472,5.806465,4.004459
0.500000,4.805351,6.607357,8.409364
0.500000,10.011147,7.408249,4.805351
0.500000,3.604013,5.005574,6.407134
0.500000,0.800892,3.003344,5.205797
0.500000,3.604013,5.105685,6.607357
0.500000,7.408249,6.807580,6.206911
0.500000,5.005574,4.905462,4.805351
0.500000,6.206911,7.208026,8.209141
0.500000,9.210255,6.907692,4.605128
0.500000,7.208026,3.704124,0.200223
0.500000,8.609587,7.708583,6.807580
0.500000,2.803121,5.005574,7.208026
0.500000,5.205797,4.805351,4.404905
0.500000,6.206911,6.206911,6.206911
0.500000,5.205797,4.404905,3.604013
0.500000,5.205797,5.506131,5.806465
0.500000,0.800892,2.102341,3.403790
0.500000,6.006688,6.907692,7.808695
0.500000,3.203567,4.805351,6.407134
0.500000,4.204682,5.506131,6.807580
0.500000,5.005574,3.303679,1.601784
0.500000,8.008918,5.906577,3.804236
0.500000,11.012262,9.210255,7.408249
0.500000,6.206911,4.905462,3.604013
0.500000,9.810924,7.308138,4.805351
0.500000,10.211370,7.708583,5.205797
0.500000,2.803121,4.104570,5.406020
0.500000,1.201338,3.003344,4.805351
0.500000,6.607357,6.006688,5.406020
0.500000,8.409364,7.308138,6.206911
0.500000,8.609587,7.107915,5.606242
0.500000,7.808695,4.905462,2.002229
0.500000,2.803121,3.303679,3.804236
0.500000,6.407134,6.807580,7.208026
0.500000,7.608472,3.503902,-0.600669
0.500000,8.609587,5.305908,2.002229
0.500000,8.809810,6.307023,3.804236
0.500000,7.957861,7.447741,6.937622
0.500000,3.264763,4.897145,6.529527
0.500000,5.509288,5.815360,6.121431
0.500000,0.000000,2.958692,5.917383
0.500000,6.529527,6.835598,7.141670
0.500000,3.264763,4.897145,6.529527
0.500000,7.753813,8.059884,8.365956
0.500000,4.489050,5.713336,6.937622
0.500000,6.325479,5.509288,4.693097
0.500000,6.937622,7.447741,7.957861
0.500000,5.305240,6.019407,6.733574
0.500000,5.509288,4.795121,4.080954
0.500000,7.549765,6.733574,5.917383
0.500000,9.182147,24.587749,39.993350
0.500000,5.101193,5.203216,5.305240
0.500000,4.285002,4.795121,5.305240
0.500000,4.080954,6.631550,9.182147
0.500000,3.060716,4.387026,5.713336
0.500000,9.386194,7.957861,6.529527
0.500000,5.509288,4.999169,4.489050
0.500000,4.897145,5.509288,6.121431
0.500000,7.753813,3.264763,-1.224286
0.500000,10.202385,8.365956,6.529527
0.500000,4.693097,5.407264,6.121431
0.500000,2.448572,6.733574,11.018576
0.500000,4.693097,5.509288,6.325479
0.500000,6.325479,5.917383,5.509288
0.500000,6.325479,5.713336,5.101193
0.500000,3.264763,3.468811,3.672859
0.500000,5.509288,23.159415,40.809541
0.500000,6.325479,7.243694,8.161908
0.500000,6.733574,6.529527,6.325479
0.500000,6.121431,6.631550,7.141670
0.500000,2.448572,4.999169,7.549765
0.500000,8.161908,6.529527,4.897145
0.500000,4.693097,5.917383,7.141670
0.500000,7.345717,7.243694,7.141670
0.500000,7.957861,8.161908,8.365956
0.500000,7.957861,7.243694,6.529527
0.500000,5.101193,5.917383,6.733574
0.500000,6.121431,6.121431,6.121431
0.500000,8.570004,7.039646,5.509288
0.500000,10.406433,9.182147,7.957861
0.500000,7.345717,7.345717,7.345717
0.500000,5.917383,5.305240,4.693097
0.500000,6.733574,6.835598,6.937622
0.500000,6.325479,6.937622,7.549765
0.500000,3.672859,3.774883,3.876906
0.500000,4.080954,5.917383,7.753813
0.500000,5.917383,6.631550,7.345717
0.500000,7.549765,6.529527,5.509288
0.500000,10.202385,7.447741,4.693097
0.500000,2.856668,3.264763,3.672859
0.500000,9.386194,7.549765,5.713336
0.500000,1.428334,2.448572,3.468811
0.500000,4.693097,4.182978,3.672859
0.500000,8.978099,6.529527,4.080954
0.500000,9.182147,7.447741,5.713336
0.500000,8.978099,6.529527,4.080954
0.500000,10.814528,9.284171,7.753813
0.500000,4.080954,3.366787,2.652620
0.500000,1.428334,4.999169,8.570004
0.500000,6.937622,7.243694,7.549765
0.500000,8.365956,6.937622,5.509288
0.500000,2.244525,4.182978,6.121431
0.500000,4.489050,5.305240,6.121431
0.500000,5.101193,5.203216,5.305240
0.500000,0.000000,3.060716,6.121431
0.500000,5.101193,3.672859,2.244525
0.500000,5.305240,5.713336,6.121431
0.500000,3.468811,5.713336,7.957861
0.500000,7.345717,7.447741,7.549765
0.500000,6.121431,5.917383,5.713336
0.500000,0.408095,2.958692,5.509288
0.500000,5.713336,4.897145,4.080954
0.500000,8.161908,7.855837,7.549765
0.500000,4.897145,4.897145,4.897145
0.500000,8.774051,6.427503,4.080954
0.500000,3.264763,4.693097,6.121431
0.500000,4.080954,4.489050,4.897145
0.500000,4.489050,4.591073,4.693097
0.500000,3.876906,4.591073,5.305240
0.500000,5.101193,5.611312,6.121431
0.500000,6.733574,6.019407,5.305240
0.500000,9.794290,7.345717,4.897145
0.500000,5.305240,6.325479,7.345717
0.500000,8.774051,8.365956,7.957861
0.500000,6.529527,5.407264,4.285002
0.500000,7.345717,6.223455,5.101193
0.500000,3.060716,4.591073,6.121431
0.500000,9.998338,7.855837,5.713336
0.500000,0.408095,1.938453,3.468811
0.500000,6.733574,3.978930,1.224286
0.500000,5.917383,6.019407,6.121431
0.500000,6.325479,4.693097,3.060716
0.500000,2.856668,4.080954,5.305240
0.500000,5.101193,4.285002,3.468811
0.500000,5.917383,4.999169,4.080954
0.500000,0.000000,3.468811,6.937622
0.500000,6.529527,5.509288,4.489050
0.500000,5.917383,5.917383,5.917383
0.500000,5.305240,5.611312,5.917383
0.500000,6.121431,6.325479,6.529527
0.500000,5.079953,5.384750,5.689548
0.500000,3.860765,4.470359,5.079953
0.500000,6.502340,4.978354,3.454368
0.500000,0.609594,3.657566,6.705538
0.500000,4.470359,4.775156,5.079953
0.500000,6.908736,4.368760,1.828783
0.500000,3.657566,4.876755,6.095944
0.500000,5.486350,6.197543,6.908736
0.500000,5.689548,6.299142,6.908736
0.500000,6.502340,6.603939,6.705538
0.500000,6.502340,7.010336,7.518331
0.500000,3.047972,4.470359,5.892746
0.500000,6.908736,5.892746,4.876755
0.500000,5.689548,5.486350,5.283151
0.500000,8.940718,6.807137,4.673557
0.500000,4.063963,4.165562,4.267161
0.500000,6.502340,5.892746,5.283151
0.500000,7.721529,7.010336,6.299142
0.500000,5.283151,5.486350,5.689548
0.500000,3.251170,6.400741,9.550312
0.500000,5.079953,5.079953,5.079953
0.500000,8.534322,5.587949,2.641576
0.500000,8.127925,7.416732,6.705538
0.500000,3.454368,5.283151,7.111935
0.500000,2.235179,3.047972,3.860765
0.500000,8.127925,6.908736,5.689548
0.500000,3.454368,7.010336,10.566303
0.500000,4.470359,14.223869,23.977380
0.500000,4.673557,5.994345,7.315133
0.500000,8.331123,7.619930,6.908736
0.500000,9.143916,6.705538,4.267161
0.500000,5.283151,6.299142,7.315133
0.500000,0.609594,2.235179,3.860765
0.500000,0.000000,3.352769,6.705538
0.500000,5.283151,5.994345,6.705538
0.500000,4.267161,4.876755,5.486350
0.500000,3.251170,3.860765,4.470359
0.500000,5.689548,6.705538,7.721529
0.500000,4.267161,4.673557,5.079953
0.500000,7.111935,6.908736,6.705538
0.500000,5.892746,5.689548,5.486350
0.500000,5.079953,6.502340,7.924727
0.500000,5.892746,5.181552,4.470359
0.500000,4.063963,6.095944,8.127925
0.500000,5.079953,5.892746,6.705538
0.500000,1.625585,3.555967,5.486350
0.500000,7.924727,7.315133,6.705538
0.500000,0.203198,2.336779,4.470359
0.500000,5.486350,5.892746,6.299142
0.500000,6.502340,5.283151,4.063963
0.500000,3.454368,4.876755,6.299142
0.500000,9.550312,6.400741,3.251170
0.500000,6.502340,6.400741,6.299142
0.500000,0.000000,1.523986,3.047972
0.500000,3.860765,5.283151,6.705538
0.500000,10.159907,7.010336,3.860765
0.500000,10.972699,8.127925,5.283151
0.500000,4.063963,2.946373,1.828783
0.500000,6.502340,6.705538,6.908736
0.500000,7.924727,7.010336,6.095944
0.500000,8.737520,11.480694,14.223869
0.500000,5.079953,4.673557,4.267161
0.500000,5.079953,5.791147,6.502340
0.500000,4.673557,4.673557,4.673557
0.500000,37.998051,23.164587,8.331123
0.500000,7.924727,6.807137,5.689548
0.500000,5.079953,5.384750,5.689548
0.500000,4.673557,5.791147,6.908736
0.500000,2.031981,3.962364,5.892746
0.500000,2.235179,3.454368,4.673557
0.500000,7.315133,6.908736,6.502340
0.500000,6.299142,6.400741,6.502340
0.500000,5.486350,4.978354,4.470359
0.500000,0.000000,3.047972,6.095944
0.500000,3.047972,2.946373,2.844774
0.500000,5.892746,5.181552,4.470359
0.500000,4.063963,5.994345,7.924727
0.500000,5.283151,4.470359,3.657566
0.500000,3.251170,5.689548,8.127925
0.500000,5.689548,5.587949,5.486350
0.500000,4.063963,4.775156,5.486350
0.500000,3.454368,4.063963,4.673557
0.500000,0.000000,0.304797,0.609594
0.500000,7.518331,7.315133,7.111935
0.500000,2.641576,4.470359,6.299142
0.500000,2.235179,4.063963,5.892746
0.500000,9.550312,7.518331,5.486350
0.500000,6.095944,6.299142,6.502340
0.500000,4.267161,4.267161,4.267161
0.500000,9.956708,7.619930,5.283151
0.500000,7.924727,6.197543,4.470359
0.500000,7.721529,6.197543,4.673557
0.500000,5.079953,4.775156,4.470359
0.500000,7.315133,5.181552,3.047972
0.500000,4.063963,3.962364,3.860765
0.500000,8.331123,6.299142,4.267161
0.500000,1.219189,4.063963,6.908736
0.500000,5.079953,5.079953,5.079953
0.500000,6.502340,5.892746,5.283151
0.500000,5.486350,5.689548,5.892746
0.500000,6.095944,5.486350,4.876755
0.500000,0.000000,2.235179,4.470359
0.500000,8.534322,7.619930,6.705538
0.500000,11.175897,8.737520,6.299142
0.500000,4.876755,3.251170,1.625585
0.500000,8.737520,6.197543,3.657566
0.500000,1.625585,4.063963,6.502340
0.000000,3.637110,5.354634,7.072157
0.000000,4.041233,5.960818,7.880404
0.000000,3.839171,3.738140,3.637110
0.000000,4.243294,5.253603,6.263911
0.000000,4.243294,4.445356,4.647418
0.000000,5.455664,4.243294,3.030925
0.000000,5.859788,6.263911,6.668034
0.000000,6.870096,7.577312,8.284527
0.000000,7.678342,6.870096,6.061849
0.000000,6.870096,7.476281,8.082466
0.000000,4.243294,4.546387,4.849479
0.000000,4.849479,5.657726,6.465973
