cap,bottom,center,top
0.500000,15.886139,21.818305,27.750471
0.500000,0.000000,2.312539,4.625079
0.500000,8.847976,7.038163,5.228350
0.500000,4.826169,3.820717,2.815265
0.500000,0.000000,3.116901,6.233801
0.500000,8.043615,6.635982,5.228350
0.500000,0.000000,0.703816,1.407633
0.500000,1.407633,3.619627,5.831621
0.500000,7.842524,4.826169,1.809813
0.500000,7.440344,5.429440,3.418536
0.500000,13.070874,9.250157,5.429440
0.500000,6.032711,4.926714,3.820717
0.500000,8.445796,6.937618,5.429440
0.500000,4.021807,5.630530,7.239253
0.500000,5.831621,4.524533,3.217446
0.500000,8.244705,7.842524,7.440344
0.500000,5.630530,4.926714,4.222898
0.500000,0.000000,3.418536,6.837073
0.500000,11.059970,8.546341,6.032711
0.500000,7.641434,4.524533,1.407633
0.500000,0.402181,1.407633,2.413084
0.500000,5.831621,8.747431,11.663241
0.500000,5.630530,6.535437,7.440344
0.500000,8.445796,7.239253,6.032711
0.500000,4.021807,8.144160,12.266513
0.500000,8.445796,8.948521,9.451247
0.500000,4.423988,7.641434,10.858880
0.500000,5.630530,16.891591,28.152652
0.500000,0.000000,2.413084,4.826169
0.500000,5.429440,7.339799,9.250157
0.500000,0.000000,3.317991,6.635982
0.500000,6.233801,4.423988,2.614175
0.500000,0.000000,2.714720,5.429440
0.500000,6.233801,11.763787,17.293772
0.500000,0.000000,0.000000,0.000000
0.500000,0.000000,2.915810,5.831621
0.500000,5.228350,2.714720,0.201090
0.500000,3.418536,3.519081,3.619627
0.500000,14.679597,10.858880,7.038163
0.500000,1.407633,2.010904,2.614175
0.500000,6.032711,5.027259,4.021807
0.500000,6.434892,3.217446,0.000000
0.500000,8.646886,9.953973,11.261061
0.500000,9.853428,7.038163,4.222898
0.500000,0.000000,-0.402181,-0.804361
0.500000,7.842524,6.334347,4.826169
0.500000,8.847976,5.932166,3.016356
0.500000,7.842524,3.217446,-1.407633
0.500000,5.027259,5.027259,5.027259
0.500000,5.630530,5.228350,4.826169
0.500000,0.000000,2.915810,5.831621
0.500000,1.005452,3.720172,6.434892
0.500000,7.038163,5.228350,3.418536
0.500000,1.407633,3.921262,6.434892
0.500000,8.646886,8.445796,8.244705
0.500000,1.206542,1.809813,2.413084
0.500000,0.000000,3.519081,7.038163
0.500000,6.032711,4.625079,3.217446
0.500000,0.000000,0.000000,0.000000
0.500000,0.000000,2.111449,4.222898
0.500000,0.000000,3.116901,6.233801
0.500000,0.000000,2.915810,5.831621
0.500000,4.625079,6.635982,8.646886
0.500000,7.641434,9.652338,11.663241
0.500000,4.222898,8.646886,13.070874
0.500000,5.027259,14.981233,24.935206
0.500000,7.440344,9.652338,11.864332
0.500000,19.103585,10.657790,2.211994
0.500000,14.277416,8.747431,3.217446
0.500000,5.630530,5.731076,5.831621
0.500000,9.652338,13.473055,17.293772
0.500000,8.244705,6.736527,5.228350
0.500000,2.211994,11.462151,20.712308
0.500000,0.000000,1.307087,2.614175
0.500000,5.630530,5.529985,5.429440
0.500000,5.429440,5.127804,4.826169
0.500000,8.847976,5.228350,1.608723
0.500000,0.000000,3.217446,6.434892
0.500000,9.853428,11.059970,12.266513
0.500000,0.000000,2.513630,5.027259
0.500000,0.000000,1.005452,2.010904
0.500000,0.201090,3.217446,6.233801
0.500000,7.440344,7.842524,8.244705
0.500000,3.619627,10.255609,16.891591
0.500000,7.440344,6.736527,6.032711
0.500000,6.635982,5.127804,3.619627
0.500000,7.842524,5.932166,4.021807
0.500000,0.000000,3.016356,6.032711
0.500000,10.054519,6.837073,3.619627
0.500000,7.440344,5.027259,2.614175
0.500000,6.635982,4.423988,2.211994
0.500000,1.407633,3.217446,5.027259
0.500000,3.016356,1.809813,0.603271
