cap,bottom,center,top
0.500000,0.000000,2.187057,4.374114
0.500000,0.000000,1.689998,3.379997
0.500000,18.490571,11.730578,4.970584
0.500000,0.000000,3.081762,6.163524
0.500000,0.000000,0.994117,1.988233
0.500000,0.000000,1.789410,3.578820
0.500000,6.163524,4.175290,2.187057
0.500000,8.748227,15.309398,21.870568
0.500000,35.191733,19.981747,4.771760
0.500000,0.000000,3.578820,7.157641
0.500000,9.543521,11.233519,12.923518
0.500000,11.730578,8.151757,4.572937
0.500000,0.000000,1.093528,2.187057
0.500000,0.000000,2.087645,4.175290
0.500000,8.748227,7.157641,5.567054
0.500000,1.590587,3.777644,5.964700
0.500000,0.000000,2.982350,5.964700
0.500000,7.157641,12.327048,17.496455
0.500000,5.368230,5.765877,6.163524
0.500000,8.947051,12.327048,15.707045
0.500000,33.601146,32.109971,30.618796
0.500000,2.385880,4.175290,5.964700
0.500000,6.561171,8.350581,10.139991
0.500000,0.000000,3.181174,6.362347
0.500000,8.350581,16.204103,24.057625
0.500000,4.374114,2.485292,0.596470
0.500000,2.982350,8.847639,14.712928
0.500000,1.789410,3.976467,6.163524
0.500000,2.783527,1.988233,1.192940
0.500000,3.777644,6.561171,9.344697
0.500000,0.000000,3.976467,7.952934
0.500000,0.000000,2.783527,5.567054
0.500000,5.169407,3.678232,2.187057
0.500000,4.374114,18.689395,33.004676
0.500000,4.771760,13.122341,21.472922
0.500000,8.947051,5.368230,1.789410
0.500000,7.952934,5.368230,2.783527
0.500000,10.935284,6.958817,2.982350
0.500000,0.000000,1.590587,3.181174
0.500000,0.000000,1.292352,2.584704
0.500000,3.578820,3.578820,3.578820
0.500000,1.988233,4.672349,7.356464
0.500000,4.175290,12.128224,20.081158
0.500000,5.169407,3.678232,2.187057
0.500000,8.748227,7.654699,6.561171
0.500000,0.000000,1.689998,3.379997
0.500000,3.578820,17.198220,30.817619
0.500000,0.397647,3.081762,5.765877
0.500000,7.754111,17.098808,26.443505
0.500000,8.151757,6.859406,5.567054
0.500000,0.000000,2.882939,5.765877
0.500000,4.970584,6.561171,8.151757
0.500000,5.368230,7.754111,10.139991
0.500000,9.344697,9.245286,9.145874
0.500000,10.338814,5.666465,0.994117
0.500000,0.000000,1.789410,3.578820
0.500000,24.852919,14.712928,4.572937
0.500000,0.000000,0.894705,1.789410
0.500000,1.789410,7.257052,12.724694
0.500000,8.151757,5.169407,2.187057
0.500000,0.000000,2.187057,4.374114
0.500000,0.000000,2.584704,5.169407
0.500000,0.000000,2.684115,5.368230
0.500000,7.952934,7.157641,6.362347
0.500000,9.941167,16.800573,23.659979
0.500000,13.718811,19.285865,24.852919
0.500000,0.000000,1.888822,3.777644
0.500000,0.000000,2.982350,5.964700
0.500000,1.789410,11.929401,22.069392
0.500000,0.000000,3.976467,7.952934
0.500000,6.958817,6.759994,6.561171
0.500000,8.748227,6.064112,3.379997
0.500000,3.181174,4.274702,5.368230
0.500000,11.730578,9.444109,7.157641
0.500000,0.795293,3.280585,5.765877
0.500000,0.000000,3.777644,7.555287
0.500000,42.945843,46.922310,50.898777
0.500000,0.000000,0.397647,0.795293
0.500000,0.000000,0.894705,1.789410
0.500000,1.590587,1.292352,0.994117
0.500000,6.163524,4.970584,3.777644
0.500000,0.000000,3.280585,6.561171
0.500000,8.151757,6.561171,4.970584
0.500000,0.795293,10.438226,20.081158
0.500000,37.776436,21.771157,5.765877
0.500000,0.000000,2.783527,5.567054
0.500000,10.537638,8.151757,5.765877
0.500000,0.000000,2.087645,4.175290
0.500000,7.555287,5.467642,3.379997
0.500000,2.982350,19.782923,36.583496
0.500000,0.000000,2.982350,5.964700
0.500000,3.181174,24.157037,45.132900
0.500000,13.122341,7.058229,0.994117
0.500000,11.929401,6.262935,0.596470
0.500000,0.000000,3.081762,6.163524
0.500000,14.315281,8.847639,3.379997
0.500000,9.543521,4.871172,0.198823
0.500000,11.730578,5.666465,-0.397647
0.500000,10.139991,4.970584,-0.198823
0.500000,12.923518,7.754111,2.584704
0.500000,4.160089,2.872442,1.584796
0.500000,8.518277,8.023028,7.527779
0.500000,0.000000,1.386696,2.773392
0.500000,25.951029,15.550807,5.150586
0.500000,4.160089,4.655337,5.150586
0.500000,10.499271,16.244155,21.989040
0.500000,15.055559,12.381216,9.706873
0.500000,1.782895,8.716376,15.649857
0.500000,0.000000,1.386696,2.773392
0.500000,16.640354,21.394741,26.149128
0.500000,2.971492,4.754387,6.537282
0.500000,2.179094,8.617326,15.055559
0.500000,2.179094,4.952486,7.725879
0.500000,2.575293,4.358188,6.141083
0.500000,0.000000,2.773392,5.546785
0.500000,38.035095,47.741969,57.448842
0.500000,0.000000,0.792398,1.584796
0.500000,9.706873,7.428730,5.150586
0.500000,0.000000,2.179094,4.358188
0.500000,7.527779,6.933481,6.339183
0.500000,5.348685,5.348685,5.348685
0.500000,0.000000,0.297149,0.594298
0.500000,11.093569,10.004022,8.914475
0.500000,7.527779,11.093569,14.659360
0.500000,4.952486,3.862939,2.773392
0.500000,0.000000,3.367691,6.735381
0.500000,0.000000,0.594298,1.188597
0.500000,1.188597,4.061039,6.933481
0.500000,12.084067,9.409724,6.735381
0.500000,3.169591,4.160089,5.150586
0.500000,4.556287,7.230630,9.904973
0.500000,0.000000,2.971492,5.942984
0.500000,14.461260,12.579315,10.697371
0.500000,9.904973,10.994520,12.084067
0.500000,8.122078,7.428730,6.735381
0.500000,0.000000,2.575293,5.150586
0.500000,0.000000,2.476243,4.952486
0.500000,13.470763,9.211625,4.952486
0.500000,2.971492,4.754387,6.537282
0.500000,2.575293,6.240133,9.904973
0.500000,0.198099,2.674343,5.150586
0.500000,0.000000,2.278144,4.556287
0.500000,1.782895,3.367691,4.952486
0.500000,1.980995,4.556287,7.131580
0.500000,0.000000,0.990497,1.980995
0.500000,9.508774,10.103072,10.697371
0.500000,8.320177,6.438232,4.556287
0.500000,0.000000,1.386696,2.773392
0.500000,3.565790,11.291669,19.017548
0.500000,8.320177,4.754387,1.188597
0.500000,0.000000,3.169591,6.339183
0.500000,8.122078,3.763890,-0.594298
0.500000,1.584796,10.994520,20.404244
0.500000,0.000000,1.782895,3.565790
0.500000,0.000000,2.971492,5.942984
0.500000,0.000000,2.377193,4.754387
0.500000,8.122078,5.348685,2.575293
0.500000,9.904973,6.339183,2.773392
0.500000,39.421792,20.503294,1.584796
0.500000,9.706873,5.843934,1.980995
0.500000,0.000000,0.594298,1.188597
0.500000,4.358188,5.843934,7.329680
0.500000,0.000000,2.080044,4.160089
0.500000,12.282166,8.122078,3.961989
0.500000,12.678365,26.248178,39.817991
0.500000,0.198099,3.565790,6.933481
0.500000,0.000000,0.594298,1.188597
