cap,bottom,center,top
0.000000,5.450778,5.047017,4.643255
0.000000,8.277108,6.460181,4.643255
0.000000,4.037613,5.753599,7.469585
0.000000,23.014397,14.939170,6.863943
0.000000,7.267704,6.662062,6.056420
0.000000,15.342931,9.892153,4.441375
0.000000,6.863943,6.964883,7.065824
0.000000,7.671466,21.601232,35.530998
0.000000,4.037613,5.450778,6.863943
0.000000,6.460181,78.026880,149.593578
0.000000,5.248897,5.955480,6.662062
0.000000,6.258301,5.854539,5.450778
0.000000,7.469585,7.469585,7.469585
0.000000,6.258301,6.157360,6.056420
0.000000,6.863943,7.065824,7.267704
0.000000,3.431971,3.835733,4.239494
0.000000,5.854539,7.469585,9.084630
0.000000,5.854539,118.806775,231.759011
0.000000,5.652659,5.248897,4.845136
0.000000,10.094034,9.185571,8.277108
0.000000,8.075227,7.166764,6.258301
0.000000,3.633852,6.258301,8.882750
0.000000,5.450778,6.157360,6.863943
0.000000,5.248897,5.147957,5.047017
0.000000,3.835733,4.542315,5.248897
0.000000,3.230091,5.854539,8.478988
0.000000,12.516602,8.882750,5.248897
0.000000,3.633852,5.854539,8.075227
0.000000,0.807523,4.138554,7.469585
0.000000,6.460181,6.763003,7.065824
0.000000,6.662062,6.662062,6.662062
0.000000,4.643255,54.709662,104.776069
0.000000,9.892153,7.772406,5.652659
0.000000,6.258301,7.065824,7.873346
0.000000,3.230091,4.441375,5.652659
0.000000,5.047017,6.863943,8.680869
0.000000,3.835733,2.523508,1.211284
0.000000,7.065824,4.340434,1.615045
0.000000,3.431971,5.753599,8.075227
0.000000,5.854539,6.258301,6.662062
0.000000,14.076135,9.996096,5.916057
0.000000,35.904343,20.910200,5.916057
0.000000,5.916057,5.406052,4.896047
0.000000,7.956076,7.752074,7.548072
0.000000,4.896047,5.610054,6.324060
0.000000,5.916057,6.630063,7.344070
0.000000,5.100049,5.916057,6.732064
0.000000,6.120058,5.712055,5.304051
0.000000,7.140068,6.426061,5.712055
0.000000,2.856027,3.672035,4.488043
0.000000,2.856027,4.488043,6.120058
0.000000,3.468033,3.672035,3.876037
0.000000,3.468033,3.876037,4.284041
0.000000,6.732064,7.038067,7.344070
0.000000,4.692045,7.038067,9.384090
0.000000,3.264031,4.998048,6.732064
0.000000,6.120058,6.936066,7.752074
0.000000,22.440214,17.748170,13.056125
0.000000,4.284041,5.304051,6.324060
0.000000,5.100049,4.284041,3.468033
0.000000,3.672035,5.202050,6.732064
0.000000,5.712055,6.834065,7.956076
0.000000,28.152269,17.442167,6.732064
0.000000,7.752074,7.446071,7.140068
0.000000,7.344070,6.732064,6.120058
0.000000,5.712055,7.038067,8.364080
0.000000,4.488043,5.202050,5.916057
0.000000,7.344070,5.304051,3.264031
0.000000,4.896047,6.324060,7.752074
0.000000,4.896047,4.794046,4.692045
0.000000,5.304051,5.610054,5.916057
0.000000,3.672035,3.876037,4.080039
0.000000,5.712055,5.814056,5.916057
0.000000,17.748170,11.628111,5.508053
0.000000,5.100049,5.304051,5.508053
0.000000,4.080039,21.216203,38.352366
0.000000,8.160078,7.140068,6.120058
0.000000,7.140068,7.752074,8.364080
0.000000,5.508053,5.712055,5.916057
0.000000,9.384090,25.398243,41.412396
0.000000,2.040019,3.876037,5.712055
0.000000,15.300146,11.118106,6.936066
0.000000,4.080039,5.610054,7.140068
0.000000,3.264031,4.896047,6.528062
0.000000,5.100049,5.508053,5.916057
0.000000,37.944363,23.358223,8.772084
0.000000,20.196193,12.648121,5.100049
0.000000,4.284041,5.610054,6.936066
0.000000,14.688140,10.098096,5.508053
0.000000,3.264031,11.628111,19.992191
0.000000,3.468033,5.202050,6.936066
0.000000,10.200097,8.364080,6.528062
0.000000,4.284041,3.162030,2.040019
0.000000,4.159268,5.446660,6.734053
0.000000,3.565087,5.248600,6.932113
0.000000,5.941811,6.040842,6.139872
0.000000,2.970906,4.753449,6.535993
0.000000,7.328234,7.328234,7.328234
0.000000,15.844830,10.497200,5.149570
0.000000,5.347630,5.347630,5.347630
0.000000,37.631472,20.499249,3.367026
0.000000,6.932113,18.518646,30.105178
0.000000,5.347630,4.456359,3.565087
0.000000,7.724355,6.436962,5.149570
0.000000,21.786642,14.161317,6.535993
0.000000,3.763147,4.753449,5.743751
0.000000,6.139872,6.833083,7.526294
0.000000,23.569185,14.656468,5.743751
0.000000,3.961208,5.248600,6.535993
0.000000,4.753449,5.842781,6.932113
0.000000,7.724355,6.734053,5.743751
0.000000,5.347630,23.767246,42.186861
0.000000,6.139872,5.743751,5.347630
0.000000,5.347630,5.347630,5.347630
0.000000,2.970906,3.763147,4.555389
0.000000,2.772845,4.852479,6.932113
0.000000,10.497200,7.724355,4.951509
0.000000,7.526294,7.031143,6.535993
0.000000,7.130174,8.120476,9.110777
0.000000,5.545691,7.130174,8.714657
0.000000,6.535993,6.436962,6.337932
0.000000,5.149570,7.031143,8.912717
0.000000,4.357328,5.248600,6.139872
0.000000,1.782543,4.357328,6.932113
0.000000,7.130174,6.238902,5.347630
0.000000,5.743751,6.238902,6.734053
0.000000,2.970906,4.852479,6.734053
0.000000,4.159268,5.149570,6.139872
0.000000,9.506898,7.724355,5.941811
0.000000,3.565087,5.248600,6.932113
0.000000,5.545691,21.093430,36.641170
0.000000,5.149570,3.763147,2.376725
0.000000,17.627374,11.586532,5.545691
0.000000,8.318536,7.823385,7.328234
0.000000,8.120476,6.734053,5.347630
0.000000,5.149570,5.842781,6.535993
0.000000,4.951509,5.743751,6.535993
0.000000,3.565087,5.149570,6.734053
0.000000,6.139872,6.734053,7.328234
0.000000,5.743751,5.842781,5.941811
0.000000,4.951509,6.238902,7.526294
0.000000,5.149570,6.040842,6.932113
0.000000,5.149570,4.357328,3.565087
0.000000,3.565087,5.644721,7.724355
0.000000,7.328234,6.436962,5.545691
0.000000,8.516596,7.427264,6.337932
0.000000,12.477804,10.299140,8.120476
0.000000,6.139872,3.862177,1.584483
0.000000,5.347630,6.337932,7.328234
0.050000,12.395844,9.684253,6.972662
0.050000,7.166348,5.423182,3.680016
0.050000,24.791689,15.301120,5.810552
0.050000,7.553718,7.360033,7.166348
0.050000,16.075861,11.911632,7.747403
0.050000,11.233734,9.296883,7.360033
0.050000,0.000000,3.970544,7.941088
0.050000,2.130536,19.465349,36.800163
0.050000,0.000000,2.808434,5.616867
0.050000,19.174822,11.621104,4.067386
0.050000,7.941088,11.814789,15.688491
0.050000,0.000000,4.454757,8.909513
0.050000,21.499043,13.654797,5.810552
0.050000,0.000000,3.486331,6.972662
0.050000,25.566429,15.979018,6.391607
0.050000,17.237971,11.621104,6.004237
0.050000,5.616867,6.391607,7.166348
0.050000,0.000000,2.905276,5.810552
0.050000,10.458994,8.618986,6.778977
0.050000,6.778977,28.955918,51.132858
0.050000,10.071624,7.650560,5.229497
0.050000,3.680016,5.713710,7.747403
0.050000,4.648442,4.842127,5.035812
0.050000,5.035812,5.132654,5.229497
0.050000,5.616867,5.907395,6.197922
0.050000,0.000000,3.002119,6.004237
0.050000,11.814789,9.200041,6.585292
0.050000,15.301120,9.490568,3.680016
0.050000,2.711591,3.195804,3.680016
0.050000,6.778977,6.682135,6.585292
0.050000,4.454757,5.810552,7.166348
0.050000,5.810552,6.101080,6.391607
0.050000,5.423182,7.360033,9.296883
0.050000,6.778977,6.294765,5.810552
0.050000,0.000000,3.002119,6.004237
0.050000,6.778977,6.585292,6.391607
0.050000,11.040049,7.650560,4.261072
0.050000,6.778977,12.976900,19.174822
0.050000,6.778977,5.713710,4.648442
0.050000,7.166348,7.456875,7.747403
0.050000,21.499043,13.945325,6.391607
0.050000,5.035812,5.616867,6.197922
0.050000,0.000000,4.938969,9.877939
0.050000,-0.387370,3.389489,7.166348
0.050000,5.810552,8.522143,11.233734
0.050000,6.972662,46.387574,85.802486
0.050000,2.905276,2.421063,1.936851
0.050000,7.747403,4.357914,0.968425
0.050000,0.000000,2.614748,5.229497
0.050000,0.000000,3.195804,6.391607
0.050000,6.556923,6.358229,6.159534
0.050000,0.000000,2.881072,5.762145
0.050000,27.817250,17.385781,6.954313
0.050000,5.364755,5.563450,5.762145
0.050000,0.000000,2.682378,5.364755
0.050000,0.000000,3.278462,6.556923
0.050000,9.934732,7.749091,5.563450
0.050000,5.364755,4.967366,4.569977
0.050000,9.537343,8.543870,7.550397
0.050000,0.000000,2.781725,5.563450
0.050000,11.325595,8.841912,6.358229
0.050000,6.358229,6.060187,5.762145
0.050000,5.960839,6.656271,7.351702
0.050000,9.139954,7.947786,6.755618
