cap,bottom,center,top
0.500000,8.060343,7.355063,6.649783
0.500000,7.254308,8.060343,8.866377
0.500000,7.052800,5.944503,4.836206
0.500000,4.433188,4.836206,5.239223
0.500000,8.866377,8.967131,9.067886
0.500000,10.478446,8.161097,5.843748
0.500000,4.836206,6.146011,7.455817
0.500000,5.843748,6.246766,6.649783
0.500000,8.664868,7.858834,7.052800
0.500000,5.239223,5.944503,6.649783
0.500000,2.821120,4.936960,7.052800
0.500000,2.418103,5.239223,8.060343
0.500000,0.000000,3.324891,6.649783
0.500000,7.052800,5.541486,4.030171
0.500000,0.806034,3.425646,6.045257
0.500000,8.866377,6.952046,5.037714
0.500000,1.209051,3.526400,5.843748
0.500000,4.231680,5.642240,7.052800
0.500000,3.022629,3.929417,4.836206
0.500000,6.246766,6.448274,6.649783
0.500000,5.642240,6.146011,6.649783
0.500000,7.052800,5.742994,4.433188
0.500000,9.873920,7.052800,4.231680
0.500000,7.657326,7.254308,6.851291
0.500000,5.843748,6.246766,6.649783
0.500000,5.843748,6.549028,7.254308
0.500000,0.806034,3.425646,6.045257
0.500000,2.015086,4.130926,6.246766
0.500000,0.806034,3.627154,6.448274
0.500000,6.649783,6.347520,6.045257
0.500000,7.455817,6.146011,4.836206
0.500000,-0.201509,3.224137,6.649783
0.500000,6.045257,9.873920,13.702583
0.500000,4.030171,4.836206,5.642240
0.500000,8.463360,7.153554,5.843748
0.500000,3.425646,3.425646,3.425646
0.500000,4.634697,5.642240,6.649783
0.500000,8.664868,6.851291,5.037714
0.500000,5.239223,6.851291,8.463360
0.500000,7.858834,7.355063,6.851291
0.500000,5.037714,6.549028,8.060343
0.500000,3.425646,4.433188,5.440731
0.500000,3.627154,3.929417,4.231680
0.500000,10.679954,8.362606,6.045257
0.500000,0.604526,3.425646,6.246766
0.500000,5.239223,6.347520,7.455817
0.500000,5.239223,5.440731,5.642240
0.500000,7.455817,6.649783,5.843748
0.500000,5.440731,4.836206,4.231680
0.500000,9.269394,7.254308,5.239223
0.500000,0.806034,4.936960,9.067886
0.500000,8.261851,5.642240,3.022629
0.500000,9.672411,5.742994,1.813577
0.500000,1.007543,4.030171,7.052800
0.500000,7.858834,6.750537,5.642240
0.500000,1.209051,1.410560,1.612069
0.500000,10.881463,8.261851,5.642240
0.500000,0.806034,3.526400,6.246766
0.500000,5.642240,9.571657,13.501074
0.500000,4.836206,4.332434,3.828663
0.500000,7.858834,6.347520,4.836206
0.500000,1.410560,3.123383,4.836206
0.500000,7.052800,6.649783,6.246766
0.500000,0.000000,2.921874,5.843748
0.500000,8.463360,6.649783,4.836206
0.500000,1.410560,3.727909,6.045257
0.500000,1.813577,2.317349,2.821120
0.500000,10.276937,6.851291,3.425646
0.500000,9.873920,7.153554,4.433188
0.500000,7.455817,7.153554,6.851291
0.500000,10.478446,8.866377,7.254308
0.500000,1.007543,3.627154,6.246766
0.500000,8.060343,7.052800,6.045257
0.500000,5.440731,5.037714,4.634697
0.500000,7.254308,6.549028,5.843748
0.500000,12.695040,9.067886,5.440731
0.500000,4.634697,4.030171,3.425646
0.500000,6.246766,3.627154,1.007543
0.500000,6.045257,5.742994,5.440731
0.500000,4.231680,5.239223,6.246766
0.500000,7.858834,5.440731,3.022629
0.500000,7.052800,6.045257,5.037714
0.500000,4.030171,4.231680,4.433188
0.500000,0.000000,2.720366,5.440731
0.500000,7.455817,19.445577,31.435337
0.500000,6.246766,3.828663,1.410560
0.500000,9.067886,6.649783,4.231680
0.500000,9.470903,7.657326,5.843748
0.500000,0.000000,0.604526,1.209051
0.500000,4.881301,5.084688,5.288076
0.500000,0.000000,4.576220,9.152439
0.500000,2.237263,3.762669,5.288076
0.500000,5.491464,5.288076,5.084688
0.500000,4.271138,4.474526,4.677913
0.500000,8.542277,7.016870,5.491464
0.500000,9.762602,8.440583,7.118564
0.500000,0.000000,2.542344,5.084688
0.500000,4.067751,39.965651,75.863551
0.500000,10.779539,8.542277,6.305014
0.500000,9.152439,8.237195,7.321951
0.500000,6.101626,6.101626,6.101626
0.500000,9.152439,6.813483,4.474526
0.500000,7.118564,6.610095,6.101626
0.500000,5.084688,5.593157,6.101626
0.500000,2.033875,3.660976,5.288076
0.500000,2.237263,4.677913,7.118564
0.500000,7.525339,6.305014,5.084688
0.500000,0.000000,3.660976,7.321951
0.500000,4.474526,4.982995,5.491464
0.500000,7.118564,3.254201,-0.610163
0.500000,5.491464,20.542141,35.592819
0.500000,8.949052,7.321951,5.694851
0.500000,0.000000,2.847426,5.694851
0.500000,3.457588,3.966057,4.474526
0.500000,8.135502,7.016870,5.898239
0.500000,4.881301,5.694851,6.508401
0.500000,0.813550,3.559282,6.305014
0.500000,3.864363,4.779607,5.694851
0.500000,6.711789,6.610095,6.508401
0.500000,5.898239,4.372832,2.847426
0.500000,7.932114,4.779607,1.627100
0.500000,6.508401,5.288076,4.067751
0.500000,8.745664,8.033808,7.321951
0.500000,9.965989,8.033808,6.101626
0.500000,1.627100,2.644038,3.660976
0.500000,9.355827,6.915176,4.474526
0.500000,5.084688,6.101626,7.118564
0.500000,4.474526,5.491464,6.508401
0.500000,5.491464,5.694851,5.898239
0.500000,2.644038,4.779607,6.915176
0.500000,6.508401,6.203320,5.898239
0.500000,8.949052,7.627033,6.305014
0.500000,3.254201,3.660976,4.067751
0.500000,5.694851,5.694851,5.694851
0.500000,5.288076,6.508401,7.728726
0.500000,5.694851,5.186382,4.677913
0.500000,4.474526,6.508401,8.542277
0.500000,0.406775,4.169445,7.932114
0.500000,7.118564,6.610095,6.101626
0.500000,5.491464,5.796545,6.101626
0.500000,12.610027,9.559214,6.508401
0.500000,4.881301,5.491464,6.101626
0.500000,4.881301,5.491464,6.101626
0.500000,9.152439,5.999932,2.847426
0.500000,5.491464,4.779607,4.067751
0.500000,7.118564,7.118564,7.118564
0.500000,3.050813,4.982995,6.915176
0.500000,5.084688,5.389770,5.694851
0.500000,2.644038,3.762669,4.881301
0.500000,6.305014,7.627033,8.949052
0.500000,6.508401,5.796545,5.084688
0.500000,5.898239,5.491464,5.084688
0.500000,3.864363,4.982995,6.101626
0.500000,6.711789,7.220258,7.728726
0.500000,3.457588,4.271138,5.084688
0.500000,5.288076,4.779607,4.271138
0.500000,2.237263,3.660976,5.084688
0.500000,3.457588,3.966057,4.474526
0.500000,6.915176,6.203320,5.491464
0.500000,9.152439,8.237195,7.321951
0.500000,4.067751,5.999932,7.932114
0.500000,7.932114,6.508401,5.084688
0.500000,4.067751,4.372832,4.677913
0.500000,5.491464,6.203320,6.915176
0.500000,6.305014,6.711789,7.118564
0.500000,4.677913,5.491464,6.305014
0.500000,5.898239,5.288076,4.677913
0.500000,9.152439,7.321951,5.491464
0.500000,8.338889,7.932114,7.525339
0.500000,6.101626,5.288076,4.474526
0.500000,8.949052,7.016870,5.084688
0.500000,8.745664,6.305014,3.864363
0.500000,1.220325,1.322019,1.423713
0.500000,7.932114,5.694851,3.457588
0.500000,0.406775,1.322019,2.237263
0.500000,2.644038,4.372832,6.101626
0.500000,6.508401,6.406707,6.305014
0.500000,6.508401,3.355894,0.203388
0.500000,7.118564,6.508401,5.898239
0.500000,6.711789,4.881301,3.050813
0.500000,5.288076,6.305014,7.321951
0.500000,3.254201,5.898239,8.542277
0.500000,4.677913,5.491464,6.305014
0.500000,8.745664,21.559079,34.372494
0.500000,7.932114,16.576084,25.220055
0.500000,3.418312,4.624774,5.831237
0.500000,4.423697,6.132853,7.842009
0.500000,10.053857,8.043086,6.032314
0.500000,6.635546,6.937162,7.238777
0.500000,7.238777,6.333930,5.429083
0.500000,5.630160,6.434469,7.238777
0.500000,5.228006,6.032314,6.836623
0.500000,5.228006,5.931776,6.635546
0.500000,10.858166,8.847394,6.836623
0.500000,12.064629,8.244163,4.423697
0.500000,0.603231,3.016157,5.429083
0.500000,7.037700,6.233392,5.429083
0.500000,7.439854,7.238777,7.037700
0.500000,7.439854,6.535007,5.630160
0.500000,5.429083,5.730699,6.032314
0.500000,3.418312,4.926390,6.434469
0.500000,9.048472,7.238777,5.429083
0.500000,9.048472,7.842009,6.635546
0.500000,4.624774,5.630160,6.635546
0.500000,6.233392,8.244163,10.254935
0.500000,4.423697,4.725313,5.026929
0.500000,0.402154,2.915619,5.429083
0.500000,9.249549,8.947933,8.646317
0.500000,2.010771,3.418312,4.825852
0.500000,3.820466,4.423697,5.026929
0.500000,9.651703,7.942547,6.233392
0.500000,13.070015,9.249549,5.429083
0.500000,5.026929,5.931776,6.836623
0.500000,9.450626,8.143624,6.836623
0.500000,2.211849,3.921004,5.630160
0.500000,0.000000,2.915619,5.831237
0.500000,6.836623,7.238777,7.640932
0.500000,3.820466,5.127467,6.434469
0.500000,3.217234,3.921004,4.624774
0.500000,5.429083,6.132853,6.836623
0.500000,3.619389,5.831237,8.043086
0.500000,8.847394,17.493712,26.140029
0.500000,7.439854,6.333930,5.228006
0.500000,9.450626,6.736084,4.021543
0.500000,6.032314,6.032314,6.032314
0.500000,6.836623,6.132853,5.429083
0.500000,3.217234,5.026929,6.836623
0.500000,3.619389,4.021543,4.423697
0.500000,4.825852,4.825852,4.825852
0.500000,8.043086,7.741470,7.439854
0.500000,7.842009,8.043086,8.244163
0.500000,4.825852,4.725313,4.624774
0.500000,5.228006,5.026929,4.825852
0.500000,6.032314,5.931776,5.831237
0.500000,5.630160,5.429083,5.228006
0.500000,9.450626,8.445240,7.439854
0.500000,6.434469,5.328544,4.222620
0.500000,10.456012,7.842009,5.228006
0.500000,3.016157,4.926390,6.836623
0.500000,4.825852,6.937162,9.048472
0.500000,9.450626,6.736084,4.021543
0.500000,4.825852,5.429083,6.032314
0.500000,3.016157,4.222620,5.429083
0.500000,2.412926,4.323159,6.233392
0.500000,3.016157,3.719927,4.423697
0.500000,9.249549,7.741470,6.233392
0.500000,4.423697,5.529622,6.635546
0.500000,5.228006,6.434469,7.640932
0.500000,5.630160,5.730699,5.831237
0.500000,6.635546,6.434469,6.233392
