cap,bottom,center,top
0.500000,3.778103,4.971189,6.164274
0.500000,5.965426,4.772341,3.579256
0.500000,3.380408,3.778103,4.175798
0.500000,2.187323,2.982713,3.778103
0.500000,3.380408,3.976951,4.573493
0.500000,4.971189,4.971189,4.971189
0.500000,9.146987,7.854478,6.561969
0.500000,2.187323,3.380408,4.573493
0.500000,5.170036,3.778103,2.386170
0.500000,3.579256,3.380408,3.181561
0.500000,4.573493,5.567731,6.561969
0.500000,2.187323,1.093661,0.000000
0.500000,6.561969,5.667155,4.772341
0.500000,3.380408,4.871765,6.363121
0.500000,5.368884,5.170036,4.971189
0.500000,6.760816,5.170036,3.579256
0.500000,4.971189,4.573493,4.175798
0.500000,4.772341,4.076375,3.380408
0.500000,4.175798,4.175798,4.175798
0.500000,3.778103,3.678680,3.579256
0.500000,1.193085,3.280984,5.368884
0.500000,5.965426,6.363121,6.760816
0.500000,5.368884,5.170036,4.971189
0.500000,4.971189,5.766579,6.561969
0.500000,8.351597,7.953902,7.556207
0.500000,7.357359,5.766579,4.175798
0.500000,2.386170,3.181561,3.976951
0.500000,2.585018,2.485594,2.386170
0.500000,1.789628,1.690204,1.590780
0.500000,5.766579,6.263698,6.760816
0.500000,3.778103,3.082137,2.386170
0.500000,4.374646,5.269460,6.164274
0.500000,5.567731,5.468307,5.368884
0.500000,5.567731,8.451020,11.334310
0.500000,8.351597,7.059088,5.766579
0.500000,5.368884,3.778103,2.187323
0.500000,5.965426,4.672917,3.380408
0.500000,9.942377,5.667155,1.391933
0.500000,5.965426,5.269460,4.573493
0.500000,4.971189,3.877527,2.783866
0.500000,16.305498,15.410684,14.515870
0.500000,6.561969,5.170036,3.778103
0.500000,3.976951,4.374646,4.772341
0.500000,7.953902,4.772341,1.590780
0.500000,0.000000,2.684442,5.368884
0.500000,0.000000,2.585018,5.170036
0.500000,1.789628,4.175798,6.561969
0.500000,4.971189,3.976951,2.982713
0.500000,3.579256,3.678680,3.778103
0.500000,4.971189,4.275222,3.579256
0.500000,5.766579,5.667155,5.567731
0.500000,8.948139,6.164274,3.380408
0.500000,15.708956,11.433734,7.158511
0.500000,3.579256,5.368884,7.158511
0.500000,3.976951,3.280984,2.585018
0.500000,7.357359,4.871765,2.386170
0.500000,4.175798,4.474070,4.772341
0.500000,5.368884,5.269460,5.170036
0.500000,2.585018,4.374646,6.164274
0.500000,2.585018,3.479832,4.374646
0.500000,3.380408,5.667155,7.953902
0.500000,5.170036,4.971189,4.772341
0.500000,7.357359,6.462545,5.567731
0.500000,4.971189,5.368884,5.766579
0.500000,3.778103,4.971189,6.164274
0.500000,8.550444,10.737767,12.925090
0.500000,4.971189,6.263698,7.556207
0.500000,3.778103,4.175798,4.573493
0.500000,5.766579,4.573493,3.380408
0.500000,3.181561,2.783866,2.386170
0.500000,6.959664,5.170036,3.380408
0.500000,6.760816,5.567731,4.374646
0.500000,3.778103,3.280984,2.783866
0.500000,5.965426,5.170036,4.374646
0.500000,4.971189,3.976951,2.982713
0.500000,3.976951,3.380408,2.783866
0.500000,4.971189,6.661393,8.351597
0.500000,7.158511,5.070612,2.982713
0.500000,3.181561,4.275222,5.368884
0.500000,2.783866,5.667155,8.550444
0.500000,4.971189,5.170036,5.368884
0.500000,2.783866,4.871765,6.959664
0.500000,5.368884,6.164274,6.959664
0.500000,3.579256,4.871765,6.164274
0.500000,2.187323,3.579256,4.971189
0.500000,3.579256,4.772341,5.965426
0.500000,3.778103,3.280984,2.783866
0.500000,5.170036,4.374646,3.579256
0.500000,2.386170,4.772341,7.158511
0.500000,4.374646,4.374646,4.374646
0.500000,1.391933,3.976951,6.561969
0.500000,2.386170,3.280984,4.175798
0.500000,5.368884,4.076375,2.783866
0.500000,5.965426,5.766579,5.567731
0.500000,2.585018,4.275222,5.965426
0.500000,4.374646,3.380408,2.386170
0.500000,0.596543,3.479832,6.363121
0.500000,6.959664,6.462545,5.965426
0.500000,3.380408,3.976951,4.573493
0.500000,3.579256,4.076375,4.573493
0.500000,5.567731,3.877527,2.187323
0.500000,6.164274,6.064850,5.965426
0.500000,4.772341,4.275222,3.778103
0.500000,5.766579,5.070612,4.374646
0.500000,3.778103,3.082137,2.386170
0.500000,9.544682,6.064850,2.585018
0.500000,4.971189,4.573493,4.175798
0.500000,3.976951,6.164274,8.351597
0.500000,6.164274,6.064850,5.965426
0.500000,0.000000,2.087899,4.175798
0.500000,2.783866,3.778103,4.772341
0.500000,1.988475,2.585018,3.181561
0.500000,5.766579,5.866002,5.965426
0.500000,2.783866,3.280984,3.778103
0.500000,8.550444,6.561969,4.573493
0.500000,3.976951,4.573493,5.170036
0.500000,3.579256,3.976951,4.374646
0.500000,7.953902,4.971189,1.988475
0.500000,7.158511,4.772341,2.386170
0.500000,4.772341,3.082137,1.391933
0.500000,2.783866,2.187323,1.590780
0.500000,1.789628,2.187323,2.585018
0.500000,5.170036,4.374646,3.579256
0.500000,4.573493,5.368884,6.164274
0.500000,5.567731,8.451020,11.334310
0.500000,3.181561,3.280984,3.380408
0.500000,2.982713,3.181561,3.380408
0.500000,6.959664,4.474070,1.988475
0.500000,2.982713,4.772341,6.561969
0.500000,6.164274,6.760816,7.357359
0.500000,2.783866,3.579256,4.374646
0.500000,5.170036,5.368884,5.567731
0.500000,6.959664,5.965426,4.971189
0.500000,11.732005,8.749292,5.766579
0.500000,2.187323,3.678680,5.170036
0.500000,6.363121,5.965426,5.567731
0.500000,2.386170,3.479832,4.573493
0.500000,4.374646,3.280984,2.187323
0.500000,2.783866,4.474070,6.164274
0.500000,5.170036,4.772341,4.374646
0.500000,4.573493,3.678680,2.783866
0.500000,4.772341,3.976951,3.181561
0.500000,5.766579,5.468307,5.170036
0.500000,2.187323,3.579256,4.971189
0.500000,5.766579,5.070612,4.374646
