cap,bottom,center,top
0.500000,8.331200,4.064000,-0.203200
0.500000,19.913599,12.801600,5.689600
0.500000,13.817600,9.448800,5.080000
0.500000,9.144000,7.924800,6.705600
0.500000,0.000000,0.609600,1.219200
0.500000,0.000000,3.251200,6.502400
0.500000,10.363200,7.620000,4.876800
0.500000,2.641600,4.368800,6.096000
0.500000,0.000000,1.727200,3.454400
0.500000,3.860800,16.763999,29.667199
0.500000,0.000000,2.336800,4.673600
0.500000,0.000000,2.743200,5.486400
0.500000,0.000000,4.267200,8.534400
0.500000,7.924800,6.299200,4.673600
0.500000,0.000000,3.759200,7.518400
0.500000,4.876800,9.550400,14.223999
0.500000,0.000000,3.657600,7.315200
0.500000,0.000000,3.962400,7.924800
0.500000,0.000000,2.946400,5.892800
0.500000,3.048000,4.876800,6.705600
0.500000,9.550400,7.315200,5.080000
0.500000,0.000000,4.267200,8.534400
0.500000,7.721600,7.010400,6.299200
0.500000,0.000000,2.844800,5.689600
0.500000,6.502400,6.604000,6.705600
0.500000,0.000000,3.352800,6.705600
0.500000,0.000000,2.641600,5.283200
0.500000,0.000000,3.454400,6.908800
0.500000,0.000000,3.352800,6.705600
0.500000,0.000000,3.657600,7.315200
0.500000,0.000000,2.946400,5.892800
0.500000,7.924800,6.908800,5.892800
0.500000,0.000000,2.336800,4.673600
0.500000,0.000000,3.251200,6.502400
0.500000,10.566400,6.908800,3.251200
0.500000,9.347200,7.315200,5.283200
0.500000,20.319999,11.176000,2.032000
0.500000,2.235200,18.795999,35.356799
0.500000,0.000000,2.133600,4.267200
0.500000,7.518400,6.604000,5.689600
0.500000,4.673600,2.641600,0.609600
0.500000,4.673600,3.454400,2.235200
0.500000,0.000000,-0.609600,-1.219200
0.500000,0.000000,2.844800,5.689600
0.500000,0.406400,3.149600,5.892800
0.500000,0.000000,3.251200,6.502400
0.500000,0.000000,1.930400,3.860800
0.500000,0.000000,1.930400,3.860800
0.500000,7.315200,5.892800,4.470400
0.500000,0.000000,3.251200,6.502400
0.500000,8.331200,6.807200,5.283200
0.500000,3.454400,3.759200,4.064000
0.500000,0.000000,2.438400,4.876800
0.500000,0.000000,2.641600,5.283200
0.500000,0.000000,2.844800,5.689600
0.500000,4.876800,5.994400,7.112000
0.500000,0.000000,4.368800,8.737600
0.500000,0.406400,1.727200,3.048000
0.500000,11.176000,24.587199,37.998399
0.500000,0.000000,-0.914400,-1.828800
0.500000,0.000000,3.048000,6.096000
0.500000,0.000000,1.930400,3.860800
0.500000,1.422400,1.625600,1.828800
0.500000,6.908800,5.892800,4.876800
0.500000,9.550400,9.753600,9.956800
0.500000,0.000000,1.016000,2.032000
0.500000,5.283200,5.791200,6.299200
0.500000,0.000000,2.438400,4.876800
0.500000,5.080000,2.946400,0.812800
0.500000,5.892800,5.283200,4.673600
0.500000,0.000000,1.117600,2.235200
0.500000,5.486400,4.267200,3.048000
0.500000,8.331200,6.604000,4.876800
0.500000,12.801600,9.956800,7.112000
0.500000,0.000000,1.422400,2.844800
0.500000,4.470400,2.540000,0.609600
0.500000,8.737600,5.791200,2.844800
0.500000,0.000000,-0.101600,-0.203200
0.500000,10.769600,7.416800,4.064000
0.500000,9.753600,5.181600,0.609600
0.500000,11.582400,5.486400,-0.609600
0.500000,0.406400,1.828800,3.251200
0.500000,4.876800,4.064000,3.251200
0.500000,4.267200,3.048000,1.828800
0.500000,8.331200,4.368800,0.406400
0.500000,9.347200,4.775200,0.203200
0.500000,6.299200,3.962400,1.625600
0.500000,0.000000,0.711200,1.422400
0.500000,7.924800,4.876800,1.828800
0.500000,10.566400,5.689600,0.812800
0.500000,11.176000,4.368800,-2.438400
