cap,bottom,center,top
0.000000,5.598519,5.598519,5.598519
0.000000,2.999207,37.090190,71.181173
0.000000,5.398572,5.698493,5.998413
0.000000,5.798466,6.798202,7.797938
0.000000,4.598784,5.098651,5.598519
0.000000,5.198625,5.498546,5.798466
0.000000,2.199418,3.898969,5.598519
0.000000,5.598519,6.498281,7.398043
0.000000,4.998678,5.198625,5.398572
0.000000,5.398572,5.398572,5.398572
0.000000,6.998149,14.596139,22.194130
0.000000,2.799260,4.398837,5.998413
0.000000,3.599048,2.699286,1.799524
0.000000,3.998942,3.599048,3.199154
0.000000,7.398043,7.597990,7.797938
0.000000,5.198625,6.498281,7.797938
0.000000,4.398837,6.398308,8.397779
0.000000,5.398572,6.198361,6.998149
0.000000,3.998942,4.798731,5.598519
0.000000,6.798202,6.498281,6.198361
0.000000,2.599313,4.298863,5.998413
0.000000,4.398837,6.198361,7.997885
0.000000,2.599313,4.698757,6.798202
0.000000,3.599048,5.298599,6.998149
0.000000,6.798202,6.098387,5.398572
0.000000,6.198361,2.999207,-0.199947
0.000000,5.198625,4.098916,2.999207
0.000000,7.597990,5.098651,2.599313
0.000000,4.798731,5.398572,5.998413
0.000000,2.399365,6.098387,9.797409
0.000000,1.999471,4.398837,6.798202
0.000000,4.398837,5.498546,6.598255
0.000000,-1.199683,3.099180,7.398043
0.000000,2.599313,2.899233,3.199154
0.000000,8.197832,7.398043,6.598255
0.000000,3.998942,5.698493,7.398043
0.000000,6.798202,2.699286,-1.399630
0.000000,5.598519,5.798466,5.998413
0.000000,3.998942,2.299392,0.599841
0.000000,6.798202,2.399365,-1.999471
0.000000,2.199418,4.198889,6.198361
0.000000,1.599577,3.798995,5.998413
0.000000,5.598519,4.798731,3.998942
0.000000,3.399101,4.198889,4.998678
0.000000,3.998942,5.698493,7.398043
0.000000,4.598784,4.498810,4.398837
0.000000,6.398308,6.898176,7.398043
0.000000,6.798202,6.098387,5.398572
0.000000,2.999207,5.398572,7.797938
0.000000,2.799260,3.998942,5.198625
0.000000,3.798995,4.198889,4.598784
0.000000,7.997885,7.797938,7.597990
0.000000,4.798731,-20.794500,-46.387731
0.000000,2.799260,4.698757,6.598255
0.000000,3.399101,4.498810,5.598519
0.000000,5.798466,5.698493,5.598519
0.000000,6.398308,-4.998678,-16.395664
0.000000,6.798202,2.999207,-0.799788
0.000000,7.597990,-14.896060,-37.390111
0.000000,5.398572,-3.699022,-12.796615
0.000000,3.599048,9.497488,15.395928
0.000000,7.597990,7.897911,8.197832
0.000000,5.998413,4.598784,3.199154
0.000000,6.998149,-4.298863,-15.595875
0.000000,4.598784,5.198625,5.798466
0.000000,0.399894,2.699286,4.998678
0.000000,7.597990,2.999207,-1.599577
0.000000,4.798731,3.599048,2.399365
0.000000,3.798995,4.498810,5.198625
0.000000,5.198625,3.898969,2.599313
0.000000,6.398308,5.798466,5.198625
0.000000,4.398837,2.999207,1.599577
0.000000,1.799524,-3.199154,-8.197832
0.000000,2.999207,4.898704,6.798202
0.000000,7.398043,5.898440,4.398837
0.000000,3.399101,3.898969,4.398837
0.000000,3.798241,-4.897732,-13.593704
0.000000,7.796389,6.496991,5.197593
0.000000,3.798241,5.897269,7.996296
0.000000,7.396574,6.696898,5.997222
0.000000,5.797315,6.097176,6.397037
0.000000,3.998148,4.298009,4.597870
0.000000,3.798241,5.197593,6.596944
0.000000,4.198056,4.897732,5.597407
0.000000,6.996759,7.396574,7.796389
0.000000,7.596482,6.696898,5.797315
0.000000,5.797315,5.897269,5.997222
0.000000,3.198519,5.397500,7.596482
0.000000,5.597407,5.497454,5.397500
0.000000,2.998611,0.899583,-1.199444
0.000000,4.997685,5.497454,5.997222
0.000000,4.397963,4.997685,5.597407
0.000000,5.197593,5.597407,5.997222
0.000000,6.197130,3.298472,0.399815
0.000000,3.998148,5.597407,7.196667
0.000000,5.397500,5.497454,5.597407
0.000000,1.999074,3.998148,5.997222
0.000000,3.798241,4.397963,4.997685
0.000000,4.397963,4.797778,5.197593
0.000000,4.997685,6.197130,7.396574
0.000000,4.597870,4.098102,3.598333
0.000000,1.399352,4.098102,6.796852
0.000000,3.798241,4.397963,4.997685
0.000000,5.197593,-14.393333,-33.984259
0.000000,8.995833,6.996759,4.997685
0.000000,3.798241,4.897732,5.997222
0.000000,4.198056,5.597407,6.996759
0.000000,3.198519,4.797778,6.397037
0.000000,3.998148,4.298009,4.597870
0.000000,2.598796,4.098102,5.597407
0.000000,3.998148,4.298009,4.597870
0.000000,3.598333,4.497917,5.397500
0.000000,1.999074,4.597870,7.196667
0.000000,3.798241,4.797778,5.797315
0.000000,4.397963,4.797778,5.197593
0.000000,5.597407,5.897269,6.197130
0.000000,5.597407,6.596944,7.596482
0.000000,7.196667,6.397037,5.597407
0.000000,7.396574,6.297083,5.197593
0.000000,3.198519,4.997685,6.796852
0.000000,5.397500,5.697361,5.997222
0.000000,4.198056,4.997685,5.797315
0.000000,6.796852,7.296620,7.796389
0.000000,3.598333,5.097639,6.596944
0.000000,3.398426,3.998148,4.597870
0.000000,3.798241,2.798704,1.799167
0.000000,6.397037,6.397037,6.397037
0.000000,5.397500,9.595556,13.793611
0.000000,8.396111,7.196667,5.997222
0.000000,3.998148,4.298009,4.597870
0.000000,4.397963,-11.394722,-27.187408
0.000000,7.596482,-3.598333,-14.793148
0.000000,4.198056,4.697824,5.197593
0.000000,5.997222,6.496991,6.996759
