cap,bottom,center,top
0.000000,9.409835,23.724797,38.039759
0.000000,5.605859,5.806068,6.006278
0.000000,7.007324,5.405650,3.803976
0.000000,7.808161,7.407743,7.007324
0.000000,2.602720,4.404604,6.206487
0.000000,1.001046,16.016741,31.032435
0.000000,7.407743,-0.300314,-8.008370
0.000000,2.802930,5.105336,7.407743
0.000000,5.405650,6.206487,7.007324
0.000000,5.205441,5.806068,6.406696
0.000000,1.601674,3.503662,5.405650
0.000000,5.806068,6.206487,6.606905
0.000000,7.607952,6.406696,5.205441
0.000000,6.206487,5.305545,4.404604
0.000000,10.010463,8.608998,7.207533
0.000000,3.603767,4.604813,5.605859
0.000000,6.006278,3.803976,1.601674
0.000000,3.003139,4.404604,5.806068
0.000000,6.206487,0.300314,-5.605859
0.000000,3.803976,3.203348,2.602720
0.000000,5.806068,6.206487,6.606905
0.000000,3.003139,5.005231,7.007324
0.000000,2.402511,4.004185,5.605859
0.000000,2.602720,4.504708,6.406696
0.000000,4.204394,2.602720,1.001046
0.000000,2.402511,5.005231,7.607952
0.000000,6.206487,6.606905,7.007324
0.000000,3.603767,4.905127,6.206487
0.000000,6.206487,18.219042,30.231598
0.000000,5.605859,5.705964,5.806068
0.000000,5.405650,6.907219,8.408789
0.000000,2.602720,4.604813,6.606905
0.000000,7.407743,9.209626,11.011509
0.000000,7.007324,6.606905,6.206487
0.000000,5.005231,5.305545,5.605859
0.000000,5.005231,6.406696,7.808161
0.000000,1.601674,-25.026157,-51.653988
0.000000,2.402511,-7.107429,-16.617368
0.000000,2.402511,-26.227413,-54.857337
0.000000,7.407743,-2.002093,-11.411928
0.000000,4.004185,-14.915590,-33.835364
0.000000,2.202302,3.503662,4.805022
0.000000,3.403557,-23.724797,-50.853151
0.000000,-0.199904,2.798655,5.797215
0.000000,3.798175,5.097551,6.396926
0.000000,6.197022,6.896686,7.596350
0.000000,6.197022,6.296974,6.396926
0.000000,6.396926,6.097070,5.797215
0.000000,2.998559,4.197983,5.397407
0.000000,6.396926,5.697263,4.997599
0.000000,6.596830,6.296974,5.997119
0.000000,7.196542,6.296974,5.397407
0.000000,8.595870,7.296494,5.997119
0.000000,5.197503,6.197022,7.196542
0.000000,8.595870,6.796734,4.997599
0.000000,4.197983,55.673250,107.148517
0.000000,3.398367,4.397887,5.397407
0.000000,8.595870,-0.599712,-9.795294
0.000000,5.397407,5.397407,5.397407
0.000000,5.197503,5.897167,6.596830
0.000000,6.596830,4.397887,2.198943
0.000000,2.998559,5.097551,7.196542
0.000000,3.998079,3.198463,2.398847
0.000000,2.198943,7.596350,12.993757
0.000000,3.798175,5.297455,6.796734
0.000000,4.197983,5.097551,5.997119
0.000000,4.997599,6.496878,7.996158
0.000000,7.596350,7.896206,8.196062
0.000000,6.596830,6.496878,6.396926
0.000000,4.197983,3.498319,2.798655
0.000000,5.797215,5.297455,4.797695
0.000000,5.197503,5.097551,4.997599
0.000000,2.398847,5.197503,7.996158
0.000000,5.597311,5.197503,4.797695
0.000000,2.798655,3.198463,3.598271
0.000000,1.999040,3.998079,5.997119
