0,6,6,6,6,6
0,0.44587,0.42096,0.43009,0.39605,0.40435
0.1,0.47576,0.45002,0.45749,0.42345,0.43673
0.2,0.50232,0.4824,0.48572,0.45168,0.46496
0.3,0.50232,0.51063,0.48572,0.48157,0.46496
0.4,0.52806,0.51063,0.51146,0.50897,0.52225
0.5,0.55546,0.53886,0.5372,0.53637,0.52225
0.6,0.58369,0.5646,0.5372,0.53637,0.54799
0.7,0.58369,0.5646,0.56377,0.56294,0.57456
0.8,0.61109,0.59117,0.592,0.56294,0.57456
0.9,0.636,0.61607,0.592,0.59034,0.60113
1,0.636,0.64181,0.61857,0.59034,0.60113
1.1,0.66091,0.64181,0.61857,0.61857,0.62936
1.2,0.66091,0.66921,0.6443,0.61857,0.62936
1.3,0.66091,0.69495,0.67253,0.61857,0.6551
1.4,0.68582,0.69495,0.67253,0.64513,0.6551
1.5,0.68582,0.72152,0.70076,0.64513,0.68167
1.6,0.71156,0.72152,0.70076,0.66838,0.68167
1.7,0.71156,0.74892,0.70076,0.66838,0.70824
1.8,0.73896,0.77964,0.72733,0.66838,0.70824
1.9,0.73896,0.77964,0.72733,0.69661,0.70824
2,0.7647,0.77964,0.72733,0.69661,0.73315
2.1,0.7647,0.80704,0.75224,0.69661,0.73315
2.2,0.7647,0.80704,0.75224,0.72235,0.75805
2.3,0.79376,0.80704,0.75224,0.72235,0.75805
2.4,0.79376,0.83361,0.75224,0.72235,0.75805
2.5,0.79376,0.83361,0.77881,0.72235,0.78545
2.6,0.82199,0.83361,0.77881,0.74726,0.78545
2.7,0.82199,0.83361,0.77881,0.74726,0.78545
2.8,0.82199,0.85769,0.77881,0.74726,0.81285
2.9,0.82199,0.85769,0.80455,0.77466,0.81285
3,0.84773,0.85769,0.80455,0.77466,0.81285
3.1,0.84773,0.85769,0.80455,0.77466,0.81285
3.2,0.84773,0.85769,0.80455,0.77466,0.8361
3.3,0.84773,0.88509,0.82946,0.77466,0.8361
3.4,0.84773,0.88509,0.82946,0.79791,0.8361
3.5,0.87429,0.88509,0.82946,0.79791,0.8361
3.6,0.87429,0.88509,0.82946,0.79791,0.86267
3.7,0.87429,0.88509,0.8552,0.79791,0.86267
3.8,0.87429,0.91166,0.8552,0.79791,0.86267
3.9,0.87429,0.91166,0.8552,0.82282,0.86267
4,0.87429,0.91166,0.8552,0.82282,0.88841
4.1,0.87429,0.91166,0.8552,0.82282,0.88841
4.2,0.90086,0.91166,0.88011,0.82282,0.88841
4.3,0.90086,0.91166,0.88011,0.84939,0.88841
4.4,0.90086,0.93657,0.88011,0.84939,0.91332
4.5,0.90086,0.93657,0.88011,0.84939,0.91332
4.6,0.90086,0.93657,0.90501,0.84939,0.91332
4.7,0.90086,0.93657,0.90501,0.84939,0.91332
4.8,0.90086,0.93657,0.90501,0.87512,0.93823
4.9,0.9266,0.93657,0.90501,0.87512,0.93823
5,0.9266,0.93657,0.90501,0.87512,0.93823
5.1,0.9266,0.93657,0.93075,0.87512,0.96397
5.2,0.9266,0.96147,0.93075,0.87512,0.96397
5.3,0.9266,0.96147,0.93075,0.87512,0.96397
5.4,0.9266,0.96147,0.93075,0.90003,0.96397
5.5,0.9266,0.96147,0.93075,0.90003,0.96397
5.6,0.95151,0.96147,0.95649,0.90003,0.98887
5.7,0.95151,0.96147,0.95649,0.90003,0.98887
5.8,0.95151,0.96147,0.95649,0.90003,0.98887
5.9,0.95151,0.96147,0.95649,0.92494,0.98887
6,0.95151,0.98638,0.9814,0.92494,0.98887
6.1,0.95151,0.98638,0.9814,0.92494,0.98887
6.2,0.95151,0.98638,0.9814,0.92494,1.0138
6.3,0.95151,0.98638,0.9814,0.92494,1.0138
6.4,0.97642,0.98638,1.0071,0.95151,1.0138
6.5,0.97642,0.98638,1.0071,0.95151,1.0138
6.6,0.97642,0.98638,1.0071,0.95151,1.0387
6.7,0.97642,1.0121,1.0071,0.95151,1.0387
6.8,0.97642,1.0121,1.0071,0.95151,1.0387
6.9,0.97642,1.0121,1.0071,0.95151,1.0387
7,0.97642,1.0121,1.032,0.95151,1.0387
7.1,0.97642,1.0121,1.032,0.97725,1.0636
7.2,0.99967,1.0121,1.032,0.97725,1.0636
7.3,0.99967,1.0121,1.032,0.97725,1.0636
7.4,0.99967,1.0121,1.032,0.97725,1.0636
7.5,0.99967,1.037,1.032,0.97725,1.086
7.6,0.99967,1.037,1.032,0.97725,1.086
7.7,0.99967,1.037,1.0553,0.97725,1.086
7.8,0.99967,1.037,1.0553,0.97725,1.086
7.9,0.99967,1.037,1.0553,1.003,1.086
8,0.99967,1.037,1.0553,1.003,1.1109
8.1,1.0254,1.037,1.0553,1.003,1.1109
8.2,1.0254,1.037,1.0553,1.003,1.1109
8.3,1.0254,1.037,1.081,1.003,1.1109
8.4,1.0254,1.037,1.081,1.003,1.1109
8.5,1.0254,1.0628,1.081,1.003,1.1375
8.6,1.0254,1.0628,1.081,1.003,1.1375
8.7,1.0254,1.0628,1.081,1.003,1.1375
8.8,1.0254,1.0628,1.081,1.003,1.1375
8.9,1.0503,1.0628,1.1026,1.0279,1.1375
9,1.0503,1.0628,1.1026,1.0279,1.1375
9.1,1.0503,1.0628,1.1026,1.0279,1.1632
9.2,1.0503,1.0628,1.1026,1.0279,1.1632
9.3,1.0503,1.0628,1.1026,1.0279,1.1632
9.4,1.0503,1.0628,1.1026,1.0279,1.1632
9.5,1.0503,1.0628,1.1026,1.0279,1.1632
9.6,1.0503,1.0877,1.1275,1.0279,1.1873
9.7,1.0503,1.0877,1.1275,1.0279,1.1873
9.8,1.0503,1.0877,1.1275,1.0279,1.1873
9.9,1.0752,1.0877,1.1275,1.0279,1.1873
10,1.0752,1.0877,1.1275,1.0528,1.1873
10.1,1.0752,1.0877,1.1275,1.0528,1.1873
10.2,1.0752,1.0877,1.1275,1.0528,1.2122
10.3,1.0752,1.0877,1.1275,1.0528,1.2122
10.4,1.0752,1.0877,1.1533,1.0528,1.2122
10.5,1.0752,1.0877,1.1533,1.0528,1.2122
10.6,1.0752,1.1126,1.1533,1.0528,1.2122
10.7,1.1001,1.1126,1.1533,1.0528,1.2122
10.8,1.1001,1.1126,1.1533,1.0777,1.2122
10.9,1.1001,1.1126,1.1533,1.0777,1.2122
11,1.1001,1.1126,1.1533,1.0777,1.238
11.1,1.1001,1.1126,1.1533,1.0777,1.238
11.2,1.1001,1.1126,1.1533,1.0777,1.238
11.3,1.1001,1.1126,1.1782,1.0777,1.238
11.4,1.1001,1.1126,1.1782,1.0777,1.238
11.5,1.1001,1.1126,1.1782,1.0777,1.238
11.6,1.125,1.1126,1.1782,1.1026,1.238
11.7,1.125,1.1383,1.1782,1.1026,1.238
11.8,1.125,1.1383,1.1782,1.1026,1.238
11.9,1.125,1.1383,1.1782,1.1026,1.2629
12,1.125,1.1383,1.2039,1.1026,1.2629
12.1,1.125,1.1383,1.2039,1.1026,1.2629
12.2,1.125,1.1383,1.2039,1.1026,1.2629
12.3,1.125,1.1383,1.2039,1.1026,1.2629
12.4,1.15,1.1383,1.2039,1.1259,1.2629
12.5,1.15,1.1383,1.2039,1.1259,1.2629
12.6,1.15,1.1632,1.2039,1.1259,1.2629
12.7,1.15,1.1632,1.2039,1.1259,1.2629
12.8,1.15,1.1632,1.2288,1.1259,1.2869
12.9,1.15,1.1632,1.2288,1.1259,1.2869
13,1.15,1.1632,1.2288,1.1259,1.2869
13.1,1.15,1.1632,1.2288,1.1259,1.2869
13.2,1.15,1.1632,1.2288,1.1508,1.2869
13.3,1.1749,1.1632,1.2288,1.1508,1.2869
13.4,1.1749,1.1881,1.2288,1.1508,1.2869
13.5,1.1749,1.1881,1.2288,1.1508,1.2869
13.6,1.1749,1.1881,1.2288,1.1508,1.3119
13.7,1.1749,1.1881,1.2288,1.1508,1.3119
13.8,1.1749,1.1881,1.2288,1.1508,1.3119
13.9,1.1749,1.1881,1.2521,1.1508,1.3119
14,1.1749,1.1881,1.2521,1.1508,1.3119
