0,6,6
0,0.3811,0.38774
0.1,0.3811,0.38774
0.2,0.3811,0.44005
0.3,0.43092,0.44005
0.4,0.43092,0.44005
0.5,0.43092,0.44005
0.6,0.43092,0.49236
0.7,0.43092,0.49236
0.8,0.47908,0.49236
0.9,0.47908,0.49236
1,0.47908,0.49236
1.1,0.47908,0.54135
1.2,0.47908,0.54135
1.3,0.47908,0.54135
1.4,0.5264,0.54135
1.5,0.5264,0.54135
1.6,0.5264,0.59117
1.7,0.5264,0.59117
1.8,0.5264,0.59117
1.9,0.5264,0.59117
2,0.57373,0.59117
2.1,0.57373,0.59117
2.2,0.57373,0.63849
2.3,0.57373,0.63849
2.4,0.57373,0.63849
2.5,0.57373,0.63849
2.6,0.62189,0.63849
2.7,0.62189,0.63849
2.8,0.62189,0.68665
2.9,0.62189,0.68665
3,0.62189,0.68665
3.1,0.62189,0.68665
3.2,0.67087,0.68665
3.3,0.67087,0.68665
3.4,0.67087,0.68665
3.5,0.67087,0.73564
3.6,0.67087,0.73564
3.7,0.67087,0.73564
3.8,0.71903,0.73564
3.9,0.71903,0.73564
4,0.71903,0.73564
4.1,0.71903,0.73564
4.2,0.71903,0.78379
4.3,0.76719,0.78379
4.4,0.76719,0.78379
4.5,0.76719,0.78379
4.6,0.76719,0.78379
4.7,0.76719,0.78379
4.8,0.76719,0.83112
4.9,0.817,0.83112
5,0.817,0.83112
5.1,0.817,0.83112
5.2,0.817,0.83112
5.3,0.817,0.83112
5.4,0.817,0.87845
5.5,0.86765,0.87845
5.6,0.86765,0.87845
5.7,0.86765,0.87845
5.8,0.86765,0.87845
5.9,0.86765,0.87845
6,0.86765,0.9266
6.1,0.86765,0.9266
6.2,0.91581,0.9266
6.3,0.91581,0.9266
6.4,0.91581,0.9266
6.5,0.91581,0.9266
6.6,0.91581,0.9266
6.7,0.91581,0.9731
6.8,0.91581,0.9731
6.9,0.91581,0.9731
7,0.96397,0.9731
7.1,0.96397,0.9731
7.2,0.96397,0.9731
7.3,0.96397,1.0196
7.4,0.96397,1.0196
7.5,0.96397,1.0196
7.6,1.0121,1.0196
7.7,1.0121,1.0196
7.8,1.0121,1.0196
7.9,1.0121,1.0196
8,1.0121,1.0678
8.1,1.0121,1.0678
8.2,1.0594,1.0678
8.3,1.0594,1.0678
8.4,1.0594,1.0678
8.5,1.0594,1.0678
8.6,1.0594,1.0678
8.7,1.1035,1.0678
8.8,1.1035,1.1167
8.9,1.1035,1.1167
9,1.1035,1.1167
9.1,1.1035,1.1167
9.2,1.1516,1.1167
9.3,1.1516,1.1167
9.4,1.1516,1.1167
9.5,1.1516,1.1167
9.6,1.1516,1.1649
9.7,1.1516,1.1649
9.8,1.1989,1.1649
9.9,1.1989,1.1649
10,1.1989,1.1649
10.1,1.1989,1.1649
10.2,1.1989,1.1649
10.3,1.2496,1.2155
10.4,1.2496,1.2155
10.5,1.2496,1.2155
10.6,1.2496,1.2155
10.7,1.2496,1.2155
10.8,1.2496,1.2155
10.9,1.2496,1.2155
11,1.2986,1.2155
11.1,1.2986,1.2637
11.2,1.2986,1.2637
11.3,1.2986,1.2637
11.4,1.2986,1.2637
11.5,1.2986,1.2637
11.6,1.3459,1.2637
11.7,1.3459,1.2637
11.8,1.3459,1.2637
11.9,1.3459,1.2637
12,1.3459,1.3135
12.1,1.3941,1.3135
12.2,1.3941,1.3135
12.3,1.3941,1.3135
12.4,1.3941,1.3135
12.5,1.3941,1.3135
12.6,1.3941,1.3135
12.7,1.3941,1.3135
12.8,1.4414,1.3135
12.9,1.4414,1.3584
13,1.4414,1.3584
13.1,1.4414,1.3584
13.2,1.4414,1.3584
13.3,1.4414,1.3584
13.4,1.4414,1.3584
13.5,1.4862,1.3584
13.6,1.4862,1.3584
13.7,1.4862,1.3584
13.8,1.4862,1.3584
13.9,1.4862,1.4032
14,1.5335,1.4032
14.1,1.5335,1.4032
14.2,1.5335,1.4032
14.3,1.5335,1.4032
14.4,1.5335,1.4032
14.5,1.5335,1.4032
14.6,1.5335,1.4032
14.7,1.5825,1.4032
14.8,1.5825,1.4032
14.9,1.5825,1.4032
15,1.5825,1.4522
15.1,1.5825,1.4522
15.2,1.5825,1.4522
15.3,1.5825,1.4522
15.4,1.5825,1.4522
15.5,1.6274,1.4522
15.6,1.6274,1.4522
15.7,1.6274,1.4522
15.8,1.6274,1.4522
15.9,1.6274,1.4522
16,1.6274,1.4522
16.1,1.6274,1.4987
16.2,1.6764,1.4987
16.3,1.6764,1.4987
16.4,1.6764,1.4987
16.5,1.6764,1.4987
16.6,1.6764,1.4987
16.7,1.6764,1.4987
16.8,1.6764,1.4987
16.9,1.7162,1.4987
17,1.7162,1.4987
17.1,1.7162,1.4987
17.2,1.7162,1.4987
17.3,1.7162,1.546
17.4,1.7162,1.546
17.5,1.7162,1.546
17.6,1.7162,1.546
17.7,1.7162,1.546
17.8,1.766,1.546
17.9,1.766,1.546
18,1.766,1.546
18.1,1.766,1.546
18.2,1.766,1.546
18.3,1.766,1.546
18.4,1.766,1.546
18.5,1.766,1.5942
18.6,1.766,1.5942
18.7,1.766,1.5942
18.8,1.766,1.5942
18.9,1.766,1.5942
19,1.8109,1.5942
19.1,1.8109,1.5942
19.2,1.8109,1.5942
19.3,1.8109,1.5942
19.4,1.8109,1.5942
19.5,1.8109,1.6415
19.6,1.8109,1.6415
19.7,1.8109,1.6415
19.8,1.8109,1.6415
19.9,1.8109,1.6415
20,1.8109,1.6415
20.1,1.8109,1.6415
20.2,1.8109,1.6415
20.3,1.8109,1.6888
20.4,1.8109,1.6888
20.5,1.8109,1.6888
20.6,1.8574,1.6888
20.7,1.8574,1.6888
20.8,1.8574,1.6888
20.9,1.8574,1.6888
21,1.8574,1.737
21.1,1.8574,1.737
21.2,1.8574,1.737
21.3,1.8574,1.737
21.4,1.8574,1.737
21.5,1.8574,1.737
21.6,1.8574,1.737
21.7,1.8574,1.737
21.8,1.8574,1.786
21.9,1.8574,1.786
22,1.8574,1.786
22.1,1.8574,1.786
22.2,1.8574,1.786
22.3,1.8574,1.786
22.4,1.9047,1.786
22.5,1.9047,1.786
22.6,1.9047,1.8349
22.7,1.9047,1.8349
22.8,1.9047,1.8349
22.9,1.9047,1.8349
23,1.9047,1.8349
23.1,1.9047,1.8349
23.2,1.9047,1.8349
23.3,1.9047,1.8349
23.4,1.9047,1.8823
23.5,1.9047,1.8823
23.6,1.9047,1.8823
23.7,1.9047,1.8823
23.8,1.9047,1.8823
23.9,1.9047,1.8823
24,1.9047,1.8823
24.1,1.9047,1.9296
24.2,1.9528,1.9296
24.3,1.9528,1.9296
24.4,1.9528,1.9296
24.5,1.9528,1.9296
24.6,1.9528,1.9296
24.7,1.9528,1.9769
24.8,1.9528,1.9769
24.9,1.9528,1.9769
25,1.9528,1.9769
25.1,1.9528,1.9769
25.2,1.9528,1.9769
25.3,1.9528,1.9769
25.4,1.9528,2.0226
25.5,1.9528,2.0226
25.6,1.9993,2.0226
25.7,1.9993,2.0226
25.8,1.9993,2.0226
25.9,1.9993,2.0226
26,1.9993,2.0226
26.1,1.9993,2.0707
26.2,1.9993,2.0707
26.3,1.9993,2.0707
26.4,1.9993,2.0707
26.5,1.9993,2.0707
26.6,1.9993,2.0707
26.7,1.9993,2.0707
26.8,1.9993,2.1164
26.9,1.9993,2.1164
27,1.9993,2.1164
27.1,2.045,2.1164
27.2,2.045,2.1164
27.3,2.045,2.1164
27.4,2.045,2.1164
27.5,2.045,2.1164
27.6,2.045,2.1621
27.7,2.045,2.1621
27.8,2.045,2.1621
27.9,2.045,2.1621
28,2.045,2.1621
28.1,2.045,2.1621
28.2,2.045,2.1621
28.3,2.045,2.1621
28.4,2.045,2.2061
28.5,2.045,2.2061
28.6,2.045,2.2061
28.7,2.045,2.2061
28.8,2.045,2.2061
28.9,2.0865,2.2061
29,2.0865,2.2061
29.1,2.0865,2.2542
29.2,2.0865,2.2542
29.3,2.0865,2.2542
29.4,2.0865,2.2542
29.5,2.0865,2.2542
29.6,2.0865,2.2542
29.7,2.0865,2.2542
29.8,2.0865,2.2542
29.9,2.0865,2.2542
30,2.0865,2.3024
30.1,2.0865,2.3024
30.2,2.0865,2.3024
30.3,2.0865,2.3024
30.4,2.0865,2.3024
30.5,2.1297,2.3024
30.6,2.1297,2.3024
30.7,2.1297,2.3024
30.8,2.1297,2.3024
30.9,2.1297,2.3024
31,2.1297,2.3024
31.1,2.1297,2.3497
31.2,2.1297,2.3497
31.3,2.1297,2.3497
31.4,2.1297,2.3497
31.5,2.1297,2.3497
31.6,2.1297,2.3497
31.7,2.1297,2.3497
31.8,2.1297,2.3497
31.9,2.1297,2.3497
32,2.1754,2.3497
