0,6,6,6,6,6
0,0.32796,0.30389,0.34374,0.29475,0.3263
0.1,0.39107,0.37197,0.40186,0.35702,0.39439
0.2,0.45334,0.43673,0.48738,0.44088,0.47742
0.3,0.51478,0.52723,0.54716,0.50232,0.55546
0.4,0.59615,0.58784,0.61857,0.56626,0.6194
0.5,0.66174,0.65178,0.68499,0.60611,0.68582
0.6,0.72982,0.71322,0.78047,0.67087,0.77798
0.7,0.79542,0.78794,0.84689,0.73979,0.83776
0.8,0.86682,0.86018,0.91249,0.77964,0.90751
0.9,0.94238,0.96147,1.0096,0.84689,0.97808
1,1.0179,1.0304,1.0578,0.92328,1.0453
1.1,1.0935,1.0777,1.1583,0.9922,1.1201
1.2,1.1682,1.1516,1.2288,1.0445,1.1981
1.3,1.2454,1.2297,1.3094,1.15,1.2737
1.4,1.2953,1.311,1.3932,1.2064,1.3509
1.5,1.37,1.3882,1.4713,1.2811,1.4298
1.6,1.4489,1.4721,1.5203,1.36,1.5178
1.7,1.5012,1.5443,1.6299,1.4356,1.5942
1.8,1.5734,1.6265,1.717,1.4895,1.6705
1.9,1.6548,1.7104,1.7926,1.5742,1.7228
2,1.7403,1.7893,1.874,1.6581,1.8034
2.1,1.8167,1.8657,1.9296,1.7411,1.8648
2.2,1.9047,1.9213,2.0193,1.8291,1.9412
2.3,1.9902,2.0101,2.0691,1.9146,2.0284
2.4,2.079,2.089,2.1604,1.9736,2.1106
2.5,2.1679,2.1695,2.2418,2.0608,2.1679
2.6,2.2277,2.2592,2.3331,2.1513,2.2551
2.7,2.3182,2.3489,2.3921,2.2086,2.3124
2.8,2.3813,2.4062,2.4776,2.2949,2.3979
2.9,2.4751,2.5008,2.5706,2.3829,2.4884
3,2.5374,2.5614,2.6312,2.4444,2.5731
3.1,2.6237,2.6519,2.7209,2.539,2.6345
3.2,2.7184,2.7416,2.818,2.603,2.6918
3.3,2.779,2.8363,2.8794,2.6594,2.7798
3.4,2.872,2.896,2.9675,2.7209,2.8354
3.5,2.9301,2.9558,3.0289,2.8138,2.8985
3.6,2.9841,3.043,3.0928,2.8736,2.955
3.7,3.0712,3.102,3.1576,2.9351,3.0455
3.8,3.1318,3.1626,3.219,2.9965,3.1053
3.9,3.2033,3.2265,3.278,3.0596,3.1991
4,3.2597,3.2871,3.3436,3.1601,3.2639
4.1,3.3245,3.3519,3.4034,3.2207,3.3295
4.2,3.415,3.444,3.4997,3.2846,3.4133
4.3,3.4831,3.5071,3.5287,3.3461,3.4465
4.4,3.5163,3.5719,3.5927,3.4125,3.5163
4.5,3.5819,3.6375,3.6599,3.4681,3.5761
4.6,3.6392,3.6964,3.7147,3.5221,3.6715
4.7,3.6989,3.7612,3.7795,3.5893,3.7355
4.8,3.7637,3.8276,3.8476,3.6583,3.7703
4.9,3.8575,3.8584,3.919,3.6898,3.8301
5,3.8907,3.9264,3.9829,3.7512,3.8949
5.1,3.9538,3.9854,4.0435,3.8135,3.9613
5.2,4.0244,4.0186,4.0742,3.8783,3.992
5.3,4.056,4.0842,4.1373,3.9406,4.0551
5.4,4.1232,4.1199,4.1689,4.0045,4.0892
5.5,4.1548,4.1531,4.232,4.0684,4.1506
5.6,4.2187,4.2079,4.2652,4.1,4.1805
5.7,4.2527,4.2444,4.3291,4.173,4.2129
5.8,4.2851,4.3034,4.3598,4.237,4.2428
5.9,4.3557,4.3366,4.4213,4.2727,4.305
6,4.3881,4.3657,4.4545,4.3341,4.3383
6.1,4.4213,4.3989,4.5135,4.3955,4.3715
