0,6,6,6
0,0.44088,0.4824,0.5098
0.1,0.44088,0.4824,0.5098
0.2,0.69246,0.73564,0.76054
0.3,0.69246,0.73564,0.76054
0.4,0.9374,0.97974,1.013
0.5,0.9374,0.97974,1.013
0.6,1.184,1.2297,1.2562
0.7,1.184,1.2297,1.2562
0.8,1.4347,1.4605,1.5045
0.9,1.4347,1.4605,1.5045
1,1.673,1.4605,1.7345
1.1,1.673,1.7054,1.7345
1.2,1.673,1.7054,1.7345
1.3,1.9097,1.9379,1.9777
1.4,1.9097,1.9379,1.9777
1.5,2.138,1.9379,1.9777
1.6,2.138,2.1862,2.2052
1.7,2.138,2.1862,2.2052
1.8,2.3597,2.1862,2.422
1.9,2.3597,2.4178,2.422
2,2.5897,2.4178,2.422
2.1,2.5897,2.4178,2.6511
2.2,2.5897,2.6627,2.6511
2.3,2.8064,2.6627,2.6511
2.4,2.8064,2.6627,2.8761
2.5,2.8064,2.8695,2.8761
2.6,3.0264,2.8695,2.8761
2.7,3.0264,2.8695,3.087
2.8,3.0264,2.8695,3.087
2.9,3.2431,3.0746,3.087
3,3.2431,3.0746,3.2946
3.1,3.2431,3.0746,3.2946
3.2,3.4623,3.0746,3.2946
3.3,3.4623,3.2863,3.2946
3.4,3.4623,3.2863,3.503
3.5,3.6657,3.2863,3.503
3.6,3.6657,3.2863,3.503
3.7,3.6657,3.5046,3.7064
3.8,3.6657,3.5046,3.7064
3.9,3.8658,3.5046,3.7064
4,3.8658,3.5046,3.7064
4.1,3.8658,3.7139,3.9264
4.2,4.0701,3.7139,3.9264
4.3,4.0701,3.7139,3.9264
4.4,4.0701,3.7139,3.9264
4.5,4.0701,3.9248,4.1224
4.6,4.2594,3.9248,4.1224
4.7,4.2594,3.9248,4.1224
4.8,4.2594,3.9248,4.1224
4.9,4.2594,3.9248,4.1224
5,4.2594,4.1249,4.2984
5.1,4.4271,4.1249,4.2984
5.2,4.4271,4.1249,4.2984
5.3,4.4271,4.1249,4.2984
5.4,4.4271,4.1249,4.4744
5.5,4.6222,4.1249,4.4744
5.6,4.6222,4.2918,4.4744
5.7,4.6222,4.2918,4.4744
5.8,4.6222,4.2918,4.4744
5.9,4.6222,4.2918,4.6778
6,4.7924,4.2918,4.6778
6.1,4.7924,4.2918,4.6778
6.2,4.7924,4.4578,4.6778
6.3,4.7924,4.4578,4.6778
6.4,4.7924,4.4578,4.6778
6.5,4.9743,4.4578,4.8696
6.6,4.9743,4.4578,4.8696
6.7,4.9743,4.4578,4.8696
6.8,4.9743,4.4578,4.8696
6.9,4.9743,4.6463,4.8696
7,4.9743,4.6463,4.8696
7.1,5.1229,4.6463,5.0216
7.2,5.1229,4.6463,5.0216
7.3,5.1229,4.6463,5.0216
7.4,5.1229,4.6463,5.0216
7.5,5.1229,4.7933,5.0216
7.6,5.1229,4.7933,5.0216
7.7,5.1229,4.7933,5.1636
7.8,5.2781,4.7933,5.1636
7.9,5.2781,4.7933,5.1636
8,5.2781,4.7933,5.1636
8.1,5.2781,4.7933,5.1636
8.2,5.2781,4.9444,5.1636
8.3,5.2781,4.9444,5.1636
8.4,5.2781,4.9444,5.3122
8.5,5.2781,4.9444,5.3122
8.6,5.396,4.9444,5.3122
8.7,5.396,4.9444,5.3122
8.8,5.396,4.9444,5.3122
8.9,5.396,4.9444,5.3122
9,5.396,5.0971,5.3122
9.1,5.396,5.0971,5.4334
9.2,5.396,5.0971,5.4334
9.3,5.396,5.0971,5.4334
9.4,5.396,5.0971,5.4334
9.5,5.5023,5.0971,5.4334
9.6,5.5023,5.0971,5.4334
9.7,5.5023,5.0971,5.4334
9.8,5.5023,5.2283,5.4334
9.9,5.5023,5.2283,5.533
10,5.5023,5.2283,5.533
10.1,5.5023,5.2283,5.533
10.2,5.5023,5.2283,5.533
10.3,5.5023,5.2283,5.533
10.4,5.5754,5.2283,5.533
10.5,5.5754,5.2283,5.533
10.6,5.5754,5.3338,5.533
10.7,5.5754,5.3338,5.533
10.8,5.5754,5.3338,5.6368
10.9,5.5754,5.3338,5.6368
11,5.5754,5.3338,5.6368
11.1,5.5754,5.3338,5.6368
11.2,5.5754,5.3338,5.6368
11.3,5.5754,5.3338,5.6368
11.4,5.5754,5.4525,5.6368
11.5,5.6534,5.4525,5.6368
11.6,5.6534,5.4525,5.6368
11.7,5.6534,5.4525,5.6368
11.8,5.6534,5.4525,5.7066
11.9,5.6534,5.4525,5.7066
12,5.6534,5.4525,5.7066
12.1,5.6534,5.4525,5.7066
12.2,5.6534,5.4525,5.7066
12.3,5.6534,5.5596,5.7066
12.4,5.6534,5.5596,5.7066
12.5,5.6534,5.5596,5.7066
12.6,5.6534,5.5596,5.7066
12.7,5.7273,5.5596,5.7066
12.8,5.7273,5.5596,5.7066
12.9,5.7273,5.5596,5.7605
13,5.7273,5.5596,5.7605
13.1,5.7273,5.5596,5.7605
13.2,5.7273,5.5596,5.7605
13.3,5.7273,5.6676,5.7605
13.4,5.7273,5.6676,5.7605
13.5,5.7273,5.6676,5.7605
13.6,5.7273,5.6676,5.7605
13.7,5.7273,5.6676,5.7605
13.8,5.7273,5.6676,5.7605
13.9,5.7838,5.6676,5.7605
14,5.7838,5.6676,5.7605
14.1,5.7838,5.6676,5.8095
14.2,5.7838,5.6676,5.8095
14.3,5.7838,5.6676,5.8095
14.4,5.7838,5.6676,5.8095
14.5,5.7838,5.7414,5.8095
14.6,5.7838,5.7414,5.8095
14.7,5.7838,5.7414,5.8095
14.8,5.7838,5.7414,5.8095
14.9,5.7838,5.7414,5.8095
15,5.7838,5.7414,5.8095
15.1,5.7838,5.7414,5.8095
15.2,5.8444,5.7414,5.8095
15.3,5.8444,5.7414,5.8095
15.4,5.8444,5.7414,5.8095
15.5,5.8444,5.7414,5.8527
15.6,5.8444,5.7414,5.8527
15.7,5.8444,5.7414,5.8527
15.8,5.8444,5.7414,5.8527
15.9,5.8444,5.8087,5.8527
16,5.8444,5.8087,5.8527
16.1,5.8444,5.8087,5.8527
16.2,5.8444,5.8087,5.8527
16.3,5.8444,5.8087,5.8527
