0,6,6,6
0,0.47991,0.47077,0.46413
0.1,0.47991,0.47077,0.46413
0.2,0.72401,0.73148,0.71737
0.3,0.72401,0.73148,0.71737
0.4,0.72401,0.73148,0.71737
0.5,0.72401,0.73148,0.71737
0.6,0.72401,0.98057,0.97725
0.7,0.97642,0.98057,0.97725
0.8,0.97642,0.98057,0.97725
0.9,0.97642,0.98057,0.97725
1,0.97642,1.2238,1.2247
1.1,1.2288,1.2238,1.2247
1.2,1.2288,1.2238,1.2247
1.3,1.2288,1.2238,1.2247
1.4,1.2288,1.458,1.2247
1.5,1.2288,1.458,1.4655
1.6,1.4754,1.458,1.4655
1.7,1.4754,1.458,1.4655
1.8,1.4754,1.458,1.4655
1.9,1.4754,1.6963,1.4655
2,1.4754,1.6963,1.7054
2.1,1.4754,1.6963,1.7054
2.2,1.7079,1.6963,1.7054
2.3,1.7079,1.6963,1.7054
2.4,1.7079,1.9279,1.7054
2.5,1.7079,1.9279,1.9313
2.6,1.7079,1.9279,1.9313
2.7,1.7079,1.9279,1.9313
2.8,1.9337,1.9279,1.9313
2.9,1.9337,1.9279,1.9313
3,1.9337,2.1704,1.9313
3.1,1.9337,2.1704,2.1745
3.2,1.9337,2.1704,2.1745
3.3,1.9337,2.1704,2.1745
3.4,1.9337,2.1704,2.1745
3.5,2.1471,2.1704,2.1745
3.6,2.1471,2.1704,2.1745
3.7,2.1471,2.3887,2.1745
3.8,2.1471,2.3887,2.4053
3.9,2.1471,2.3887,2.4053
4,2.1471,2.3887,2.4053
4.1,2.1471,2.3887,2.4053
4.2,2.3763,2.3887,2.4053
4.3,2.3763,2.3887,2.4053
4.4,2.3763,2.6113,2.4053
4.5,2.3763,2.6113,2.6262
4.6,2.3763,2.6113,2.6262
4.7,2.3763,2.6113,2.6262
4.8,2.3763,2.6113,2.6262
4.9,2.3763,2.6113,2.6262
5,2.5822,2.6113,2.6262
5.1,2.5822,2.6113,2.6262
5.2,2.5822,2.8114,2.6262
5.3,2.5822,2.8114,2.8313
5.4,2.5822,2.8114,2.8313
5.5,2.5822,2.8114,2.8313
5.6,2.5822,2.8114,2.8313
5.7,2.7831,2.8114,2.8313
5.8,2.7831,2.8114,2.8313
5.9,2.7831,3.0148,2.8313
6,2.7831,3.0148,2.8313
6.1,2.7831,3.0148,3.0214
6.2,2.7831,3.0148,3.0214
6.3,2.7831,3.0148,3.0214
6.4,2.9724,3.0148,3.0214
6.5,2.9724,3.0148,3.0214
6.6,2.9724,3.0148,3.0214
6.7,2.9724,3.2224,3.0214
6.8,2.9724,3.2224,3.0214
6.9,2.9724,3.2224,3.0214
7,2.9724,3.2224,3.0214
7.1,2.9724,3.2224,3.2107
7.2,2.9724,3.2224,3.2107
7.3,3.1709,3.2224,3.2107
7.4,3.1709,3.2224,3.2107
7.5,3.1709,3.2224,3.2107
7.6,3.1709,3.4183,3.2107
7.7,3.1709,3.4183,3.2107
7.8,3.1709,3.4183,3.2107
7.9,3.1709,3.4183,3.2107
8,3.1709,3.4183,3.3851
8.1,3.1709,3.4183,3.3851
8.2,3.1709,3.4183,3.3851
8.3,3.3419,3.4183,3.3851
8.4,3.3419,3.4183,3.3851
8.5,3.3419,3.5918,3.3851
8.6,3.3419,3.5918,3.3851
8.7,3.3419,3.5918,3.3851
8.8,3.3419,3.5918,3.3851
8.9,3.3419,3.5918,3.3851
9,3.3419,3.5918,3.3851
9.1,3.3419,3.5918,3.5719
9.2,3.5071,3.5918,3.5719
9.3,3.5071,3.5918,3.5719
9.4,3.5071,3.5918,3.5719
9.5,3.5071,3.7662,3.5719
9.6,3.5071,3.7662,3.5719
9.7,3.5071,3.7662,3.5719
9.8,3.5071,3.7662,3.5719
9.9,3.5071,3.7662,3.5719
10,3.6815,3.7662,3.5719
10.1,3.6815,3.7662,3.5719
10.2,3.6815,3.7662,3.7421
10.3,3.6815,3.7662,3.7421
10.4,3.6815,3.9322,3.7421
10.5,3.6815,3.9322,3.7421
10.6,3.6815,3.9322,3.7421
10.7,3.6815,3.9322,3.7421
10.8,3.6815,3.9322,3.7421
10.9,3.826,3.9322,3.7421
11,3.826,3.9322,3.7421
11.1,3.826,3.9322,3.7421
11.2,3.826,3.9322,3.7421
11.3,3.826,4.095,3.8965
11.4,3.826,4.095,3.8965
11.5,3.826,4.095,3.8965
11.6,3.826,4.095,3.8965
11.7,3.826,4.095,3.8965
11.8,3.826,4.095,3.8965
11.9,4.0003,4.095,3.8965
12,4.0003,4.095,3.8965
12.1,4.0003,4.095,3.8965
12.2,4.0003,4.095,3.8965
12.3,4.0003,4.2552,4.046
12.4,4.0003,4.2552,4.046
12.5,4.0003,4.2552,4.046
12.6,4.0003,4.2552,4.046
12.7,4.0003,4.2552,4.046
12.8,4.0003,4.2552,4.046
12.9,4.144,4.2552,4.046
13,4.144,4.2552,4.046
13.1,4.144,4.2552,4.046
13.2,4.144,4.2552,4.046
13.3,4.144,4.2552,4.2162
13.4,4.144,4.3748,4.2162
13.5,4.144,4.3748,4.2162
13.6,4.144,4.3748,4.2162
