0,6,6,6
0,0.46496,0.41847,0.44503
0.1,0.52391,0.47742,0.44503
0.2,0.52391,0.47742,0.50066
0.3,0.52391,0.53554,0.50066
0.4,0.58037,0.53554,0.5538
0.5,0.58037,0.53554,0.5538
0.6,0.63185,0.59117,0.5538
0.7,0.63185,0.59117,0.60694
0.8,0.63185,0.64347,0.60694
0.9,0.63185,0.64347,0.60694
1,0.68582,0.64347,0.65925
1.1,0.68582,0.64347,0.65925
1.2,0.68582,0.69578,0.65925
1.3,0.68582,0.69578,0.71239
1.4,0.73896,0.69578,0.71239
1.5,0.73896,0.69578,0.71239
1.6,0.73896,0.69578,0.71239
1.7,0.7921,0.75058,0.7647
1.8,0.7921,0.75058,0.7647
1.9,0.7921,0.75058,0.7647
2,0.7921,0.75058,0.7647
2.1,0.7921,0.75058,0.81783
2.2,0.84025,0.80289,0.81783
2.3,0.84025,0.80289,0.81783
2.4,0.84025,0.80289,0.81783
2.5,0.84025,0.80289,0.86682
2.6,0.84025,0.80289,0.86682
2.7,0.89256,0.80289,0.86682
2.8,0.89256,0.85603,0.86682
2.9,0.89256,0.85603,0.86682
3,0.89256,0.85603,0.91913
3.1,0.89256,0.85603,0.91913
3.2,0.89256,0.85603,0.91913
3.3,0.94487,0.85603,0.91913
3.4,0.94487,0.85603,0.91913
3.5,0.94487,0.85603,0.91913
3.6,0.94487,0.90585,0.96978
3.7,0.94487,0.90585,0.96978
3.8,0.94487,0.90585,0.96978
3.9,0.94487,0.90585,0.96978
4,0.99386,0.90585,0.96978
4.1,0.99386,0.90585,0.96978
4.2,0.99386,0.90585,1.0213
4.3,0.99386,0.90585,1.0213
4.4,0.99386,0.95649,1.0213
4.5,0.99386,0.95649,1.0213
4.6,0.99386,0.95649,1.0213
4.7,0.99386,0.95649,1.0213
4.8,1.042,0.95649,1.0213
4.9,1.042,0.95649,1.0213
5,1.042,0.95649,1.0711
5.1,1.042,1.0063,1.0711
5.2,1.042,1.0063,1.0711
5.3,1.042,1.0063,1.0711
