0,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,50.00
0,0.39,0.75,0.96,0.99,1.00,1.00,1.00,1.00,1.00,0.99
0,0.40,0.72,0.94,1.02,1.04,1.03,1.02,0.99,1.02,1.02
0,0.32,0.64,0.82,0.93,0.98,1.01,1.00,1.01,1.02,1.03
0,0.36,0.71,0.91,0.99,0.95,0.98,0.99,0.99,0.97,1.00
0,0.39,0.79,0.93,0.98,0.97,0.99,0.98,0.99,1.01,1.01
