0,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,50.00
0,0.33,0.62,0.82,0.92,0.97,0.97,0.97,0.99,1.00,1.00
0,0.26,0.49,0.63,0.71,0.78,0.83,0.87,0.90,0.92,0.94
0,0.30,0.55,0.68,0.82,0.86,0.90,0.92,0.94,0.97,0.98
0,0.33,0.60,0.75,0.85,0.90,0.96,0.98,1.01,1.00,1.00
0,0.33,0.56,0.70,0.79,0.88,0.94,0.96,0.97,0.98,0.99
