0,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,50.00
0,0.53,0.79,0.91,0.98,1.03,1.02,1.00,0.98,0.98,0.99
0,0.50,0.81,0.95,1.03,1.01,0.99,0.99,0.98,1.00,0.98
0,0.49,0.75,0.91,0.92,0.95,0.99,0.97,0.98,0.99,0.99
0,0.43,0.72,0.89,1.00,1.00,1.03,1.03,1.00,1.00,1.00
0,0.45,0.76,0.92,0.98,1.01,1.01,1.00,0.97,1.00,0.99
