0,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,50.00
0,0.43,0.69,0.84,0.94,0.96,0.99,1.01,1.01,1.03,1.00
0,0.45,0.71,0.85,0.89,0.92,1.00,0.99,0.99,0.99,0.99
0,0.48,0.81,0.95,0.97,0.99,1.00,1.01,1.01,1.00,1.01
0,0.50,0.83,0.96,0.98,0.97,0.99,0.97,0.97,0.97,0.99
0,0.47,0.77,0.94,0.97,0.98,0.95,0.99,1.01,1.01,1.02
