0,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,50.00
0,0.46,0.74,0.91,0.98,1.00,1.00,1.00,0.97,1.01,1.01
0,0.45,0.76,0.88,0.94,0.98,0.97,0.98,0.99,1.00,1.03
0,0.43,0.77,0.92,0.97,0.97,1.01,0.99,0.99,0.98,1.00
0,0.52,0.84,0.92,0.98,0.97,0.98,0.97,0.96,0.99,1.00
0,0.48,0.77,0.89,0.94,0.98,0.99,0.97,0.99,1.01,1.01
