0.000000,2.000000,3.000000,4.000000,5.000000,6.000000
0.023423,2.000000,3.000000,4.000000,5.000000,6.000000
0.046847,2.000000,3.000000,3.976015,4.974496,6.000000
0.070270,2.020704,3.000000,3.976015,4.974496,6.000000
0.093694,2.020704,3.000000,3.976015,4.948993,6.000000
0.117117,2.020704,3.000000,3.976015,4.948993,6.025826
0.140541,2.020704,3.025873,3.976015,4.923489,6.025826
0.163964,2.020704,3.025873,3.952031,4.923489,6.025826
0.187387,2.041408,3.025873,3.952031,4.897985,6.025826
0.210811,2.041408,3.025873,3.952031,4.872482,6.025826
0.234234,2.041408,3.025873,3.952031,4.872482,6.025826
0.257658,2.041408,3.025873,3.952031,4.846978,6.051653
0.281081,2.062112,3.025873,3.928046,4.846978,6.051653
0.304505,2.062112,3.025873,3.928046,4.821474,6.051653
0.327928,2.062112,3.025873,3.928046,4.795970,6.051653
0.351351,2.062112,3.025873,3.928046,4.795970,6.051653
0.374775,2.062112,3.025873,3.928046,4.770467,6.051653
0.398198,2.082816,3.025873,3.928046,4.770467,6.025826
0.421622,2.082816,3.025873,3.928046,4.744963,6.025826
0.445045,2.082816,3.025873,3.928046,4.744963,6.025826
0.468468,2.082816,3.025873,3.928046,4.719459,6.025826
0.491892,2.103520,3.025873,3.904061,4.719459,6.025826
0.515315,2.103520,3.025873,3.904061,4.693956,6.000000
0.538739,2.103520,3.025873,3.904061,4.693956,6.000000
0.562162,2.103520,3.000000,3.904061,4.693956,6.000000
0.585586,2.103520,3.000000,3.904061,4.693956,5.974174
0.609009,2.103520,3.000000,3.904061,4.668452,5.974174
0.632432,2.103520,3.000000,3.904061,4.668452,5.974174
0.655856,2.124224,2.974127,3.880077,4.668452,5.948347
0.679279,2.124224,2.974127,3.880077,4.668452,5.948347
0.702703,2.124224,2.974127,3.880077,4.642948,5.948347
0.726126,2.124224,2.974127,3.880077,4.642948,5.922521
0.749550,2.124224,2.974127,3.880077,4.642948,5.922521
0.772973,2.124224,2.948254,3.856092,4.642948,5.922521
0.796396,2.124224,2.948254,3.856092,4.642948,5.896694
0.819820,2.124224,2.948254,3.856092,4.642948,5.896694
0.843243,2.103520,2.948254,3.856092,4.642948,5.896694
0.866667,2.103520,2.922380,3.856092,4.617445,5.870868
0.890090,2.103520,2.922380,3.832107,4.617445,5.870868
0.913514,2.103520,2.922380,3.832107,4.617445,5.870868
0.936937,2.103520,2.922380,3.832107,4.617445,5.870868
0.960360,2.082816,2.922380,3.832107,4.591941,5.845041
0.983784,2.082816,2.896507,3.832107,4.591941,5.845041
1.007207,2.082816,2.896507,3.832107,4.591941,5.845041
1.030631,2.082816,2.896507,3.808123,4.566437,5.845041
1.054054,2.062112,2.896507,3.808123,4.566437,5.819215
1.077477,2.062112,2.896507,3.808123,4.566437,5.819215
1.100901,2.062112,2.896507,3.808123,4.540933,5.819215
1.124324,2.041408,2.870634,3.808123,4.515430,5.819215
1.147748,2.041408,2.870634,3.808123,4.515430,5.793388
1.171171,2.020704,2.870634,3.784138,4.489926,5.793388
1.194595,2.020704,2.870634,3.784138,4.464422,5.793388
1.218018,2.020704,2.870634,3.784138,4.438919,5.767562
1.241441,2.020704,2.870634,3.784138,4.438919,5.767562
1.264865,2.000000,2.844761,3.760154,4.413415,5.767562
1.288288,2.000000,2.844761,3.760154,4.387911,5.741736
1.311712,2.000000,2.844761,3.736169,4.362408,5.702996
1.335135,1.979296,2.844761,3.736169,4.362408,5.690083
1.358559,1.979296,2.844761,3.736169,4.336904,5.638430
1.381982,1.979296,2.818887,3.712184,4.311400,5.599690
1.405405,1.979296,2.818887,3.688200,4.311400,5.483471
1.428829,1.979296,2.818887,3.688200,4.285896,5.354339
1.452252,1.958592,2.818887,3.664215,4.285896,5.263946
1.475676,1.958592,2.818887,3.640230,4.260393,5.212293
1.499099,1.958592,2.818887,3.616246,4.260393,5.160640
1.522523,1.958592,2.818887,3.592261,4.234889,5.108988
1.545946,1.958592,2.818887,3.568276,4.234889,5.044421
1.569369,1.958592,2.793014,3.544292,4.209385,4.992769
1.592793,1.958592,2.793014,3.520307,4.183882,4.966942
1.616216,1.937888,2.793014,3.496322,4.183882,4.889463
1.639640,1.937888,2.793014,3.472338,4.158378,4.837810
1.663063,1.937888,2.793014,3.472338,4.132874,4.786157
1.686486,1.937888,2.793014,3.448353,4.107371,4.734504
1.709910,1.937888,2.793014,3.424368,4.081867,4.682851
1.733333,1.937888,2.793014,3.400384,4.056363,4.657025
1.756757,1.937888,2.793014,3.376399,4.030859,4.605372
1.780180,1.937888,2.793014,3.352414,4.005356,4.579545
1.803604,1.937888,2.767141,3.352414,3.979852,4.553719
1.827027,1.937888,2.767141,3.328430,3.928845,4.502066
1.850450,1.937888,2.767141,3.304445,3.903341,4.476240
1.873874,1.937888,2.767141,3.304445,3.852334,4.450413
1.897297,1.937888,2.767141,3.280461,3.826830,4.398760
1.920721,1.937888,2.741268,3.256476,3.801326,4.372934
1.944144,1.937888,2.741268,3.256476,3.775822,4.347107
1.967568,1.937888,2.741268,3.232491,3.775822,4.321281
1.990991,1.937888,2.741268,3.208507,3.750319,4.295455
2.014414,1.958592,2.715395,3.208507,3.724815,4.269628
2.037838,1.958592,2.715395,3.184522,3.699311,4.243802
2.061261,1.958592,2.715395,3.184522,3.673808,4.243802
2.084685,1.958592,2.715395,3.160537,3.648304,4.217975
2.108108,1.958592,2.689521,3.160537,3.622800,4.192149
2.131532,1.958592,2.689521,3.136553,3.597297,4.166322
2.154955,1.958592,2.689521,3.136553,3.571793,4.166322
2.178378,1.958592,2.689521,3.112568,3.546289,4.140496
2.201802,1.958592,2.663648,3.112568,3.520786,4.114669
2.225225,1.958592,2.663648,3.088583,3.495282,4.088843
2.248649,1.958592,2.663648,3.064599,3.469778,4.088843
2.272072,1.958592,2.663648,3.064599,3.444274,4.063017
2.295495,1.958592,2.663648,3.040614,3.418771,4.037190
2.318919,1.958592,2.663648,3.040614,3.393267,4.037190
2.342342,1.958592,2.663648,3.016629,3.393267,4.011364
2.365766,1.958592,2.663648,3.016629,3.367763,3.985537
2.389189,1.958592,2.637775,2.992645,3.342260,3.959711
2.412613,1.958592,2.637775,2.968660,3.342260,3.933884
2.436036,1.958592,2.637775,2.968660,3.316756,3.908058
2.459459,1.937888,2.637775,2.944675,3.291252,3.882231
2.482883,1.937888,2.637775,2.944675,3.291252,3.856405
2.506306,1.937888,2.637775,2.944675,3.265749,3.830579
2.529730,1.937888,2.637775,2.920691,3.265749,3.804752
2.553153,1.937888,2.611902,2.920691,3.240245,3.778926
2.576577,1.937888,2.611902,2.896706,3.214741,3.753099
2.600000,1.937888,2.611902,2.896706,3.214741,3.701446
2.623423,1.937888,2.611902,2.896706,3.189237,3.675620
2.646847,1.917184,2.586028,2.896706,3.163734,3.649793
2.670270,1.917184,2.586028,2.872721,3.163734,3.623967
2.693694,1.917184,2.560155,2.872721,3.138230,3.623967
2.717117,1.917184,2.560155,2.872721,3.112726,3.598140
2.740541,1.917184,2.534282,2.872721,3.087223,3.572314
2.763964,1.917184,2.534282,2.848737,3.061719,3.572314
2.787387,1.917184,2.508409,2.848737,3.010712,3.546488
2.810811,1.917184,2.508409,2.848737,2.985208,3.520661
2.834234,1.917184,2.482536,2.848737,2.934200,3.520661
2.857658,1.917184,2.482536,2.848737,2.908697,3.494835
2.881081,1.917184,2.456662,2.824752,2.857689,3.494835
2.904505,1.917184,2.456662,2.824752,2.806682,3.469008
2.927928,1.917184,2.430789,2.824752,2.781178,3.469008
2.951351,1.917184,2.430789,2.800768,2.755675,3.443182
2.974775,1.917184,2.404916,2.800768,2.730171,3.417355
2.998198,1.917184,2.404916,2.800768,2.704667,3.417355
3.021622,1.917184,2.379043,2.776783,2.679163,3.391529
3.045045,1.917184,2.379043,2.776783,2.653660,3.365702
3.068468,1.917184,2.353169,2.752798,2.628156,3.339876
3.091892,1.896480,2.353169,2.728814,2.628156,3.314050
3.115315,1.896480,2.353169,2.704829,2.602652,3.262397
3.138739,1.896480,2.327296,2.680844,2.577149,3.210744
3.162162,1.896480,2.327296,2.632875,2.577149,3.159091
3.185586,1.896480,2.301423,2.608890,2.551645,3.081612
3.209009,1.875776,2.301423,2.560921,2.526141,2.978306
3.232432,1.875776,2.301423,2.488967,2.526141,2.900826
3.255856,1.875776,2.275550,2.440998,2.500638,2.823347
3.279279,1.875776,2.275550,2.393028,2.475134,2.745868
3.302703,1.855072,2.275550,2.369044,2.475134,2.694215
3.326126,1.855072,2.249677,2.345059,2.449630,2.642562
3.349550,1.855072,2.249677,2.321075,2.424126,2.590909
3.372973,1.834369,2.223803,2.297090,2.424126,2.565083
3.396396,1.834369,2.223803,2.273105,2.398623,2.513430
3.419820,1.834369,2.223803,2.249121,2.373119,2.487603
3.443243,1.834369,2.223803,2.249121,2.373119,2.435950
3.466667,1.834369,2.197930,2.225136,2.347615,2.410124
3.490090,1.813665,2.197930,2.225136,2.322112,2.384298
3.513514,1.813665,2.197930,2.201151,2.322112,2.358471
3.536937,1.813665,2.172057,2.201151,2.296608,2.332645
3.560360,1.813665,2.172057,2.177167,2.271104,2.306818
3.583784,1.813665,2.172057,2.177167,2.271104,2.280992
3.607207,1.813665,2.146184,2.153182,2.245601,2.280992
3.630631,1.813665,2.146184,2.153182,2.220097,2.255165
3.654054,1.813665,2.146184,2.129197,2.220097,2.229339
3.677477,1.813665,2.120310,2.129197,2.194593,2.229339
3.700901,1.813665,2.120310,2.129197,2.194593,2.203512
3.724324,1.813665,2.094437,2.105213,2.169090,2.177686
3.747748,1.813665,2.094437,2.105213,2.143586,2.177686
3.771171,1.813665,2.094437,2.105213,2.143586,2.151860
3.794595,1.813665,2.068564,2.081228,2.118082,2.151860
3.818018,1.813665,2.068564,2.081228,2.092578,2.126033
3.841441,1.813665,2.042691,2.081228,2.067075,2.100207
3.864865,1.813665,2.042691,2.057243,2.041571,2.100207
3.888288,1.813665,2.042691,2.057243,2.016067,2.074380
3.911712,1.813665,2.016818,2.057243,1.990564,2.048554
3.935135,1.813665,2.016818,2.033259,1.965060,2.048554
3.958559,1.792961,1.990944,2.033259,1.939556,2.022727
3.981982,1.792961,1.990944,2.009274,1.914053,1.996901
4.005405,1.792961,1.965071,2.009274,1.888549,1.996901
4.028829,1.792961,1.965071,2.009274,1.837541,1.971074
4.052252,1.792961,1.965071,1.985289,1.812038,1.971074
4.075676,1.792961,1.939198,1.985289,1.786534,1.945248
4.099099,1.772257,1.939198,1.985289,1.735527,1.919421
4.122523,1.772257,1.939198,1.961305,1.710023,1.919421
4.145946,1.772257,1.913325,1.961305,1.684519,1.893595
4.169369,1.772257,1.913325,1.937320,1.659016,1.893595
4.192793,1.751553,1.887451,1.937320,1.633512,1.867769
4.216216,1.751553,1.887451,1.913335,1.633512,1.841942
4.239640,1.751553,1.887451,1.889351,1.608008,1.841942
4.263063,1.730849,1.861578,1.865366,1.582504,1.816116
4.286486,1.730849,1.861578,1.841382,1.582504,1.816116
4.309910,1.730849,1.861578,1.817397,1.557001,1.790289
4.333333,1.710145,1.835705,1.769428,1.557001,1.764463
4.356757,1.710145,1.835705,1.721458,1.531497,1.738636
4.380180,1.710145,1.835705,1.673489,1.531497,1.738636
4.403604,1.689441,1.809832,1.625520,1.505993,1.712810
4.427027,1.689441,1.809832,1.577550,1.505993,1.686983
4.450450,1.668737,1.809832,1.553566,1.480490,1.661157
4.473874,1.668737,1.783959,1.529581,1.480490,1.635331
4.497297,1.648033,1.783959,1.505596,1.480490,1.609504
4.520721,1.648033,1.783959,1.481612,1.454986,1.583678
4.544144,1.627329,1.758085,1.457627,1.454986,1.557851
4.567568,1.627329,1.758085,1.457627,1.454986,1.506198
4.590991,1.606625,1.758085,1.433642,1.429482,1.480372
4.614414,1.606625,1.732212,1.433642,1.429482,1.428719
4.637838,1.585921,1.732212,1.409658,1.403979,1.402893
4.661261,1.585921,1.732212,1.409658,1.378475,1.351240
4.684685,1.565217,1.732212,1.409658,1.378475,1.325413
4.708108,1.565217,1.706339,1.409658,1.352971,1.299587
