0.000000,1.600000,2.600000,3.000000
0.016880,1.600000,2.600000,3.000000
0.033761,1.600000,2.600000,3.000000
0.050641,1.599295,2.599071,2.998634
0.067522,1.598589,2.597678,2.997724
0.084402,1.598236,2.596286,2.995903
0.101283,1.597884,2.594428,2.994082
0.118163,1.597178,2.593035,2.992261
0.135044,1.596473,2.591178,2.990440
0.151924,1.595767,2.589321,2.987709
0.168805,1.594709,2.587000,2.985888
0.185685,1.593298,2.585607,2.983157
0.202566,1.591887,2.583749,2.980880
0.219446,1.590829,2.581892,2.978149
0.236327,1.589418,2.580035,2.975418
0.253207,1.588360,2.578178,2.972686
0.270088,1.587302,2.575856,2.969955
0.286968,1.585891,2.573535,2.967224
0.303849,1.584480,2.571678,2.964492
0.320729,1.583070,2.569820,2.962216
0.337610,1.581306,2.568427,2.959485
0.354490,1.579895,2.567499,2.957664
0.371371,1.578837,2.566570,2.955843
0.388251,1.577426,2.565642,2.954022
0.405132,1.576368,2.564713,2.952656
0.422012,1.575662,2.563320,2.951746
0.438893,1.574252,2.561463,2.950835
0.455773,1.573193,2.560070,2.949925
0.472654,1.572488,2.557748,2.949470
0.489534,1.571783,2.555891,2.949015
0.506415,1.570372,2.553570,2.948559
0.523295,1.569666,2.551713,2.947649
0.540176,1.568961,2.549391,2.947194
0.557056,1.568255,2.547534,2.946738
0.573937,1.567197,2.545677,2.945828
0.590817,1.566845,2.544748,2.944462
0.607698,1.566492,2.542891,2.943552
0.624578,1.565434,2.541498,2.942186
0.641458,1.564376,2.539641,2.940820
0.658339,1.563670,2.537783,2.939455
0.675219,1.562965,2.535926,2.938089
0.692100,1.562259,2.534998,2.936268
0.708980,1.562259,2.534069,2.933992
0.725861,1.561907,2.534069,2.931716
0.742741,1.561554,2.534069,2.929440
0.759622,1.561201,2.534069,2.927164
0.776502,1.560848,2.534069,2.924888
0.793383,1.560143,2.533605,2.923522
0.810263,1.559790,2.533140,2.921701
0.827144,1.559437,2.532212,2.919880
0.844024,1.558732,2.531283,2.917604
0.860905,1.558027,2.529890,2.915328
0.877785,1.557674,2.528962,2.912596
0.894666,1.556968,2.528033,2.909865
0.911546,1.555910,2.527104,2.906678
0.928427,1.554852,2.525712,2.903947
0.945307,1.553794,2.524319,2.901216
0.962188,1.552736,2.522461,2.898484
0.979068,1.551678,2.520604,2.895753
0.995949,1.550972,2.518747,2.893477
1.012829,1.550620,2.516890,2.891656
1.029710,1.549914,2.515033,2.889835
1.046590,1.549209,2.513175,2.888014
1.063471,1.548856,2.511318,2.886193
1.080351,1.548503,2.509461,2.883917
1.097232,1.547798,2.507604,2.881186
1.114112,1.547092,2.505282,2.878454
1.130993,1.546387,2.503425,2.875268
1.147873,1.545682,2.501104,2.872081
1.164754,1.544976,2.499246,2.869350
1.181634,1.544623,2.497389,2.866163
1.198515,1.544623,2.496461,2.862977
1.215395,1.544623,2.495532,2.859790
1.232275,1.544271,2.495068,2.856148
1.249156,1.543918,2.493675,2.852051
1.266036,1.542860,2.491817,2.848865
1.282917,1.541802,2.489960,2.845223
1.299797,1.540743,2.487174,2.842036
1.316678,1.539685,2.484389,2.839305
1.333558,1.538627,2.482067,2.836573
1.350439,1.537922,2.480210,2.832932
1.367319,1.536864,2.478817,2.829745
1.384200,1.535805,2.477888,2.826103
1.401080,1.535100,2.476031,2.822006
1.417961,1.534395,2.473245,2.818364
1.434841,1.533336,2.469995,2.815178
1.451722,1.532631,2.465352,2.811536
1.468602,1.531926,2.461173,2.807894
1.485483,1.531220,2.457459,2.803797
1.502363,1.530515,2.454673,2.799245
1.519244,1.530515,2.451887,2.794693
1.536124,1.530515,2.450030,2.790140
1.553005,1.530515,2.447244,2.785588
1.569885,1.530515,2.444459,2.781491
1.586766,1.530515,2.440744,2.777394
1.603646,1.530162,2.437494,2.772386
1.620527,1.529457,2.433315,2.766924
1.637407,1.528751,2.430065,2.761006
1.654288,1.528046,2.426351,2.755088
1.671168,1.526635,2.424029,2.748715
1.688049,1.525577,2.421243,2.742797
1.704929,1.524518,2.418922,2.737334
1.721810,1.523108,2.415672,2.731871
1.738690,1.521344,2.412422,2.726409
1.755571,1.519933,2.408707,2.720946
1.772451,1.518170,2.404993,2.715483
1.789332,1.516053,2.401278,2.710020
1.806212,1.514290,2.398028,2.704558
1.823093,1.512173,2.394778,2.699550
1.839973,1.510057,2.391992,2.694087
1.856853,1.507941,2.389207,2.688625
1.873734,1.506530,2.385956,2.683162
1.890614,1.504414,2.382242,2.678154
1.907495,1.503003,2.378528,2.672237
1.924375,1.501945,2.373885,2.666319
1.941256,1.500886,2.369242,2.659490
1.958136,1.499476,2.365063,2.649020
1.975017,1.498770,2.360420,2.639005
1.991897,1.497712,2.355777,2.629445
2.008778,1.496301,2.351598,2.620796
2.025658,1.494890,2.347419,2.613512
2.042539,1.493832,2.342776,2.609415
2.059419,1.492421,2.338598,2.603952
2.076300,1.491010,2.334419,2.598034
2.093180,1.489599,2.330240,2.592117
2.110061,1.488541,2.326061,2.586199
2.126941,1.486778,2.322347,2.580736
2.143822,1.485014,2.319097,2.576184
