2.060823,0.897232,1.220000,1.586601,2.030138,2.347789,2.902718
2.089445,0.897232,1.220000,1.581281,2.030138,2.338161,2.898372
2.118068,0.897232,1.214717,1.581281,2.020111,2.333347,2.898372
2.146691,0.897232,1.209433,1.581281,2.010083,2.328533,2.894027
2.175313,0.897232,1.204150,1.581281,2.005069,2.323719,2.889681
2.203936,0.897232,1.198867,1.581281,2.000055,2.318905,2.876644
2.232558,0.897232,1.198867,1.581281,1.995041,2.314091,2.859262
2.261181,0.897232,1.198867,1.586601,1.990028,2.309277,2.841879
2.289803,0.897232,1.204150,1.591921,1.985014,2.304463,2.824497
2.318426,0.897232,1.209433,1.597242,1.980000,2.304463,2.811460
2.347048,0.897232,1.209433,1.597242,1.980000,2.294834,2.802768
2.375671,0.891328,1.209433,1.591921,1.980000,2.285206,2.798423
2.404293,0.885424,1.198867,1.581281,1.980000,2.275578,2.789732
2.432916,0.879520,1.193583,1.570640,1.980000,2.265950,2.781040
2.461538,0.873616,1.193583,1.565320,1.980000,2.261136,2.772349
2.490161,0.873616,1.193583,1.560000,1.974986,2.251508,2.759312
2.518784,0.873616,1.198867,1.560000,1.964959,2.241880,2.746275
2.547406,0.879520,1.198867,1.560000,1.949917,2.232252,2.728893
2.576029,0.891328,1.198867,1.560000,1.934876,2.227438,2.707164
2.604651,0.903137,1.198867,1.565320,1.919834,2.227438,2.668054
2.633274,0.914945,1.198867,1.570640,1.914820,2.222624,2.637634
2.661896,0.920849,1.198867,1.570640,1.914820,2.212995,2.611560
2.690519,0.914945,1.198867,1.570640,1.914820,2.198553,2.589832
2.719141,0.909041,1.198867,1.565320,1.914820,2.179297,2.589832
2.747764,0.903137,1.198867,1.560000,1.909806,2.164855,2.585487
2.776386,0.903137,1.193583,1.560000,1.904793,2.155227,2.576795
2.805009,0.909041,1.188300,1.560000,1.889751,2.155227,2.559413
2.833631,0.914945,1.183017,1.560000,1.889751,2.160041,2.542030
2.862254,0.920849,1.177734,1.560000,1.894765,2.164855,2.524648
2.890877,0.914945,1.177734,1.560000,1.894765,2.169669,2.511611
2.919499,0.903137,1.177734,1.554680,1.904793,2.164855,2.507265
2.948122,0.891328,1.177734,1.549360,1.899779,2.155227,2.498574
2.976744,0.885424,1.177734,1.544039,1.884737,2.145599,2.485537
3.005367,0.885424,1.177734,1.538719,1.874710,2.131156,2.459463
3.033989,0.885424,1.177734,1.538719,1.859668,2.107086,2.433389
3.062612,0.885424,1.177734,1.538719,1.849640,2.092644,2.407315
3.091234,0.879520,1.177734,1.533399,1.839613,2.073388,2.381242
3.119857,0.879520,1.177734,1.528079,1.829585,2.058945,2.363859
3.148479,0.885424,1.177734,1.522758,1.824571,2.058945,2.350822
3.177102,0.891328,1.177734,1.512118,1.819557,2.049317,2.342131
3.205725,0.897232,1.177734,1.506798,1.814544,2.044503,2.333440
3.234347,0.897232,1.177734,1.501477,1.809530,2.034875,2.329094
3.262970,0.897232,1.177734,1.496157,1.799502,2.025247,2.320403
3.291592,0.897232,1.172450,1.496157,1.784461,2.010805,2.303020
3.320215,0.903137,1.167167,1.501477,1.774433,1.996363,2.289983
3.348837,0.909041,1.161884,1.506798,1.764405,1.981921,2.272601
3.377460,0.914945,1.156600,1.512118,1.759391,1.967478,2.255218
3.406082,0.914945,1.156600,1.517438,1.754378,1.957850,2.242181
3.434705,0.903137,1.156600,1.512118,1.749364,1.943408,2.224799
3.463327,0.891328,1.156600,1.506798,1.749364,1.928966,2.207416
3.491950,0.885424,1.161884,1.501477,1.749364,1.914524,2.194379
3.520572,0.885424,1.167167,1.490837,1.754378,1.900082,2.185688
3.549195,0.897232,1.172450,1.485517,1.759391,1.890453,2.176997
3.577818,0.909041,1.177734,1.474876,1.744350,1.885639,2.155268
3.606440,0.914945,1.172450,1.458915,1.729308,1.876011,2.129195
3.635063,0.920849,1.167167,1.442955,1.719281,1.866383,2.103121
3.663685,0.914945,1.161884,1.426994,1.704239,1.851941,2.077047
3.692308,0.903137,1.161884,1.416353,1.699225,1.837499,2.064010
3.720930,0.891328,1.172450,1.416353,1.684184,1.823057,2.055319
3.749553,0.879520,1.183017,1.421674,1.664129,1.813428,2.042282
3.778175,0.879520,1.193583,1.426994,1.654101,1.803800,2.033591
3.806798,0.885424,1.193583,1.432314,1.649087,1.794172,2.024899
3.835420,0.897232,1.188300,1.432314,1.654101,1.789358,1.994480
3.864043,0.909041,1.177734,1.432314,1.654101,1.779730,1.972752
3.892665,0.914945,1.172450,1.432314,1.654101,1.774916,1.946678
3.921288,0.920849,1.172450,1.432314,1.654101,1.770102,1.920604
3.949911,0.920849,1.172450,1.426994,1.654101,1.765288,1.911913
3.978533,0.920849,1.172450,1.416353,1.654101,1.760474,1.894530
4.007156,0.920849,1.161884,1.400393,1.644073,1.750846,1.881493
4.035778,0.914945,1.151317,1.384432,1.629032,1.741218,1.868456
4.064401,0.909041,1.135467,1.368471,1.608976,1.726775,1.859765
4.093023,0.903137,1.124900,1.357831,1.588921,1.712333,1.851074
4.121646,0.897232,1.119617,1.352510,1.573880,1.697891,1.838037
4.150268,0.897232,1.109051,1.347190,1.558838,1.678635,1.816309
4.178891,0.897232,1.103767,1.347190,1.543797,1.664193,1.794581
4.207513,0.897232,1.103767,1.347190,1.533769,1.654564,1.777198
4.236136,0.897232,1.103767,1.347190,1.523741,1.644936,1.759815
4.264758,0.897232,1.103767,1.347190,1.513714,1.635308,1.755470
4.293381,0.897232,1.103767,1.347190,1.508700,1.625680,1.751124
4.322004,0.897232,1.103767,1.347190,1.503686,1.611238,1.746779
4.350626,0.891328,1.103767,1.341870,1.498672,1.596796,1.742433
4.379249,0.879520,1.109051,1.336550,1.498672,1.582354,1.733742
4.407871,0.867712,1.109051,1.331229,1.498672,1.563097,1.712013
4.436494,0.855904,1.103767,1.331229,1.493658,1.548655,1.690285
4.465116,0.850000,1.098484,1.336550,1.488645,1.534213,1.672903
4.493739,0.855904,1.093201,1.336550,1.483631,1.519771,1.655520
4.522361,0.861808,1.093201,1.336550,1.468589,1.510143,1.651174
4.550984,0.867712,1.093201,1.325909,1.458562,1.495700,1.642483
4.579606,0.867712,1.093201,1.315269,1.448534,1.486072,1.629446
4.608229,0.861808,1.093201,1.304628,1.438506,1.481258,1.616409
4.636852,0.861808,1.093201,1.293988,1.438506,1.476444,1.599027
4.665474,0.867712,1.098484,1.288667,1.438506,1.471630,1.585990
4.694097,0.879520,1.103767,1.283347,1.433492,1.466816,1.577299
4.722719,0.885424,1.103767,1.283347,1.423465,1.457188,1.568607
4.751342,0.885424,1.098484,1.283347,1.408423,1.447560,1.559916
4.779964,0.873616,1.082634,1.283347,1.388368,1.437932,1.546879
4.808587,0.855904,1.066784,1.283347,1.373326,1.428304,1.529497
4.837209,0.844096,1.056217,1.278027,1.358285,1.418675,1.512114
4.865832,0.838192,1.045651,1.272707,1.348257,1.409047,1.499077
4.894454,0.838192,1.040368,1.262066,1.343243,1.399419,1.486040
4.923077,0.844096,1.035084,1.246105,1.338230,1.384977,1.477349
4.951699,0.850000,1.029801,1.235465,1.338230,1.370535,1.468658
4.980322,0.855904,1.029801,1.224824,1.333216,1.356093,1.459966
5.008945,0.867712,1.029801,1.219504,1.328202,1.346465,1.451275
5.037567,0.873616,1.024518,1.219504,1.323188,1.346465,1.442584
5.066190,0.873616,1.019234,1.214184,1.313160,1.346465,1.433893
5.094812,0.867712,1.019234,1.208864,1.303133,1.341651,1.425201
5.123435,0.850000,1.019234,1.198223,1.293105,1.332022,1.416510
5.152057,0.838192,1.024518,1.187583,1.283077,1.312766,1.403473
5.180680,0.832288,1.029801,1.182262,1.278064,1.298324,1.394782
5.209302,0.826384,1.029801,1.176942,1.278064,1.288696,1.381745
5.237925,0.826384,1.029801,1.182262,1.278064,1.279068,1.368708
5.266547,0.826384,1.029801,1.187583,1.273050,1.269440,1.360017
5.295170,0.826384,1.024518,1.187583,1.263022,1.259812,1.346980
5.323792,0.826384,1.013951,1.187583,1.252994,1.250183,1.333943
5.352415,0.826384,1.003384,1.176942,1.237953,1.245369,1.320906
5.381038,0.826384,0.992818,1.166302,1.222911,1.240555,1.307869
5.409660,0.826384,0.992818,1.160981,1.212884,1.235741,1.299178
5.438283,0.832288,0.998101,1.155661,1.202856,1.230927,1.294832
5.466905,0.838192,1.003384,1.155661,1.197842,1.221299,1.294832
5.495528,0.844096,1.003384,1.155661,1.192828,1.216485,1.294832
5.524150,0.850000,0.998101,1.150341,1.187815,1.206857,1.290487
5.552773,0.850000,0.998101,1.145021,1.177787,1.192415,1.281795
5.581395,0.850000,0.998101,1.134380,1.167759,1.177972,1.268758
5.610018,0.850000,1.003384,1.123740,1.162746,1.163530,1.238339
5.638640,0.850000,1.008668,1.118419,1.152718,1.153902,1.216611
5.667263,0.844096,1.003384,1.113099,1.142690,1.149088,1.199228
5.695886,0.838192,0.998101,1.107779,1.132663,1.144274,1.181846
5.724508,0.832288,0.987534,1.097138,1.122635,1.139460,1.177500
5.753131,0.832288,0.976968,1.086498,1.117621,1.134646,1.168809
5.781753,0.838192,0.971685,1.075857,1.117621,1.125018,1.155772
5.810376,0.838192,0.966401,1.070537,1.117621,1.120204,1.147081
5.838998,0.838192,0.966401,1.070537,1.107593,1.110576,1.142735
5.867621,0.838192,0.966401,1.065217,1.102580,1.100948,1.134044
5.896243,0.832288,0.966401,1.059897,1.097566,1.091319,1.142735
5.924866,0.832288,0.961118,1.049256,1.087538,1.081691,1.147081
5.953488,0.832288,0.955835,1.038616,1.087538,1.072063,1.147081
5.982111,0.826384,0.950551,1.033295,1.077510,1.062435,1.147081
6.010733,0.826384,0.945268,1.027975,1.067483,1.057621,1.134044
6.039356,0.826384,0.945268,1.027975,1.057455,1.052807,1.121007
6.067979,0.826384,0.945268,1.027975,1.047427,1.052807,1.112315
6.096601,0.820480,0.939985,1.027975,1.042414,1.047993,1.107970
6.125224,0.814576,0.934701,1.027975,1.037400,1.038365,1.094933
6.153846,0.808672,0.929418,1.027975,1.037400,1.023923,1.086242
6.182469,0.802768,0.924135,1.022655,1.037400,1.009480,1.073205
6.211091,0.802768,0.924135,1.017335,1.037400,0.999852,1.055822
6.239714,0.802768,0.918851,1.006694,1.037400,0.990224,1.047131
6.268336,0.796863,0.913568,0.996054,1.032386,0.985410,1.034094
6.296959,0.790959,0.908285,0.985413,1.022358,0.980596,1.025403
6.325581,0.785055,0.908285,0.980093,1.007317,0.970968,1.021057
6.354204,0.779151,0.913568,0.980093,0.992275,0.970968,1.016711
6.382826,0.790959,0.913568,0.980093,0.982248,0.970968,1.016711
6.411449,0.785055,0.913568,0.985413,0.977234,0.970968,1.012366
6.440072,0.785055,0.908285,0.985413,0.972220,0.970968,1.008020
6.468694,0.785055,0.897718,0.980093,0.967206,0.966154,0.999329
6.497317,0.773247,0.892435,0.974773,0.962192,0.956526,0.986292
6.525939,0.779151,0.887152,0.969452,0.957178,0.946898,0.977601
6.554562,0.779151,0.887152,0.964132,0.952165,0.937269,0.968909
6.583184,0.779151,0.892435,0.958812,0.947151,0.927641,0.964564
6.611807,0.779151,0.897718,0.948171,0.942137,0.922827,0.964564
6.640429,0.779151,0.903002,0.937531,0.937123,0.918013,0.960218
6.669052,0.785055,0.897718,0.926890,0.937123,0.918013,0.955872
6.697674,0.790959,0.892435,0.921570,0.932109,0.918013,0.955872
6.726297,0.802768,0.887152,0.921570,0.927095,0.918013,0.955872
6.754919,0.814576,0.881868,0.921570,0.917068,0.913199,0.960218
6.783542,0.814576,0.881868,0.921570,0.907040,0.903571,0.960218
6.812165,0.814576,0.876585,0.916250,0.902026,0.893943,0.951527
6.840787,0.808672,0.871302,0.910930,0.897012,0.884315,0.942836
6.869410,0.802768,0.866018,0.905610,0.897012,0.879501,0.929799
6.898032,0.802768,0.860735,0.900289,0.897012,0.874687,0.921107
6.926655,0.802768,0.860735,0.900289,0.897012,0.869873,0.916762
6.955277,0.796863,0.855452,0.900289,0.897012,0.865059,0.912416
6.983900,0.790959,0.850168,0.894969,0.897012,0.860245,0.908070
7.012522,0.779151,0.844885,0.889649,0.897012,0.860245,0.903725
7.041145,0.767343,0.844885,0.884329,0.891999,0.860245,0.899379
7.069767,0.761439,0.850168,0.879008,0.886985,0.860245,0.890688
7.098390,0.755535,0.850168,0.879008,0.876957,0.855430,0.886342
7.127013,0.755535,0.850168,0.879008,0.866929,0.845802,0.881997
7.155635,0.755535,0.844885,0.873688,0.861916,0.836174,0.877651
7.184258,0.761439,0.839602,0.868368,0.856902,0.826546,0.873305
7.212880,0.767343,0.834319,0.863048,0.851888,0.821732,0.864614
7.241503,0.773247,0.829035,0.857727,0.846874,0.821732,0.855923
7.270125,0.779151,0.823752,0.857727,0.841860,0.816918,0.847232
7.298748,0.779151,0.818469,0.857727,0.836846,0.812104,0.842886
7.327370,0.779151,0.813185,0.857727,0.836846,0.807290,0.838540
7.355993,0.773247,0.807902,0.852407,0.836846,0.802476,0.834195
7.384615,0.767343,0.802619,0.841767,0.831833,0.802476,0.829849
7.413238,0.761439,0.797335,0.831126,0.826819,0.802476,0.825503
7.441860,0.755535,0.802619,0.815165,0.821805,0.802476,0.825503
7.470483,0.755535,0.807902,0.804525,0.816791,0.797662,0.825503
7.499106,0.755535,0.813185,0.799205,0.816791,0.792848,0.821158
7.527728,0.755535,0.818469,0.793884,0.816791,0.788034,0.816812
7.556351,0.755535,0.813185,0.793884,0.811777,0.783220,0.812466
7.584973,0.755535,0.807902,0.793884,0.806763,0.783220,0.808121
7.613596,0.755535,0.797335,0.799205,0.801750,0.783220,0.808121
7.642218,0.761439,0.786769,0.804525,0.796736,0.783220,0.808121
7.670841,0.767343,0.781485,0.809845,0.796736,0.778406,0.803775
7.699463,0.773247,0.776202,0.809845,0.796736,0.768777,0.799430
7.728086,0.773247,0.776202,0.804525,0.796736,0.759149,0.795084
7.756708,0.767343,0.776202,0.799205,0.791722,0.749521,0.790738
7.785331,0.761439,0.776202,0.793884,0.786708,0.744707,0.790738
7.813953,0.755535,0.776202,0.793884,0.781694,0.744707,0.790738
7.842576,0.755535,0.770919,0.793884,0.776680,0.739893,0.786393
7.871199,0.755535,0.765636,0.788564,0.771667,0.735079,0.782047
7.899821,0.755535,0.760352,0.783244,0.766653,0.730265,0.777701
7.928444,0.749631,0.755069,0.772603,0.761639,0.725451,0.773356
7.957066,0.743727,0.749786,0.761963,0.751611,0.725451,0.773356
7.985689,0.737823,0.749786,0.756643,0.746598,0.725451,0.773356
8.014311,0.731919,0.749786,0.751322,0.741584,0.725451,0.769010
8.042934,0.731919,0.749786,0.751322,0.736570,0.725451,0.764664
8.071556,0.731919,0.749786,0.746002,0.736570,0.725451,0.755973
8.100179,0.731919,0.744502,0.740682,0.736570,0.725451,0.747282
8.128801,0.731919,0.739219,0.735362,0.736570,0.720637,0.742936
8.157424,0.731919,0.739219,0.730041,0.736570,0.715823,0.738591
8.186047,0.731919,0.744502,0.730041,0.731556,0.711009,0.738591
8.214669,0.731919,0.749786,0.730041,0.726542,0.706195,0.738591
8.243292,0.737823,0.755069,0.730041,0.721528,0.706195,0.734245
8.271914,0.743727,0.749786,0.724721,0.716515,0.706195,0.729899
8.300537,0.743727,0.744502,0.719401,0.716515,0.706195,0.725554
8.329159,0.743727,0.739219,0.714081,0.716515,0.706195,0.721208
8.357782,0.731919,0.728652,0.708760,0.716515,0.701381,0.721208
8.386404,0.720111,0.728652,0.708760,0.716515,0.696566,0.721208
8.415027,0.720111,0.728652,0.708760,0.711501,0.691752,0.721208
8.443649,0.720111,0.728652,0.708760,0.706487,0.686938,0.721208
8.472272,0.720111,0.733936,0.708760,0.701473,0.686938,0.721208
8.500894,0.714207,0.728652,0.708760,0.696459,0.686938,0.721208
8.529517,0.702399,0.723369,0.703440,0.696459,0.686938,0.716862
8.558140,0.696494,0.718086,0.698120,0.696459,0.686938,0.712517
8.586762,0.696494,0.712802,0.692800,0.696459,0.686938,0.708171
8.615385,0.702399,0.712802,0.687479,0.696459,0.682124,0.703826
8.644007,0.702399,0.712802,0.687479,0.696459,0.677310,0.703826
8.672630,0.696494,0.707519,0.687479,0.691445,0.672496,0.703826
8.701252,0.690590,0.702236,0.687479,0.686432,0.667682,0.703826
8.729875,0.690590,0.696953,0.687479,0.681418,0.667682,0.699480
8.758497,0.702399,0.691669,0.687479,0.676404,0.667682,0.695134
8.787120,0.714207,0.691669,0.687479,0.676404,0.667682,0.690789
8.815742,0.726015,0.696953,0.687479,0.676404,0.667682,0.686443
8.844365,0.726015,0.702236,0.687479,0.676404,0.667682,0.686443
8.872987,0.714207,0.702236,0.687479,0.676404,0.662868,0.686443
8.901610,0.702399,0.702236,0.687479,0.676404,0.658054,0.686443
8.930233,0.690590,0.696953,0.687479,0.676404,0.653240,0.686443
8.958855,0.690590,0.691669,0.687479,0.676404,0.648426,0.686443
8.987478,0.696494,0.696953,0.687479,0.671390,0.648426,0.686443
9.016100,0.702399,0.702236,0.687479,0.666376,0.648426,0.682097
9.044723,0.708303,0.702236,0.687479,0.661362,0.648426,0.677752
9.073345,0.702399,0.696953,0.682159,0.656349,0.648426,0.673406
9.101968,0.696494,0.686386,0.676839,0.656349,0.648426,0.669060
9.130590,0.690590,0.675819,0.671519,0.656349,0.648426,0.669060
9.159213,0.684686,0.670536,0.660878,0.656349,0.648426,0.669060
9.187835,0.678782,0.665253,0.655558,0.656349,0.648426,0.669060
9.216458,0.672878,0.659969,0.650238,0.656349,0.648426,0.669060
9.245081,0.666974,0.654686,0.644917,0.656349,0.643612,0.669060
9.273703,0.661070,0.649403,0.644917,0.656349,0.638798,0.669060
9.302326,0.661070,0.654686,0.644917,0.651335,0.633984,0.669060
9.330948,0.666974,0.659969,0.644917,0.646321,0.629170,0.664715
9.359571,0.672878,0.665253,0.639597,0.641307,0.629170,0.660369
9.388193,0.678782,0.670536,0.634277,0.636293,0.629170,0.656023
9.416816,0.684686,0.665253,0.628957,0.636293,0.629170,0.651678
9.445438,0.684686,0.659969,0.623636,0.636293,0.629170,0.651678
9.474061,0.684686,0.654686,0.623636,0.636293,0.629170,0.651678
9.502683,0.684686,0.649403,0.623636,0.636293,0.629170,0.651678
9.531306,0.684686,0.649403,0.623636,0.636293,0.629170,0.651678
9.559928,0.684686,0.649403,0.623636,0.636293,0.629170,0.651678
9.588551,0.678782,0.649403,0.623636,0.636293,0.624356,0.651678
9.617174,0.672878,0.649403,0.623636,0.636293,0.619542,0.647332
9.645796,0.666974,0.649403,0.623636,0.636293,0.609913,0.642987
9.674419,0.661070,0.649403,0.623636,0.636293,0.600285,0.634295
9.703041,0.661070,0.649403,0.623636,0.631279,0.595471,0.625604
9.731664,0.661070,0.649403,0.628957,0.626266,0.590657,0.621258
9.760286,0.661070,0.649403,0.634277,0.616238,0.590657,0.616913
9.788909,0.661070,0.649403,0.634277,0.606210,0.590657,0.616913
9.817531,0.661070,0.644119,0.634277,0.601196,0.590657,0.616913
9.846154,0.661070,0.633553,0.623636,0.596183,0.590657,0.616913
9.874776,0.666974,0.622986,0.612996,0.596183,0.590657,0.616913
9.903399,0.672878,0.612420,0.607676,0.596183,0.590657,0.616913
9.932021,0.678782,0.607136,0.602355,0.596183,0.590657,0.616913
9.960644,0.684686,0.607136,0.602355,0.596183,0.590657,0.616913
9.989267,0.684686,0.607136,0.597035,0.596183,0.590657,0.616913
10.017889,0.678782,0.607136,0.591715,0.596183,0.590657,0.616913
10.046512,0.672878,0.607136,0.586395,0.596183,0.585843,0.616913
10.075134,0.666974,0.607136,0.581074,0.596183,0.581029,0.616913
10.103757,0.655166,0.607136,0.581074,0.596183,0.576215,0.612567
10.132379,0.649262,0.607136,0.581074,0.596183,0.571401,0.608221
10.161002,0.643358,0.607136,0.581074,0.596183,0.571401,0.603876
10.189624,0.643358,0.607136,0.581074,0.591169,0.571401,0.599530
10.218247,0.643358,0.607136,0.581074,0.586155,0.571401,0.599530
10.246869,0.643358,0.607136,0.581074,0.581141,0.571401,0.599530
10.275492,0.643358,0.607136,0.575754,0.576127,0.571401,0.599530
10.304114,0.637454,0.601853,0.570434,0.576127,0.571401,0.599530
10.332737,0.637454,0.596570,0.570434,0.576127,0.571401,0.599530
10.361360,0.643358,0.591286,0.570434,0.576127,0.571401,0.599530
10.389982,0.649262,0.586003,0.575754,0.576127,0.571401,0.599530
10.418605,0.649262,0.586003,0.575754,0.576127,0.571401,0.599530
10.447227,0.649262,0.586003,0.570434,0.576127,0.571401,0.599530
10.475850,0.643358,0.586003,0.565114,0.576127,0.571401,0.599530
10.504472,0.643358,0.586003,0.559793,0.576127,0.571401,0.599530
10.533095,0.643358,0.586003,0.559793,0.576127,0.571401,0.599530
10.561717,0.643358,0.586003,0.559793,0.576127,0.571401,0.599530
10.590340,0.643358,0.586003,0.559793,0.576127,0.566587,0.599530
10.618962,0.637454,0.586003,0.559793,0.576127,0.561773,0.599530
10.647585,0.637454,0.586003,0.559793,0.576127,0.556959,0.599530
10.676208,0.637454,0.586003,0.559793,0.576127,0.552145,0.595185
10.704830,0.631550,0.586003,0.559793,0.571113,0.552145,0.590839
10.733453,0.625646,0.586003,0.559793,0.566100,0.552145,0.586493
10.762075,0.619742,0.586003,0.559793,0.561086,0.552145,0.582148
10.790698,0.613838,0.586003,0.559793,0.556072,0.552145,0.582148
10.819320,0.613838,0.580720,0.559793,0.556072,0.552145,0.582148
10.847943,0.613838,0.575436,0.559793,0.556072,0.552145,0.582148
10.876565,0.619742,0.570153,0.559793,0.561086,0.552145,0.582148
10.905188,0.625646,0.564870,0.559793,0.566100,0.552145,0.582148
10.933810,0.631550,0.559587,0.554473,0.571113,0.552145,0.582148
10.962433,0.637454,0.559587,0.549153,0.571113,0.552145,0.582148
10.991055,0.637454,0.559587,0.543833,0.566100,0.552145,0.582148
11.019678,0.637454,0.559587,0.538512,0.561086,0.552145,0.582148
11.048301,0.637454,0.564870,0.538512,0.556072,0.552145,0.582148
11.076923,0.637454,0.564870,0.538512,0.556072,0.552145,0.582148
11.105546,0.631550,0.564870,0.538512,0.556072,0.552145,0.582148
11.134168,0.625646,0.564870,0.538512,0.556072,0.552145,0.577802
11.162791,0.625646,0.564870,0.538512,0.556072,0.552145,0.573456
11.191413,0.625646,0.570153,0.538512,0.556072,0.547331,0.569111
11.220036,0.631550,0.575436,0.538512,0.561086,0.542517,0.564765
11.248658,0.637454,0.580720,0.538512,0.566100,0.537702,0.564765
11.277281,0.631550,0.586003,0.538512,0.571113,0.532888,0.564765
11.305903,0.625646,0.580720,0.538512,0.571113,0.532888,0.564765
11.334526,0.619742,0.575436,0.538512,0.566100,0.532888,0.564765
11.363148,0.613838,0.570153,0.543833,0.561086,0.532888,0.564765
11.391771,0.613838,0.564870,0.549153,0.556072,0.532888,0.564765
11.420394,0.613838,0.564870,0.554473,0.556072,0.532888,0.564765
